"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.292695350E-1,-1.210275805E-3,-1.112919208E-2,3.767508268E-2,3.930312378E-2
3.317153680E-1,2.454912523E-3,-1.112919208E-2,3.828594461E-2,3.994620215E-2
3.341604200E-1,-5.994110834E-4,-1.112919208E-2,3.950767592E-2,4.104966098E-2
3.366046910E-1,3.676641965E-3,-8.685733192E-3,4.134026915E-2,4.240256490E-2
3.390497430E-1,1.233183080E-3,-1.112919208E-2,4.256200045E-2,4.401026630E-2
3.414955760E-1,4.287506454E-3,-7.464003749E-3,4.500545934E-2,4.582123344E-2
3.439405760E-1,2.454912523E-3,-8.685733192E-3,4.500545934E-2,4.590163316E-2
3.463848470E-1,3.676641965E-3,-7.464003749E-3,4.561632499E-2,4.636893522E-2
3.488298990E-1,4.898371175E-3,-9.296596982E-3,4.683805257E-2,4.800233249E-2
3.512757330E-1,3.676641965E-3,-1.051832829E-2,4.683805257E-2,4.814515650E-2
3.537207850E-1,6.120100617E-3,-1.051832829E-2,4.805978015E-2,4.957654011E-2
3.561650040E-1,1.233183080E-3,-1.174005587E-2,4.989237711E-2,5.126986391E-2
3.586100560E-1,5.509235896E-3,-1.296178717E-2,5.172497034E-2,5.360813524E-2
3.610558890E-1,1.844047802E-3,-1.540524606E-2,5.172497034E-2,5.400180252E-2
3.635009410E-1,4.898371175E-3,-1.418351475E-2,5.416842923E-2,5.620840556E-2
3.659451600E-1,2.454912523E-3,-1.784870401E-2,5.539016053E-2,5.824665410E-2
3.683902120E-1,3.676641965E-3,-1.784870401E-2,5.783361569E-2,6.063679605E-2
3.708360450E-1,3.065777244E-3,-2.029216290E-2,5.783361569E-2,6.136691266E-2
3.732810970E-1,2.454912523E-3,-2.212475613E-2,6.027707830E-2,6.425618723E-2
3.757253680E-1,4.898371175E-3,-2.456821501E-2,6.088794023E-2,6.584020424E-2
3.781703680E-1,1.233183080E-3,-2.762253955E-2,6.088794023E-2,6.687201729E-2
3.806162010E-1,4.287506454E-3,-3.006599844E-2,6.394226849E-2,7.078813935E-2
3.830612540E-1,6.223183591E-4,-3.189859167E-2,6.272053719E-2,7.036883696E-2
3.855055240E-1,3.676641965E-3,-3.067686222E-2,6.333140284E-2,7.046597872E-2
3.879505240E-1,3.065777244E-3,-3.434205055E-2,6.516399980E-2,7.372328191E-2
3.903964100E-1,3.676641965E-3,-3.495291620E-2,6.516399980E-2,7.403763176E-2
3.928414100E-1,3.676641965E-3,-3.739637509E-2,6.577486545E-2,7.575182830E-2
3.952856810E-1,3.065777244E-3,-3.739637509E-2,6.455313414E-2,7.466588905E-2
3.977307330E-1,4.898371175E-3,-3.861810267E-2,6.577486545E-2,7.643091533E-2
4.001765660E-1,2.454912523E-3,-3.861810267E-2,6.577486545E-2,7.631328439E-2
4.026216180E-1,6.120100617E-3,-3.922896832E-2,6.333140284E-2,7.474780380E-2
4.050658370E-1,2.454912523E-3,-3.983983397E-2,6.210967153E-2,7.382987380E-2
4.075108890E-1,4.898371175E-3,-3.922896832E-2,6.088794023E-2,7.259646865E-2
4.099567220E-1,2.454912523E-3,-4.045069590E-2,6.027707830E-2,7.263340528E-2
4.124017740E-1,5.509235896E-3,-3.800724074E-2,6.027707830E-2,7.147186997E-2
4.148459930E-1,3.676641965E-3,-3.861810267E-2,5.966621265E-2,7.116833904E-2
4.172910450E-1,2.454912523E-3,-3.617464378E-2,6.027707830E-2,7.034172032E-2
4.197368790E-1,6.120100617E-3,-3.434205055E-2,5.966621265E-2,6.911504177E-2
4.221819310E-1,2.454912523E-3,-3.189859167E-2,5.783361569E-2,6.609291830E-2
4.246262010E-1,6.120100617E-3,-2.578994446E-2,5.905534700E-2,6.473106577E-2
4.270712010E-1,2.454912523E-3,-2.578994446E-2,5.844448134E-2,6.392890762E-2
4.295170350E-1,4.898371175E-3,-1.845956780E-2,5.966621265E-2,6.264827703E-2
4.319620870E-1,3.065777244E-3,-1.723783836E-2,5.905534700E-2,6.159607187E-2
4.344063580E-1,4.898371175E-3,-1.357265096E-2,6.027707830E-2,6.198013442E-2
4.368514100E-1,4.287506454E-3,-1.174005587E-2,5.905534700E-2,6.036344616E-2
4.392972430E-1,3.065777244E-3,-9.907462634E-3,5.905534700E-2,5.995907617E-2
4.417422430E-1,6.730965339E-3,-9.296596982E-3,5.966621265E-2,6.076009827E-2
4.441865140E-1,3.676641965E-3,-9.907462634E-3,5.905534700E-2,5.999341231E-2
4.466315660E-1,9.174424224E-3,-8.685733192E-3,5.966621265E-2,6.098908880E-2
4.490773990E-1,4.898371175E-3,-1.051832829E-2,6.027707830E-2,6.138367404E-2
4.515224510E-1,9.174424224E-3,-7.464003749E-3,6.210967153E-2,6.322572823E-2
4.539666700E-1,6.730965339E-3,-8.074869402E-3,6.210967153E-2,6.299302111E-2
4.564117220E-1,7.952694781E-3,-4.409679212E-3,6.210967153E-2,6.277182428E-2
4.588575560E-1,6.730965339E-3,-5.020544864E-3,6.394226849E-2,6.449128208E-2
4.613026080E-1,6.730965339E-3,-4.409679212E-3,6.333140284E-2,6.384056509E-2
4.637468260E-1,1.039615367E-2,-4.409679212E-3,6.394226849E-2,6.493180254E-2
4.661918790E-1,7.341830060E-3,-4.409679212E-3,6.333140284E-2,6.390785808E-2
4.686377120E-1,1.039615367E-2,-5.020544864E-3,6.455313414E-2,6.557738184E-2
4.710827640E-1,8.563559502E-3,-1.051832829E-2,6.638572365E-2,6.775717000E-2
4.735270350E-1,1.283961255E-2,-8.685733192E-3,6.760745496E-2,6.936184525E-2
4.759720870E-1,9.785288945E-3,-1.174005587E-2,6.760745496E-2,6.931340965E-2
4.784179200E-1,1.161788311E-2,-1.051832829E-2,6.882918626E-2,7.059084444E-2
4.808629200E-1,1.039615367E-2,-1.174005587E-2,6.882918626E-2,7.059295860E-2
4.833071910E-1,1.039615367E-2,-1.112919208E-2,6.944005191E-2,7.109050385E-2
4.857522430E-1,1.161788311E-2,-1.296178717E-2,7.188349962E-2,7.396094005E-2
4.881980760E-1,8.563559502E-3,-1.357265096E-2,7.249436527E-2,7.424947409E-2
4.906431290E-1,1.406134106E-2,-1.418351475E-2,7.188349962E-2,7.460650723E-2
4.930873470E-1,8.563559502E-3,-1.662697271E-2,7.066177577E-2,7.309498839E-2
4.955323990E-1,1.222874783E-2,-1.907043159E-2,7.310523093E-2,7.653494903E-2
4.979782330E-1,9.174424224E-3,-2.273562178E-2,7.188349962E-2,7.594943104E-2
5.004232850E-1,1.161788311E-2,-2.578994446E-2,7.127264142E-2,7.668041378E-2
5.028675040E-1,1.161788311E-2,-2.823340334E-2,7.066177577E-2,7.697523515E-2
5.053125560E-1,1.100701839E-2,-3.128772601E-2,7.188349962E-2,7.916636768E-2
5.077583890E-1,1.467220671E-2,-3.434205055E-2,7.310523093E-2,8.209156397E-2
5.102034410E-1,1.161788311E-2,-3.678550944E-2,7.127264142E-2,8.104281787E-2
5.126477120E-1,1.467220671E-2,-3.678550944E-2,7.310523093E-2,8.314338304E-2
5.150927640E-1,1.161788311E-2,-4.045069590E-2,7.249436527E-2,8.382521699E-2
5.175385970E-1,1.406134106E-2,-4.106156155E-2,7.310523093E-2,8.501851527E-2
5.199835970E-1,1.039615367E-2,-4.350502044E-2,7.127264142E-2,8.414604108E-2
5.224278680E-1,1.161788311E-2,-4.411588609E-2,7.249436527E-2,8.565406943E-2
5.248729200E-1,9.785288945E-3,-4.594847932E-2,7.310523093E-2,8.689873084E-2
5.273187540E-1,1.100701839E-2,-4.594847932E-2,7.310523093E-2,8.704477006E-2
5.297638060E-1,1.100701839E-2,-4.655934498E-2,7.188349962E-2,8.634908556E-2
5.322080240E-1,8.563559502E-3,-4.717021063E-2,7.005091757E-2,8.488518348E-2
5.346530760E-1,9.785288945E-3,-4.533761367E-2,6.944005191E-2,8.350552019E-2
5.370989100E-1,7.341830060E-3,-4.655934498E-2,6.882918626E-2,8.342141185E-2
5.395439620E-1,1.161788311E-2,-4.594847932E-2,6.821832061E-2,8.306610155E-2
5.419882330E-1,7.341830060E-3,-4.655934498E-2,6.699658930E-2,8.191592062E-2
5.444332330E-1,1.039615367E-2,-4.472675174E-2,6.638572365E-2,8.071943160E-2
5.468791180E-1,7.341830060E-3,-4.472675174E-2,6.455313414E-2,7.887643449E-2
5.493241180E-1,6.120100617E-3,-4.228329286E-2,6.394226849E-2,7.690218584E-2
5.517683890E-1,6.120100617E-3,-4.106156155E-2,6.394226849E-2,7.623726890E-2
5.542134410E-1,3.676641965E-3,-4.045069590E-2,6.088794023E-2,7.319233403E-2
5.566592740E-1,6.120100617E-3,-3.739637509E-2,6.149880588E-2,7.223605489E-2
5.591043260E-1,2.454912523E-3,-3.495291620E-2,5.905534700E-2,6.866780145E-2
5.615485450E-1,4.287506454E-3,-3.312032297E-2,5.966621265E-2,6.837686332E-2
5.639935970E-1,-5.994110834E-4,-3.189859167E-2,5.783361569E-2,6.605003064E-2
5.664394310E-1,2.454912523E-3,-2.884426713E-2,5.722275376E-2,6.412847955E-2
5.688844830E-1,6.223183591E-4,-2.701167390E-2,5.661188811E-2,6.272897004E-2
5.713287010E-1,1.145363785E-5,-2.395734936E-2,5.600102246E-2,6.091033768E-2
5.737737540E-1,1.844047802E-3,-2.395734936E-2,5.539016053E-2,6.037735490E-2
5.762195870E-1,-5.994110834E-4,-2.395734936E-2,5.416842923E-2,5.923286762E-2
5.786646390E-1,4.287506454E-3,-2.395734936E-2,5.294669792E-2,5.827255032E-2
5.811089100E-1,-1.210275805E-3,-2.212475613E-2,5.111410469E-2,5.571015436E-2
5.835539100E-1,2.454912523E-3,-2.090302669E-2,5.050324276E-2,5.471325844E-2
5.859997950E-1,-1.210275805E-3,-2.151389048E-2,4.989237711E-2,5.434667924E-2
5.884447950E-1,1.844047802E-3,-1.968129724E-2,4.928151146E-2,5.309822356E-2
5.908890660E-1,1.145363785E-5,-2.273562178E-2,4.989237711E-2,5.482844082E-2
5.933341180E-1,6.223183591E-4,-2.029216290E-2,4.928151146E-2,5.329940456E-2
5.957799510E-1,1.844047802E-3,-2.090302669E-2,4.928151146E-2,5.356308811E-2
5.982250040E-1,-5.994110834E-4,-1.968129724E-2,4.867064580E-2,5.250280486E-2
6.006692220E-1,4.287506454E-3,-1.968129724E-2,4.744891822E-2,5.154741520E-2
6.031142740E-1,-5.994110834E-4,-2.090302669E-2,4.683805257E-2,5.129423931E-2
6.055601080E-1,3.065777244E-3,-1.907043159E-2,4.683805257E-2,5.066442065E-2
6.080051600E-1,6.223183591E-4,-2.090302669E-2,4.561632499E-2,5.018140004E-2
6.104494310E-1,3.676641965E-3,-1.784870401E-2,4.561632499E-2,4.912171655E-2
6.128944310E-1,3.065777244E-3,-1.845956780E-2,4.500545934E-2,4.874059913E-2
6.153403160E-1,3.065777244E-3,-1.662697271E-2,4.500545934E-2,4.807646599E-2
6.177853160E-1,3.676641965E-3,-1.662697271E-2,4.561632499E-2,4.869109799E-2
6.202295870E-1,3.065777244E-3,-1.540524606E-2,4.500545934E-2,4.766772458E-2
6.226746390E-1,6.120100617E-3,-1.296178717E-2,4.622718692E-2,4.839851618E-2
6.251204720E-1,2.454912523E-3,-1.296178717E-2,4.561632499E-2,4.748561496E-2
6.275655240E-1,6.730965339E-3,-8.685733192E-3,4.622718692E-2,4.751526771E-2
6.300097430E-1,3.065777244E-3,-8.074869402E-3,4.622718692E-2,4.702717636E-2
6.324547950E-1,6.730965339E-3,-5.631410517E-3,4.683805257E-2,4.765314100E-2
6.349006290E-1,4.898371175E-3,-6.853138097E-3,4.622718692E-2,4.698842786E-2
6.373456810E-1,4.898371175E-3,-5.020544864E-3,4.561632499E-2,4.615245407E-2
6.397899510E-1,4.898371175E-3,-5.631410517E-3,4.561632499E-2,4.622289401E-2
6.422349510E-1,3.676641965E-3,-6.242274307E-3,4.378372803E-2,4.437903249E-2
6.446808370E-1,6.120100617E-3,-5.631410517E-3,4.317286238E-2,4.396662896E-2
6.471258370E-1,1.233183080E-3,-8.074869402E-3,4.256200045E-2,4.333876024E-2
6.495701080E-1,5.509235896E-3,-9.296596982E-3,4.378372803E-2,4.509759679E-2
6.520151600E-1,1.233183080E-3,-1.051832829E-2,4.317286238E-2,4.445280662E-2
6.544609930E-1,4.287506454E-3,-9.907462634E-3,4.256200045E-2,4.390973024E-2
6.569060450E-1,1.233183080E-3,-1.296178717E-2,4.195113480E-2,4.392523623E-2
6.593502640E-1,1.844047802E-3,-1.051832829E-2,4.195113480E-2,4.328895302E-2
6.617953160E-1,3.676641965E-3,-9.907462634E-3,3.950767592E-2,4.089660094E-2
6.642411490E-1,1.145363785E-5,-1.174005587E-2,3.889681026E-2,4.062992606E-2
6.666862010E-1,1.233183080E-3,-1.112919208E-2,3.950767592E-2,4.106380539E-2
6.691304720E-1,1.145363785E-5,-1.357265096E-2,3.828594461E-2,4.062056794E-2
6.715754720E-1,6.223183591E-4,-1.540524606E-2,3.767508268E-2,4.070774793E-2
6.740213060E-1,1.145363785E-5,-1.418351475E-2,3.645335138E-2,3.911545792E-2
6.764663580E-1,1.145363785E-5,-1.540524606E-2,3.523162380E-2,3.845242584E-2
6.789106290E-1,6.223183591E-4,-1.662697271E-2,3.278816491E-2,3.676829150E-2
6.813556810E-1,1.233183080E-3,-1.845956780E-2,3.217729926E-2,3.711677480E-2
6.838015140E-1,1.844047802E-3,-1.907043159E-2,3.095556982E-2,3.640507075E-2
6.862465660E-1,1.844047802E-3,-1.968129724E-2,3.034470603E-2,3.621539945E-2
6.886907850E-1,6.223183591E-4,-1.845956780E-2,2.912297472E-2,3.448609256E-2
6.911358370E-1,1.844047802E-3,-1.968129724E-2,2.912297472E-2,3.519803446E-2
6.935816700E-1,1.844047802E-3,-1.907043159E-2,2.729038149E-2,3.334436677E-2
6.960267220E-1,1.233183080E-3,-2.029216290E-2,2.667951584E-2,3.354234907E-2
6.984709930E-1,6.223183591E-4,-2.029216290E-2,2.484692261E-2,3.208626993E-2
7.009159930E-1,1.233183080E-3,-2.212475613E-2,2.301432937E-2,3.194816005E-2
7.033618260E-1,6.223183591E-4,-2.090302669E-2,2.240346372E-2,3.064700624E-2
7.058068790E-1,-5.994110834E-4,-2.090302669E-2,2.118173428E-2,2.976510852E-2
7.082511490E-1,1.233183080E-3,-2.090302669E-2,2.179259807E-2,3.022208788E-2
7.106962010E-1,2.454912523E-3,-1.907043159E-2,1.934913918E-2,2.727814407E-2
7.131420350E-1,3.676641965E-3,-1.479438040E-2,1.812741160E-2,2.368532117E-2
7.155870870E-1,1.844047802E-3,-1.174005587E-2,1.751654595E-2,2.116739961E-2
7.180313060E-1,1.233183080E-3,-8.074869402E-3,1.568395272E-2,1.768362602E-2
7.204763580E-1,1.844047802E-3,-5.020544864E-3,1.385135762E-2,1.484811406E-2
7.229221910E-1,1.233183080E-3,-1.966220094E-3,1.262962818E-2,1.284111638E-2
7.253672430E-1,6.223183591E-4,-1.355358167E-3,1.079703402E-2,1.089955134E-2
7.278115140E-1,-5.994110834E-4,2.309832023E-3,9.575304575E-3,9.868185007E-3
7.302565140E-1,1.145363785E-5,2.309832023E-3,7.131845690E-3,7.496577760E-3
7.327023990E-1,-5.994110834E-4,4.142425023E-3,7.131845690E-3,8.269353159E-3
7.351473990E-1,1.145363785E-5,5.975021981E-3,5.910116248E-3,8.404194960E-3
7.375916700E-1,-1.210275805E-3,7.196749561E-3,5.299251527E-3,9.018871243E-3
7.400367220E-1,-5.994110834E-4,8.418477140E-3,4.077522084E-3,9.373165813E-3
7.424825560E-1,-5.994110834E-4,1.025107410E-2,4.688386805E-3,1.128825871E-2
7.449276080E-1,-5.994110834E-4,1.269453298E-2,3.466657363E-3,1.317300932E-2
7.473718260E-1,-1.821140526E-3,1.208366733E-2,2.244927920E-3,1.242462355E-2
7.498168790E-1,-3.042869968E-3,1.330539491E-2,3.466657363E-3,1.408226916E-2
7.522627120E-1,-1.821140526E-3,1.513799187E-2,4.077522084E-3,1.578295083E-2
7.547077640E-1,-3.042869968E-3,1.513799187E-2,3.466657363E-3,1.582515620E-2
7.571520350E-1,-3.653734690E-3,1.574885845E-2,6.520980969E-3,1.743271386E-2
7.595970870E-1,-4.264599644E-3,1.697058603E-2,6.520980969E-3,1.867379964E-2
7.620429200E-1,-6.097193807E-3,1.758145168E-2,7.131845690E-3,1.992853328E-2
7.644879720E-1,-4.875464365E-3,1.758145168E-2,8.353575133E-3,2.006638517E-2
7.669321910E-1,-2.432005247E-3,1.758145168E-2,8.964439854E-3,1.988424690E-2
7.693772430E-1,-3.653734690E-3,1.635972038E-2,8.964439854E-3,1.900924538E-2
7.718230760E-1,-3.042869968E-3,1.574885845E-2,8.964439854E-3,1.837516754E-2
7.742681290E-1,-4.264599644E-3,1.574885845E-2,8.964439854E-3,1.861651242E-2
7.767123470E-1,-3.042869968E-3,1.574885845E-2,8.353575133E-3,1.808501639E-2
7.791573990E-1,-4.264599644E-3,1.697058603E-2,9.575304575E-3,1.994678064E-2
7.816032330E-1,-4.875464365E-3,1.635972038E-2,1.018616930E-2,1.987884928E-2
7.840482850E-1,-5.486329086E-3,1.635972038E-2,8.353575133E-3,1.917087570E-2
7.864925560E-1,-6.097193807E-3,1.574885845E-2,7.742710412E-3,1.857826363E-2
7.889376080E-1,-6.708058529E-3,1.269453298E-2,7.131845690E-3,1.603160752E-2
7.913834410E-1,-7.929787971E-3,1.147280168E-2,5.299251527E-3,1.491940958E-2
7.938284930E-1,-6.708058529E-3,9.640208445E-3,2.855792642E-3,1.208665461E-2
7.962727120E-1,-7.318923250E-3,7.807615213E-3,4.077522084E-3,1.145214736E-2
7.987177640E-1,-7.929787971E-3,6.585883908E-3,2.244927920E-3,1.054964954E-2
8.011635970E-1,-7.929787971E-3,5.364156328E-3,2.244927920E-3,9.833382518E-3
8.036086490E-1,-7.929787971E-3,2.920697676E-3,1.023198478E-3,8.512282144E-3
8.060528680E-1,-7.318923250E-3,-7.444925141E-4,1.634063199E-3,7.535984951E-3
8.084979200E-1,-6.708058529E-3,-3.187951399E-3,-8.093961515E-4,7.471024393E-3
8.109437540E-1,-6.097193807E-3,-5.020544864E-3,-2.641989384E-3,8.328370246E-3
8.133888060E-1,-6.708058529E-3,-5.631410517E-3,-2.641989384E-3,9.148275331E-3
8.158330760E-1,-7.929787971E-3,-8.685733192E-3,-3.863718826E-3,1.237949197E-2
8.182781290E-1,-8.540652692E-3,-1.051832829E-2,-5.085448269E-3,1.447203380E-2
8.207239620E-1,-8.540652692E-3,-9.907462634E-3,-4.474584479E-3,1.382470508E-2
8.231690140E-1,-8.540652692E-3,-1.051832829E-2,-6.307177711E-3,1.494518213E-2
8.256132330E-1,-9.151517414E-3,-1.174005587E-2,-6.307177711E-3,1.616662220E-2
8.280582850E-1,-7.929787971E-3,-1.418351475E-2,-6.918043364E-3,1.766105750E-2
8.305041180E-1,-9.151517414E-3,-1.235092152E-2,-8.750636131E-3,1.768810804E-2
8.329491700E-1,-9.762382135E-3,-1.174005587E-2,-9.972365573E-3,1.823680597E-2
8.353934410E-1,-8.540652692E-3,-1.174005587E-2,-9.972365573E-3,1.761305582E-2
8.378384930E-1,-9.151517414E-3,-1.235092152E-2,-1.119409502E-2,1.901586960E-2
8.402843260E-1,-9.151517414E-3,-1.235092152E-2,-9.361501783E-3,1.799814571E-2
8.427293260E-1,-9.762382135E-3,-1.112919208E-2,-8.750636131E-3,1.719699549E-2
8.451735970E-1,-1.037324686E-2,-1.112919208E-2,-1.058323123E-2,1.853288833E-2
8.476186490E-1,-9.762382135E-3,-1.051832829E-2,-9.361501783E-3,1.713409030E-2
8.500644830E-1,-9.762382135E-3,-7.464003749E-3,-8.750636131E-3,1.508605613E-2
8.525095350E-1,-9.151517414E-3,-5.020544864E-3,-8.750636131E-3,1.362093148E-2
8.549538060E-1,-9.151517414E-3,-3.187951399E-3,-8.750636131E-3,1.305706467E-2
8.573988060E-1,-1.159497630E-2,-7.444925141E-4,-7.528907154E-3,1.384493364E-2
8.598446390E-1,-1.098411158E-2,1.698966371E-3,-8.139772341E-3,1.377654121E-2
8.622896910E-1,-1.159497630E-2,4.753290676E-3,-6.307177711E-3,1.402917454E-2
8.647339620E-1,-1.342756953E-2,5.975021981E-3,-6.918043364E-3,1.624376296E-2
8.671790140E-1,-1.281670574E-2,6.585883908E-3,-7.528907154E-3,1.625811354E-2
8.696248470E-1,-1.159497630E-2,6.585883908E-3,-6.918043364E-3,1.502253861E-2
