"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.659084700E-2,1.552117944E0,-6.551762104E0,7.210380554E0,9.865305090E0
6.899746100E-2,1.561694264E0,-6.561338902E0,7.181651115E0,9.852216497E0
7.140339900E-2,1.590423584E0,-6.573309422E0,7.196015358E0,9.875245868E0
7.381011700E-2,1.561694264E0,-6.578097820E0,7.203197956E0,9.879085013E0
7.621720100E-2,1.571270823E0,-6.566127300E0,7.203197956E0,9.872637972E0
7.862454400E-2,1.559300303E0,-6.558944702E0,7.188833237E0,9.855480523E0
8.103147200E-2,1.576058865E0,-6.537397861E0,7.198410034E0,9.850819223E0
8.343808600E-2,1.568876624E0,-6.558944702E0,7.164892197E0,9.839553326E0
8.584543000E-2,1.588029385E0,-6.561338902E0,7.193621159E0,9.865150322E0
8.825246100E-2,1.592817664E0,-6.563732624E0,7.172074318E0,9.851817299E0
9.065912800E-2,1.602393985E0,-6.580492020E0,7.169680595E0,9.862801911E0
9.306600300E-2,1.607182145E0,-6.575703144E0,7.172074318E0,9.862127372E0
9.547287800E-2,1.592817664E0,-6.575703144E0,7.172074318E0,9.859796650E0
9.787975300E-2,1.604788184E0,-6.580492020E0,7.186439514E0,9.875380156E0
1.002861070E-1,1.602393985E0,-6.590068340E0,7.188833237E0,9.883116438E0
1.026922010E-1,1.609576344E0,-6.594856262E0,7.198410034E0,9.894441477E0
1.050990240E-1,1.611970425E0,-6.587673664E0,7.207985878E0,9.897017398E0
1.075054300E-1,1.616758704E0,-6.597250462E0,7.200803757E0,9.898949293E0
1.099117840E-1,1.616758704E0,-6.558944702E0,7.205591679E0,9.876953769E0
1.123183990E-1,1.609576344E0,-6.568521500E0,7.215168476E0,9.889128720E0
1.147250650E-1,1.614364505E0,-6.594856262E0,7.203197956E0,9.898705101E0
1.171324610E-1,1.597605824E0,-6.592462540E0,7.210380554E0,9.899620924E0
1.195395440E-1,1.626335025E0,-6.587673664E0,7.224744797E0,9.911576428E0
1.219462110E-1,1.626335025E0,-6.578097820E0,7.239109516E0,9.915696805E0
1.243532940E-1,1.619152665E0,-6.578097820E0,7.243897438E0,9.918017765E0
1.267599090E-1,1.616758704E0,-6.561338902E0,7.236715317E0,9.901268882E0
1.291661590E-1,1.662246585E0,-6.566127300E0,7.255867958E0,9.925961478E0
1.315727740E-1,1.631123185E0,-6.570915222E0,7.258262157E0,9.925717065E0
1.339793880E-1,1.650276065E0,-6.558944702E0,7.253473759E0,9.917461785E0
1.363864190E-1,1.643093705E0,-6.573309422E0,7.246292114E0,9.920529375E0
1.387932940E-1,1.655064106E0,-6.570915222E0,7.251080036E0,9.924430752E0
1.411998050E-1,1.650276065E0,-6.554156780E0,7.231926918E0,9.898542779E0
1.436068360E-1,1.659852386E0,-6.556550980E0,7.246292114E0,9.912225789E0
1.460134510E-1,1.669428825E0,-6.578097820E0,7.229532719E0,9.915871463E0
1.484197010E-1,1.652670026E0,-6.566127300E0,7.229532719E0,9.905124394E0
1.508263670E-1,1.640699506E0,-6.575703144E0,7.260656357E0,9.932215133E0
1.532331380E-1,1.647881866E0,-6.594856262E0,7.270232201E0,9.953085954E0
1.556400130E-1,1.626335025E0,-6.573309422E0,7.265444279E0,9.931769376E0
1.580461590E-1,1.621546745E0,-6.599644184E0,7.258262157E0,9.943192986E0
1.604520970E-1,1.623940945E0,-6.602038860E0,7.239109516E0,9.931203748E0
1.628586590E-1,1.621546745E0,-6.587673664E0,7.258262157E0,9.935251768E0
1.652649090E-1,1.595211625E0,-6.587673664E0,7.236715317E0,9.915250527E0
1.676711070E-1,1.614364505E0,-6.597250462E0,7.246292114E0,9.931698536E0
1.700776170E-1,1.559300303E0,-6.599644184E0,7.251080036E0,9.927984815E0
1.724842320E-1,1.576058865E0,-6.597250462E0,7.229532719E0,9.913315214E0
1.748912110E-1,1.544935703E0,-6.609220982E0,7.239109516E0,9.923373161E0
1.772978780E-1,1.544935703E0,-6.623585224E0,7.239109516E0,9.932945894E0
1.797043360E-1,1.578453064E0,-6.599644184E0,7.186439514E0,9.883912703E0
1.821114190E-1,1.525782943E0,-6.611614704E0,7.363602161E0,1.001319626E1
1.845181380E-1,1.571270823E0,-6.590068340E0,7.234321594E0,9.911271445E0
1.869245440E-1,1.535359263E0,-6.590068340E0,6.999699593E0,9.735611084E0
1.893313150E-1,1.504235864E0,-6.611614704E0,7.622165203E0,1.020164579E1
1.917381900E-1,1.511418343E0,-6.578097820E0,6.939846992E0,9.680766117E0
1.941451690E-1,1.509024143E0,-6.587673664E0,7.480913162E0,1.008160007E1
1.965516280E-1,1.511418343E0,-6.575703144E0,7.234321594E0,9.892404469E0
1.989582420E-1,1.494659543E0,-6.580492020E0,7.078704834E0,9.779823337E0
2.013653780E-1,1.477900863E0,-6.597250462E0,7.528795242E0,1.011882713E1
2.037716800E-1,1.501841903E0,-6.556550980E0,6.923088551E0,9.652618553E0
2.061776170E-1,1.465930462E0,-6.563732624E0,7.473731041E0,1.005426247E1
2.085842320E-1,1.492265463E0,-6.566127300E0,7.169680595E0,9.835913978E0
2.109910550E-1,1.480295062E0,-6.542186260E0,7.150527954E0,9.804158534E0
2.133986070E-1,1.482689023E0,-6.556550980E0,7.502460480E0,1.007341257E1
2.158056900E-1,1.485083103E0,-6.525427341E0,6.918299675E0,9.625463324E0
2.182120970E-1,1.456354022E0,-6.546974182E0,7.555130482E0,1.010266473E1
2.206192840E-1,1.477900863E0,-6.532609940E0,7.105040073E0,9.764260240E0
2.230262110E-1,1.461142182E0,-6.544580460E0,7.241503239E0,9.869439651E0
2.254328780E-1,1.465930462E0,-6.518245220E0,7.480913162E0,1.002998179E1
2.278397530E-1,1.497053623E0,-6.520639420E0,6.970970154E0,9.662004599E0
2.302464190E-1,1.461142182E0,-6.515851021E0,7.598224163E0,1.011554553E1
2.326534510E-1,1.494659543E0,-6.508668900E0,7.054763794E0,9.714240587E0
2.350600650E-1,1.456354022E0,-6.527821541E0,7.303750038E0,9.903443125E0
2.374662110E-1,1.463536263E0,-6.496698380E0,7.413878441E0,9.965672168E0
2.398731380E-1,1.441989422E0,-6.501486301E0,6.999699593E0,9.661493260E0
2.422794400E-1,1.446777582E0,-6.537397861E0,7.576677322E0,1.011122027E1
2.446854300E-1,1.470718503E0,-6.508668900E0,7.011670113E0,9.679323402E0
2.470920970E-1,1.434807062E0,-6.535003662E0,7.380361557E0,9.961660548E0
2.494989720E-1,1.437201142E0,-6.501486301E0,7.344449997E0,9.913416011E0
2.519061590E-1,1.408472061E0,-6.499092102E0,7.026034355E0,9.674045196E0
2.543128780E-1,1.403683782E0,-6.523033142E0,7.593435764E0,1.010843985E1
2.567191280E-1,1.437201142E0,-6.532609940E0,6.954211235E0,9.648916709E0
2.591258470E-1,1.389319181E0,-6.537397861E0,7.428243160E0,9.992325807E0
2.615323570E-1,1.427624822E0,-6.537397861E0,7.270232201E0,9.880888608E0
2.639386590E-1,1.430018902E0,-6.530215740E0,7.059551716E0,9.722445274E0
2.663453780E-1,1.427624822E0,-6.544580460E0,7.571888924E0,1.010955726E1
2.687518360E-1,1.458747983E0,-6.525427341E0,6.925482273E0,9.626601289E0
2.711586590E-1,1.425230622E0,-6.544580460E0,7.490489960E0,1.004839567E1
2.735655860E-1,1.468324542E0,-6.508668900E0,7.219956398E0,9.830896103E0
2.759718880E-1,1.470718503E0,-6.518245220E0,7.121798515E0,9.765784544E0
2.783785030E-1,1.480295062E0,-6.515851021E0,7.540765762E0,1.007525366E1
2.807849090E-1,1.528176904E0,-6.499092102E0,6.923088551E0,9.617831246E0
2.831915760E-1,1.497053623E0,-6.506274700E0,7.495277882E0,1.003752811E1
2.855988670E-1,1.542541504E0,-6.482333660E0,7.126586914E0,9.756450431E0
2.880058990E-1,1.542541504E0,-6.499092102E0,7.167286396E0,9.797327530E0
2.904129820E-1,1.571270823E0,-6.491909981E0,7.459366322E0,1.001278848E1
2.928199090E-1,1.585635304E0,-6.489515781E0,6.889570713E0,9.596574337E0
2.952265240E-1,1.561694264E0,-6.527821541E0,7.555130482E0,1.010600513E1
2.976335550E-1,1.614364505E0,-6.487122059E0,7.102645874E0,9.753794327E0
3.000400130E-1,1.623940945E0,-6.508668900E0,7.291779518E0,9.908077693E0
3.024462110E-1,1.647881866E0,-6.501486301E0,7.492883682E0,1.005624903E1
3.048528780E-1,1.659852386E0,-6.472757339E0,6.985334873E0,9.666778202E0
3.072594400E-1,1.667034626E0,-6.489515781E0,7.638923645E0,1.016100261E1
3.096663670E-1,1.695763946E0,-6.465574741E0,7.033216953E0,9.702855910E0
3.120729820E-1,1.705340266E0,-6.465574741E0,7.342055321E0,9.930640387E0
3.144795440E-1,1.724493027E0,-6.458392620E0,7.361208439E0,9.943445133E0
3.168868880E-1,1.738857627E0,-6.465574741E0,6.990122795E0,9.679312955E0
3.192938150E-1,1.743645787E0,-6.494304180E0,7.607800484E0,1.015356665E1
3.217007420E-1,1.769980907E0,-6.467968941E0,7.002093315E0,9.695192903E0
3.241079820E-1,1.762798667E0,-6.489515781E0,7.428243160E0,1.001998357E1
3.265147010E-1,1.789133668E0,-6.451210499E0,7.373178959E0,9.959060405E0
3.289216280E-1,1.798710108E0,-6.463181019E0,7.107433796E0,9.773621749E0
3.313281380E-1,1.798710108E0,-6.479939461E0,7.686805725E0,1.021332246E1
3.337342320E-1,1.846592069E0,-6.460786819E0,7.054763794E0,9.742759403E0
3.361411590E-1,1.829833388E0,-6.477545261E0,7.550342560E0,1.011506577E1
3.385478780E-1,1.868138909E0,-6.460786819E0,7.356420517E0,9.967378398E0
3.409541800E-1,1.865744948E0,-6.465574741E0,7.172074318E0,9.834801013E0
3.433608990E-1,1.870533109E0,-6.499092102E0,7.665258884E0,1.022219575E1
3.457677220E-1,1.887291789E0,-6.479939461E0,7.002093315E0,9.725265884E0
3.481746490E-1,1.858562589E0,-6.489515781E0,7.571888924E0,1.014404120E1
3.505810550E-1,1.904050469E0,-6.484727859E0,7.267838478E0,9.924645069E0
3.529870970E-1,1.858562589E0,-6.477545261E0,7.217562199E0,9.874515259E0
3.553940240E-1,1.868138909E0,-6.499092102E0,7.603012562E0,1.017516295E1
3.578007420E-1,1.889685988E0,-6.499092102E0,6.997305393E0,9.735060044E0
3.602073050E-1,1.813074708E0,-6.527821541E0,7.619771004E0,1.019610730E1
3.626141280E-1,1.829833388E0,-6.518245220E0,7.169680595E0,9.861041062E0
3.650206380E-1,1.829833388E0,-6.535003662E0,7.251080036E0,9.931400948E0
3.674275650E-1,1.827439308E0,-6.544580460E0,7.528795242E0,1.014168751E1
3.698342320E-1,1.834621549E0,-6.527821541E0,6.963788033E0,9.719703394E0
3.722405860E-1,1.786739707E0,-6.561338902E0,7.634135723E0,1.022368012E1
3.746478780E-1,1.810680628E0,-6.546974182E0,7.054763794E0,9.793422663E0
3.770547010E-1,1.755616307E0,-6.563732624E0,7.301355839E0,9.973693983E0
3.794608470E-1,1.760404587E0,-6.585279942E0,7.430637360E0,1.008361581E1
3.818673050E-1,1.750828147E0,-6.568521500E0,6.930270195E0,9.707704099E0
3.842741280E-1,1.714916706E0,-6.585279942E0,7.562313080E0,1.017327039E1
3.866816280E-1,1.726887107E0,-6.542186260E0,6.949423313E0,9.699320828E0
3.890885030E-1,1.690975666E0,-6.568521500E0,7.301355839E0,9.965674612E0
3.914950650E-1,1.707734466E0,-6.537397861E0,7.318114281E0,9.960357646E0
3.939023050E-1,1.702946186E0,-6.508668900E0,6.915905952E0,9.648448150E0
3.963091800E-1,1.688581586E0,-6.508668900E0,7.485701561E0,1.006229628E1
3.987159510E-1,1.719704866E0,-6.463181019E0,6.875206470E0,9.591587862E0
4.011230340E-1,1.700551987E0,-6.475151539E0,7.356420517E0,9.946677201E0
4.035298570E-1,1.738857627E0,-6.439239979E0,7.222351074E0,9.831062628E0
4.059369920E-1,1.712522507E0,-6.446422100E0,7.026034355E0,9.687840316E0
4.083437110E-1,1.679005146E0,-6.436845779E0,7.543159962E0,1.005740046E1
4.107502220E-1,1.702946186E0,-6.420087337E0,6.887176991E0,9.568215823E0
4.131575650E-1,1.676611066E0,-6.446422100E0,7.425848961E0,9.975500757E0
4.155645440E-1,1.679005146E0,-6.439239979E0,7.150527954E0,9.767953716E0
4.179712110E-1,1.657458305E0,-6.441633701E0,7.059551716E0,9.699437262E0
4.203781380E-1,1.626335025E0,-6.453604221E0,7.478519440E0,1.001110514E1
4.227849610E-1,1.647881866E0,-6.410511017E0,6.865629673E0,9.536615592E0
4.251923570E-1,1.609576344E0,-6.460786819E0,7.500065804E0,1.002913204E1
4.275994400E-1,1.647881866E0,-6.432057858E0,7.109827995E0,9.728131221E0
4.300060030E-1,1.623940945E0,-6.441633701E0,7.109827995E0,9.730441051E0
4.324136070E-1,1.633517265E0,-6.441633701E0,7.456972599E0,9.988466536E0
4.348208990E-1,1.614364505E0,-6.448816299E0,6.879994392E0,9.567012452E0
4.372273050E-1,1.611970425E0,-6.463181019E0,7.524006844E0,1.004897191E1
4.396339720E-1,1.638305545E0,-6.453604221E0,7.023640156E0,9.678045957E0
4.420406900E-1,1.585635304E0,-6.479939461E0,7.246292114E0,9.849497659E0
4.444476170E-1,1.604788184E0,-6.475151539E0,7.445002079E0,9.996548831E0
4.468539720E-1,1.578453064E0,-6.467968941E0,6.925482273E0,9.606687307E0
4.492599090E-1,1.523388743E0,-6.508668900E0,7.605406284E0,1.012549697E1
4.516665760E-1,1.549723744E0,-6.479939461E0,7.026034355E0,9.682789777E0
4.540730340E-1,1.528176904E0,-6.513456821E0,7.320508957E0,9.917171764E0
4.564792320E-1,1.528176904E0,-6.511062622E0,7.387543201E0,9.965192204E0
4.588860030E-1,1.535359263E0,-6.496698380E0,6.975758553E0,9.655341801E0
4.612928260E-1,1.516206384E0,-6.518245220E0,7.586253643E0,1.011620714E1
4.636999090E-1,1.552117944E0,-6.487122059E0,6.978152275E0,9.653311965E0
4.661065240E-1,1.499447823E0,-6.520639420E0,7.411484241E0,9.984847564E0
4.685128260E-1,1.518600583E0,-6.472757339E0,7.308538437E0,9.880155332E0
4.709200130E-1,1.506630063E0,-6.489515781E0,7.040399551E0,9.692831117E0
4.733267320E-1,1.501841903E0,-6.501486301E0,7.624559402E0,1.013206590E1
4.757325130E-1,1.499447823E0,-6.475151539E0,6.985334873E0,9.642138482E0
4.781386070E-1,1.509024143E0,-6.525427341E0,7.492883682E0,1.004995829E1
4.805451690E-1,1.523388743E0,-6.487122059E0,7.301355839E0,9.885001920E0
4.829520970E-1,1.504235864E0,-6.484727859E0,7.136162758E0,9.759059373E0
4.853585030E-1,1.485083103E0,-6.496698380E0,7.588647842E0,1.009951176E1
4.877645970E-1,1.509024143E0,-6.475151539E0,6.949423313E0,9.617651777E0
4.901715760E-1,1.477900863E0,-6.499092102E0,7.507248402E0,1.003898240E1
4.925783470E-1,1.528176904E0,-6.487122059E0,7.145739555E0,9.771369968E0
4.949849090E-1,1.494659543E0,-6.511062622E0,7.102645874E0,9.750667774E0
4.973915760E-1,1.513812423E0,-6.513456821E0,7.507248402E0,1.005363250E1
4.997980860E-1,1.518600583E0,-6.508668900E0,6.856053352E0,9.574674206E0
5.022048570E-1,1.501841903E0,-6.515851021E0,7.488095284E0,1.003909431E1
5.046112110E-1,1.520994663E0,-6.511062622E0,7.057157993E0,9.721668590E0
5.070171490E-1,1.482689023E0,-6.532609940E0,7.140951157E0,9.791146142E0
5.094238670E-1,1.465930462E0,-6.535003662E0,7.440213680E0,1.001059462E1
5.118302220E-1,1.477900863E0,-6.525427341E0,6.875206470E0,9.593427800E0
5.142362630E-1,1.470718503E0,-6.554156780E0,7.514431000E0,1.007902065E1
5.166428780E-1,1.482689023E0,-6.542186260E0,7.004487991E0,9.698526683E0
5.190497010E-1,1.473112702E0,-6.556550980E0,7.210380554E0,9.856368982E0
5.214567840E-1,1.489871383E0,-6.539792061E0,7.337267399E0,9.941030622E0
5.238631380E-1,1.504235864E0,-6.530215740E0,6.870418549E0,9.597348289E0
5.262691800E-1,1.492265463E0,-6.554156780E0,7.504854202E0,1.007505156E1
5.286762110E-1,1.542541504E0,-6.515851021E0,6.932664871E0,9.638339641E0
5.310826170E-1,1.552117944E0,-6.523033142E0,7.248685837E0,9.874334299E0
5.334883990E-1,1.564088464E0,-6.523033142E0,7.298962116E0,9.913182237E0
5.358946490E-1,1.588029385E0,-6.503880501E0,6.923088551E0,9.630755628E0
5.383012110E-1,1.580847144E0,-6.515851021E0,7.540765762E0,1.009051736E1
5.407082420E-1,1.614364505E0,-6.494304180E0,6.911118031E0,9.620068190E0
5.431151170E-1,1.583241105E0,-6.530215740E0,7.368391037E0,9.972139012E0
5.455214190E-1,1.614364505E0,-6.513456821E0,7.241503239E0,9.872723113E0
5.479280340E-1,1.638305545E0,-6.523033142E0,7.002093315E0,9.708929767E0
5.503342320E-1,1.633517265E0,-6.546974182E0,7.547947884E0,1.012436501E1
5.527401690E-1,1.657458305E0,-6.523033142E0,6.896753311E0,9.636510553E0
5.551464720E-1,1.640699506E0,-6.558944702E0,7.425848961E0,1.004265320E1
5.575529300E-1,1.683793426E0,-6.537397861E0,7.162498474E0,9.842464909E0
5.599598050E-1,1.674216866E0,-6.551762104E0,7.006881714E0,9.737811876E0
5.623661070E-1,1.681399345E0,-6.563732624E0,7.483307362E0,1.009502743E1
5.647717320E-1,1.681399345E0,-6.527821541E0,6.841689110E0,9.604596176E0
5.671782420E-1,1.657458305E0,-6.566127300E0,7.430637360E0,1.005363453E1
5.695848050E-1,1.686187387E0,-6.551762104E0,7.071522236E0,9.786482581E0
5.719913670E-1,1.669428825E0,-6.575703144E0,7.059551716E0,9.791023178E0
5.743982420E-1,1.676611066E0,-6.590068340E0,7.449790001E0,1.008659489E1
5.768051170E-1,1.681399345E0,-6.561338902E0,6.865629673E0,9.644435844E0
5.792122010E-1,1.652670026E0,-6.602038860E0,7.485701561E0,1.011701355E1
5.816187630E-1,1.686187387E0,-6.568521500E0,7.045187473E0,9.778720219E0
5.840252740E-1,1.659852386E0,-6.597250462E0,7.162498474E0,9.878269483E0
5.864325650E-1,1.683793426E0,-6.580492020E0,7.413878441E0,1.005503004E1
5.888393360E-1,1.676611066E0,-6.580492020E0,6.875206470E0,9.663455070E0
5.912459510E-1,1.671822906E0,-6.625979900E0,7.535977364E0,1.017298168E1
5.936530860E-1,1.714916706E0,-6.597250462E0,6.994911194E0,9.766956311E0
5.960598570E-1,1.662246585E0,-6.597250462E0,7.246292114E0,9.939593893E0
5.984666800E-1,1.690975666E0,-6.604433060E0,7.368391037E0,1.003848202E1
6.008731380E-1,1.695763946E0,-6.621191502E0,6.896753311E0,9.709840292E0
6.032795440E-1,1.674216866E0,-6.616403103E0,7.564706802E0,1.018845332E1
6.056868880E-1,1.710128427E0,-6.582885742E0,6.997305393E0,9.758135411E0
6.080936070E-1,1.700551987E0,-6.621191502E0,7.370784760E0,1.005288625E1
6.104994920E-1,1.698157907E0,-6.599644184E0,7.346843719E0,1.002073631E1
6.129056380E-1,1.710128427E0,-6.611614704E0,7.021246433E0,9.794686810E0
6.153121490E-1,1.681399345E0,-6.614009380E0,7.605406284E0,1.021833786E1
6.177192320E-1,1.710128427E0,-6.594856262E0,6.980546951E0,9.754214684E0
6.201256380E-1,1.698157907E0,-6.618797302E0,7.435425282E0,1.009840419E1
6.225317320E-1,1.698157907E0,-6.625979900E0,7.277414799E0,9.987397863E0
6.249387110E-1,1.705340266E0,-6.609220982E0,7.069128513E0,9.826625328E0
6.273453260E-1,1.679005146E0,-6.606826782E0,7.579071522E0,1.019370117E1
6.297517320E-1,1.702946186E0,-6.587673664E0,6.942240715E0,9.720708625E0
6.321583470E-1,1.676611066E0,-6.614009380E0,7.488095284E0,1.013053383E1
6.345646490E-1,1.688581586E0,-6.599644184E0,7.241503239E0,9.942131577E0
6.369713150E-1,1.674216866E0,-6.582885742E0,7.157710075E0,9.867633979E0
6.393774090E-1,1.659852386E0,-6.590068340E0,7.593435764E0,1.019040614E1
6.417831380E-1,1.671822906E0,-6.558944702E0,6.968576431E0,9.714721041E0
6.441897010E-1,1.650276065E0,-6.587673664E0,7.624559402E0,1.021052210E1
6.465956380E-1,1.681399345E0,-6.573309422E0,7.248685837E0,9.928693110E0
6.490013150E-1,1.662246585E0,-6.592462540E0,7.279808998E0,9.960885759E0
6.514075130E-1,1.671822906E0,-6.558944702E0,7.626953602E0,1.019731184E1
6.538137630E-1,1.679005146E0,-6.563732624E0,7.004487991E0,9.744972871E0
6.562205860E-1,1.667034626E0,-6.590068340E0,7.674835205E0,1.025237049E1
6.586271490E-1,1.690975666E0,-6.532609940E0,7.157710075E0,9.837032319E0
6.610334510E-1,1.671822906E0,-6.549368382E0,7.303750038E0,9.951581917E0
6.634402740E-1,1.679005146E0,-6.554156780E0,7.524006844E0,1.011863174E1
6.658467840E-1,1.700551987E0,-6.535003662E0,7.002093315E0,9.727664710E0
6.682530340E-1,1.664640546E0,-6.554156780E0,7.624559402E0,1.019126613E1
6.706595440E-1,1.676611066E0,-6.515851021E0,7.078704834E0,9.766033039E0
6.730660030E-1,1.657458305E0,-6.532609940E0,7.351631641E0,9.973397036E0
6.754725650E-1,1.676611066E0,-6.518245220E0,7.473731041E0,1.005759420E1
6.778787630E-1,1.655064106E0,-6.532609940E0,7.042793274E0,9.747572360E0
6.802845970E-1,1.640699506E0,-6.527821541E0,7.397119999E0,1.000108660E1
6.826910550E-1,1.635911465E0,-6.530215740E0,7.339661598E0,9.959445582E0
6.850970970E-1,1.626335025E0,-6.527821541E0,7.361208439E0,9.972201831E0
6.875029820E-1,1.626335025E0,-6.501486301E0,7.289385319E0,9.901991116E0
6.899092840E-1,1.626335025E0,-6.506274700E0,7.315720558E0,9.924532401E0
6.923158990E-1,1.611970425E0,-6.496698380E0,7.263050556E0,9.877117083E0
6.947230860E-1,1.611970425E0,-6.506274700E0,7.263050556E0,9.883418564E0
6.971297010E-1,1.611970425E0,-6.496698380E0,7.236715317E0,9.857767854E0
6.995356900E-1,1.578453064E0,-6.494304180E0,7.207985878E0,9.829677577E0
7.019421490E-1,1.607182145E0,-6.487122059E0,7.179256916E0,9.808543058E0
7.043483470E-1,1.597605824E0,-6.503880501E0,7.198410034E0,9.832085891E0
7.067540760E-1,1.619152665E0,-6.487122059E0,7.184044838E0,9.814015905E0
7.091602740E-1,1.576058865E0,-6.477545261E0,7.162498474E0,9.784883165E0
7.115665240E-1,1.597605824E0,-6.489515781E0,7.162498474E0,9.796302560E0
7.139729300E-1,1.609576344E0,-6.494304180E0,7.160103798E0,9.799684137E0
7.163792320E-1,1.599999905E0,-6.477545261E0,7.167286396E0,9.792271779E0
7.187855340E-1,1.609576344E0,-6.465574741E0,7.181651115E0,9.796453720E0
7.211925130E-1,1.580847144E0,-6.475151539E0,7.188833237E0,9.803366179E0
7.235989190E-1,1.604788184E0,-6.465574741E0,7.186439514E0,9.799179289E0
7.260050650E-1,1.628728986E0,-6.487122059E0,7.176862717E0,9.810345008E0
7.284116800E-1,1.597605824E0,-6.458392620E0,7.155315876E0,9.770451622E0
7.308185030E-1,1.619152665E0,-6.472757339E0,7.176862717E0,9.799265349E0
7.332258990E-1,1.607182145E0,-6.470363140E0,7.172074318E0,9.792205249E0
7.356325650E-1,1.609576344E0,-6.479939461E0,7.179256916E0,9.804186927E0
7.380387630E-1,1.619152665E0,-6.484727859E0,7.200803757E0,9.824709945E0
7.404460550E-1,1.633517265E0,-6.472757339E0,7.188833237E0,9.810417399E0
7.428529820E-1,1.635911465E0,-6.479939461E0,7.179256916E0,9.808544826E0
7.452592320E-1,1.638305545E0,-6.499092102E0,7.181651115E0,9.823357672E0
7.476658470E-1,1.638305545E0,-6.487122059E0,7.184044838E0,9.817193993E0
7.500723050E-1,1.645487785E0,-6.491909981E0,7.205591679E0,9.837330771E0
7.524792320E-1,1.638305545E0,-6.477545261E0,7.222351074E0,9.838952826E0
7.548859510E-1,1.662246585E0,-6.472757339E0,7.234321594E0,9.848607019E0
7.572920970E-1,1.628728986E0,-6.520639420E0,7.222351074E0,9.865791990E0
7.596989190E-1,1.643093705E0,-6.501486301E0,7.227138996E0,9.859037434E0
7.621054300E-1,1.650276065E0,-6.491909981E0,7.224744797E0,9.852169490E0
7.645114720E-1,1.657458305E0,-6.494304180E0,7.191227436E0,9.830407258E0
7.669178780E-1,1.669428825E0,-6.501486301E0,7.203197956E0,9.845932029E0
7.693244400E-1,1.652670026E0,-6.506274700E0,7.210380554E0,9.851523559E0
7.717314190E-1,1.655064106E0,-6.506274700E0,7.246292114E0,9.878238561E0
7.741382420E-1,1.647881866E0,-6.479939461E0,7.260656357E0,9.870271566E0
7.765447530E-1,1.640699506E0,-6.499092102E0,7.255867958E0,9.878143188E0
7.789519920E-1,1.657458305E0,-6.494304180E0,7.255867958E0,9.877791992E0
7.813587630E-1,1.652670026E0,-6.487122059E0,7.258262157E0,9.874028578E0
7.837651170E-1,1.633517265E0,-6.494304180E0,7.236715317E0,9.859737016E0
7.861720440E-1,1.640699506E0,-6.479939461E0,7.236715317E0,9.851474959E0
7.885788670E-1,1.640699506E0,-6.484727859E0,7.243897438E0,9.859900627E0
7.909859510E-1,1.671822906E0,-6.499092102E0,7.239109516E0,9.871063598E0
7.933927220E-1,1.652670026E0,-6.494304180E0,7.239109516E0,9.864685073E0
7.957992840E-1,1.645487785E0,-6.484727859E0,7.239109516E0,9.857181750E0
7.982067320E-1,1.631123185E0,-6.463181019E0,7.231926918E0,9.835346393E0
8.006137110E-1,1.659852386E0,-6.496698380E0,7.231926918E0,9.862198879E0
8.030200650E-1,1.643093705E0,-6.503880501E0,7.229532719E0,9.862371004E0
8.054266280E-1,1.633517265E0,-6.489515781E0,7.248685837E0,9.865375821E0
