"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.539374490E-1,8.563559502E-3,-1.479438040E-2,2.057087049E-2,2.674638210E-2
2.563825010E-1,4.287506454E-3,-1.845956780E-2,2.057087049E-2,2.796960972E-2
2.588267200E-1,7.341830060E-3,-1.784870401E-2,2.057087049E-2,2.820708096E-2
2.612717200E-1,5.509235896E-3,-1.968129724E-2,1.996000484E-2,2.856758538E-2
2.637175530E-1,6.730965339E-3,-2.090302669E-2,2.057087049E-2,3.008991744E-2
2.661625530E-1,4.898371175E-3,-2.151389048E-2,1.934913918E-2,2.934673254E-2
2.686068240E-1,3.676641965E-3,-1.968129724E-2,1.751654595E-2,2.660264159E-2
2.710518240E-1,6.730965339E-3,-1.968129724E-2,1.873827539E-2,2.799611259E-2
2.734976580E-1,3.676641965E-3,-1.968129724E-2,1.690568030E-2,2.620444969E-2
2.759426580E-1,7.341830060E-3,-1.601610892E-2,1.812741160E-2,2.527886993E-2
2.783868760E-1,2.454912523E-3,-1.845956780E-2,1.690568030E-2,2.515122791E-2
2.808319280E-1,6.120100617E-3,-1.296178717E-2,1.751654595E-2,2.263388920E-2
2.832777100E-1,2.454912523E-3,-1.357265096E-2,1.690568030E-2,2.181846640E-2
2.857227620E-1,4.898371175E-3,-1.174005587E-2,1.751654595E-2,2.164837948E-2
2.881669800E-1,4.287506454E-3,-9.907462634E-3,1.568395272E-2,1.904013919E-2
2.906120330E-1,1.233183080E-3,-9.296596982E-3,1.507308707E-2,1.775233533E-2
2.930578140E-1,5.509235896E-3,-8.685733192E-3,1.385135762E-2,1.725264470E-2
2.955028660E-1,1.233183080E-3,-8.074869402E-3,1.385135762E-2,1.608055858E-2
2.979470850E-1,3.676641965E-3,-6.242274307E-3,1.262962818E-2,1.455991733E-2
3.003920850E-1,6.223183591E-4,-9.296596982E-3,1.201876346E-2,1.520738869E-2
3.028379180E-1,4.287506454E-3,-4.409679212E-3,1.262962818E-2,1.404761511E-2
3.052829180E-1,1.233183080E-3,-6.853138097E-3,1.018616930E-2,1.233873118E-2
3.077271890E-1,2.454912523E-3,-3.798815189E-3,8.964439854E-3,1.004085525E-2
3.101721890E-1,1.844047802E-3,-3.798815189E-3,1.079703402E-2,1.159342282E-2
3.126180220E-1,-1.821140526E-3,-1.336268615E-4,1.201876346E-2,1.215668886E-2
3.150630220E-1,2.454912523E-3,-1.336268615E-4,1.079703402E-2,1.107340938E-2
3.175072410E-1,-2.432005247E-3,4.772387911E-4,9.575304575E-3,9.890847491E-3
3.199522930E-1,1.233183080E-3,3.531559603E-3,1.079703402E-2,1.142666169E-2
3.223981260E-1,-1.821140526E-3,2.309832023E-3,1.140789874E-2,1.178100295E-2
3.248431260E-1,1.844047802E-3,4.753290676E-3,1.201876346E-2,1.305545708E-2
3.272873450E-1,-1.821140526E-3,5.975021981E-3,1.262962818E-2,1.408988816E-2
3.297323970E-1,-1.210275805E-3,6.585883908E-3,1.324049290E-2,1.483742857E-2
3.321781780E-1,-2.432005247E-3,5.975021981E-3,1.201876346E-2,1.364060894E-2
3.346232300E-1,-2.432005247E-3,6.585883908E-3,1.324049290E-2,1.498663300E-2
3.370674490E-1,-1.210275805E-3,7.196749561E-3,1.385135762E-2,1.565624731E-2
3.395124490E-1,-6.708058529E-3,4.142425023E-3,1.446222235E-2,1.647160009E-2
3.419582830E-1,-4.264599644E-3,4.753290676E-3,1.507308707E-2,1.637004997E-2
3.444033350E-1,-7.929787971E-3,2.309832023E-3,1.507308707E-2,1.718763553E-2
3.468475530E-1,-3.042869968E-3,2.309832023E-3,1.568395272E-2,1.614251388E-2
3.492925530E-1,-8.540652692E-3,-1.336268615E-4,1.568395272E-2,1.785908669E-2
3.517383870E-1,-5.486329086E-3,-2.577085746E-3,1.568395272E-2,1.681450418E-2
3.541834390E-1,-6.708058529E-3,-6.853138097E-3,1.568395272E-2,1.838341437E-2
3.566276580E-1,-7.929787971E-3,-7.464003749E-3,1.568395272E-2,1.909395879E-2
3.590726580E-1,-6.097193807E-3,-9.907462634E-3,1.629481651E-2,2.002135443E-2
3.615184910E-1,-9.151517414E-3,-1.357265096E-2,1.507308707E-2,2.225230502E-2
3.639634910E-1,-4.875464365E-3,-1.296178717E-2,1.324049290E-2,1.915955980E-2
3.664077620E-1,-9.151517414E-3,-1.784870401E-2,1.385135762E-2,2.437594334E-2
3.688527620E-1,-4.875464365E-3,-1.723783836E-2,1.324049290E-2,2.227608306E-2
3.712985950E-1,-9.151517414E-3,-1.845956780E-2,1.079703402E-2,2.326116631E-2
3.737435950E-1,-7.929787971E-3,-1.968129724E-2,1.140789874E-2,2.409097657E-2
3.761878140E-1,-7.929787971E-3,-2.029216290E-2,1.018616930E-2,2.405018622E-2
3.786328660E-1,-8.540652692E-3,-2.029216290E-2,8.964439854E-3,2.377132317E-2
3.810786990E-1,-7.318923250E-3,-1.968129724E-2,7.131845690E-3,2.217618817E-2
3.835236990E-1,-1.037324686E-2,-2.029216290E-2,6.520980969E-3,2.370441558E-2
3.859679180E-1,-6.097193807E-3,-1.662697271E-2,6.520980969E-3,1.887207425E-2
3.884129700E-1,-1.098411158E-2,-1.907043159E-2,4.077522084E-3,2.238209674E-2
3.908587510E-1,-7.929787971E-3,-1.540524606E-2,4.077522084E-3,1.779970027E-2
3.933038030E-1,-1.037324686E-2,-1.662697271E-2,2.855792642E-3,1.980444453E-2
3.957480220E-1,-9.151517414E-3,-1.357265096E-2,1.634063199E-3,1.645105734E-2
3.981930220E-1,-9.151517414E-3,-1.357265096E-2,1.023198478E-3,1.640164809E-2
4.006388550E-1,-9.762382135E-3,-1.051832829E-2,-1.985309646E-4,1.435195978E-2
4.030839080E-1,-7.929787971E-3,-9.296596982E-3,-1.985309646E-4,1.222078832E-2
4.055281260E-1,-1.037324686E-2,-9.296596982E-3,-1.985309646E-4,1.393091455E-2
4.079731260E-1,-6.097193807E-3,-4.409679212E-3,4.123337567E-4,7.535984488E-3
4.104189600E-1,-1.098411158E-2,-3.798815189E-3,-1.985309646E-4,1.162416098E-2
4.128640120E-1,-5.486329086E-3,4.772387911E-4,4.123337567E-4,5.522461664E-3
4.153082300E-1,-1.098411158E-2,4.772387911E-4,1.023198478E-3,1.104198348E-2
4.177532300E-1,-9.151517414E-3,4.142425023E-3,1.023198478E-3,1.009737051E-2
4.201990640E-1,-1.098411158E-2,4.142425023E-3,1.634063199E-3,1.185244931E-2
4.226440640E-1,-9.762382135E-3,6.585883908E-3,2.855792642E-3,1.211748833E-2
4.250882830E-1,-7.318923250E-3,7.807615213E-3,2.244927920E-3,1.093458706E-2
4.275333350E-1,-1.037324686E-2,7.807615213E-3,4.688386805E-3,1.380377037E-2
4.299791680E-1,-9.151517414E-3,1.025107410E-2,5.910116248E-3,1.495875213E-2
4.324241680E-1,-1.159497630E-2,1.086193975E-2,5.910116248E-3,1.695153930E-2
4.348683870E-1,-6.708058529E-3,1.208366733E-2,5.299251527E-3,1.480186245E-2
4.373134390E-1,-1.098411158E-2,1.025107410E-2,5.910116248E-3,1.614511385E-2
4.397592720E-1,-8.540652692E-3,1.391626056E-2,6.520980969E-3,1.758204338E-2
4.422042720E-1,-8.540652692E-3,1.025107410E-2,5.910116248E-3,1.459303747E-2
4.446484910E-1,-8.540652692E-3,1.391626056E-2,5.299251527E-3,1.716645343E-2
4.470935430E-1,-7.318923250E-3,1.208366733E-2,6.520980969E-3,1.555971871E-2
4.495393240E-1,-1.037324686E-2,1.208366733E-2,6.520980969E-3,1.720879018E-2
4.519843760E-1,-7.318923250E-3,1.269453298E-2,5.910116248E-3,1.580023035E-2
4.544285950E-1,-1.159497630E-2,9.640208445E-3,6.520980969E-3,1.642864228E-2
4.568736470E-1,-6.708058529E-3,1.269453298E-2,5.299251527E-3,1.530461642E-2
4.593194280E-1,-1.037324686E-2,7.807615213E-3,4.077522084E-3,1.360842724E-2
4.617644800E-1,-7.318923250E-3,9.640208445E-3,5.299251527E-3,1.321296042E-2
4.642086990E-1,-9.151517414E-3,9.029342793E-3,4.077522084E-3,1.348723428E-2
4.666536990E-1,-1.037324686E-2,7.807615213E-3,5.299251527E-3,1.402302294E-2
4.690995330E-1,-1.037324686E-2,8.418477140E-3,3.466657363E-3,1.380191005E-2
4.715445850E-1,-1.342756953E-2,5.364156328E-3,2.244927920E-3,1.463261761E-2
4.739888030E-1,-8.540652692E-3,3.531559603E-3,2.244927920E-3,9.510749866E-3
4.764338030E-1,-1.403843518E-2,1.088104444E-3,1.023198478E-3,1.411766867E-2
4.788796370E-1,-9.151517414E-3,1.698966371E-3,1.634063199E-3,9.450233872E-3
4.813246890E-1,-1.342756953E-2,-1.336268615E-4,4.123337567E-4,1.343456359E-2
4.837689080E-1,-1.159497630E-2,4.772387911E-4,4.123337567E-4,1.161211658E-2
4.862139080E-1,-1.098411158E-2,-7.444925141E-4,-1.985309646E-4,1.101110307E-2
4.886597410E-1,-1.098411158E-2,-7.444925141E-4,1.023198478E-3,1.105675863E-2
4.911047410E-1,-1.037324686E-2,1.088104444E-3,4.123337567E-4,1.043830641E-2
4.935490120E-1,-1.403843518E-2,-7.444925141E-4,-1.985309646E-4,1.405956422E-2
4.959940120E-1,-1.098411158E-2,-1.336268615E-4,-1.985309646E-4,1.098671825E-2
4.984398450E-1,-1.464930084E-2,-7.444925141E-4,-8.093961515E-4,1.469052096E-2
5.008848450E-1,-1.098411158E-2,1.088104444E-3,-1.985309646E-4,1.103966000E-2
5.033291160E-1,-1.526016463E-2,-7.444925141E-4,-8.093961515E-4,1.529973907E-2
5.057741160E-1,-1.281670574E-2,1.088104444E-3,-1.420259941E-3,1.294098357E-2
5.082199490E-1,-1.281670574E-2,-1.336268615E-4,-2.641989384E-3,1.308686021E-2
5.106649490E-1,-1.526016463E-2,1.088104444E-3,-2.031125594E-3,1.543314831E-2
5.131091680E-1,-1.342756953E-2,2.309832023E-3,-2.641989384E-3,1.387858261E-2
5.155542200E-1,-1.526016463E-2,2.920697676E-3,-2.641989384E-3,1.576017789E-2
5.180000530E-1,-1.281670574E-2,3.531559603E-3,-3.252855036E-3,1.368652349E-2
5.204450530E-1,-1.648189314E-2,3.531559603E-3,-4.474584479E-3,1.743979991E-2
5.228892720E-1,-1.342756953E-2,7.196749561E-3,-3.863718826E-3,1.571690653E-2
5.253343240E-1,-1.526016463E-2,5.364156328E-3,-3.863718826E-3,1.663054782E-2
5.277801050E-1,-1.220584102E-2,9.640208445E-3,-5.696313921E-3,1.656394175E-2
5.302251580E-1,-1.464930084E-2,1.147280168E-2,-5.696313921E-3,1.945957825E-2
5.326693760E-1,-1.464930084E-2,1.269453298E-2,-6.918043364E-3,2.058184896E-2
5.351144280E-1,-1.220584102E-2,1.452712622E-2,-5.696313921E-3,1.981080370E-2
5.375602100E-1,-1.587102748E-2,1.635972038E-2,-5.085448269E-3,2.335362388E-2
5.400052620E-1,-1.159497630E-2,1.880317926E-2,-5.696313921E-3,2.281339558E-2
5.424494800E-1,-1.648189314E-2,1.880317926E-2,-7.528907154E-3,2.611315367E-2
5.448945330E-1,-1.159497630E-2,2.185750380E-2,-5.696313921E-3,2.538979992E-2
5.473403140E-1,-1.403843518E-2,2.124663815E-2,-6.307177711E-3,2.623504880E-2
5.497853660E-1,-1.098411158E-2,2.307923138E-2,-5.085448269E-3,2.606076385E-2
5.522295850E-1,-1.342756953E-2,2.185750380E-2,-6.307177711E-3,2.641648324E-2
5.546745850E-1,-1.220584102E-2,2.369009703E-2,-6.307177711E-3,2.738583107E-2
5.571204180E-1,-1.098411158E-2,2.185750380E-2,-5.696313921E-3,2.511671101E-2
5.595654700E-1,-1.403843518E-2,2.063577622E-2,-6.307177711E-3,2.574283227E-2
5.620096890E-1,-1.098411158E-2,2.124663815E-2,-6.307177711E-3,2.473561866E-2
5.644546890E-1,-1.526016463E-2,2.063577622E-2,-6.307177711E-3,2.642893065E-2
5.669005220E-1,-9.762382135E-3,2.185750380E-2,-6.918043364E-3,2.491814402E-2
5.693455740E-1,-1.342756953E-2,2.185750380E-2,-6.918043364E-3,2.656895594E-2
5.717897930E-1,-9.762382135E-3,2.491182834E-2,-6.918043364E-3,2.763625554E-2
5.742347930E-1,-1.220584102E-2,2.185750380E-2,-8.139772341E-3,2.632468274E-2
5.766806260E-1,-1.159497630E-2,2.124663815E-2,-8.750636131E-3,2.573784647E-2
5.791256260E-1,-9.762382135E-3,2.124663815E-2,-9.361501783E-3,2.518653317E-2
5.815698970E-1,-1.159497630E-2,2.063577622E-2,-8.139772341E-3,2.503067377E-2
5.840148970E-1,-8.540652692E-3,1.880317926E-2,-8.750636131E-3,2.242935424E-2
5.864607300E-1,-1.281670574E-2,1.452712622E-2,-9.361501783E-3,2.151611159E-2
5.889057300E-1,-8.540652692E-3,1.452712622E-2,-1.058323123E-2,1.989937003E-2
5.913500010E-1,-1.098411158E-2,1.269453298E-2,-1.119409502E-2,2.017695810E-2
5.937950010E-1,-6.708058529E-3,1.330539491E-2,-1.302669011E-2,1.979207514E-2
5.962408350E-1,-6.708058529E-3,8.418477140E-3,-1.302669011E-2,1.689862307E-2
5.986858350E-1,-6.708058529E-3,7.807615213E-3,-1.302669011E-2,1.660275760E-2
6.011301050E-1,-5.486329086E-3,7.807615213E-3,-1.363755390E-2,1.664456483E-2
6.035751050E-1,-7.318923250E-3,5.364156328E-3,-1.485928334E-2,1.741089062E-2
6.060209390E-1,-3.042869968E-3,2.309832023E-3,-1.485928334E-2,1.534251228E-2
6.084659390E-1,-6.708058529E-3,-1.336268615E-4,-1.485928334E-2,1.630380958E-2
6.109102100E-1,-2.432005247E-3,-1.336268615E-4,-1.485928334E-2,1.505758304E-2
6.133552100E-1,-2.432005247E-3,-2.577085746E-3,-1.608101279E-2,1.646678453E-2
6.158010430E-1,-4.875464365E-3,-3.187951399E-3,-1.669187844E-2,1.767914004E-2
6.182460430E-1,-2.432005247E-3,-4.409679212E-3,-1.608101279E-2,1.685107986E-2
6.206902620E-1,-3.042869968E-3,-4.409679212E-3,-1.608101279E-2,1.695002362E-2
6.231353140E-1,-3.042869968E-3,-5.020544864E-3,-1.547014900E-2,1.654661410E-2
6.255811470E-1,-4.264599644E-3,-5.631410517E-3,-1.608101279E-2,1.756412727E-2
6.280261470E-1,1.145363785E-5,-5.020544864E-3,-1.608101279E-2,1.684651222E-2
6.304703660E-1,-3.042869968E-3,-5.631410517E-3,-1.547014900E-2,1.674208326E-2
6.329154180E-1,-3.042869968E-3,-5.631410517E-3,-1.363755390E-2,1.506501638E-2
6.353612510E-1,-2.432005247E-3,-5.631410517E-3,-1.485928334E-2,1.607562551E-2
6.378062510E-1,-1.821140526E-3,-5.020544864E-3,-1.241582446E-2,1.351573603E-2
6.402504700E-1,-1.821140526E-3,-5.020544864E-3,-1.241582446E-2,1.351573603E-2
6.426955220E-1,-2.432005247E-3,-5.631410517E-3,-1.119409502E-2,1.276460721E-2
6.451413550E-1,-2.432005247E-3,-5.631410517E-3,-1.058323123E-2,1.223242483E-2
6.475863550E-1,-3.653734690E-3,-5.631410517E-3,-9.972365573E-3,1.202125770E-2
6.500305740E-1,-1.210275805E-3,-4.409679212E-3,-9.361501783E-3,1.041862534E-2
6.524756260E-1,1.145363785E-5,-2.577085746E-3,-8.750636131E-3,9.122232995E-3
6.549214080E-1,-1.821140526E-3,-1.336268615E-4,-8.750636131E-3,8.939129803E-3
6.573664600E-1,-1.821140526E-3,1.088104444E-3,-8.139772341E-3,8.411683414E-3
6.598106780E-1,-4.264599644E-3,3.531559603E-3,-6.307177711E-3,8.392807280E-3
6.622557300E-1,-3.653734690E-3,4.142425023E-3,-5.696313921E-3,7.934573369E-3
6.647015120E-1,-3.653734690E-3,5.364156328E-3,-5.085448269E-3,8.245346226E-3
6.671465640E-1,-3.653734690E-3,5.364156328E-3,-4.474584479E-3,7.883264334E-3
6.695907830E-1,-4.875464365E-3,6.585883908E-3,-5.085448269E-3,9.643951665E-3
6.720358350E-1,-4.264599644E-3,5.975021981E-3,-4.474584479E-3,8.597069504E-3
6.744816160E-1,-4.875464365E-3,5.364156328E-3,-5.696313921E-3,9.219127843E-3
6.769266680E-1,-3.653734690E-3,4.753290676E-3,-8.139772341E-3,1.010937403E-2
6.793708870E-1,-4.875464365E-3,2.920697676E-3,-6.918043364E-3,8.953209015E-3
6.818159390E-1,-4.264599644E-3,2.309832023E-3,-7.528907154E-3,8.955812472E-3
6.842617200E-1,-4.264599644E-3,3.531559603E-3,-6.918043364E-3,8.861040985E-3
6.867067720E-1,-4.264599644E-3,4.753290676E-3,-7.528907154E-3,9.872437657E-3
6.891509910E-1,-4.264599644E-3,2.920697676E-3,-8.750636131E-3,1.016321395E-2
6.915960430E-1,-2.432005247E-3,2.309832023E-3,-8.750636131E-3,9.371424982E-3
6.940418240E-1,-3.653734690E-3,4.142425023E-3,-9.361501783E-3,1.086955279E-2
6.964868760E-1,-2.432005247E-3,2.920697676E-3,-9.972365573E-3,1.067207569E-2
6.989310950E-1,-2.432005247E-3,3.531559603E-3,-9.972365573E-3,1.085516641E-2
7.013760950E-1,-3.042869968E-3,4.753290676E-3,-1.119409502E-2,1.253637081E-2
7.038219280E-1,-2.432005247E-3,4.142425023E-3,-1.119409502E-2,1.218121906E-2
7.062669800E-1,-3.042869968E-3,2.920697676E-3,-1.119409502E-2,1.196232819E-2
7.087111990E-1,-2.432005247E-3,2.309832023E-3,-1.302669011E-2,1.345156603E-2
7.111561990E-1,-1.821140526E-3,2.920697676E-3,-1.363755390E-2,1.406520189E-2
7.136020330E-1,-1.821140526E-3,1.698966371E-3,-1.363755390E-2,1.386311350E-2
7.160470850E-1,-2.432005247E-3,-7.444925141E-4,-1.547014900E-2,1.567783239E-2
7.184913030E-1,-2.432005247E-3,-1.966220094E-3,-1.485928334E-2,1.518482705E-2
7.209363030E-1,-1.821140526E-3,-3.187951399E-3,-1.608101279E-2,1.649480400E-2
7.233821370E-1,-2.432005247E-3,-1.355358167E-3,-1.608101279E-2,1.632025176E-2
7.258271890E-1,-3.653734690E-3,-1.966220094E-3,-1.669187844E-2,1.719984315E-2
7.282714080E-1,-4.264599644E-3,-3.187951399E-3,-1.547014900E-2,1.636078709E-2
7.307164080E-1,-3.653734690E-3,-3.187951399E-3,-1.608101279E-2,1.679618360E-2
7.331622410E-1,-4.875464365E-3,-3.798815189E-3,-1.608101279E-2,1.722788791E-2
7.356072930E-1,-6.097193807E-3,-4.409679212E-3,-1.608101279E-2,1.775443650E-2
7.380515120E-1,-7.929787971E-3,-4.409679212E-3,-1.547014900E-2,1.793466805E-2
7.404965120E-1,-7.318923250E-3,-4.409679212E-3,-1.424841955E-2,1.661413158E-2
7.429423450E-1,-7.929787971E-3,-5.631410517E-3,-1.547014900E-2,1.827347344E-2
7.453873970E-1,-6.708058529E-3,-4.409679212E-3,-1.363755390E-2,1.582486007E-2
7.478316160E-1,-9.762382135E-3,-3.798815189E-3,-1.424841955E-2,1.768481161E-2
7.502766160E-1,-9.151517414E-3,-1.355358167E-3,-1.363755390E-2,1.647938540E-2
7.527224490E-1,-1.037324686E-2,-7.444925141E-4,-1.302669011E-2,1.666892842E-2
7.551675010E-1,-1.098411158E-2,4.772387911E-4,-1.241582446E-2,1.658406346E-2
7.576117200E-1,-1.037324686E-2,-1.355358167E-3,-1.241582446E-2,1.623557646E-2
7.600567200E-1,-1.098411158E-2,1.698966371E-3,-1.058323123E-2,1.534737688E-2
7.625025530E-1,-1.098411158E-2,1.698966371E-3,-1.058323123E-2,1.534737688E-2
7.649476050E-1,-1.220584102E-2,2.920697676E-3,-1.058323123E-2,1.641699769E-2
7.673918240E-1,-1.281670574E-2,3.531559603E-3,-9.361501783E-3,1.625969172E-2
7.698368240E-1,-1.526016463E-2,5.975021981E-3,-8.750636131E-3,1.857813620E-2
7.722826580E-1,-1.464930084E-2,8.418477140E-3,-7.528907154E-3,1.849749213E-2
7.747277100E-1,-1.587102748E-2,9.029342793E-3,-6.918043364E-3,1.952633782E-2
7.771719280E-1,-1.648189314E-2,1.025107410E-2,-7.528907154E-3,2.081878393E-2
7.796169280E-1,-1.831448637E-2,1.025107410E-2,-5.085448269E-3,2.159552535E-2
7.820627620E-1,-1.892535202E-2,9.029342793E-3,-5.085448269E-3,2.157683398E-2
7.845078140E-1,-1.831448637E-2,8.418477140E-3,-6.307177711E-3,2.112040859E-2
7.869520330E-1,-1.892535202E-2,8.418477140E-3,-5.696313921E-3,2.148226475E-2
7.893970330E-1,-2.014708333E-2,7.807615213E-3,-4.474584479E-3,2.206548726E-2
7.918428660E-1,-2.014708333E-2,6.585883908E-3,-3.863718826E-3,2.154546719E-2
7.942878660E-1,-2.075794525E-2,5.364156328E-3,-3.252855036E-3,2.168519150E-2
7.967321370E-1,-2.197967656E-2,4.142425023E-3,-3.863718826E-3,2.269788955E-2
7.991771370E-1,-2.320140414E-2,3.531559603E-3,-3.863718826E-3,2.378456202E-2
8.016229700E-1,-2.259054221E-2,2.920697676E-3,-5.085448269E-3,2.333934139E-2
8.040679700E-1,-2.320140414E-2,2.309832023E-3,-4.474584479E-3,2.374157502E-2
8.065122410E-1,-2.259054221E-2,1.698966371E-3,-5.085448269E-3,2.321811509E-2
8.089572410E-1,-2.503400110E-2,4.772387911E-4,-6.307177711E-3,2.582071762E-2
8.114030740E-1,-2.442313544E-2,-1.336268615E-4,-7.528907154E-3,2.555761812E-2
8.138480740E-1,-2.381226979E-2,-1.966220094E-3,-9.972365573E-3,2.589089201E-2
8.162923450E-1,-2.320140414E-2,-1.355358167E-3,-1.058323123E-2,2.553716768E-2
8.187373450E-1,-2.320140414E-2,-1.966220094E-3,-1.058323123E-2,2.557686374E-2
