"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.914017750E-1,6.730965339E-3,1.147280168E-2,7.131845690E-3,1.509285578E-2
1.938459940E-1,4.287506454E-3,1.147280168E-2,7.131845690E-3,1.417290065E-2
1.962910460E-1,7.341830060E-3,1.391626056E-2,7.131845690E-3,1.727506873E-2
1.987368790E-1,3.676641965E-3,1.452712622E-2,6.520980969E-3,1.634252995E-2
2.011818790E-1,6.120100617E-3,1.758145168E-2,7.742710412E-3,2.016215860E-2
2.036261500E-1,5.509235896E-3,1.758145168E-2,7.742710412E-3,1.998521173E-2
2.060711500E-1,3.676641965E-3,1.880317926E-2,6.520980969E-3,2.023858788E-2
2.085169830E-1,5.509235896E-3,1.758145168E-2,5.910116248E-3,1.934912395E-2
2.109619830E-1,2.454912523E-3,1.697058603E-2,5.299251527E-3,1.794740796E-2
2.134062540E-1,3.676641965E-3,1.880317926E-2,7.131845690E-3,2.044359238E-2
2.158512540E-1,1.844047802E-3,1.635972038E-2,6.520980969E-3,1.770774283E-2
2.182970870E-1,4.287506454E-3,1.758145168E-2,5.299251527E-3,1.885662275E-2
2.207421390E-1,3.065777244E-3,1.269453298E-2,2.855792642E-3,1.336808548E-2
2.231863580E-1,5.509235896E-3,1.513799187E-2,3.466657363E-3,1.647811249E-2
2.256314100E-1,4.287506454E-3,1.147280168E-2,3.466657363E-3,1.272892781E-2
2.280772440E-1,4.898371175E-3,1.208366733E-2,1.023198478E-3,1.307883754E-2
2.305222440E-1,6.730965339E-3,9.029342793E-3,1.023198478E-3,1.130848623E-2
2.329664620E-1,6.120100617E-3,6.585883908E-3,-1.985309646E-4,8.992714438E-3
2.354115140E-1,1.039615367E-2,5.975021981E-3,-2.641989384E-3,1.227847737E-2
2.378573480E-1,6.730965339E-3,2.309832023E-3,-3.252855036E-3,7.824467027E-3
2.403023480E-1,1.100701839E-2,-1.336268615E-4,-5.696313921E-3,1.239436574E-2
2.427466190E-1,9.174424224E-3,-4.409679212E-3,-8.750636131E-3,1.342344826E-2
2.451916190E-1,1.161788311E-2,-3.798815189E-3,-8.139772341E-3,1.468543832E-2
2.476374520E-1,1.345047727E-2,-8.074869402E-3,-9.361501783E-3,1.826900573E-2
2.500825040E-1,1.467220671E-2,-7.464003749E-3,-1.119409502E-2,1.990710338E-2
2.525267230E-1,1.467220671E-2,-7.464003749E-3,-1.241582446E-2,2.061886754E-2
2.549717750E-1,1.467220671E-2,-8.685733192E-3,-1.424841955E-2,2.222010510E-2
2.574175560E-1,1.650479995E-2,-8.685733192E-3,-1.119409502E-2,2.175219864E-2
2.598626080E-1,1.406134106E-2,-1.418351475E-2,-1.363755390E-2,2.418421550E-2
2.623068270E-1,1.833739504E-2,-1.418351475E-2,-1.302669011E-2,2.659185595E-2
2.647518790E-1,1.528307237E-2,-1.662697271E-2,-1.363755390E-2,2.638202795E-2
2.671977120E-1,1.894825883E-2,-1.723783836E-2,-1.363755390E-2,2.902003550E-2
2.696427120E-1,1.894825883E-2,-1.845956780E-2,-1.363755390E-2,2.976197293E-2
2.720869830E-1,2.016999014E-2,-1.784870401E-2,-1.363755390E-2,3.018919696E-2
2.745319830E-1,2.139171772E-2,-1.662697271E-2,-1.302669011E-2,3.006254253E-2
2.769778170E-1,2.078085579E-2,-1.723783836E-2,-1.363755390E-2,3.024846963E-2
2.794228690E-1,2.322431467E-2,-1.723783836E-2,-1.302669011E-2,3.172075848E-2
2.818670870E-1,1.955912448E-2,-1.907043159E-2,-1.241582446E-2,3.000655609E-2
2.843120870E-1,2.322431467E-2,-1.601610892E-2,-1.302669011E-2,3.107377016E-2
2.867579210E-1,2.016999014E-2,-1.479438040E-2,-1.180496067E-2,2.765970517E-2
2.892029730E-1,2.261344902E-2,-1.479438040E-2,-1.180496067E-2,2.948896174E-2
2.916471920E-1,2.078085579E-2,-1.479438040E-2,-1.058323123E-2,2.761743004E-2
2.940922440E-1,1.772653125E-2,-1.174005587E-2,-9.972365573E-3,2.348418398E-2
2.965380770E-1,1.955912448E-2,-1.051832829E-2,-9.361501783E-3,2.410046257E-2
2.989830770E-1,1.894825883E-2,-1.051832829E-2,-8.750636131E-3,2.337189285E-2
3.014273480E-1,2.078085579E-2,-8.685733192E-3,-8.750636131E-3,2.416318607E-2
3.038723480E-1,1.711566560E-2,-8.074869402E-3,-7.528907154E-3,2.036747328E-2
3.063181810E-1,1.955912448E-2,-8.074869402E-3,-6.307177711E-3,2.208038399E-2
3.087632330E-1,1.528307237E-2,-8.074869402E-3,-7.528907154E-3,1.885365375E-2
3.112074520E-1,1.955912448E-2,-8.074869402E-3,-5.696313921E-3,2.191371394E-2
3.136524520E-1,1.650479995E-2,-9.907462634E-3,-5.696313921E-3,2.007521431E-2
3.160982850E-1,1.650479995E-2,-9.907462634E-3,-5.085448269E-3,1.991050028E-2
3.185433370E-1,1.772653125E-2,-1.174005587E-2,-3.863718826E-3,2.160988536E-2
3.209875560E-1,1.650479995E-2,-1.296178717E-2,-4.474584479E-3,2.145782501E-2
3.234326080E-1,1.894825883E-2,-1.357265096E-2,-2.641989384E-3,2.345705597E-2
3.258784420E-1,1.589393616E-2,-1.540524606E-2,-2.641989384E-3,2.229167828E-2
3.283234420E-1,1.833739504E-2,-1.418351475E-2,-2.031125594E-3,2.327139056E-2
3.307677120E-1,1.467220671E-2,-1.601610892E-2,-2.031125594E-3,2.181547308E-2
3.332127120E-1,2.078085579E-2,-1.357265096E-2,-1.420259941E-3,2.486117374E-2
3.356585460E-1,1.833739504E-2,-1.296178717E-2,-2.031125594E-3,2.254758202E-2
3.381035980E-1,2.078085579E-2,-1.051832829E-2,-2.641989384E-3,2.344054831E-2
3.405478170E-1,2.139171772E-2,-8.685733192E-3,-3.252855036E-3,2.331584470E-2
3.429928170E-1,1.894825883E-2,-6.242274307E-3,-3.863718826E-3,2.032069941E-2
3.454386500E-1,2.139171772E-2,-2.577085746E-3,-4.474584479E-3,2.200610970E-2
3.478837020E-1,1.711566560E-2,-1.355358167E-3,-5.085448269E-3,1.790655714E-2
3.503279210E-1,2.016999014E-2,3.531559603E-3,-6.307177711E-3,2.142617339E-2
3.527729730E-1,1.589393616E-2,4.753290676E-3,-6.918043364E-3,1.797415653E-2
3.552188060E-1,1.772653125E-2,9.029342793E-3,-5.085448269E-3,2.053340511E-2
3.576638060E-1,1.589393616E-2,1.208366733E-2,-5.085448269E-3,2.060325234E-2
3.601080770E-1,1.528307237E-2,1.391626056E-2,-2.031125594E-3,2.076920991E-2
3.625530770E-1,1.772653125E-2,1.391626056E-2,-1.420259941E-3,2.258117261E-2
3.649989100E-1,1.589393616E-2,1.391626056E-2,1.634063199E-3,2.118843263E-2
3.674439620E-1,1.772653125E-2,1.391626056E-2,2.855792642E-3,2.271668484E-2
3.698881810E-1,1.467220671E-2,1.147280168E-2,4.077522084E-3,1.906633196E-2
3.723332330E-1,1.833739504E-2,9.029342793E-3,3.466657363E-3,2.073178240E-2
3.747790140E-1,1.406134106E-2,4.142425023E-3,4.077522084E-3,1.521536013E-2
3.772240670E-1,1.528307237E-2,2.309832023E-3,5.299251527E-3,1.633981921E-2
3.796682850E-1,1.406134106E-2,-7.444925141E-4,4.688386805E-3,1.484104283E-2
3.821133370E-1,1.528307237E-2,-1.966220094E-3,4.077522084E-3,1.593940114E-2
3.845591710E-1,1.467220671E-2,-2.577085746E-3,4.688386805E-3,1.561716977E-2
3.870041710E-1,1.345047727E-2,-1.355358167E-3,4.077522084E-3,1.412014593E-2
3.894484420E-1,1.589393616E-2,-1.355358167E-3,2.855792642E-3,1.620523847E-2
3.918934420E-1,1.283961255E-2,-1.336268615E-4,1.023198478E-3,1.288101090E-2
3.943392750E-1,1.711566560E-2,4.772387911E-4,2.244927920E-3,1.726885830E-2
3.967843270E-1,1.222874783E-2,-1.966220094E-3,4.123337567E-4,1.239267179E-2
3.992285460E-1,1.528307237E-2,-2.577085746E-3,1.023198478E-3,1.553256602E-2
4.016735980E-1,1.345047727E-2,-3.798815189E-3,-8.093961515E-4,1.400005206E-2
4.041194310E-1,1.345047727E-2,-4.409679212E-3,-8.093961515E-4,1.417800168E-2
4.065644310E-1,1.467220671E-2,-6.853138097E-3,-8.093961515E-4,1.621401473E-2
4.090086500E-1,1.283961255E-2,-6.853138097E-3,-8.093961515E-4,1.457656593E-2
4.114537020E-1,1.711566560E-2,-5.020544864E-3,-1.985309646E-4,1.783791732E-2
4.138995350E-1,1.222874783E-2,-6.242274307E-3,-1.985309646E-4,1.373126639E-2
4.163445350E-1,1.589393616E-2,-2.577085746E-3,-8.093961515E-4,1.612183921E-2
4.187888060E-1,1.283961255E-2,-4.409679212E-3,-1.985309646E-4,1.357719911E-2
4.212338060E-1,1.406134106E-2,-1.966220094E-3,1.023198478E-3,1.423496642E-2
4.236796390E-1,1.161788311E-2,-1.966220094E-3,1.023198478E-3,1.182743271E-2
4.261246920E-1,1.283961255E-2,-1.966220094E-3,1.634063199E-3,1.309167042E-2
4.285689100E-1,1.283961255E-2,-1.966220094E-3,2.244927920E-3,1.318185773E-2
4.310139620E-1,1.100701839E-2,-1.336268615E-4,1.634063199E-3,1.112845328E-2
4.334597960E-1,1.406134106E-2,-7.444925141E-4,1.634063199E-3,1.417553329E-2
4.359047960E-1,1.222874783E-2,-1.355358167E-3,1.023198478E-3,1.234610078E-2
4.383490670E-1,1.345047727E-2,-1.355358167E-3,1.023198478E-3,1.355725893E-2
4.407940670E-1,1.161788311E-2,-3.798815189E-3,1.023198478E-3,1.226593412E-2
4.432399000E-1,1.406134106E-2,-1.966220094E-3,1.634063199E-3,1.429186819E-2
4.456849000E-1,1.222874783E-2,-5.631410517E-3,1.634063199E-3,1.356190327E-2
4.481291710E-1,1.161788311E-2,-5.631410517E-3,2.244927920E-3,1.310449136E-2
4.505741710E-1,1.222874783E-2,-6.853138097E-3,2.855792642E-3,1.430605910E-2
4.530200040E-1,1.100701839E-2,-6.242274307E-3,1.634063199E-3,1.275894215E-2
4.554650560E-1,1.345047727E-2,-6.853138097E-3,2.244927920E-3,1.526173457E-2
4.579092750E-1,9.174424224E-3,-8.685733192E-3,2.244927920E-3,1.283166873E-2
4.603543270E-1,1.345047727E-2,-7.464003749E-3,3.466657363E-3,1.576846232E-2
4.628001600E-1,1.039615367E-2,-9.907462634E-3,2.855792642E-3,1.464217807E-2
4.652451600E-1,1.222874783E-2,-9.296596982E-3,1.023198478E-3,1.539532150E-2
4.676894310E-1,9.174424224E-3,-9.296596982E-3,1.023198478E-3,1.310128659E-2
4.701344310E-1,7.952694781E-3,-6.853138097E-3,1.023198478E-3,1.054788089E-2
4.725802640E-1,9.785288945E-3,-8.685733192E-3,4.123337567E-4,1.309060197E-2
4.750253170E-1,7.952694781E-3,-9.296596982E-3,-8.093961515E-4,1.226079899E-2
4.774695350E-1,9.785288945E-3,-8.074869402E-3,-1.420259941E-3,1.276606963E-2
4.799145870E-1,7.341830060E-3,-1.051832829E-2,-2.031125594E-3,1.298703853E-2
4.823604210E-1,9.785288945E-3,-9.296596982E-3,-3.863718826E-3,1.403947714E-2
4.848054210E-1,6.730965339E-3,-1.051832829E-2,-2.641989384E-3,1.276406018E-2
4.872496390E-1,8.563559502E-3,-1.051832829E-2,-3.252855036E-3,1.394814852E-2
4.896946920E-1,7.341830060E-3,-1.296178717E-2,-4.474584479E-3,1.555417312E-2
4.921405250E-1,7.952694781E-3,-1.174005587E-2,-5.085448269E-3,1.506439677E-2
4.945855250E-1,8.563559502E-3,-1.296178717E-2,-4.474584479E-3,1.616676790E-2
4.970297960E-1,7.952694781E-3,-1.174005587E-2,-6.307177711E-3,1.551949602E-2
4.994748480E-1,9.174424224E-3,-1.051832829E-2,-3.863718826E-3,1.448218260E-2
5.019206290E-1,6.120100617E-3,-9.907462634E-3,-6.918043364E-3,1.354521212E-2
5.043656810E-1,1.039615367E-2,-8.685733192E-3,-6.307177711E-3,1.494330830E-2
5.068099000E-1,7.341830060E-3,-8.074869402E-3,-6.918043364E-3,1.292150566E-2
5.092549520E-1,9.785288945E-3,-5.631410517E-3,-6.918043364E-3,1.324099649E-2
5.117007850E-1,7.341830060E-3,-3.187951399E-3,-7.528907154E-3,1.098862802E-2
5.141458370E-1,6.730965339E-3,1.088104444E-3,-8.139772341E-3,1.061818061E-2
5.165900560E-1,7.952694781E-3,1.088104444E-3,-8.750636131E-3,1.187446665E-2
5.190350560E-1,6.120100617E-3,5.364156328E-3,-1.119409502E-2,1.383970982E-2
5.214808890E-1,7.952694781E-3,9.640208445E-3,-9.972365573E-3,1.598834101E-2
5.239259420E-1,4.287506454E-3,1.147280168E-2,-1.119409502E-2,1.659263852E-2
5.263701600E-1,5.509235896E-3,1.574885845E-2,-1.058323123E-2,1.975811241E-2
5.288152120E-1,3.065777244E-3,1.758145168E-2,-1.302669011E-2,2.209527299E-2
5.312610460E-1,5.509235896E-3,1.941404492E-2,-1.302669011E-2,2.401981423E-2
5.337060460E-1,6.223183591E-4,2.002491057E-2,-1.363755390E-2,2.423565967E-2
5.361503170E-1,2.454912523E-3,2.063577622E-2,-1.485928334E-2,2.554721428E-2
5.385953170E-1,3.065777244E-3,2.002491057E-2,-1.424841955E-2,2.476718581E-2
5.410411500E-1,2.454912523E-3,2.002491057E-2,-1.363755390E-2,2.435172510E-2
5.434862020E-1,4.898371175E-3,1.819231361E-2,-1.302669011E-2,2.290521709E-2
5.459304210E-1,2.454912523E-3,1.574885845E-2,-1.180496067E-2,1.983457170E-2
5.483754730E-1,5.509235896E-3,1.513799187E-2,-1.119409502E-2,1.961678468E-2
5.508212540E-1,4.287506454E-3,1.086193975E-2,-1.058323123E-2,1.575973445E-2
5.532663060E-1,7.341830060E-3,9.640208445E-3,-8.750636131E-3,1.494689667E-2
5.557105250E-1,4.287506454E-3,6.585883908E-3,-9.361501783E-3,1.222269586E-2
5.581555770E-1,6.120100617E-3,5.364156328E-3,-5.696313921E-3,9.933669864E-3
5.606014100E-1,7.341830060E-3,1.698966371E-3,-4.474584479E-3,8.764180602E-3
5.630464620E-1,7.952694781E-3,-1.336268615E-4,-3.252855036E-3,8.593269244E-3
5.654906810E-1,8.563559502E-3,-7.444925141E-4,-1.420259941E-3,8.712402582E-3
5.679357330E-1,7.341830060E-3,-2.577085746E-3,-2.031125594E-3,8.041723121E-3
5.703815140E-1,1.222874783E-2,-6.242274307E-3,-8.093961515E-4,1.375366802E-2
5.728265670E-1,7.952694781E-3,-8.074869402E-3,-8.093961515E-4,1.136239377E-2
5.752707850E-1,1.039615367E-2,-8.685733192E-3,4.123337567E-4,1.355330186E-2
5.777158370E-1,9.785288945E-3,-1.174005587E-2,-1.985309646E-4,1.528463955E-2
5.801616710E-1,9.785288945E-3,-1.051832829E-2,-1.985309646E-4,1.436755109E-2
5.826066710E-1,1.100701839E-2,-1.174005587E-2,1.634063199E-3,1.617570796E-2
5.850509420E-1,8.563559502E-3,-1.174005587E-2,-1.985309646E-4,1.453282071E-2
5.874959420E-1,1.222874783E-2,-1.235092152E-2,1.023198478E-3,1.741075734E-2
5.899417750E-1,9.785288945E-3,-1.174005587E-2,-1.420259941E-3,1.534919965E-2
5.923868270E-1,1.161788311E-2,-1.112919208E-2,-8.093961515E-4,1.610866991E-2
5.948310460E-1,7.952694781E-3,-1.174005587E-2,-1.420259941E-3,1.425101415E-2
5.972760980E-1,1.039615367E-2,-9.907462634E-3,-1.420259941E-3,1.443104172E-2
5.997219310E-1,9.174424224E-3,-9.296596982E-3,-2.641989384E-3,1.332579766E-2
6.021669310E-1,1.100701839E-2,-8.685733192E-3,-1.420259941E-3,1.409303208E-2
6.046112020E-1,9.785288945E-3,-1.112919208E-2,-3.863718826E-3,1.531467006E-2
6.070562020E-1,9.785288945E-3,-9.296596982E-3,-3.252855036E-3,1.388379131E-2
6.095020350E-1,1.100701839E-2,-1.051832829E-2,-4.474584479E-3,1.586857240E-2
6.119470870E-1,8.563559502E-3,-1.174005587E-2,-3.863718826E-3,1.503634883E-2
6.143913060E-1,1.039615367E-2,-1.112919208E-2,-3.863718826E-3,1.571200975E-2
6.168363580E-1,7.952694781E-3,-1.357265096E-2,-4.474584479E-3,1.635494160E-2
6.192821920E-1,1.100701839E-2,-1.418351475E-2,-5.696313921E-3,1.883545956E-2
6.217271920E-1,6.730965339E-3,-1.601610892E-2,-4.474584479E-3,1.793999848E-2
6.241714100E-1,7.341830060E-3,-1.601610892E-2,-3.863718826E-3,1.803736501E-2
6.266164620E-1,6.730965339E-3,-1.296178717E-2,-3.252855036E-3,1.496311755E-2
6.290622960E-1,7.952694781E-3,-1.296178717E-2,-3.863718826E-3,1.569017540E-2
6.315073480E-1,6.730965339E-3,-1.051832829E-2,-3.863718826E-3,1.307170408E-2
6.339515670E-1,6.120100617E-3,-8.685733192E-3,-3.252855036E-3,1.111209515E-2
6.363966190E-1,4.898371175E-3,-6.853138097E-3,-2.641989384E-3,8.828343550E-3
6.388424000E-1,3.065777244E-3,-2.577085746E-3,-3.252855036E-3,5.159595618E-3
6.412874520E-1,1.233183080E-3,-3.187951399E-3,-3.252855036E-3,4.718563396E-3
6.437316710E-1,1.844047802E-3,-7.444925141E-4,-2.641989384E-3,3.306794415E-3
6.461767230E-1,6.223183591E-4,4.772387911E-4,-2.031125594E-3,2.177270810E-3
6.486225560E-1,-5.994110834E-4,2.309832023E-3,-3.252855036E-3,4.034313264E-3
6.510676080E-1,-5.994110834E-4,4.753290676E-3,-4.474584479E-3,6.555529891E-3
6.535118270E-1,-1.821140526E-3,5.364156328E-3,-4.474584479E-3,7.218907964E-3
6.559568790E-1,-1.210275805E-3,5.975021981E-3,-5.696313921E-3,8.343479339E-3
6.584026600E-1,-3.042869968E-3,9.029342793E-3,-4.474584479E-3,1.052663266E-2
6.608477120E-1,-1.821140526E-3,8.418477140E-3,-5.696313921E-3,1.032643707E-2
6.632919310E-1,-1.821140526E-3,1.025107410E-2,-5.085448269E-3,1.158718504E-2
6.657369830E-1,-2.432005247E-3,1.208366733E-2,-5.085448269E-3,1.333384602E-2
6.681828170E-1,-3.653734690E-3,1.452712622E-2,-4.474584479E-3,1.563358818E-2
6.706278690E-1,-1.821140526E-3,1.513799187E-2,-5.085448269E-3,1.607286952E-2
6.730720870E-1,-3.042869968E-3,1.697058603E-2,-5.696313921E-3,1.815785891E-2
6.755170870E-1,-2.432005247E-3,1.758145168E-2,-6.307177711E-3,1.883620406E-2
6.779629210E-1,-3.042869968E-3,1.880317926E-2,-7.528907154E-3,2.048177363E-2
6.804079730E-1,-3.042869968E-3,1.880317926E-2,-6.918043364E-3,2.026519016E-2
6.828521920E-1,-2.432005247E-3,1.819231361E-2,-6.307177711E-3,1.940761229E-2
6.852972440E-1,-3.042869968E-3,1.880317926E-2,-6.307177711E-3,2.006487226E-2
6.877430770E-1,-2.432005247E-3,1.635972038E-2,-7.528907154E-3,1.817249414E-2
6.901880770E-1,-1.210275805E-3,1.574885845E-2,-6.307177711E-3,1.700799226E-2
6.926323480E-1,-1.210275805E-3,1.391626056E-2,-7.528907154E-3,1.586857015E-2
6.950773480E-1,-1.821140526E-3,1.086193975E-2,-7.528907154E-3,1.334101686E-2
6.975231810E-1,-1.821140526E-3,1.086193975E-2,-5.696313921E-3,1.239944677E-2
6.999682330E-1,6.223183591E-4,9.640208445E-3,-5.085448269E-3,1.091708217E-2
7.024124520E-1,6.223183591E-4,9.029342793E-3,-5.696313921E-3,1.069412473E-2
7.048575040E-1,1.233183080E-3,7.196749561E-3,-6.307177711E-3,9.648545768E-3
7.073033370E-1,2.454912523E-3,5.364156328E-3,-4.474584479E-3,7.404233577E-3
7.097483370E-1,1.145363785E-5,2.920697676E-3,-4.474584479E-3,5.343455096E-3
7.121926080E-1,1.233183080E-3,-1.336268615E-4,-3.252855036E-3,3.481330570E-3
7.146376080E-1,6.223183591E-4,-1.966220094E-3,-3.252855036E-3,3.851540924E-3
7.170834420E-1,1.844047802E-3,-4.409679212E-3,-2.031125594E-3,5.193385622E-3
7.195284940E-1,1.145363785E-5,-5.631410517E-3,-2.031125594E-3,5.986517082E-3
7.219727120E-1,1.844047802E-3,-9.296596982E-3,-1.420259941E-3,9.583546631E-3
7.244177640E-1,3.065777244E-3,-1.051832829E-2,-8.093961515E-4,1.098587012E-2
7.268635980E-1,3.065777244E-3,-1.174005587E-2,-1.420259941E-3,1.221658873E-2
7.293085980E-1,2.454912523E-3,-1.296178717E-2,-8.093961515E-4,1.321702101E-2
7.317528690E-1,4.287506454E-3,-1.235092152E-2,-1.420259941E-3,1.315085975E-2
7.341978690E-1,4.287506454E-3,-1.296178717E-2,-1.985309646E-4,1.365393910E-2
7.366437020E-1,4.287506454E-3,-1.479438040E-2,-1.420259941E-3,1.546846927E-2
7.390887540E-1,3.065777244E-3,-1.418351475E-2,-3.252855036E-3,1.487118511E-2
7.415329730E-1,3.676641965E-3,-1.235092152E-2,-5.085448269E-3,1.385369058E-2
7.439780250E-1,3.065777244E-3,-1.174005587E-2,-5.085448269E-3,1.315635534E-2
7.464238580E-1,3.065777244E-3,-1.174005587E-2,-5.085448269E-3,1.315635534E-2
7.488688580E-1,4.287506454E-3,-1.112919208E-2,-7.528907154E-3,1.410411539E-2
7.513131290E-1,4.287506454E-3,-9.907462634E-3,-8.139772341E-3,1.352022268E-2
7.537581290E-1,3.676641965E-3,-1.112919208E-2,-8.139772341E-3,1.426998620E-2
7.562039620E-1,3.065777244E-3,-1.174005587E-2,-9.361501783E-3,1.532532602E-2
7.586490140E-1,3.065777244E-3,-1.296178717E-2,-1.058323123E-2,1.701210451E-2
7.610932330E-1,3.676641965E-3,-1.418351475E-2,-1.180496067E-2,1.881613359E-2
7.635382850E-1,4.287506454E-3,-1.540524606E-2,-1.119409502E-2,1.951953075E-2
7.659841190E-1,3.676641965E-3,-1.662697271E-2,-1.302669011E-2,2.143988276E-2
7.684291190E-1,4.287506454E-3,-1.540524606E-2,-1.180496067E-2,1.987615189E-2
7.708733890E-1,3.065777244E-3,-1.540524606E-2,-9.361501783E-3,1.828546723E-2
7.733183890E-1,4.287506454E-3,-1.479438040E-2,-8.750636131E-3,1.771524868E-2
7.757642230E-1,4.287506454E-3,-1.357265096E-2,-1.058323123E-2,1.773708964E-2
7.782092750E-1,4.287506454E-3,-1.112919208E-2,-1.058323123E-2,1.594510618E-2
7.806534940E-1,4.287506454E-3,-9.907462634E-3,-9.361501783E-3,1.428909525E-2
7.830985460E-1,3.676641965E-3,-7.464003749E-3,-8.139772341E-3,1.163979991E-2
7.855443790E-1,3.676641965E-3,-9.296596982E-3,-7.528907154E-3,1.251514501E-2
7.879893790E-1,3.676641965E-3,-5.631410517E-3,-5.085448269E-3,8.431622895E-3
7.904336500E-1,3.676641965E-3,-6.242274307E-3,-3.863718826E-3,8.210481583E-3
7.928786500E-1,3.676641965E-3,-8.074869402E-3,-2.641989384E-3,9.257500737E-3
7.953244830E-1,3.676641965E-3,-7.464003749E-3,-2.031125594E-3,8.564725290E-3
7.977695350E-1,2.454912523E-3,-9.296596982E-3,-1.985309646E-4,9.617313839E-3
8.002137540E-1,3.065777244E-3,-1.296178717E-2,-1.420259941E-3,1.339492647E-2
8.026588060E-1,3.065777244E-3,-1.174005587E-2,4.123337567E-4,1.214075455E-2
8.051046390E-1,3.676641965E-3,-1.357265096E-2,1.023198478E-3,1.409898881E-2
8.075496390E-1,4.287506454E-3,-1.479438040E-2,-1.985309646E-4,1.540440903E-2
8.099939100E-1,3.065777244E-3,-1.540524606E-2,4.123337567E-4,1.571275327E-2
8.124389100E-1,4.898371175E-3,-1.479438040E-2,1.634063199E-3,1.566964882E-2
8.148847440E-1,4.898371175E-3,-1.112919208E-2,2.855792642E-3,1.249033659E-2
8.173297960E-1,4.898371175E-3,-1.174005587E-2,4.077522084E-3,1.335848563E-2
8.197740140E-1,4.287506454E-3,-1.174005587E-2,2.855792642E-3,1.282057623E-2
8.222190670E-1,3.676641965E-3,-1.051832829E-2,2.855792642E-3,1.150254223E-2
8.246649000E-1,4.898371175E-3,-1.112919208E-2,2.855792642E-3,1.249033659E-2
8.271099000E-1,3.676641965E-3,-1.174005587E-2,1.634063199E-3,1.241034933E-2
8.295541710E-1,3.065777244E-3,-1.296178717E-2,2.244927920E-3,1.350728019E-2
8.319991710E-1,4.287506454E-3,-1.418351475E-2,1.634063199E-3,1.490721184E-2
8.344450040E-1,4.898371175E-3,-1.418351475E-2,1.023198478E-3,1.504038118E-2
8.368900560E-1,4.287506454E-3,-1.418351475E-2,-1.985309646E-4,1.481871171E-2
8.393342750E-1,6.730965339E-3,-1.418351475E-2,-8.093961515E-4,1.572046778E-2
8.417793270E-1,5.509235896E-3,-1.296178717E-2,-8.093961515E-4,1.410725802E-2
8.442251600E-1,5.509235896E-3,-1.296178717E-2,-1.420259941E-3,1.415544931E-2
