"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.945362590E-1,-1.821140526E-3,7.807615213E-3,1.023198478E-3,8.082223905E-3
1.969820920E-1,1.145363785E-5,7.807615213E-3,-1.985309646E-4,7.810147313E-3
1.994271440E-1,-1.210275805E-3,5.364156328E-3,-8.093961515E-4,5.558242777E-3
2.018713630E-1,-2.432005247E-3,5.364156328E-3,-2.031125594E-3,6.230111862E-3
2.043164150E-1,-3.042869968E-3,2.920697676E-3,-3.863718826E-3,5.719952424E-3
2.067622480E-1,-3.042869968E-3,1.088104444E-3,-5.085448269E-3,6.025347543E-3
2.092073010E-1,-3.653734690E-3,1.088104444E-3,-5.696313921E-3,6.854322779E-3
2.116515710E-1,-3.653734690E-3,4.772387911E-4,-8.750636131E-3,9.494796824E-3
2.140966230E-1,-2.432005247E-3,1.698966371E-3,-1.058323123E-2,1.099117462E-2
2.165424570E-1,-3.042869968E-3,1.088104444E-3,-1.058323123E-2,1.106561395E-2
2.189875090E-1,-2.432005247E-3,1.698966371E-3,-1.180496067E-2,1.217202664E-2
2.214317280E-1,-3.653734690E-3,4.772387911E-4,-1.180496067E-2,1.236667419E-2
2.238767800E-1,-6.097193807E-3,-1.336268615E-4,-1.302669011E-2,1.438361164E-2
2.263226130E-1,-1.821140526E-3,1.088104444E-3,-1.424841955E-2,1.440548451E-2
2.287676650E-1,-4.875464365E-3,1.088104444E-3,-1.485928334E-2,1.567649277E-2
2.312119360E-1,-3.042869968E-3,3.531559603E-3,-1.485928334E-2,1.557335135E-2
2.336569880E-1,-6.097193807E-3,2.920697676E-3,-1.485928334E-2,1.632496704E-2
2.361028210E-1,-3.653734690E-3,4.753290676E-3,-1.363755390E-2,1.489719523E-2
2.385478730E-1,-4.875464365E-3,6.585883908E-3,-1.302669011E-2,1.538956383E-2
2.409921440E-1,-4.264599644E-3,9.029342793E-3,-1.302669011E-2,1.641372891E-2
2.434371960E-1,-4.875464365E-3,8.418477140E-3,-1.302669011E-2,1.625839984E-2
2.458830300E-1,-6.708058529E-3,9.640208445E-3,-1.302669011E-2,1.753927944E-2
2.483280820E-1,-4.264599644E-3,1.025107410E-2,-1.058323123E-2,1.533871290E-2
2.507723010E-1,-7.929787971E-3,1.025107410E-2,-1.180496067E-2,1.753063472E-2
2.532173530E-1,-5.486329086E-3,8.418477140E-3,-1.058323123E-2,1.459367491E-2
2.556631860E-1,-8.540652692E-3,5.975021981E-3,-9.361501783E-3,1.401004467E-2
2.581082380E-1,-6.097193807E-3,7.196749561E-3,-8.139772341E-3,1.245892733E-2
2.605525090E-1,-6.097193807E-3,5.364156328E-3,-6.918043364E-3,1.066814274E-2
2.629975610E-1,-7.929787971E-3,5.364156328E-3,-5.085448269E-3,1.084054862E-2
2.654433940E-1,-4.875464365E-3,3.531559603E-3,-3.863718826E-3,7.153348109E-3
2.678884460E-1,-6.097193807E-3,4.772387911E-4,-2.641989384E-3,6.662104554E-3
2.703326650E-1,-4.264599644E-3,4.772387911E-4,-1.420259941E-3,4.520144388E-3
2.727777170E-1,-4.875464365E-3,-3.187951399E-3,-8.093961515E-4,5.881182621E-3
2.752236030E-1,-1.210275805E-3,-5.020544864E-3,1.023198478E-3,5.264748178E-3
2.776686030E-1,-4.264599644E-3,-7.464003749E-3,1.634063199E-3,8.750332830E-3
2.801128730E-1,1.145363785E-5,-8.074869402E-3,2.855792642E-3,8.564998462E-3
2.825579260E-1,-5.994110834E-4,-9.907462634E-3,5.299251527E-3,1.125162994E-2
2.850037590E-1,1.844047802E-3,-1.112919208E-2,5.299251527E-3,1.246360683E-2
2.874488110E-1,2.454912523E-3,-1.357265096E-2,5.910116248E-3,1.500576302E-2
2.898930820E-1,1.233183080E-3,-1.418351475E-2,6.520980969E-3,1.565937496E-2
2.923381340E-1,6.120100617E-3,-1.296178717E-2,7.742710412E-3,1.629150462E-2
2.947839670E-1,1.844047802E-3,-1.479438040E-2,5.910116248E-3,1.603757082E-2
2.972290190E-1,4.898371175E-3,-1.479438040E-2,6.520980969E-3,1.689351723E-2
2.996732900E-1,2.454912523E-3,-1.540524606E-2,5.910116248E-3,1.668165686E-2
3.021182900E-1,5.509235896E-3,-1.357265096E-2,5.910116248E-3,1.579550595E-2
3.045641760E-1,3.676641965E-3,-1.540524606E-2,5.299251527E-3,1.670093916E-2
3.070092280E-1,2.454912523E-3,-1.601610892E-2,4.077522084E-3,1.670833704E-2
3.094534460E-1,1.844047802E-3,-1.601610892E-2,2.244927920E-3,1.627746781E-2
3.118984980E-1,1.233183080E-3,-1.540524606E-2,2.244927920E-3,1.561672334E-2
3.143443320E-1,1.844047802E-3,-1.479438040E-2,-1.985309646E-4,1.491018506E-2
3.167893840E-1,-1.821140526E-3,-1.601610892E-2,-1.420259941E-3,1.618176245E-2
3.192336550E-1,6.223183591E-4,-1.540524606E-2,-2.031125594E-3,1.555102432E-2
3.216787070E-1,-3.042869968E-3,-1.540524606E-2,-1.420259941E-3,1.576698456E-2
3.241245400E-1,-5.994110834E-4,-1.296178717E-2,-8.093961515E-4,1.300085930E-2
3.265695920E-1,-2.432005247E-3,-1.174005587E-2,-2.031125594E-3,1.216014114E-2
3.290138630E-1,-2.432005247E-3,-8.074869402E-3,4.123337567E-4,8.443233060E-3
3.314589150E-1,-3.653734690E-3,-8.685733192E-3,1.634063199E-3,9.563571550E-3
3.339047480E-1,-4.875464365E-3,-8.074869402E-3,2.244927920E-3,9.696049195E-3
3.363498010E-1,-3.653734690E-3,-8.074869402E-3,3.466657363E-3,9.516880072E-3
3.387940190E-1,-6.097193807E-3,-8.074869402E-3,3.466657363E-3,1.069565339E-2
3.412390710E-1,-4.264599644E-3,-8.074869402E-3,2.855792642E-3,9.567960994E-3
3.436849050E-1,-5.486329086E-3,-1.174005587E-2,3.466657363E-3,1.341441135E-2
3.461299570E-1,-3.042869968E-3,-1.174005587E-2,4.688386805E-3,1.300265128E-2
3.485742280E-1,-4.875464365E-3,-1.479438040E-2,1.634063199E-3,1.566250321E-2
3.510192800E-1,-4.264599644E-3,-1.479438040E-2,1.634063199E-3,1.548323817E-2
3.534651130E-1,-1.821140526E-3,-1.784870401E-2,2.244927920E-3,1.808127454E-2
3.559101650E-1,-3.653734690E-3,-1.845956780E-2,4.123337567E-4,1.882220603E-2
3.583544360E-1,-5.994110834E-4,-1.845956780E-2,-1.985309646E-4,1.847036414E-2
3.607994880E-1,-3.042869968E-3,-1.845956780E-2,-1.420259941E-3,1.876251154E-2
3.632453210E-1,1.145363785E-5,-1.662697271E-2,-1.420259941E-3,1.668752501E-2
3.656903730E-1,-2.432005247E-3,-1.723783836E-2,-3.252855036E-3,1.770984999E-2
3.681346440E-1,1.145363785E-5,-1.357265096E-2,-4.474584479E-3,1.429121729E-2
3.705796960E-1,-2.432005247E-3,-1.112919208E-2,-4.474584479E-3,1.223909605E-2
3.730255300E-1,-5.994110834E-4,-6.853138097E-3,-5.085448269E-3,8.554915518E-3
3.754705820E-1,-1.210275805E-3,-6.853138097E-3,-5.696313921E-3,8.993234212E-3
3.779148010E-1,-1.821140526E-3,-2.577085746E-3,-7.528907154E-3,8.163477610E-3
3.803598530E-1,-1.210275805E-3,-1.336268615E-4,-7.528907154E-3,7.626733678E-3
3.828057380E-1,-5.486329086E-3,2.309832023E-3,-8.139772341E-3,1.008419677E-2
3.852507380E-1,-1.210275805E-3,5.975021981E-3,-8.750636131E-3,1.066486230E-2
3.876950090E-1,-4.875464365E-3,6.585883908E-3,-8.139772341E-3,1.154988802E-2
3.901400610E-1,-4.875464365E-3,1.025107410E-2,-1.058323123E-2,1.551964742E-2
3.925858940E-1,-5.486329086E-3,1.025107410E-2,-9.361501783E-3,1.492722488E-2
3.950309460E-1,-4.264599644E-3,1.147280168E-2,-9.972365573E-3,1.578797212E-2
3.974752170E-1,-4.264599644E-3,1.208366733E-2,-8.750636131E-3,1.551694103E-2
3.999202690E-1,-3.653734690E-3,1.330539491E-2,-9.361501783E-3,1.667396253E-2
4.023661030E-1,-1.821140526E-3,1.391626056E-2,-7.528907154E-3,1.592681085E-2
4.048111550E-1,-3.653734690E-3,1.391626056E-2,-6.918043364E-3,1.596469258E-2
4.072554260E-1,-1.210275805E-3,1.513799187E-2,-5.696313921E-3,1.621948081E-2
4.097004780E-1,-4.264599644E-3,1.391626056E-2,-5.085448269E-3,1.541787606E-2
4.121463110E-1,-1.210275805E-3,1.452712622E-2,-3.252855036E-3,1.493597099E-2
4.145913630E-1,-3.042869968E-3,1.208366733E-2,-2.031125594E-3,1.262535326E-2
4.170356340E-1,-1.210275805E-3,1.147280168E-2,-2.031125594E-3,1.171389846E-2
4.194806860E-1,-5.994110834E-4,1.025107410E-2,-1.420259941E-3,1.036633745E-2
4.219265190E-1,1.145363785E-5,7.807615213E-3,1.634063199E-3,7.976788141E-3
4.243715710E-1,1.844047802E-3,4.142425023E-3,1.023198478E-3,4.648347286E-3
4.268157900E-1,1.233183080E-3,-1.336268615E-4,2.855792642E-3,3.113542718E-3
4.292608420E-1,3.065777244E-3,-1.355358167E-3,4.688386805E-3,5.763415368E-3
4.317067280E-1,2.454912523E-3,-5.020544864E-3,5.299251527E-3,7.701592885E-3
4.341517280E-1,7.341830060E-3,-7.464003749E-3,4.688386805E-3,1.147147730E-2
4.365959980E-1,5.509235896E-3,-1.174005587E-2,3.466657363E-3,1.342379623E-2
4.390410510E-1,7.952694781E-3,-1.235092152E-2,4.077522084E-3,1.524522230E-2
4.414868840E-1,9.174424224E-3,-1.540524606E-2,2.855792642E-3,1.815618951E-2
4.439319360E-1,8.563559502E-3,-1.540524606E-2,2.855792642E-3,1.785529919E-2
4.463762070E-1,1.222874783E-2,-1.662697271E-2,4.123337567E-4,2.064384930E-2
4.488212590E-1,1.039615367E-2,-1.845956780E-2,-8.093961515E-4,2.120119753E-2
4.512670920E-1,1.467220671E-2,-1.723783836E-2,-2.031125594E-3,2.272756459E-2
4.537121440E-1,1.161788311E-2,-2.151389048E-2,-3.863718826E-3,2.475380808E-2
4.561564150E-1,1.528307237E-2,-1.845956780E-2,-4.474584479E-3,2.437929143E-2
4.586014670E-1,1.222874783E-2,-1.845956780E-2,-6.307177711E-3,2.302343171E-2
4.610473010E-1,1.467220671E-2,-1.540524606E-2,-6.918043364E-3,2.237084218E-2
4.634923530E-1,1.406134106E-2,-1.418351475E-2,-7.528907154E-3,2.134426963E-2
4.659366230E-1,1.222874783E-2,-1.174005587E-2,-7.528907154E-3,1.854873657E-2
4.683816760E-1,1.283961255E-2,-1.235092152E-2,-7.528907154E-3,1.934128630E-2
4.708275090E-1,1.039615367E-2,-1.112919208E-2,-5.696313921E-3,1.625997908E-2
4.732725610E-1,1.345047727E-2,-1.174005587E-2,-5.696313921E-3,1.874012388E-2
4.757168320E-1,9.785288945E-3,-1.357265096E-2,-5.696313921E-3,1.767531403E-2
4.781618840E-1,1.406134106E-2,-1.296178717E-2,-4.474584479E-3,1.964054850E-2
4.806077170E-1,1.161788311E-2,-1.540524606E-2,-2.641989384E-3,1.947503330E-2
4.830527690E-1,1.283961255E-2,-1.540524606E-2,-1.985309646E-4,2.005534021E-2
4.854970400E-1,1.345047727E-2,-1.418351475E-2,1.023198478E-3,1.957381835E-2
4.879420920E-1,1.406134106E-2,-1.662697271E-2,2.244927920E-3,2.189103093E-2
4.903879260E-1,1.528307237E-2,-1.845956780E-2,4.077522084E-3,2.430954814E-2
4.928329780E-1,1.345047727E-2,-1.968129724E-2,3.466657363E-3,2.408913683E-2
4.952772480E-1,1.711566560E-2,-1.968129724E-2,6.520980969E-3,2.688536150E-2
4.977222480E-1,1.528307237E-2,-2.151389048E-2,7.131845690E-3,2.733647760E-2
5.001681340E-1,1.772653125E-2,-2.212475613E-2,7.742710412E-3,2.938850640E-2
5.026131860E-1,1.589393616E-2,-2.334648557E-2,6.520980969E-3,2.898618271E-2
5.050574050E-1,1.772653125E-2,-2.212475613E-2,8.353575133E-3,2.955532036E-2
5.075024570E-1,1.711566560E-2,-2.334648557E-2,9.575304575E-3,3.049083231E-2
5.099483420E-1,1.711566560E-2,-2.090302669E-2,9.575304575E-3,2.866302481E-2
5.123933940E-1,1.772653125E-2,-2.151389048E-2,8.964439854E-3,2.928205211E-2
5.148376130E-1,1.650479995E-2,-2.212475613E-2,8.353575133E-3,2.883913092E-2
5.172826650E-1,1.833739504E-2,-2.212475613E-2,8.353575133E-3,2.992569311E-2
5.197285510E-1,1.467220671E-2,-2.151389048E-2,8.353575133E-3,2.734782168E-2
5.221735510E-1,1.772653125E-2,-2.090302669E-2,8.964439854E-3,2.883622057E-2
5.246178210E-1,1.467220671E-2,-2.029216290E-2,8.964439854E-3,2.659711839E-2
5.270628730E-1,1.711566560E-2,-1.968129724E-2,9.575304575E-3,2.778463474E-2
5.295087070E-1,1.589393616E-2,-1.845956780E-2,8.353575133E-3,2.575179736E-2
5.319537590E-1,1.589393616E-2,-1.662697271E-2,9.575304575E-3,2.491505339E-2
5.343980300E-1,1.589393616E-2,-1.723783836E-2,8.353575133E-3,2.489061059E-2
5.368430820E-1,1.406134106E-2,-1.784870401E-2,8.353575133E-3,2.420908434E-2
5.392889150E-1,1.650479995E-2,-1.723783836E-2,6.520980969E-3,2.474014320E-2
5.417339670E-1,1.406134106E-2,-1.907043159E-2,5.299251527E-3,2.427930683E-2
5.441782380E-1,1.650479995E-2,-1.784870401E-2,4.688386805E-3,2.475814264E-2
5.466232900E-1,1.467220671E-2,-2.151389048E-2,2.855792642E-3,2.619688311E-2
5.490691230E-1,1.650479995E-2,-1.968129724E-2,1.023198478E-3,2.570620193E-2
5.515141760E-1,1.589393616E-2,-2.151389048E-2,4.123337567E-4,2.675134967E-2
5.539584460E-1,1.406134106E-2,-2.151389048E-2,-1.420259941E-3,2.574074463E-2
5.564034980E-1,1.528307237E-2,-2.090302669E-2,-3.252855036E-3,2.609769897E-2
5.588493320E-1,1.283961255E-2,-2.090302669E-2,-2.641989384E-3,2.467331115E-2
5.612943840E-1,1.467220671E-2,-1.968129724E-2,-2.641989384E-3,2.469022517E-2
5.637386550E-1,1.100701839E-2,-1.784870401E-2,-3.863718826E-3,2.132273462E-2
5.661837070E-1,1.222874783E-2,-1.540524606E-2,-3.863718826E-3,2.004475499E-2
5.686295400E-1,7.952694781E-3,-1.540524606E-2,-2.641989384E-3,1.753701994E-2
5.710745920E-1,8.563559502E-3,-1.296178717E-2,-2.031125594E-3,1.566741680E-2
5.735188630E-1,6.730965339E-3,-1.357265096E-2,-1.420259941E-3,1.521643476E-2
5.759639150E-1,6.120100617E-3,-1.112919208E-2,-1.420259941E-3,1.278012857E-2
5.784097480E-1,5.509235896E-3,-1.112919208E-2,-1.985309646E-4,1.241974279E-2
5.808548010E-1,4.287506454E-3,-1.235092152E-2,-1.985309646E-4,1.307544984E-2
5.832990710E-1,6.120100617E-3,-1.051832829E-2,4.123337567E-4,1.217624247E-2
5.857441230E-1,3.065777244E-3,-1.357265096E-2,2.244927920E-3,1.409452183E-2
5.881899570E-1,5.509235896E-3,-1.357265096E-2,2.855792642E-3,1.492394338E-2
5.906350090E-1,3.065777244E-3,-1.418351475E-2,2.855792642E-3,1.478940947E-2
5.930792800E-1,3.676641965E-3,-1.296178717E-2,3.466657363E-3,1.391198534E-2
5.955243320E-1,3.676641965E-3,-1.296178717E-2,3.466657363E-3,1.391198534E-2
5.979701650E-1,4.287506454E-3,-1.174005587E-2,3.466657363E-3,1.297032523E-2
6.004152170E-1,4.287506454E-3,-1.051832829E-2,3.466657363E-3,1.187584333E-2
6.028594880E-1,3.065777244E-3,-9.296596982E-3,2.855792642E-3,1.019712004E-2
6.053045400E-1,6.120100617E-3,-7.464003749E-3,1.634063199E-3,9.789644839E-3
6.077503730E-1,1.844047802E-3,-8.685733192E-3,1.023198478E-3,8.938087519E-3
6.101954260E-1,5.509235896E-3,-5.020544864E-3,1.023198478E-3,7.523595285E-3
6.126396960E-1,3.065777244E-3,-6.853138097E-3,-8.093961515E-4,7.551133293E-3
6.150847480E-1,4.287506454E-3,-2.577085746E-3,-3.863718826E-3,6.320791541E-3
6.175305820E-1,1.844047802E-3,-3.187951399E-3,-5.696313921E-3,6.783180575E-3
6.199756340E-1,3.065777244E-3,-1.355358167E-3,-5.085448269E-3,6.090793870E-3
6.224199050E-1,4.287506454E-3,-7.444925141E-4,-6.918043364E-3,8.172900628E-3
6.248649570E-1,6.223183591E-4,-1.336268615E-4,-8.139772341E-3,8.164620630E-3
6.273107900E-1,1.844047802E-3,2.309832023E-3,-8.750636131E-3,9.236312520E-3
6.297558420E-1,-1.210275805E-3,1.698966371E-3,-9.972365573E-3,1.018819559E-2
6.322001130E-1,1.145363785E-5,2.309832023E-3,-1.119409502E-2,1.142992644E-2
6.346451650E-1,-2.432005247E-3,2.309832023E-3,-9.972365573E-3,1.052131402E-2
6.370909980E-1,-5.994110834E-4,3.531559603E-3,-8.139772341E-3,8.893092861E-3
6.395360510E-1,-1.210275805E-3,3.531559603E-3,-7.528907154E-3,8.403637527E-3
6.419803210E-1,-1.821140526E-3,4.753290676E-3,-6.307177711E-3,8.104987091E-3
6.444253730E-1,-5.994110834E-4,6.585883908E-3,-6.307177711E-3,9.138580370E-3
6.468712070E-1,-1.210275805E-3,4.142425023E-3,-4.474584479E-3,6.216619568E-3
6.493162590E-1,1.844047802E-3,3.531559603E-3,-3.252855036E-3,5.143295774E-3
6.517605300E-1,-5.994110834E-4,-1.336268615E-4,-1.420259941E-3,1.547348728E-3
6.542055820E-1,2.454912523E-3,-1.966220094E-3,-1.985309646E-4,3.151512573E-3
6.566514150E-1,1.233183080E-3,-5.020544864E-3,2.855792642E-3,5.906112330E-3
6.590964670E-1,2.454912523E-3,-6.853138097E-3,4.077522084E-3,8.343757164E-3
6.615407380E-1,6.223183591E-4,-9.296596982E-3,5.299251527E-3,1.071895808E-2
6.639857900E-1,1.233183080E-3,-1.112919208E-2,6.520980969E-3,1.295773320E-2
6.664316230E-1,2.454912523E-3,-1.296178717E-2,8.964439854E-3,1.594978696E-2
6.688766760E-1,1.145363785E-5,-1.235092152E-2,1.079703402E-2,1.640491808E-2
6.713209460E-1,2.454912523E-3,-1.235092152E-2,1.079703402E-2,1.658757973E-2
6.737659980E-1,-1.210275805E-3,-1.235092152E-2,1.201876346E-2,1.727601531E-2
6.762118320E-1,1.145363785E-5,-9.907462634E-3,1.324049290E-2,1.653688602E-2
6.786568840E-1,-3.042869968E-3,-9.907462634E-3,1.262962818E-2,1.633782059E-2
6.811011550E-1,1.145363785E-5,-8.685733192E-3,1.262962818E-2,1.532806577E-2
6.835462070E-1,-3.042869968E-3,-9.907462634E-3,1.262962818E-2,1.633782059E-2
6.859920400E-1,-4.264599644E-3,-8.685733192E-3,1.201876346E-2,1.542982328E-2
6.884370920E-1,-4.264599644E-3,-1.051832829E-2,1.201876346E-2,1.653096232E-2
6.908813630E-1,-7.318923250E-3,-1.112919208E-2,1.201876346E-2,1.794090937E-2
6.933264150E-1,-5.486329086E-3,-1.357265096E-2,1.262962818E-2,1.933453307E-2
6.957723010E-1,-9.762382135E-3,-1.357265096E-2,1.018616930E-2,1.957751271E-2
6.982173010E-1,-7.929787971E-3,-1.357265096E-2,1.079703402E-2,1.907024738E-2
7.006615710E-1,-1.098411158E-2,-1.418351475E-2,1.079703402E-2,2.093797367E-2
7.031066230E-1,-9.762382135E-3,-1.112919208E-2,1.079703402E-2,1.832318108E-2
7.055524570E-1,-1.281670574E-2,-1.051832829E-2,1.018616930E-2,1.945921943E-2
7.079975610E-1,-1.159497630E-2,-7.464003749E-3,1.140789874E-2,1.789678689E-2
7.104417800E-1,-1.281670574E-2,-5.020544864E-3,9.575304575E-3,1.676783452E-2
7.128868320E-1,-1.526016463E-2,-1.336268615E-4,9.575304575E-3,1.801601893E-2
7.153327170E-1,-1.464930084E-2,4.142425023E-3,1.079703402E-2,1.866380571E-2
7.177777690E-1,-1.770362258E-2,6.585883908E-3,1.079703402E-2,2.175702330E-2
7.202220400E-1,-1.831448637E-2,9.640208445E-3,1.079703402E-2,2.334373521E-2
7.226670920E-1,-1.831448637E-2,1.330539491E-2,9.575304575E-3,2.457926774E-2
7.251129260E-1,-1.892535202E-2,1.574885845E-2,1.018616930E-2,2.664495331E-2
7.275579780E-1,-1.953621767E-2,1.880317926E-2,9.575304575E-3,2.875603953E-2
7.300022480E-1,-1.892535202E-2,2.124663815E-2,8.964439854E-3,2.983202581E-2
7.324473010E-1,-1.953621767E-2,2.246836945E-2,7.131845690E-3,3.061624814E-2
7.348931340E-1,-1.953621767E-2,2.674442157E-2,6.520980969E-3,3.375575624E-2
7.373381860E-1,-2.014708333E-2,2.857701480E-2,7.131845690E-3,3.568492629E-2
7.397824570E-1,-2.136881091E-2,3.163133562E-2,5.910116248E-3,3.862767074E-2
7.422275090E-1,-2.259054221E-2,3.651826084E-2,4.688386805E-3,4.319602925E-2
7.446733420E-1,-2.442313544E-2,4.140517116E-2,4.688386805E-3,4.829967613E-2
7.471183940E-1,-2.503400110E-2,4.568123072E-2,5.299251527E-3,5.235989036E-2
7.495626650E-1,-2.442313544E-2,5.178987235E-2,5.910116248E-3,5.756396353E-2
7.520077170E-1,-2.686659433E-2,5.606593192E-2,6.520980969E-3,6.251180533E-2
7.544535510E-1,-2.808832191E-2,5.973112211E-2,8.353575133E-3,6.653227031E-2
7.568986030E-1,-2.747745998E-2,6.217456982E-2,1.018616930E-2,6.873460543E-2
7.593428730E-1,-2.869918756E-2,6.461802870E-2,1.201876346E-2,7.171878188E-2
7.617879260E-1,-2.992091514E-2,6.645061821E-2,1.385135762E-2,7.418090004E-2
7.642337590E-1,-2.992091514E-2,6.583976001E-2,1.751654595E-2,7.441078243E-2
7.666788110E-1,-2.992091514E-2,6.706149131E-2,1.996000484E-2,7.609800637E-2
7.691230820E-1,-2.869918756E-2,6.461802870E-2,2.301432937E-2,7.435584951E-2
7.715681340E-1,-2.869918756E-2,6.400717050E-2,2.545778826E-2,7.462345627E-2
7.740139670E-1,-2.686659433E-2,6.217456982E-2,2.851211093E-2,7.348762816E-2
7.764590190E-1,-2.503400110E-2,5.850938708E-2,2.851211093E-2,6.973514219E-2
7.789032900E-1,-2.503400110E-2,5.545506626E-2,3.217729926E-2,6.882836750E-2
7.813483420E-1,-2.320140414E-2,5.117900670E-2,3.400989249E-2,6.568309271E-2
7.837941760E-1,-2.197967656E-2,4.629209638E-2,3.523162380E-2,6.218787409E-2
7.862392800E-1,-2.197967656E-2,4.201603681E-2,3.339902684E-2,5.799955625E-2
7.886834980E-1,-2.075794525E-2,3.957258165E-2,3.462075815E-2,5.652856273E-2
7.911285510E-1,-1.892535202E-2,3.590739518E-2,3.400989249E-2,5.295453489E-2
7.935744360E-1,-1.648189314E-2,3.285306692E-2,3.339902684E-2,4.966358627E-2
7.960194880E-1,-1.587102748E-2,3.040961176E-2,3.095556982E-2,4.620477577E-2
7.984637590E-1,-1.403843518E-2,2.857701480E-2,2.973384038E-2,4.356402990E-2
8.009087590E-1,-1.281670574E-2,2.430096269E-2,2.729038149E-2,3.872427734E-2
8.033546440E-1,-1.037324686E-2,2.246836945E-2,2.484692261E-2,3.506852491E-2
8.057996960E-1,-9.151517414E-3,2.124663815E-2,2.240346372E-2,3.220380553E-2
8.082439670E-1,-9.762382135E-3,2.063577622E-2,1.934913918E-2,2.992538308E-2
8.106890190E-1,-9.151517414E-3,2.246836945E-2,1.568395272E-2,2.888882604E-2
8.131348530E-1,-9.151517414E-3,2.124663815E-2,1.385135762E-2,2.696349405E-2
8.155799050E-1,-9.151517414E-3,2.307923138E-2,1.262962818E-2,2.785513777E-2
8.180241760E-1,-9.762382135E-3,2.552269399E-2,1.140789874E-2,2.961168970E-2
8.204692280E-1,-1.037324686E-2,2.552269399E-2,8.353575133E-3,2.878878908E-2
8.229150610E-1,-1.098411158E-2,2.491182834E-2,5.910116248E-3,2.785999592E-2
8.253601130E-1,-1.098411158E-2,2.430096269E-2,4.077522084E-3,2.697802218E-2
8.278043840E-1,-1.037324686E-2,2.369009703E-2,2.244927920E-3,2.595890308E-2
8.302494360E-1,-1.220584102E-2,2.430096269E-2,2.244927920E-3,2.728660924E-2
8.326952690E-1,-1.159497630E-2,2.063577622E-2,1.023198478E-3,2.369231248E-2
