"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.901352240E-1,8.578293324E-1,-6.944395065E0,7.059551716E0,9.939706455E0
2.925408490E-1,8.865585327E-1,-6.939606190E0,6.587914467E0,9.609616908E0
2.949461620E-1,8.865585327E-1,-6.946788788E0,6.836900711E0,9.787086994E0
2.973522040E-1,9.033172131E-1,-6.920454025E0,6.875206470E0,9.796791817E0
2.997581930E-1,8.961348534E-1,-6.908483505E0,6.592702866E0,9.591346782E0
3.021637660E-1,8.865585327E-1,-6.968335629E0,7.052370071E0,9.953874175E0
3.045693390E-1,9.033172131E-1,-6.939606190E0,6.547214985E0,9.583326151E0
3.069749120E-1,8.841644526E-1,-6.961153507E0,6.901541233E0,9.842290197E0
3.093809010E-1,9.248640537E-1,-6.932424545E0,6.853659153E0,9.792166634E0
3.117865260E-1,9.272581339E-1,-6.968335629E0,6.619038105E0,9.655525595E0
3.141917350E-1,9.416227341E-1,-6.985094547E0,7.049975395E0,9.968969469E0
3.165978290E-1,9.535932541E-1,-6.958759308E0,6.556791306E0,9.608599452E0
3.190035580E-1,9.200758934E-1,-6.985094547E0,6.939846992E0,9.889366095E0
3.214090260E-1,9.440169334E-1,-6.992276669E0,6.824930191E0,9.816454202E0
3.238148080E-1,9.368345737E-1,-6.975517750E0,6.671708107E0,9.697793355E0
3.262202760E-1,9.535932541E-1,-6.951576710E0,7.076310158E0,9.965336136E0
3.286261620E-1,9.751402140E-1,-6.944395065E0,6.523273945E0,9.577506159E0
3.310316830E-1,9.200758934E-1,-6.956365108E0,7.006881714E0,9.916347439E0
3.334369430E-1,9.799282551E-1,-6.951576710E0,6.719589710E0,9.717899156E0
3.358430890E-1,9.511991739E-1,-6.953971386E0,6.662131310E0,9.677111733E0
3.382489740E-1,9.607754946E-1,-6.956365108E0,7.021246433E0,9.930357826E0
3.406540790E-1,9.583814144E-1,-6.939606190E0,6.501727104E0,9.557671492E0
3.430596510E-1,9.320464134E-1,-6.951576710E0,6.954211235E0,9.876952119E0
3.454654330E-1,9.488050938E-1,-6.946788788E0,6.640584946E0,9.656887386E0
3.478713700E-1,9.368345737E-1,-6.963547230E0,6.688467026E0,9.700734003E0
3.502770470E-1,9.272581339E-1,-6.953971386E0,6.920694351E0,9.854620033E0
3.526822560E-1,9.320464134E-1,-6.963547230E0,6.458633423E0,9.543251345E0
3.550881930E-1,9.344403744E-1,-6.997065067E0,6.954211235E0,9.909245797E0
3.574937660E-1,9.224698544E-1,-6.963547230E0,6.587914467E0,9.630293748E0
3.598992350E-1,9.176818132E-1,-6.975517750E0,6.690860748E0,9.709150598E0
3.623051720E-1,9.368345737E-1,-6.963547230E0,6.853659153E0,9.815360046E0
3.647110060E-1,9.416227341E-1,-6.968335629E0,6.480179787E0,9.562274043E0
3.671172560E-1,9.152876139E-1,-6.987488270E0,6.966181755E0,9.909108536E0
3.695230890E-1,9.416227341E-1,-6.994670868E0,6.530456066E0,9.615556685E0
3.719286100E-1,9.248640537E-1,-6.968335629E0,6.753107548E0,9.747693907E0
3.743349640E-1,9.703519344E-1,-7.006641388E0,6.817748070E0,9.824270719E0
3.767408490E-1,9.464108944E-1,-7.001853466E0,6.511303425E0,9.608262998E0
3.791464220E-1,9.368345737E-1,-7.011429310E0,7.009275913E0,9.958300498E0
3.815522560E-1,9.296523333E-1,-6.994670868E0,6.566367149E0,9.638820029E0
3.839578810E-1,9.320464134E-1,-7.028188229E0,6.844082832E0,9.854217884E0
3.863640260E-1,9.464108944E-1,-7.025794506E0,6.812959671E0,9.832288721E0
3.887697040E-1,9.296523333E-1,-7.061705112E0,6.604673386E0,9.713580343E0
3.911747560E-1,9.224698544E-1,-7.061705112E0,7.186439514E0,1.011748697E1
3.935806930E-1,9.464108944E-1,-7.054523468E0,6.736348152E0,9.800019458E0
3.959864740E-1,9.224698544E-1,-7.052129269E0,7.061945915E0,1.002270213E1
3.983916830E-1,9.703519344E-1,-7.032976151E0,6.920694351E0,9.914653131E0
4.007970470E-1,9.583814144E-1,-6.994670868E0,6.743530750E0,9.763151257E0
4.032026200E-1,9.631696939E-1,-7.025794506E0,7.227138996E0,1.012526653E1
4.056084540E-1,9.751402140E-1,-7.006641388E0,6.688467026E0,9.735477037E0
4.080138180E-1,9.464108944E-1,-7.011429310E0,7.105040073E0,1.002683544E1
4.104189740E-1,1.001475334E0,-6.999458790E0,6.913511753E0,9.888984829E0
4.128249120E-1,9.871106148E-1,-7.021005630E0,6.781836510E0,9.811330892E0
4.152303810E-1,1.015839815E0,-7.040158749E0,7.145739555E0,1.008252744E1
4.176356410E-1,1.020628095E0,-7.030582428E0,6.609461308E0,9.703388571E0
4.200414740E-1,1.023022175E0,-7.088040829E0,7.138557434E0,1.011167144E1
4.224472040E-1,1.032598495E0,-7.068887711E0,6.860841751E0,9.904876711E0
4.248530890E-1,1.020628095E0,-7.097616673E0,6.853659153E0,9.919197948E0
4.272586100E-1,1.020628095E0,-7.131134510E0,7.172074318E0,1.016530428E1
4.296640260E-1,1.015839815E0,-7.102405548E0,6.714801788E0,9.826731815E0
4.320699120E-1,9.775342941E-1,-7.157469273E0,7.188833237E0,1.019138180E1
4.344753810E-1,1.001475334E0,-7.119163990E0,6.868023872E0,9.942595269E0
4.368803810E-1,9.511991739E-1,-7.133528233E0,6.937452793E0,9.996012013E0
4.392856930E-1,9.488050938E-1,-7.155075550E0,7.150527954E0,1.015998953E1
4.416913700E-1,9.559873343E-1,-7.155075550E0,6.705225468E0,9.852363497E0
4.440974640E-1,9.176818132E-1,-7.171834469E0,7.169680595E0,1.018241962E1
4.465028810E-1,9.200758934E-1,-7.138316631E0,6.800989151E0,9.902300612E0
4.489082450E-1,8.841644526E-1,-7.140710831E0,6.942240715E0,9.998310062E0
4.513145990E-1,8.913466930E-1,-7.138316631E0,7.088280678E0,1.009919731E1
4.537204330E-1,9.152876139E-1,-7.131134510E0,6.678890228E0,9.813175098E0
4.561257450E-1,8.913466930E-1,-7.138316631E0,7.184044838E0,1.016663973E1
4.585313700E-1,9.104994535E-1,-7.107193470E0,6.719589710E0,9.823140748E0
4.609371510E-1,8.985290527E-1,-7.119163990E0,6.951817513E0,9.990876693E0
4.633434010E-1,8.961348534E-1,-7.121557713E0,6.990122795E0,1.001905478E1
4.657492870E-1,8.865585327E-1,-7.111981869E0,6.674101830E0,9.793360371E0
4.681551720E-1,8.817702532E-1,-7.135922909E0,7.126586914E0,1.012359401E1
4.705619430E-1,9.081053734E-1,-7.119163990E0,6.642978668E0,9.779382234E0
4.729683490E-1,8.434647322E-1,-7.119163990E0,6.980546951E0,1.000609636E1
4.753738700E-1,8.530410528E-1,-7.131134510E0,6.935059071E0,9.983776978E0
4.777795990E-1,8.482528925E-1,-7.111981869E0,6.702831268E0,9.809575224E0
4.801856410E-1,8.291000128E-1,-7.131134510E0,7.140951157E0,1.012589105E1
4.825919950E-1,8.195236921E-1,-7.135922909E0,6.621431828E0,9.769154226E0
4.849977760E-1,8.386765718E-1,-7.131134510E0,7.004487991E0,1.003091770E1
4.874031410E-1,8.554352522E-1,-7.114376068E0,6.868023872E0,9.925516018E0
4.898092350E-1,8.434647322E-1,-7.114376068E0,6.733954430E0,9.832188050E0
4.922148080E-1,8.458588123E-1,-7.126346111E0,7.107433796E0,1.010029213E1
4.946201720E-1,8.817702532E-1,-7.092828751E0,6.590308189E0,9.722031706E0
4.970262660E-1,8.769820929E-1,-7.109587193E0,7.016458511E0,1.002726372E1
4.994325680E-1,8.961348534E-1,-7.073675632E0,6.789019108E0,9.845340272E0
5.018391310E-1,8.961348534E-1,-7.076070309E0,6.724378109E0,9.802606268E0
5.042452760E-1,9.152876139E-1,-7.102405548E0,7.061945915E0,1.005748458E1
5.066509010E-1,9.152876139E-1,-7.083252430E0,6.580732346E0,9.711655606E0
5.090569950E-1,9.009230137E-1,-7.088040829E0,7.071522236E0,1.005278130E1
5.114627240E-1,9.200758934E-1,-7.076070309E0,6.757895470E0,9.827841159E0
5.138682970E-1,9.248640537E-1,-7.095222950E0,6.793807030E0,9.866781450E0
5.162741310E-1,9.248640537E-1,-7.102405548E0,7.028429031E0,1.003485689E1
5.186799120E-1,8.985290527E-1,-7.088040829E0,6.587914467E0,9.718451228E0
5.210860060E-1,8.985290527E-1,-7.114376068E0,7.081099033E0,1.007787998E1
5.234915790E-1,9.224698544E-1,-7.100011349E0,6.714801788E0,9.815787021E0
5.258969430E-1,9.057112932E-1,-7.126346111E0,6.827324390E0,9.910473257E0
5.283032450E-1,9.320464134E-1,-7.126346111E0,6.997305393E0,1.003074285E1
5.307089220E-1,9.152876139E-1,-7.133528233E0,6.563973427E0,9.737079830E0
5.331143390E-1,8.961348534E-1,-7.147893429E0,7.042793274E0,1.007454094E1
5.355203810E-1,9.392286539E-1,-7.128740311E0,6.635796547E0,9.784420509E0
5.379264740E-1,9.368345737E-1,-7.135922909E0,6.836900711E0,9.926845728E0
5.403330370E-1,9.464108944E-1,-7.155075550E0,6.913511753E0,9.994370639E0
5.427391310E-1,9.751402140E-1,-7.145498753E0,6.571156025E0,9.756492319E0
5.451445990E-1,9.535932541E-1,-7.150287151E0,7.042793274E0,1.008151197E1
5.475508490E-1,9.799282551E-1,-7.140710831E0,6.563973427E0,9.748628504E0
5.499572560E-1,9.488050938E-1,-7.167046070E0,6.824930191E0,9.942155329E0
5.523632970E-1,9.799282551E-1,-7.169439793E0,6.829718590E0,9.950185041E0
5.547697040E-1,9.296523333E-1,-7.147893429E0,6.532850266E0,9.728040220E0
5.571761100E-1,9.416227341E-1,-7.181410313E0,6.994911194E0,1.006916531E1
5.595826200E-1,9.679577351E-1,-7.157469273E0,6.499332905E0,9.716359234E0
5.619886620E-1,9.392286539E-1,-7.152681351E0,6.868023872E0,9.960559868E0
5.643942350E-1,9.488050938E-1,-7.140710831E0,6.781836510E0,9.893598371E0
5.668004850E-1,9.248640537E-1,-7.150287151E0,6.573549747E0,9.756717488E0
5.692062140E-1,9.464108944E-1,-7.145498753E0,6.982940674E0,1.003570159E1
5.716115260E-1,9.607754946E-1,-7.126346111E0,6.487362385E0,9.684718332E0
5.740172040E-1,9.344403744E-1,-7.114376068E0,6.911118031E0,9.962483530E0
5.764227760E-1,9.655637741E-1,-7.102405548E0,6.702831268E0,9.813481797E0
5.788288180E-1,9.488050938E-1,-7.097616673E0,6.597490788E0,9.736697501E0
5.812344950E-1,9.727460146E-1,-7.114376068E0,6.961393833E0,1.000107923E1
5.836398080E-1,9.679577351E-1,-7.097616673E0,6.449057102E0,9.638643168E0
5.860461100E-1,9.368345737E-1,-7.123952389E0,6.879994392E0,9.947998768E0
5.884518910E-1,9.535932541E-1,-7.100011349E0,6.614249229E0,9.750271489E0
5.908569430E-1,9.320464134E-1,-7.123952389E0,6.597490788E0,9.754296122E0
5.932622040E-1,9.128935337E-1,-7.104799271E0,6.882388592E0,9.933721357E0
5.956675680E-1,9.248640537E-1,-7.107193470E0,6.413145542E0,9.617484509E0
5.980732970E-1,8.961348534E-1,-7.128740311E0,6.906329155E0,9.965910821E0
6.004785060E-1,9.248640537E-1,-7.100011349E0,6.561579227E0,9.711841052E0
6.028836620E-1,9.128935337E-1,-7.128740311E0,6.638190269E0,9.783551660E0
6.052897560E-1,9.368345737E-1,-7.121557713E0,6.836900711E0,9.916524321E0
6.076953810E-1,9.224698544E-1,-7.119163990E0,6.403568745E0,9.619726567E0
6.101006930E-1,9.224698544E-1,-7.138316631E0,6.911118031E0,9.978480215E0
6.125060580E-1,9.392286539E-1,-7.097616673E0,6.554397106E0,9.706618068E0
6.149115790E-1,9.272581339E-1,-7.109587193E0,6.738742828E0,9.839547378E0
6.173175680E-1,9.296523333E-1,-7.107193470E0,6.901541233E0,9.950262503E0
6.197230370E-1,9.176818132E-1,-7.107193470E0,6.537638187E0,9.700260409E0
6.221281930E-1,9.296523333E-1,-7.114376068E0,7.018852234E0,1.003707562E1
6.245342870E-1,9.559873343E-1,-7.095222950E0,6.611855507E0,9.745395515E0
6.269401720E-1,9.559873343E-1,-7.102405548E0,6.832112312E0,9.901304712E0
6.293455890E-1,9.847165346E-1,-7.119163990E0,6.879994392E0,9.949195214E0
6.317514220E-1,9.583814144E-1,-7.104799271E0,6.585520267E0,9.734769890E0
6.341569950E-1,9.631696939E-1,-7.145498753E0,7.040399551E0,1.007735452E1
6.365628290E-1,9.823224545E-1,-7.107193470E0,6.578337669E0,9.734047612E0
6.389680370E-1,9.583814144E-1,-7.138316631E0,6.903935432E0,9.976892488E0
6.413729850E-1,9.631696939E-1,-7.126346111E0,6.889570713E0,9.958849801E0
6.437789740E-1,9.559873343E-1,-7.116769791E0,6.614249229E0,9.762715652E0
6.461845470E-1,9.847165346E-1,-7.147893429E0,7.061945915E0,1.009619370E1
6.485898600E-1,9.559873343E-1,-7.128740311E0,6.580732346E0,9.748789074E0
6.509954850E-1,9.392286539E-1,-7.145498753E0,6.951817513E0,1.001339451E1
6.534012660E-1,9.751402140E-1,-7.128740311E0,6.820141792E0,9.913837346E0
6.558074640E-1,9.631696939E-1,-7.131134510E0,6.707619190E0,9.837323338E0
6.582130370E-1,9.272581339E-1,-7.138316631E0,7.128981113E0,1.013102876E1
6.606179330E-1,9.607754946E-1,-7.131134510E0,6.614249229E0,9.773661638E0
6.630235580E-1,9.128935337E-1,-7.162257671E0,7.033216953E0,1.007955606E1
6.654290260E-1,9.416227341E-1,-7.135922909E0,6.839294910E0,9.928947779E0
6.678343390E-1,9.296523333E-1,-7.138316631E0,6.774654388E0,9.885128217E0
6.702402240E-1,9.272581339E-1,-7.131134510E0,7.128981113E0,1.012596952E1
6.726461100E-1,9.464108944E-1,-7.119163990E0,6.640584946E0,9.781388343E0
6.750522560E-1,9.176818132E-1,-7.133528233E0,7.128981113E0,1.012678314E1
6.774580370E-1,9.559873343E-1,-7.116769791E0,6.872812271E0,9.939711895E0
6.798634010E-1,9.416227341E-1,-7.140710831E0,6.884782791E0,9.963766287E0
6.822696510E-1,9.703519344E-1,-7.111981869E0,7.152921677E0,1.013341786E1
6.846755370E-1,9.775342941E-1,-7.100011349E0,6.774654388E0,9.862133468E0
6.870812660E-1,9.679577351E-1,-7.119163990E0,7.038004875E0,1.005748232E1
6.894872040E-1,9.655637741E-1,-7.107193470E0,6.961393833E0,9.995274710E0
6.918929330E-1,9.703519344E-1,-7.119163990E0,6.956605911E0,1.000092219E1
6.942988700E-1,9.727460146E-1,-7.116769791E0,6.980546951E0,1.001612115E1
6.967040790E-1,9.775342941E-1,-7.123952389E0,6.963788033E0,1.001002571E1
6.991091830E-1,9.631696939E-1,-7.097616673E0,6.954211235E0,9.983231551E0
7.015153290E-1,9.607754946E-1,-7.107193470E0,6.975758553E0,1.000482363E1
7.039207970E-1,9.511991739E-1,-7.116769791E0,6.978152275E0,1.001238240E1
7.063259540E-1,9.559873343E-1,-7.104799271E0,6.970970154E0,9.999325444E0
7.087316310E-1,9.488050938E-1,-7.095222950E0,6.947029591E0,9.975151124E0
7.111374640E-1,9.607754946E-1,-7.066493988E0,6.944635391E0,9.954214562E0
7.135435060E-1,9.440169334E-1,-7.064099789E0,6.913511753E0,9.929215405E0
7.159488180E-1,9.511991739E-1,-7.083252430E0,6.899147511E0,9.933553303E0
7.183536620E-1,9.631696939E-1,-7.085646152E0,6.872812271E0,9.918146287E0
7.207594430E-1,9.440169334E-1,-7.080858231E0,6.894359112E0,9.927835052E0
7.231649120E-1,9.511991739E-1,-7.071281910E0,6.868023872E0,9.903411515E0
7.255699640E-1,9.583814144E-1,-7.064099789E0,6.882388592E0,9.908949162E0
7.279757450E-1,9.511991739E-1,-7.064099789E0,6.879994392E0,9.906594194E0
7.303818390E-1,9.440169334E-1,-7.076070309E0,6.863235950E0,9.902825188E0
7.327880890E-1,9.703519344E-1,-7.083252430E0,6.868023872E0,9.913818627E0
7.351936100E-1,9.775342941E-1,-7.080858231E0,6.875206470E0,9.917791619E0
7.375987660E-1,9.583814144E-1,-7.083252430E0,6.877600193E0,9.919291524E0
7.400045470E-1,9.871106148E-1,-7.080858231E0,6.870418549E0,9.915421911E0
7.424098600E-1,9.775342941E-1,-7.104799271E0,6.911118031E0,9.959784054E0
7.448151200E-1,9.918987751E-1,-7.104799271E0,6.925482273E0,9.971175486E0
7.472206930E-1,9.966870546E-1,-7.092828751E0,6.918299675E0,9.958136129E0
7.496259540E-1,9.990811348E-1,-7.090435028E0,6.903935432E0,9.946695756E0
7.520315790E-1,9.847165346E-1,-7.111981869E0,6.879994392E0,9.944057300E0
7.544366830E-1,9.942928553E-1,-7.109587193E0,6.887176991E0,9.948268956E0
7.568415790E-1,9.799282551E-1,-7.123952389E0,6.889570713E0,9.958772095E0
7.592474640E-1,9.918987751E-1,-7.123952389E0,6.858448029E0,9.938454114E0
7.616531410E-1,9.823224545E-1,-7.147893429E0,6.853659153E0,9.951380892E0
7.640583490E-1,9.703519344E-1,-7.167046070E0,6.860841751E0,9.968915778E0
7.664638700E-1,9.392286539E-1,-7.155075550E0,6.848871231E0,9.949085070E0
7.688693390E-1,9.344403744E-1,-7.174228191E0,6.870418549E0,9.977243106E0
7.712748600E-1,9.464108944E-1,-7.157469273E0,6.851265430E0,9.953135082E0
7.736801200E-1,9.296523333E-1,-7.167046070E0,6.858448029E0,9.963388590E0
7.760851200E-1,9.224698544E-1,-7.181410313E0,6.812959671E0,9.941832034E0
7.784908490E-1,9.535932541E-1,-7.190986633E0,6.791412830E0,9.936947071E0
7.808964740E-1,9.942928553E-1,-7.171834469E0,6.798595428E0,9.932005222E0
7.833017870E-1,9.871106148E-1,-7.186198711E0,6.834506989E0,9.966259331E0
7.857075680E-1,1.020628095E0,-7.174228191E0,6.856053352E0,9.975805703E0
7.881135580E-1,1.023022175E0,-7.167046070E0,6.834506989E0,9.956084045E0
7.905200680E-1,1.042174935E0,-7.181410313E0,6.812959671E0,9.953652704E0
7.929264220E-1,1.056539536E0,-7.179016113E0,6.844082832E0,9.974769068E0
