"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.197438540E-1,1.324678540E0,-6.831872463E0,7.100251198E0,9.941972725E0
1.221973440E-1,1.295949459E0,-6.831872463E0,7.090675354E0,9.931346501E0
1.246507810E-1,1.288766980E0,-6.834266186E0,7.117010593E0,9.950877068E0
1.271042190E-1,1.305525780E0,-6.822295666E0,7.140951157E0,9.961992729E0
1.295576560E-1,1.283978939E0,-6.851024628E0,7.150527954E0,9.985749365E0
1.320110940E-1,1.283978939E0,-6.867783546E0,7.131374836E0,9.983564484E0
1.344645830E-1,1.298343420E0,-6.848630905E0,7.119404316E0,9.963702059E0
1.369180730E-1,1.288766980E0,-6.870177746E0,7.128981113E0,9.984119105E0
1.393493230E-1,1.272008419E0,-6.860601425E0,7.136162758E0,9.980514828E0
1.417568750E-1,1.286373019E0,-6.867783546E0,7.105040073E0,9.965079068E0
1.441621880E-1,1.281584740E0,-6.870177746E0,7.107433796E0,9.967819063E0
1.465671880E-1,1.286373019E0,-6.855813026E0,7.093069553E0,9.948294501E0
1.489728130E-1,1.269614339E0,-6.855813026E0,7.112221718E0,9.959808763E0
1.513783860E-1,1.272008419E0,-6.858207226E0,7.100251198E0,9.953219521E0
1.537841150E-1,1.272008419E0,-6.846236706E0,7.119404316E0,9.958658557E0
1.561892710E-1,1.269614339E0,-6.822295666E0,7.114616394E0,9.938481029E0
1.585942190E-1,1.255249619E0,-6.827084064E0,7.126586914E0,9.948515943E0
1.610002080E-1,1.248067379E0,-6.831872463E0,7.131374836E0,9.954328736E0
1.634056250E-1,1.221732259E0,-6.819901943E0,7.117010593E0,9.932549120E0
1.658106250E-1,1.236096859E0,-6.807931423E0,7.097857475E0,9.912388534E0
1.682162500E-1,1.248067379E0,-6.805536747E0,7.114616394E0,9.924251560E0
1.706218750E-1,1.255249619E0,-6.807931423E0,7.109827995E0,9.923368178E0
1.730276560E-1,1.255249619E0,-6.788778305E0,7.107433796E0,9.908520457E0
1.754333330E-1,1.257643819E0,-6.755260944E0,7.114616394E0,9.891055800E0
1.778388020E-1,1.245673299E0,-6.772019863E0,7.090675354E0,9.883806553E0
1.802450000E-1,1.255249619E0,-6.750473022E0,7.073916435E0,9.858236727E0
1.826507290E-1,1.262431979E0,-6.750473022E0,7.105040073E0,9.881508740E0
1.850557810E-1,1.257643819E0,-6.719349384E0,7.054763794E0,9.823493081E0
1.874611460E-1,1.274402499E0,-6.736108303E0,7.052370071E0,9.835404436E0
1.898666670E-1,1.269614339E0,-6.702590942E0,7.052370071E0,9.811858618E0
1.922725520E-1,1.262431979E0,-6.733713627E0,7.038004875E0,9.821921723E0
1.946780730E-1,1.274402499E0,-6.719349384E0,7.004487991E0,9.789617454E0
1.970832290E-1,1.250461578E0,-6.702590942E0,7.136162758E0,9.869812481E0
1.994892190E-1,1.264826059E0,-6.700196743E0,6.566367149E0,9.466234674E0
2.018950000E-1,1.238491058E0,-6.721743107E0,7.507248402E0,1.015255973E1
2.043004170E-1,1.255249619E0,-6.681043625E0,6.767471790E0,9.592219240E0
2.067061980E-1,1.212155938E0,-6.695408344E0,7.095463276E0,9.830738223E0
2.091121880E-1,1.238491058E0,-6.714561462E0,7.181651115E0,9.909354594E0
2.115186980E-1,1.240885139E0,-6.702590942E0,6.702831268E0,9.559940809E0
2.139247920E-1,1.212155938E0,-6.750473022E0,7.430637360E0,1.011200176E1
2.163300520E-1,1.228914618E0,-6.709773064E0,6.731560230E0,9.583589559E0
2.187357810E-1,1.202579498E0,-6.743290424E0,7.193621159E0,9.933093605E0
2.211415110E-1,1.209761739E0,-6.721743107E0,7.097857475E0,9.850123583E0
2.235466150E-1,1.200185418E0,-6.724137783E0,6.774654388E0,9.620312679E0
2.259518750E-1,1.178638577E0,-6.733713627E0,7.411484241E0,1.008276682E1
2.283573440E-1,1.212155938E0,-6.728925705E0,6.721983910E0,9.588160973E0
2.307634900E-1,1.173850298E0,-6.757654667E0,7.253473759E0,9.982820377E0
2.331691150E-1,1.185820818E0,-6.748078823E0,7.066734314E0,9.842838649E0
2.355741670E-1,1.193003178E0,-6.752866745E0,6.865629673E0,9.703676451E0
2.379801040E-1,1.190608978E0,-6.757654667E0,7.428243160E0,1.011247956E1
2.403858330E-1,1.202579498E0,-6.736108303E0,6.721983910E0,9.591997717E0
2.427909380E-1,1.190608978E0,-6.788778305E0,7.337267399E0,1.006680453E1
2.451962500E-1,1.216944218E0,-6.772019863E0,7.057157993E0,9.856200343E0
2.476017710E-1,1.178638577E0,-6.774414062E0,6.951817513E0,9.778018282E0
2.500077610E-1,1.207367659E0,-6.793566227E0,7.413878441E0,1.012797474E1
2.524131250E-1,1.207367659E0,-6.757654667E0,6.750713348E0,9.627863936E0
2.548179170E-1,1.190608978E0,-6.783990383E0,7.401907921E0,1.011080195E1
2.572234900E-1,1.204973698E0,-6.776807785E0,6.999699593E0,9.816968970E0
2.596287500E-1,1.200185418E0,-6.776807785E0,7.002093315E0,9.818089406E0
2.620335420E-1,1.221732259E0,-6.769625187E0,7.394725800E0,1.009962497E1
2.644389060E-1,1.214550018E0,-6.755260944E0,6.743530750E0,9.622052232E0
2.668442190E-1,1.231308699E0,-6.755260944E0,7.452184200E0,1.013334697E1
2.692498960E-1,1.267220140E0,-6.733713627E0,6.939846992E0,9.752446994E0
2.716552610E-1,1.233702779E0,-6.757654667E0,7.085886955E0,9.869027971E0
2.740603130E-1,1.264826059E0,-6.733713627E0,7.380361557E0,1.007037342E1
2.764660940E-1,1.248067379E0,-6.714561462E0,6.769865990E0,9.616345113E0
2.788714580E-1,1.243279219E0,-6.748078823E0,7.466548920E0,1.014059484E1
2.812764060E-1,1.274402499E0,-6.719349384E0,6.875206470E0,9.697536898E0
2.836817190E-1,1.252855539E0,-6.731319904E0,7.112221718E0,9.872386359E0
2.860870310E-1,1.262431979E0,-6.707378864E0,7.270232201E0,9.971907640E0
2.884927080E-1,1.272008419E0,-6.700196743E0,6.729166508E0,9.580831055E0
2.908980730E-1,1.260037899E0,-6.716955185E0,7.437819481E0,1.010080893E1
2.933029690E-1,1.312708020E0,-6.704984665E0,6.812959671E0,9.648649708E0
2.957086980E-1,1.274402499E0,-6.716955185E0,7.167286396E0,9.905129124E0
2.981140110E-1,1.295949459E0,-6.697802544E0,7.188833237E0,9.910568461E0
3.005191670E-1,1.322284460E0,-6.702590942E0,6.743530750E0,9.599394174E0
3.029247400E-1,1.303131700E0,-6.709773064E0,7.435425282E0,1.009974039E1
3.053303130E-1,1.353407741E0,-6.704984665E0,6.743530750E0,9.605401545E0
3.077363540E-1,1.315102220E0,-6.726531982E0,7.188833237E0,9.932524838E0
3.101417710E-1,1.339043140E0,-6.697802544E0,7.102645874E0,9.853992788E0
3.125468230E-1,1.324678540E0,-6.702590942E0,6.762683868E0,9.613188424E0
3.149527080E-1,1.327072620E0,-6.728925705E0,7.409090519E0,1.009624609E1
3.173581770E-1,1.362984180E0,-6.755260944E0,6.686072350E0,9.601814400E0
3.197633860E-1,1.312708020E0,-6.764837265E0,7.219956398E0,9.980681137E0
3.221689060E-1,1.339043140E0,-6.745684147E0,7.038004875E0,9.840264415E0
3.245741150E-1,1.305525780E0,-6.772019863E0,6.786624908E0,9.675894183E0
3.269795830E-1,1.293555260E0,-6.767231464E0,7.382755280E0,1.009820689E1
3.293847920E-1,1.319890380E0,-6.776807785E0,6.652555466E0,9.587686300E0
3.317893750E-1,1.260037899E0,-6.829477787E0,7.282202721E0,1.006279975E1
3.341946880E-1,1.305525780E0,-6.798354626E0,6.959000111E0,9.815788594E0
3.365999480E-1,1.293555260E0,-6.810325146E0,6.875206470E0,9.763312850E0
3.390051560E-1,1.295949459E0,-6.810325146E0,7.389937401E0,1.013267923E1
3.414108330E-1,1.322284460E0,-6.798354626E0,6.654949188E0,9.604915955E0
3.438165110E-1,1.288766980E0,-6.824689865E0,7.354025841E0,1.011528587E1
3.462225000E-1,1.343831301E0,-6.810325146E0,6.954211235E0,9.825856963E0
3.486278650E-1,1.343831301E0,-6.827084064E0,6.954211235E0,9.837480027E0
3.510329170E-1,1.346225381E0,-6.848630905E0,7.354025841E0,1.013892322E1
3.534390630E-1,1.379742742E0,-6.824689865E0,6.662131310E0,9.636600820E0
3.558449480E-1,1.355801821E0,-6.829477787E0,7.404302597E0,1.016384093E1
3.582504170E-1,1.406077862E0,-6.819901943E0,6.906329155E0,9.807420653E0
3.606562500E-1,1.367772341E0,-6.846236706E0,7.064340591E0,9.932102809E0
3.630619270E-1,1.398895621E0,-6.831872463E0,7.361208439E0,1.013995957E1
3.654677610E-1,1.420442581E0,-6.822295666E0,6.772259712E0,9.717246363E0
3.678732810E-1,1.386925220E0,-6.836660385E0,7.521612644E0,1.025856440E1
3.702785940E-1,1.410866141E0,-6.805536747E0,6.927876472E0,9.813324926E0
3.726847400E-1,1.367772341E0,-6.841448307E0,7.219956398E0,1.004011885E1
3.750903130E-1,1.382136941E0,-6.848630905E0,7.394725800E0,1.017329924E1
3.774954690E-1,1.384531021E0,-6.836660385E0,6.844082832E0,9.772324247E0
3.799010940E-1,1.382136941E0,-6.862995148E0,7.564706802E0,1.030707495E1
3.823067190E-1,1.370166421E0,-6.834266186E0,6.896753311E0,9.805598225E0
3.847130730E-1,1.353407741E0,-6.867783546E0,7.296567917E0,1.011128413E1
3.871192190E-1,1.353407741E0,-6.827084064E0,7.337267399E0,1.011317370E1
3.895248440E-1,1.322284460E0,-6.848630905E0,6.896753311E0,9.809046218E0
3.919309900E-1,1.315102220E0,-6.855813026E0,7.581465244E0,1.030583725E1
3.943363540E-1,1.336649060E0,-6.831872463E0,6.875206470E0,9.784149226E0
3.967414060E-1,1.298343420E0,-6.851024628E0,7.351631641E0,1.013255752E1
3.991471360E-1,1.322284460E0,-6.822295666E0,7.258262157E0,1.004860806E1
4.015527610E-1,1.317496300E0,-6.848630905E0,6.923088551E0,9.826937308E0
4.039582810E-1,1.281584740E0,-6.848630905E0,7.538372040E0,1.026514772E1
4.063633860E-1,1.283978939E0,-6.841448307E0,6.800989151E0,9.731776317E0
4.087682810E-1,1.248067379E0,-6.874965668E0,7.356420517E0,1.014592272E1
4.111741670E-1,1.269614339E0,-6.870177746E0,7.124192238E0,9.978245230E0
4.135795830E-1,1.236096859E0,-6.846236706E0,6.908723831E0,9.804557994E0
4.159845830E-1,1.226520538E0,-6.874965668E0,7.473731041E0,1.022869304E1
4.183898960E-1,1.245673299E0,-6.843842983E0,6.721983910E0,9.673414931E0
4.207950000E-1,1.183426738E0,-6.879754066E0,7.356420517E0,1.014142188E1
4.232005730E-1,1.209761739E0,-6.870177746E0,7.002093315E0,9.883935275E0
4.256056770E-1,1.169062138E0,-6.877359867E0,6.887176991E0,9.802958325E0
4.280102080E-1,1.202579498E0,-6.858207226E0,7.363602161E0,1.013429033E1
4.304155210E-1,1.209761739E0,-6.839054108E0,6.635796547E0,9.605726436E0
4.328203650E-1,1.171456337E0,-6.877359867E0,7.322902679E0,1.011411352E1
4.352247920E-1,1.216944218E0,-6.836660385E0,6.894359112E0,9.785349560E0
4.376297920E-1,1.181032658E0,-6.848630905E0,6.891964912E0,9.787633206E0
4.400352080E-1,1.188214898E0,-6.858207226E0,7.282202721E0,1.007359605E1
4.424411980E-1,1.209761739E0,-6.836660385E0,6.599884987E0,9.579244778E0
4.448467190E-1,1.161879778E0,-6.846236706E0,7.330084801E0,1.009708200E1
4.472519270E-1,1.238491058E0,-6.810325146E0,6.805777550E0,9.707368168E0
4.496576560E-1,1.212155938E0,-6.841448307E0,6.968576431E0,9.840517996E0
4.520629170E-1,1.224126458E0,-6.810325146E0,7.270232201E0,1.003669719E1
4.544678650E-1,1.250461578E0,-6.810325146E0,6.664525986E0,9.610415671E0
4.568732290E-1,1.214550018E0,-6.819901943E0,7.373178959E0,1.011681581E1
4.592785940E-1,1.252855539E0,-6.779201984E0,6.789019108E0,9.675639875E0
4.616841670E-1,1.238491058E0,-6.807931423E0,7.066734314E0,9.890425887E0
4.640893750E-1,1.252855539E0,-6.810325146E0,7.217562199E0,1.000216875E1
4.664941670E-1,1.267220140E0,-6.781595707E0,6.681284428E0,9.603928822E0
4.688998440E-1,1.279190660E0,-6.805536747E0,7.421061039E0,1.015006434E1
4.713050520E-1,1.315102220E0,-6.769625187E0,6.791412830E0,9.678874276E0
4.737093750E-1,1.288766980E0,-6.800748825E0,7.155315876E0,9.955382976E0
4.761141670E-1,1.310313940E0,-6.774414062E0,7.222351074E0,9.988591670E0
4.785195830E-1,1.312708020E0,-6.764837265E0,6.779442310E0,9.666802140E0
4.809254170E-1,1.315102220E0,-6.795960903E0,7.500065804E0,1.020615332E1
4.833305730E-1,1.324678540E0,-6.743290424E0,6.808171272E0,9.673568889E0
4.857354690E-1,1.312708020E0,-6.795960903E0,7.270232201E0,1.003815537E1
4.881413020E-1,1.353407741E0,-6.745684147E0,7.241503239E0,9.988760498E0
4.905465630E-1,1.365378261E0,-6.748078823E0,6.894359112E0,9.743357386E0
4.929513540E-1,1.360589981E0,-6.755260944E0,7.531189442E0,1.020801498E1
4.953565110E-1,1.379742742E0,-6.736108303E0,6.829718590E0,9.691434420E0
4.977616670E-1,1.346225381E0,-6.748078823E0,7.382755280E0,1.009227259E1
5.001673440E-1,1.389319181E0,-6.733713627E0,7.210380554E0,9.963066533E0
5.025726560E-1,1.384531021E0,-6.757654667E0,6.947029591E0,9.789997083E0
5.049778130E-1,1.372560501E0,-6.752866745E0,7.547947884E0,1.022040356E1
5.073836980E-1,1.408472061E0,-6.707378864E0,6.815353870E0,9.665493943E0
5.097891150E-1,1.367772341E0,-6.760049343E0,7.454578400E0,1.015577705E1
5.121941150E-1,1.422836661E0,-6.721743107E0,7.140951157E0,9.909564974E0
5.145994790E-1,1.382136941E0,-6.719349384E0,7.009275913E0,9.807645360E0
5.170047920E-1,1.377348781E0,-6.726531982E0,7.538372040E0,1.019658645E1
5.194103650E-1,1.403683782E0,-6.716955185E0,6.815353870E0,9.671445781E0
5.218155730E-1,1.334254861E0,-6.731319904E0,7.502460480E0,1.016748823E1
5.242202610E-1,1.351013660E0,-6.693014145E0,7.069128513E0,9.828237593E0
5.266258860E-1,1.355801821E0,-6.724137783E0,7.057157993E0,9.841529680E0
5.290312500E-1,1.353407741E0,-6.719349384E0,7.440213680E0,1.011623192E1
5.314358860E-1,1.322284460E0,-6.693014145E0,6.757895470E0,9.602813427E0
5.338408860E-1,1.283978939E0,-6.721743107E0,7.464154243E0,1.012640266E1
5.362460420E-1,1.329466820E0,-6.700196743E0,6.947029591E0,9.742758262E0
5.386514060E-1,1.288766980E0,-6.719349384E0,7.035610676E0,9.813785919E0
5.410564580E-1,1.300737500E0,-6.719349384E0,7.375572681E0,1.006184111E1
5.434609900E-1,1.310313940E0,-6.693014145E0,6.733954430E0,9.584336348E0
5.458663020E-1,1.288766980E0,-6.707378864E0,7.452184200E0,1.010865475E1
5.482715110E-1,1.329466820E0,-6.673861504E0,6.870418549E0,9.670085854E0
5.506765110E-1,1.298343420E0,-6.690620422E0,7.128981113E0,9.862680619E0
5.530820310E-1,1.274402499E0,-6.685832024E0,7.332479477E0,1.000448434E1
5.554873960E-1,1.305525780E0,-6.642738342E0,6.796200752E0,9.592638579E0
5.578929690E-1,1.281584740E0,-6.695408344E0,7.535977364E0,1.016178661E1
5.602984380E-1,1.305525780E0,-6.664285183E0,6.879994392E0,9.667027330E0
5.627034900E-1,1.283978939E0,-6.681043625E0,7.222351074E0,9.922061322E0
5.651090110E-1,1.312708020E0,-6.659496784E0,7.296567917E0,9.965540785E0
5.675140110E-1,1.329466820E0,-6.669073105E0,6.798595428E0,9.615868026E0
5.699188540E-1,1.322284460E0,-6.690620422E0,7.495277882E0,1.013370753E1
5.723243750E-1,1.382136941E0,-6.676255703E0,6.784230232E0,9.618132489E0
5.747296880E-1,1.327072620E0,-6.704984665E0,7.219956398E0,9.942118058E0
5.771353130E-1,1.348619580E0,-6.681043625E0,7.188833237E0,9.906282956E0
5.795406250E-1,1.322284460E0,-6.702590942E0,6.793807030E0,9.634779473E0
5.819457290E-1,1.317496300E0,-6.721743107E0,7.485701561E0,1.014659326E1
5.843516670E-1,1.307919860E0,-6.688226223E0,6.745924950E0,9.589083783E0
5.867573960E-1,1.274402499E0,-6.750473022E0,7.279808998E0,1.000942590E1
5.891626560E-1,1.288766980E0,-6.736108303E0,7.133769035E0,9.895793856E0
5.915677080E-1,1.257643819E0,-6.745684147E0,6.868023872E0,9.708536166E0
5.939727080E-1,1.233702779E0,-6.740896225E0,7.468942642E0,1.013641005E1
5.963782810E-1,1.245673299E0,-6.745684147E0,6.726772308E0,9.607571091E0
5.987837500E-1,1.219338179E0,-6.781595707E0,7.354025841E0,1.007762482E1
6.011890630E-1,1.226520538E0,-6.750473022E0,7.064340591E0,9.847748304E0
6.035951040E-1,1.250461578E0,-6.748078823E0,6.930270195E0,9.753402839E0
6.060007810E-1,1.216944218E0,-6.769625187E0,7.447395802E0,1.013767639E1
6.084058860E-1,1.260037899E0,-6.750473022E0,6.690860748E0,9.587710837E0
6.108113020E-1,1.238491058E0,-6.779201984E0,7.354025841E0,1.007834985E1
6.132169270E-1,1.276796579E0,-6.769625187E0,6.954211235E0,9.788722520E0
6.156231250E-1,1.262431979E0,-6.767231464E0,6.954211235E0,9.785203631E0
6.180286460E-1,1.274402499E0,-6.783990383E0,7.380361557E0,1.010526417E1
6.204335940E-1,1.286373019E0,-6.757654667E0,6.710013390E0,9.609627039E0
6.228391670E-1,1.269614339E0,-6.795960903E0,7.421061039E0,1.014244310E1
6.252440630E-1,1.303131700E0,-6.772019863E0,6.932664871E0,9.778560603E0
6.276489060E-1,1.288766980E0,-6.772019863E0,7.045187473E0,9.856766198E0
6.300543750E-1,1.291161180E0,-6.752866745E0,7.361208439E0,1.007252184E1
6.324598440E-1,1.303131700E0,-6.762443542E0,6.700437069E0,9.608571788E0
6.348658330E-1,1.281584740E0,-6.800748825E0,7.471336842E0,1.018398342E1
6.372714060E-1,1.319890380E0,-6.762443542E0,6.872812271E0,9.731819038E0
6.396764060E-1,1.281584740E0,-6.783990383E0,7.133769035E0,9.927519610E0
6.420823960E-1,1.291161180E0,-6.781595707E0,7.310932159E0,1.005519103E1
6.444881250E-1,1.295949459E0,-6.781595707E0,6.755501270E0,9.659519799E0
6.468929690E-1,1.276796579E0,-6.786384106E0,7.473731041E0,1.017555278E1
6.492982290E-1,1.300737500E0,-6.767231464E0,6.834506989E0,9.705556425E0
6.517035940E-1,1.288766980E0,-6.812719345E0,7.157710075E0,9.965283675E0
6.541096360E-1,1.286373019E0,-6.786384106E0,7.239109516E0,1.000572193E1
6.565153130E-1,1.310313940E0,-6.779201984E0,6.774654388E0,9.673181702E0
6.589204170E-1,1.310313940E0,-6.815113544E0,7.445002079E0,1.017795418E1
6.613263020E-1,1.334254861E0,-6.779201984E0,6.762683868E0,9.668076783E0
6.637317190E-1,1.293555260E0,-6.805536747E0,7.200803757E0,9.992006323E0
6.661367190E-1,1.317496300E0,-6.805536747E0,7.160103798E0,9.965852363E0
6.685421360E-1,1.315102220E0,-6.805536747E0,6.784230232E0,9.699000160E0
6.709473960E-1,1.312708020E0,-6.831872463E0,7.454578400E0,1.019649071E1
6.733528130E-1,1.341437340E0,-6.776807785E0,6.721983910E0,9.638964964E0
6.757580210E-1,1.310313940E0,-6.836660385E0,7.248685837E0,1.004989026E1
6.781630210E-1,1.310313940E0,-6.805536747E0,7.073916435E0,9.903158424E0
6.805687500E-1,1.341437340E0,-6.807931423E0,6.815353870E0,9.726069750E0
6.829739580E-1,1.351013660E0,-6.831872463E0,7.411484241E0,1.017004513E1
6.853789060E-1,1.374954700E0,-6.817507267E0,6.690860748E0,9.650726569E0
6.877844270E-1,1.336649060E0,-6.829477787E0,7.303750038E0,1.008826854E1
6.901898960E-1,1.382136941E0,-6.810325146E0,7.026034355E0,9.882104527E0
6.925955730E-1,1.391713262E0,-6.815113544E0,6.879994392E0,9.783504549E0
6.950010940E-1,1.396501541E0,-6.822295666E0,7.404302597E0,1.016452811E1
6.974063540E-1,1.394107461E0,-6.793566227E0,6.762683868E0,9.686587159E0
6.998125000E-1,1.415654302E0,-6.831872463E0,7.196015358E0,1.002303325E1
7.022185420E-1,1.406077862E0,-6.815113544E0,7.073916435E0,9.922858525E0
7.046239580E-1,1.396501541E0,-6.807931423E0,7.040399551E0,9.892692892E0
7.070297920E-1,1.432412982E0,-6.807931423E0,7.085886955E0,9.930233187E0
7.094357290E-1,1.437201142E0,-6.791172504E0,7.054763794E0,9.897235134E0
7.118421880E-1,1.439595342E0,-6.795960903E0,7.083492756E0,9.921360238E0
7.142482290E-1,1.465930462E0,-6.793566227E0,7.078704834E0,9.920159088E0
7.166536460E-1,1.475506783E0,-6.781595707E0,7.090675354E0,9.921937189E0
7.190597920E-1,1.453959942E0,-6.779201984E0,7.076310158E0,9.906853411E0
7.214655210E-1,1.477900863E0,-6.772019863E0,7.090675354E0,9.915751155E0
7.238708330E-1,1.463536263E0,-6.767231464E0,7.097857475E0,9.915489944E0
7.262765630E-1,1.430018902E0,-6.769625187E0,7.073916435E0,9.895103484E0
7.286823440E-1,1.446777582E0,-6.764837265E0,7.097857475E0,9.911395933E0
7.310883330E-1,1.451565742E0,-6.764837265E0,7.100251198E0,9.913810236E0
7.334936460E-1,1.458747983E0,-6.767231464E0,7.076310158E0,9.899370324E0
7.358985940E-1,1.468324542E0,-6.767231464E0,7.095463276E0,9.914484240E0
7.383044790E-1,1.470718503E0,-6.783990383E0,7.088280678E0,9.921152221E0
7.407097920E-1,1.473112702E0,-6.762443542E0,7.085886955E0,9.905074338E0
7.431148960E-1,1.465930462E0,-6.764837265E0,7.083492756E0,9.903930783E0
7.455205730E-1,1.473112702E0,-6.762443542E0,7.081099033E0,9.901649722E0
7.479259380E-1,1.461142182E0,-6.764837265E0,7.069128513E0,9.892953939E0
7.503314060E-1,1.475506783E0,-6.752866745E0,7.076310158E0,9.892042003E0
7.527366150E-1,1.475506783E0,-6.755260944E0,7.083492756E0,9.898815096E0
7.551417190E-1,1.470718503E0,-6.757654667E0,7.078704834E0,9.896311012E0
7.575475000E-1,1.468324542E0,-6.752866745E0,7.100251198E0,9.908115528E0
7.599526560E-1,1.461142182E0,-6.774414062E0,7.076310158E0,9.904634663E0
7.623575000E-1,1.453959942E0,-6.750473022E0,7.093069553E0,9.899218213E0
7.647630210E-1,1.449171662E0,-6.779201984E0,7.088280678E0,9.914706300E0
7.671686460E-1,1.439595342E0,-6.755260944E0,7.097857475E0,9.903815725E0
7.695745310E-1,1.449171662E0,-6.774414062E0,7.109827995E0,9.926854412E0
7.719799480E-1,1.458747983E0,-6.762443542E0,7.090675354E0,9.906374984E0
7.743851560E-1,1.444383502E0,-6.793566227E0,7.071522236E0,9.911872301E0
7.767910940E-1,1.446777582E0,-6.764837265E0,7.093069553E0,9.907967717E0
7.791967190E-1,1.437201142E0,-6.755260944E0,7.093069553E0,9.900037032E0
7.816019790E-1,1.444383502E0,-6.755260944E0,7.059551716E0,9.877097983E0
7.840075000E-1,1.441989422E0,-6.764837265E0,7.054763794E0,9.879881017E0
7.864131770E-1,1.430018902E0,-6.750473022E0,7.073916435E0,9.882010616E0
7.888193750E-1,1.444383502E0,-6.760049343E0,7.066734314E0,9.885506800E0
7.912253650E-1,1.439595342E0,-6.767231464E0,7.061945915E0,9.886300448E0
7.936309900E-1,1.432412982E0,-6.752866745E0,7.066734314E0,9.878853683E0
7.960373440E-1,1.420442581E0,-6.745684147E0,7.071522236E0,9.875643699E0
7.984432810E-1,1.427624822E0,-6.745684147E0,7.073916435E0,9.878393643E0
8.008481770E-1,1.430018902E0,-6.740896225E0,7.073916435E0,9.875471113E0
8.032535420E-1,1.418048382E0,-6.736108303E0,7.090675354E0,9.882494283E0
8.056590110E-1,1.401289701E0,-6.745684147E0,7.117010593E0,9.905539219E0
