"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.091759050E-1,3.809752941E0,-1.765959263E0,8.903007507E0,9.843595495E0
1.116293430E-1,3.816935062E0,-1.763565183E0,8.888643265E0,9.832961635E0
1.140827800E-1,3.824117422E0,-1.792294383E0,8.917372704E0,9.866900686E0
1.165362180E-1,3.814541101E0,-1.770747423E0,8.917372704E0,9.859300492E0
1.189896550E-1,3.843270540E0,-1.777929664E0,8.931736946E0,9.884719885E0
1.214430930E-1,3.814541101E0,-1.763565183E0,8.941313744E0,9.879674966E0
1.238965300E-1,3.831300020E0,-1.761171103E0,8.953284264E0,9.896559129E0
1.263499680E-1,3.831300020E0,-1.768353343E0,8.960465431E0,9.904336128E0
1.288034050E-1,3.814541101E0,-1.782717943E0,8.965254784E0,9.904776646E0
1.312568430E-1,3.795388460E0,-1.773141623E0,8.948495865E0,9.880515322E0
1.337102800E-1,3.804964781E0,-1.775535703E0,8.946102142E0,9.882460602E0
1.361637180E-1,3.800176382E0,-1.787506223E0,8.936525345E0,9.874107771E0
1.386172070E-1,3.816935062E0,-1.787506223E0,8.931736946E0,9.876238993E0
1.410706450E-1,3.816935062E0,-1.777929664E0,8.931736946E0,9.874510217E0
1.435106450E-1,3.814541101E0,-1.794688463E0,8.931736946E0,9.876616595E0
1.459271030E-1,3.826511621E0,-1.804264784E0,8.903007507E0,9.857033290E0
1.483327800E-1,3.824117422E0,-1.794688463E0,8.838366508E0,9.795994246E0
1.507379370E-1,3.819329500E0,-1.809053063E0,8.931736946E0,9.881086767E0
1.531435620E-1,3.833693743E0,-1.794688463E0,8.888643265E0,9.845105052E0
1.555492390E-1,3.797782421E0,-1.816235304E0,8.699509621E0,9.664539805E0
1.579554370E-1,3.824117422E0,-1.840176344E0,9.142417908E0,1.007938134E1
1.603611140E-1,3.838482141E0,-1.804264784E0,8.522345543E0,9.519437489E0
1.627660620E-1,3.783417940E0,-1.828205824E0,9.027501106E0,9.957528010E0
1.651719470E-1,3.821723461E0,-1.801870704E0,8.764149666E0,9.729472114E0
1.675777800E-1,3.807358980E0,-1.832994103E0,8.680356979E0,9.654245029E0
1.699831970E-1,3.788206100E0,-1.861723185E0,9.053835869E0,9.989417531E0
1.723888740E-1,3.809752941E0,-1.821023583E0,8.467282295E0,9.461776463E0
1.747947600E-1,3.773841381E0,-1.849752665E0,9.029894829E0,9.960043389E0
1.772011140E-1,3.816935062E0,-1.813841224E0,8.656415939E0,9.632888984E0
1.796068430E-1,3.795388460E0,-1.830599904E0,8.740208626E0,9.702954004E0
1.820119470E-1,3.824117422E0,-1.823417544E0,9.049047470E0,9.991695838E0
1.844178320E-1,3.874393702E0,-1.811447024E0,8.522345543E0,9.535336409E0
1.868235100E-1,3.824117422E0,-1.852146864E0,9.065807343E0,1.001215186E1
1.892286660E-1,3.871999502E0,-1.811447024E0,8.646840096E0,9.645805519E0
1.916341350E-1,3.867211580E0,-1.821023583E0,8.756967545E0,9.744533487E0
1.940396030E-1,3.867211580E0,-1.818629503E0,8.955677986E0,9.923049273E0
1.964453850E-1,3.893546343E0,-1.811447024E0,8.481646538E0,9.506806585E0
1.988506450E-1,3.871999502E0,-1.837782264E0,9.039471626E0,1.000409272E1
2.012554370E-1,3.912698984E0,-1.816235304E0,8.534317017E0,9.562556717E0
2.036613220E-1,3.874393702E0,-1.823417544E0,8.756967545E0,9.747833537E0
2.060668430E-1,3.879182100E0,-1.816235304E0,8.864703178E0,9.845289579E0
2.084718430E-1,3.893546343E0,-1.821023583E0,8.450522423E0,9.480883885E0
2.108772600E-1,3.874393702E0,-1.852146864E0,9.025106430E0,9.994694624E0
2.132827280E-1,3.881575823E0,-1.849752665E0,8.464887619E0,9.494342431E0
2.156884050E-1,3.848058462E0,-1.861723185E0,8.768939018E0,9.755401511E0
2.180936660E-1,3.869605303E0,-1.856934905E0,8.807244301E0,9.797428470E0
2.204987180E-1,3.838482141E0,-1.859329104E0,8.474463463E0,9.487232518E0
2.229044470E-1,3.824117422E0,-1.876087785E0,9.010743141E0,9.966798452E0
2.253094470E-1,3.864817381E0,-1.856934905E0,8.464887619E0,9.488906314E0
2.277140300E-1,3.814541101E0,-1.849752665E0,8.876672745E0,9.837053815E0
2.301190820E-1,3.833693743E0,-1.840176344E0,8.812031746E0,9.784444807E0
2.325243950E-1,3.836087942E0,-1.854540944E0,8.551075935E0,9.553836531E0
2.349302800E-1,3.809752941E0,-1.864117384E0,9.072988510E0,1.001540172E1
2.373358530E-1,3.879182100E0,-1.844964623E0,8.479252815E0,9.505244686E0
2.397406970E-1,3.850452662E0,-1.828205824E0,8.946102142E0,9.909645088E0
2.421461660E-1,3.869605303E0,-1.804264784E0,8.766544342E0,9.750975147E0
2.445515300E-1,3.871999502E0,-1.821023583E0,8.596563339E0,9.602573003E0
2.469566350E-1,3.886364222E0,-1.794688463E0,9.065807343E0,1.002564693E1
2.493621550E-1,3.903122663E0,-1.780323863E0,8.536710739E0,9.554022704E0
2.517673640E-1,3.895940542E0,-1.789900184E0,9.041866302E0,1.000686972E1
2.541728320E-1,3.955793142E0,-1.758776903E0,8.788090706E0,9.796536829E0
2.565779890E-1,3.953398943E0,-1.761171103E0,8.742603302E0,9.755213957E0
2.589827280E-1,3.951004744E0,-1.746806502E0,9.199875832E0,1.016363551E1
2.613881970E-1,3.972551584E0,-1.710894942E0,8.618109703E0,9.642621140E0
2.637934050E-1,3.986916304E0,-1.734835982E0,9.195087433E0,1.017127280E1
2.661983530E-1,4.001281261E0,-1.701318622E0,8.843155861E0,9.854244891E0
2.686035620E-1,4.025222301E0,-1.691742182E0,8.857520103E0,9.875224988E0
2.710086660E-1,4.044374466E0,-1.677377582E0,9.185511589E0,1.017566624E1
2.734140300E-1,4.065921783E0,-1.670195341E0,8.620503426E0,9.676484472E0
2.758190300E-1,4.049163342E0,-1.679771662E0,9.199875832E0,1.019093087E1
2.782237180E-1,4.106621742E0,-1.636677980E0,8.752180099E0,9.805290074E0
2.806292390E-1,4.051557064E0,-1.653436542E0,8.859913826E0,9.881651686E0
2.830346550E-1,4.073104382E0,-1.627101541E0,9.108901024E0,1.010988213E1
2.854398120E-1,4.101833344E0,-1.607948661E0,8.567833900E0,9.634226145E0
2.878451240E-1,4.056344986E0,-1.634283781E0,9.161570549E0,1.015180738E1
2.902499680E-1,4.077892303E0,-1.588795900E0,8.670781136E0,9.712668199E0
2.926554370E-1,4.044374466E0,-1.624707460E0,8.879066467E0,9.891130395E0
2.950608530E-1,4.018039703E0,-1.617525101E0,9.049047470E0,1.003226249E1
2.974655930E-1,4.020433903E0,-1.579219580E0,8.565440178E0,9.592944735E0
2.998710100E-1,3.996492624E0,-1.605554700E0,9.168752670E0,1.012994495E1
3.022761660E-1,4.008463383E0,-1.562460780E0,8.632474899E0,9.645137908E0
3.046808010E-1,3.972551584E0,-1.600766420E0,8.903007507E0,9.879633692E0
3.070860100E-1,3.991704226E0,-1.567249060E0,8.946102142E0,9.920822334E0
3.094910620E-1,3.970157862E0,-1.569643259E0,8.591774940E0,9.593984054E0
3.118964780E-1,3.941428423E0,-1.564854980E0,9.175934792E0,1.010848200E1
3.143020510E-1,3.967763186E0,-1.543308139E0,8.586986542E0,9.584429173E0
3.167073120E-1,3.955793142E0,-1.572037220E0,8.950889587E0,9.911509714E0
3.191131450E-1,3.982128382E0,-1.564854980E0,8.919766426E0,9.892843406E0
3.215184570E-1,3.967763186E0,-1.560066819E0,8.586986542E0,9.587141964E0
3.239232490E-1,3.972551584E0,-1.550490379E0,9.140024185E0,1.008589255E1
3.263285100E-1,3.974945784E0,-1.526549339E0,8.529528618E0,9.533278833E0
3.287337180E-1,3.953398943E0,-1.528943419E0,8.972436905E0,9.923288527E0
3.311393950E-1,3.972551584E0,-1.516972899E0,8.833579063E0,9.803799872E0
3.335449160E-1,3.965369463E0,-1.516972899E0,8.618109703E0,9.607141958E0
3.359500720E-1,3.946216822E0,-1.533731699E0,9.113688469E0,1.004909337E1
3.383559570E-1,3.962975264E0,-1.538519859E0,8.527134895E0,9.528076712E0
3.407613220E-1,3.910305262E0,-1.531337619E0,9.058625221E0,9.984696943E0
3.431665300E-1,3.939034224E0,-1.516972899E0,8.816821098E0,9.775148678E0
3.455722600E-1,3.917487383E0,-1.521761179E0,8.709085464E0,9.670089664E0
3.479778320E-1,3.893546343E0,-1.526549339E0,9.125658989E0,1.003831201E1
3.503837700E-1,3.900728464E0,-1.514578938E0,8.541499138E0,9.511405755E0
3.527890300E-1,3.869605303E0,-1.536125779E0,9.125658989E0,1.003051243E1
3.551936660E-1,3.895940542E0,-1.516972899E0,8.816821098E0,9.757863176E0
3.575994470E-1,3.893546343E0,-1.538519859E0,8.780908585E0,9.727851872E0
3.600051240E-1,3.874393702E0,-1.536125779E0,9.130446434E0,1.003671565E1
3.624103850E-1,3.879182100E0,-1.526549339E0,8.584592819E0,9.543251046E0
3.648161140E-1,3.862423182E0,-1.560066819E0,9.178328514E0,1.007937675E1
3.672214260E-1,3.886364222E0,-1.528943419E0,8.795273781E0,9.736443690E0
3.696271030E-1,3.869605303E0,-1.557672739E0,8.886248589E0,9.816598369E0
3.720322600E-1,3.893546343E0,-1.555278540E0,9.159176826E0,1.007318791E1
3.744368950E-1,3.893546343E0,-1.536125779E0,8.615715981E0,9.578619284E0
3.768426240E-1,3.876787901E0,-1.557672739E0,9.257334709E0,1.015647944E1
3.792480410E-1,3.917487383E0,-1.567249060E0,8.776121140E0,9.737724543E0
3.816530930E-1,3.898334742E0,-1.564854980E0,8.972436905E0,9.907088819E0
3.840585100E-1,3.912698984E0,-1.569643259E0,9.094535828E0,1.002414960E1
3.864639780E-1,3.895940542E0,-1.581613660E0,8.651627541E0,9.619278225E0
3.888699160E-1,3.888757944E0,-1.591190100E0,9.238182068E0,1.014880940E1
3.912751240E-1,3.917487383E0,-1.560066819E0,8.697115898E0,9.665419847E0
3.936798120E-1,3.879182100E0,-1.619919181E0,8.972436905E0,9.908421465E0
3.960853850E-1,3.895940542E0,-1.607948661E0,9.056229591E0,9.988951197E0
3.984904890E-1,3.874393702E0,-1.595978260E0,8.642050743E0,9.604327889E0
4.008953320E-1,3.843270540E0,-1.622313380E0,9.211847305E0,1.011240624E1
4.033007490E-1,3.867211580E0,-1.612736940E0,8.603745461E0,9.569779611E0
4.057059570E-1,3.838482141E0,-1.643860221E0,8.979619026E0,9.903018703E0
4.081115300E-1,3.855241060E0,-1.615131140E0,8.929343224E0,9.859244527E0
4.105167390E-1,3.843270540E0,-1.651042581E0,8.625292778E0,9.586049528E0
4.129216870E-1,3.819329500E0,-1.658224821E0,9.183117867E0,1.008298771E1
4.153276760E-1,3.874393702E0,-1.670195341E0,8.579804420E0,9.561041937E0
4.177332490E-1,3.824117422E0,-1.672589421E0,9.017925262E0,9.937021962E0
4.201380410E-1,3.867211580E0,-1.689348102E0,8.895826340E0,9.846062598E0
4.225431970E-1,3.857634783E0,-1.715683222E0,8.673174858E0,9.646184591E0
4.249485620E-1,3.845664263E0,-1.713289022E0,9.161570549E0,1.008260223E1
4.273548120E-1,3.874393702E0,-1.710894942E0,8.522345543E0,9.516746377E0
4.297608530E-1,3.850452662E0,-1.739624262E0,9.039471626E0,9.978192499E0
4.321663220E-1,3.903122663E0,-1.739624262E0,8.843155861E0,9.821510305E0
4.345724160E-1,3.874393702E0,-1.751594663E0,8.704298019E0,9.687301710E0
4.369778850E-1,3.891152620E0,-1.756382823E0,9.130446434E0,1.007923615E1
4.393827280E-1,3.881575823E0,-1.737230062E0,8.524740219E0,9.526583593E0
4.417880410E-1,3.881575823E0,-1.780323863E0,9.106506348E0,1.005806352E1
4.441934570E-1,3.915093184E0,-1.758776903E0,8.761755943E0,9.756516696E0
4.465991350E-1,3.876787901E0,-1.777929664E0,8.756967545E0,9.740379813E0
4.490044470E-1,3.891152620E0,-1.809053063E0,9.101717949E0,1.006255491E1
4.514094470E-1,3.893546343E0,-1.792294383E0,8.534317017E0,9.550214093E0
4.538153850E-1,3.891152620E0,-1.813841224E0,9.135235786E0,1.009374170E1
4.562208530E-1,3.900728464E0,-1.806658983E0,8.697115898E0,9.701521745E0
4.586257490E-1,3.886364222E0,-1.847358584E0,8.790484428E0,9.787194546E0
4.610311140E-1,3.900728464E0,-1.828205824E0,9.084959984E0,1.005457692E1
4.634363740E-1,3.900728464E0,-1.840176344E0,8.529528618E0,9.557969971E0
4.658422070E-1,3.869605303E0,-1.861723185E0,9.128052711E0,1.008767588E1
4.682477800E-1,3.903122663E0,-1.864117384E0,8.625292778E0,9.649091960E0
4.706525720E-1,3.881575823E0,-1.871299624E0,8.807244301E0,9.804893948E0
4.730581450E-1,3.898334742E0,-1.866511464E0,9.008347511E0,9.991556620E0
4.754637180E-1,3.893546343E0,-1.859329104E0,8.539104462E0,9.567293915E0
4.778691870E-1,3.852846861E0,-1.890452504E0,9.128052711E0,1.008660428E1
4.802749680E-1,3.879182100E0,-1.890452504E0,8.598958015E0,9.621015715E0
4.826802800E-1,3.843270540E0,-1.902422786E0,8.883854866E0,9.864725956E0
4.850861140E-1,3.845664263E0,-1.921575665E0,8.931736946E0,9.912492700E0
4.874915300E-1,3.867211580E0,-1.909605265E0,8.570227623E0,9.594306603E0
4.898964780E-1,3.840876341E0,-1.931152105E0,9.151993752E0,1.011141282E1
4.923022600E-1,3.852846861E0,-1.919181585E0,8.591774940E0,9.609697369E0
4.947077800E-1,3.824117422E0,-1.962275386E0,8.938920021E0,9.918603223E0
4.971131450E-1,3.850452662E0,-1.943122625E0,8.883854866E0,9.875453839E0
4.995191350E-1,3.824117422E0,-1.959881186E0,8.596563339E0,9.610718473E0
5.019250720E-1,3.819329500E0,-1.986216307E0,9.163965225E0,1.012475144E1
5.043309570E-1,3.836087942E0,-1.967063546E0,8.546286583E0,9.572038657E0
5.067363740E-1,3.821723461E0,-1.988610506E0,8.998771667E0,9.976874936E0
5.091413220E-1,3.860028982E0,-1.986216307E0,8.840762138E0,9.849058541E0
5.115469990E-1,3.871999502E0,-1.964669466E0,8.639657021E0,9.669331915E0
5.139526240E-1,3.816935062E0,-1.993398666E0,9.096929550E0,1.006462909E1
5.163577280E-1,3.857634783E0,-1.967063546E0,8.496010780E0,9.535873546E0
5.187628320E-1,3.819329500E0,-1.988610506E0,9.013136864E0,9.988918145E0
5.211677800E-1,3.824117422E0,-1.974245787E0,8.744997978E0,9.746615316E0
5.235731450E-1,3.802570581E0,-1.986216307E0,8.639657021E0,9.646153206E0
5.259781970E-1,3.816935062E0,-1.988610506E0,9.037077904E0,1.000961248E1
5.283826760E-1,3.824117422E0,-1.974245787E0,8.455311775E0,9.487561209E0
5.307882490E-1,3.802570581E0,-1.993398666E0,9.017925262E0,9.987800424E0
5.331938220E-1,3.814541101E0,-1.991004586E0,8.682750702E0,9.690458339E0
5.355989260E-1,3.778629780E0,-1.969457746E0,8.658809662E0,9.650481417E0
5.380044470E-1,3.766659260E0,-1.993398666E0,8.996377945E0,9.954706241E0
5.404099160E-1,3.781023741E0,-1.974245787E0,8.426582336E0,9.444632170E0
5.428155930E-1,3.778629780E0,-1.995792747E0,8.998771667E0,9.961883518E0
5.452210620E-1,3.792994261E0,-1.957487226E0,8.594168663E0,9.595743677E0
5.476261140E-1,3.773841381E0,-1.986216307E0,8.701904297E0,9.690720942E0
5.500317390E-1,3.788206100E0,-1.964669466E0,8.984406471E0,9.946355675E0
5.524370510E-1,3.790600061E0,-1.933546185E0,8.426582336E0,9.440049764E0
5.548423120E-1,3.788206100E0,-1.947910786E0,9.029894829E0,9.984180613E0
5.572481450E-1,3.833693743E0,-1.909605265E0,8.534317017E0,9.548736404E0
5.596534050E-1,3.809752941E0,-1.923969865E0,8.766544342E0,9.750291135E0
5.620587700E-1,3.821723461E0,-1.909605265E0,8.922161102E0,9.892275836E0
5.644638740E-1,3.843270540E0,-1.868905425E0,8.462493896E0,9.480365968E0
5.668684570E-1,3.824117422E0,-1.890452504E0,9.046653748E0,1.000198124E1
5.692737700E-1,3.864817381E0,-1.849752665E0,8.531923294E0,9.547361594E0
5.716791870E-1,3.850452662E0,-1.852146864E0,8.831185341E0,9.810518245E0
5.740842390E-1,3.881575823E0,-1.842570424E0,8.862307549E0,9.848969069E0
5.764898120E-1,3.867211580E0,-1.842570424E0,8.448128700E0,9.472131213E0
5.788952280E-1,3.850452662E0,-1.828205824E0,9.049047470E0,1.000267876E1
5.813005930E-1,3.876787901E0,-1.804264784E0,8.479252815E0,9.496451134E0
5.837059570E-1,3.843270540E0,-1.813841224E0,8.857520103E0,9.824276605E0
5.861110100E-1,3.867211580E0,-1.792294383E0,8.838366508E0,9.812459788E0
5.885168430E-1,3.864817381E0,-1.794688463E0,8.541499138E0,9.545413956E0
5.909224160E-1,3.860028982E0,-1.801870704E0,9.084959984E0,1.003409486E1
5.933273640E-1,3.867211580E0,-1.768353343E0,8.476859093E0,9.483645872E0
5.957327800E-1,3.840876341E0,-1.780323863E0,8.934130669E0,9.886383309E0
5.981381970E-1,3.883970022E0,-1.758776903E0,8.826396942E0,9.802234557E0
6.005438740E-1,3.881575823E0,-1.753988862E0,8.596563339E0,9.593956902E0
6.029490820E-1,3.864817381E0,-1.753988862E0,9.072988510E0,1.001660675E1
6.053537700E-1,3.883970022E0,-1.734835982E0,8.507982254E0,9.512131257E0
6.077593430E-1,3.874393702E0,-1.739624262E0,8.982012749E0,9.935480469E0
6.101647070E-1,3.912698984E0,-1.742018342E0,8.766544342E0,9.756850975E0
6.125698120E-1,3.905516863E0,-1.742018342E0,8.649233818E0,9.648675324E0
6.149754370E-1,3.905516863E0,-1.722865462E0,9.068201065E0,1.002265424E1
6.173810100E-1,3.951004744E0,-1.682165861E0,8.467282295E0,9.493944909E0
6.197870510E-1,3.912698984E0,-1.713289022E0,9.027501106E0,9.987009004E0
6.221928320E-1,3.941428423E0,-1.691742182E0,8.704298019E0,9.703692783E0
6.245980410E-1,3.951004744E0,-1.701318622E0,8.704298019E0,9.709259887E0
6.270040820E-1,3.962975264E0,-1.679771662E0,9.075383186E0,1.004437085E1
6.294094990E-1,3.991704226E0,-1.655830741E0,8.515163422E0,9.549004459E0
6.318141870E-1,3.967763186E0,-1.658224821E0,9.111294746E0,1.007514497E1
6.342194990E-1,3.998886824E0,-1.653436542E0,8.716267586E0,9.731303554E0
6.366248640E-1,3.989310503E0,-1.636677980E0,8.833579063E0,9.829823608E0
6.390306970E-1,4.025222301E0,-1.631889701E0,9.099324226E0,1.008281607E1
6.414361140E-1,4.046769142E0,-1.610342860E0,8.579804420E0,9.621984645E0
6.438409570E-1,4.044374466E0,-1.631889701E0,9.178328514E0,1.016177854E1
6.462464260E-1,4.094651222E0,-1.598372340E0,8.713873863E0,9.759741824E0
6.486514260E-1,4.070710182E0,-1.607948661E0,8.979619026E0,9.989481375E0
6.510562180E-1,4.092256546E0,-1.595978260E0,8.864703178E0,9.893264006E0
6.534614260E-1,4.113803864E0,-1.574431300E0,8.862307549E0,9.896600994E0
6.558667390E-1,4.092256546E0,-1.584007740E0,8.833579063E0,9.863455948E0
6.582724160E-1,4.094651222E0,-1.557672739E0,8.869490623E0,9.892440392E0
6.606776240E-1,4.106621742E0,-1.569643259E0,8.840762138E0,9.873560517E0
6.630823640E-1,4.099439144E0,-1.569643259E0,8.840762138E0,9.870575284E0
6.654877800E-1,4.104227066E0,-1.567249060E0,8.814425468E0,9.848606285E0
6.678927280E-1,4.092256546E0,-1.564854980E0,8.812031746E0,9.841099442E0
6.702974160E-1,4.063527584E0,-1.557672739E0,8.826396942E0,9.840929009E0
6.727025720E-1,4.080286026E0,-1.560066819E0,8.795273781E0,9.820355565E0
6.751078320E-1,4.080286026E0,-1.560066819E0,8.795273781E0,9.820355565E0
6.775137700E-1,4.070710182E0,-1.548096299E0,8.800062180E0,9.818776803E0
6.799194990E-1,4.032403946E0,-1.576825500E0,8.780908585E0,9.790353201E0
6.823244470E-1,4.020433903E0,-1.579219580E0,8.792880058E0,9.796558731E0
6.847300720E-1,4.015645504E0,-1.567249060E0,8.756967545E0,9.760438464E0
6.871351240E-1,4.022828102E0,-1.567249060E0,8.752180099E0,9.759102010E0
6.895398640E-1,4.001281261E0,-1.579219580E0,8.776121140E0,9.773663002E0
6.919453320E-1,4.001281261E0,-1.564854980E0,8.768939018E0,9.764902168E0
6.943505930E-1,3.998886824E0,-1.581613660E0,8.744997978E0,9.745131463E0
6.967560620E-1,3.994098425E0,-1.581613660E0,8.759362221E0,9.756062244E0
6.991611140E-1,3.982128382E0,-1.595978260E0,8.764149666E0,9.757807767E0
7.015659050E-1,3.974945784E0,-1.581613660E0,8.756967545E0,9.746085180E0
7.039715820E-1,3.974945784E0,-1.581613660E0,8.759362221E0,9.748236880E0
7.063765820E-1,3.962975264E0,-1.603160620E0,8.761755943E0,9.749034010E0
7.087812180E-1,3.951004744E0,-1.586401820E0,8.778514862E0,9.756507183E0
7.111867390E-1,3.960581064E0,-1.595978260E0,8.821608543E0,9.800720701E0
7.135925200E-1,3.982128382E0,-1.610342860E0,8.850337982E0,9.837633505E0
7.159984570E-1,3.982128382E0,-1.619919181E0,8.840762138E0,9.830593054E0
7.184039780E-1,3.962975264E0,-1.610342860E0,8.855125427E0,9.834206801E0
7.208090820E-1,3.977339983E0,-1.581613660E0,8.859913826E0,9.839654878E0
7.232146550E-1,3.994098425E0,-1.617525101E0,8.857520103E0,9.850120409E0
7.256198120E-1,3.998886824E0,-1.605554700E0,8.852731705E0,9.845799122E0
7.280246030E-1,4.008463383E0,-1.622313380E0,8.857520103E0,9.856740931E0
7.304299160E-1,4.018039703E0,-1.607948661E0,8.843155861E0,9.845382041E0
7.328352800E-1,3.996492624E0,-1.631889701E0,8.855125427E0,9.851307711E0
7.352406450E-1,3.984522104E0,-1.646254301E0,8.850337982E0,9.844544277E0
7.376455410E-1,4.001281261E0,-1.636677980E0,8.859913826E0,9.858348723E0
7.400502280E-1,4.001281261E0,-1.643860221E0,8.859913826E0,9.859543659E0
7.424555410E-1,4.003674984E0,-1.641466022E0,8.850337982E0,9.851512903E0
7.448603850E-1,3.974945784E0,-1.667801261E0,8.843155861E0,9.837843291E0
7.472648640E-1,3.977339983E0,-1.667801261E0,8.857520103E0,9.851723543E0
7.496699160E-1,3.960581064E0,-1.663012981E0,8.840762138E0,9.829083870E0
7.520751240E-1,3.948610544E0,-1.694136381E0,8.845549583E0,9.833888892E0
7.544805930E-1,3.927063704E0,-1.691742182E0,8.840762138E0,9.820534412E0
7.568857490E-1,3.943822622E0,-1.701318622E0,8.852731705E0,9.839668722E0
7.592905930E-1,3.939034224E0,-1.715683222E0,8.831185341E0,9.820865240E0
7.616964260E-1,3.931852102E0,-1.703712702E0,8.843155861E0,9.826673064E0
7.641018430E-1,3.924669504E0,-1.730047822E0,8.833579063E0,9.819786925E0
7.665068430E-1,3.931852102E0,-1.732441783E0,8.824003220E0,9.814471372E0
7.689122600E-1,3.931852102E0,-1.749200583E0,8.831185341E0,9.823899336E0
7.713176240E-1,3.936640024E0,-1.734835982E0,8.814425468E0,9.808205081E0
7.737236140E-1,3.941428423E0,-1.744412303E0,8.800062180E0,9.798924771E0
7.761293430E-1,3.936640024E0,-1.763565183E0,8.800062180E0,9.800428113E0
7.785346030E-1,3.924669504E0,-1.765959263E0,8.797667503E0,9.793906082E0
7.809402800E-1,3.934246302E0,-1.761171103E0,8.790484428E0,9.790435848E0
7.833455410E-1,3.960581064E0,-1.756382823E0,8.761755943E0,9.774428382E0
7.857504370E-1,3.931852102E0,-1.758776903E0,8.771332741E0,9.771849119E0
7.881554890E-1,3.943822622E0,-1.770747423E0,8.776121140E0,9.783127596E0
7.905605930E-1,3.951004744E0,-1.787506223E0,8.752180099E0,9.767613499E0
7.929661140E-1,3.943822622E0,-1.780323863E0,8.761755943E0,9.771983276E0
7.953714780E-1,3.910305262E0,-1.787506223E0,8.742603302E0,9.742626865E0
7.977765300E-1,3.939034224E0,-1.794688463E0,8.728239059E0,9.742641037E0
8.001819470E-1,3.939034224E0,-1.797082543E0,8.742603302E0,9.755952479E0
8.025867390E-1,3.934246302E0,-1.806658983E0,8.744997978E0,9.757935247E0
8.049914260E-1,3.936640024E0,-1.797082543E0,8.728239059E0,9.742114628E0
8.073966350E-1,3.936640024E0,-1.809053063E0,8.721056938E0,9.737897195E0
8.098017910E-1,3.951004744E0,-1.804264784E0,8.721056938E0,9.742825258E0
8.122071550E-1,3.948610544E0,-1.847358584E0,8.728239059E0,9.756352600E0
8.146124160E-1,3.934246302E0,-1.816235304E0,8.730632782E0,9.746843254E0
8.170175200E-1,3.951004744E0,-1.818629503E0,8.725845337E0,9.749780951E0
