"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.565741800E-2,2.334988117E0,-7.001853466E0,6.575943947E0,9.885401371E0
7.806283500E-2,2.320623398E0,-6.999458790E0,6.580732346E0,9.883509220E0
8.046799100E-2,2.306258917E0,-7.006641388E0,6.609461308E0,9.904384509E0
8.287299100E-2,2.289500237E0,-6.989882946E0,6.580732346E0,9.869463670E0
8.527882400E-2,2.282317877E0,-7.001853466E0,6.561579227E0,9.863531255E0
8.768398100E-2,2.296682358E0,-6.994670868E0,6.585520267E0,9.877714695E0
9.008882400E-2,2.303864956E0,-7.004247189E0,6.566367149E0,9.873421390E0
9.249434500E-2,2.279923916E0,-6.970729828E0,6.580732346E0,9.853687919E0
9.490012600E-2,2.263165236E0,-6.970729828E0,6.583126545E0,9.851423568E0
9.730601200E-2,2.277529716E0,-6.965941906E0,6.571156025E0,9.843352059E0
9.971137600E-2,2.282317877E0,-6.946788788E0,6.556791306E0,9.821321784E0
1.021165330E-1,2.294288397E0,-6.958759308E0,6.566367149E0,9.838966810E0
1.045224180E-1,2.301470757E0,-6.953971386E0,6.556791306E0,9.830869641E0
1.069279390E-1,2.320623398E0,-6.953971386E0,6.580732346E0,9.851347583E0
1.093329910E-1,2.294288397E0,-6.975517750E0,6.571156025E0,9.854019415E0
1.117385640E-1,2.323017597E0,-6.944395065E0,6.575943947E0,9.841954703E0
1.141441370E-1,2.291894436E0,-6.939606190E0,6.540032387E0,9.807290033E0
1.165500740E-1,2.275135756E0,-6.944395065E0,6.575943947E0,9.830763161E0
1.189558560E-1,2.275135756E0,-6.946788788E0,6.590308189E0,9.842066815E0
1.213611680E-1,2.253588676E0,-6.937212467E0,6.561579227E0,9.811111084E0
1.237668970E-1,2.260771275E0,-6.958759308E0,6.585520267E0,9.844008079E0
1.261720010E-1,2.258376837E0,-6.922847748E0,6.621431828E0,9.842227711E0
1.285767930E-1,2.265559196E0,-6.949182987E0,6.611855507E0,9.855989849E0
1.309823140E-1,2.282317877E0,-6.934818268E0,6.626219749E0,9.859384741E0
1.333877830E-1,2.289500237E0,-6.934818268E0,6.621431828E0,9.857833189E0
1.357936680E-1,2.303864956E0,-6.939606190E0,6.619038105E0,9.862940395E0
1.381993450E-1,2.330199957E0,-6.927635670E0,6.571156025E0,9.828634662E0
1.406043450E-1,2.325411558E0,-6.910877228E0,6.616643906E0,9.846204322E0
1.430102830E-1,2.332593918E0,-6.942000866E0,6.954211235E0,1.009917939E1
1.454159600E-1,2.361323118E0,-6.910877228E0,6.353292942E0,9.679896804E0
1.478212200E-1,2.325411558E0,-6.922847748E0,6.894359112E0,1.004318413E1
1.502269490E-1,2.356534958E0,-6.920454025E0,6.585520267E0,9.839462288E0
1.526328350E-1,2.354140997E0,-6.918059826E0,6.573549747E0,9.829195688E0
1.550389810E-1,2.313441277E0,-6.918059826E0,6.903935432E0,1.004369886E1
1.574439290E-1,2.344564438E0,-6.932424545E0,6.403568745E0,9.724257563E0
1.598487720E-1,2.320623398E0,-6.953971386E0,6.939846992E0,1.009477525E1
1.622547620E-1,2.351746798E0,-6.913271427E0,6.549608707E0,9.809251197E0
1.646600740E-1,2.313441277E0,-6.930030346E0,6.621431828E0,9.860055303E0
1.670652310E-1,2.315835476E0,-6.937212467E0,6.879994392E0,1.004103250E1
1.694709600E-1,2.325411558E0,-6.930030346E0,6.360475063E0,9.689607966E0
1.718766890E-1,2.306258917E0,-6.956365108E0,6.925482273E0,1.008326090E1
1.742824700E-1,2.339776516E0,-6.944395065E0,6.461027145E0,9.769547008E0
1.766875740E-1,2.287106276E0,-6.975517750E0,6.602278709E0,9.873134616E0
1.790923660E-1,2.299076557E0,-6.982700348E0,6.791412830E0,1.000835378E1
1.814983040E-1,2.306258917E0,-6.970729828E0,6.353292942E0,9.709492043E0
1.839039810E-1,2.277529716E0,-7.004247189E0,6.925482273E0,1.010984298E1
1.863088760E-1,2.306258917E0,-6.977912426E0,6.420327187E0,9.758621480E0
1.887137720E-1,2.287106276E0,-6.997065067E0,6.657343388E0,9.925220182E0
1.911187720E-1,2.299076557E0,-6.982700348E0,6.724378109E0,9.962987409E0
1.935241890E-1,2.282317877E0,-6.989882946E0,6.350898743E0,9.716035886E0
1.959293970E-1,2.253588676E0,-7.001853466E0,6.882388592E0,1.007332550E1
1.983345010E-1,2.275135756E0,-6.989882946E0,6.324563503E0,9.697154728E0
2.007402830E-1,2.255982876E0,-6.992276669E0,6.645372868E0,9.906683214E0
2.031458040E-1,2.279923916E0,-6.985094547E0,6.635796547E0,9.900676477E0
2.055511160E-1,2.263165236E0,-6.975517750E0,6.338928223E0,9.693388250E0
2.079566890E-1,2.265559196E0,-6.997065067E0,6.848871231E0,1.004981170E1
2.103621580E-1,2.258376837E0,-6.992276669E0,6.307805061E0,9.684038602E0
2.127677830E-1,2.255982876E0,-7.016217709E0,6.698042870E0,9.958943114E0
2.151729910E-1,2.282317877E0,-6.992276669E0,6.599884987E0,9.882276546E0
2.175777310E-1,2.279923916E0,-7.023399830E0,6.391598225E0,9.766203259E0
2.199831990E-1,2.284711838E0,-7.013823986E0,6.879994392E0,1.008701928E1
2.223882510E-1,2.296682358E0,-6.989882946E0,6.334139824E0,9.708477778E0
2.247933040E-1,2.263165236E0,-7.028188229E0,6.779442310E0,1.002388072E1
2.271991370E-1,2.301470757E0,-7.018611908E0,6.568761826E0,9.884650357E0
2.296051790E-1,2.265559196E0,-7.042552948E0,6.420327187E0,9.795453623E0
2.320114290E-1,2.267953396E0,-7.037764549E0,6.822536469E0,1.006085217E1
2.344168970E-1,2.299076557E0,-7.040158749E0,6.255135059E0,9.694137550E0
2.368220540E-1,2.248800755E0,-7.054523468E0,6.767471790E0,1.003105581E1
2.392280950E-1,2.287106276E0,-7.044946671E0,6.489756584E0,9.847795146E0
2.416337200E-1,2.260771275E0,-7.064099789E0,6.451450825E0,9.830249759E0
2.440392410E-1,2.239224195E0,-7.056917191E0,6.796200752E0,1.005000248E1
2.464448140E-1,2.270347357E0,-7.032976151E0,6.252740860E0,9.680599099E0
2.488500740E-1,2.229647636E0,-7.066493988E0,6.796200752E0,1.005460146E1
2.512557510E-1,2.248800755E0,-7.042552948E0,6.405962944E0,9.782178597E0
2.536612200E-1,2.255982876E0,-7.047340870E0,6.472997665E0,9.831285310E0
2.560663240E-1,2.272741318E0,-7.037764549E0,6.755501270E0,1.001660024E1
2.584723140E-1,2.306258917E0,-7.009035110E0,6.264711380E0,9.679463417E0
2.608776260E-1,2.275135756E0,-7.040158749E0,6.841689110E0,1.007714185E1
2.632825740E-1,2.315835476E0,-6.992276669E0,6.405962944E0,9.761730799E0
2.656879910E-1,2.296682358E0,-7.037764549E0,6.556791306E0,9.889205829E0
2.680932510E-1,2.318229437E0,-7.037764549E0,6.748318672E0,1.002218152E1
2.704990850E-1,2.313441277E0,-7.009035110E0,6.295834541E0,9.701346107E0
2.729045540E-1,2.287106276E0,-7.040158749E0,6.891964912E0,1.011404324E1
2.753096580E-1,2.330199957E0,-6.999458790E0,6.377233982E0,9.751480321E0
2.777156470E-1,2.301470757E0,-7.030582428E0,6.650160789E0,9.947386363E0
2.801211160E-1,2.294288397E0,-7.035370350E0,6.712407589E0,9.990826335E0
2.825262720E-1,2.303864956E0,-7.030582428E0,6.329351902E0,9.736404804E0
2.849320010E-1,2.275135756E0,-7.061705112E0,6.896753311E0,1.012961638E1
2.873378350E-1,2.289500237E0,-7.032976151E0,6.353292942E0,9.750327998E0
2.897438760E-1,2.275135756E0,-7.056917191E0,6.707619190E0,9.998423783E0
2.921495010E-1,2.296682358E0,-7.052129269E0,6.671708107E0,9.975919313E0
2.945547100E-1,2.277529716E0,-7.037764549E0,6.334139824E0,9.738511117E0
2.969605430E-1,2.272741318E0,-7.073675632E0,6.877600193E0,1.012440736E1
2.993661160E-1,2.277529716E0,-7.049735069E0,6.281469822E0,9.713020605E0
3.017713240E-1,2.258376837E0,-7.068887711E0,6.717195988E0,1.000950355E1
3.041767410E-1,2.279923916E0,-7.054523468E0,6.561579227E0,9.900438191E0
3.065820010E-1,2.265559196E0,-7.059311390E0,6.355686665E0,9.765315599E0
3.089878870E-1,2.263165236E0,-7.073675632E0,6.834506989E0,1.009303174E1
3.113935120E-1,2.267953396E0,-7.035370350E0,6.247952461E0,9.678685785E0
3.137987720E-1,2.253588676E0,-7.085646152E0,6.743530750E0,1.003794054E1
3.162047100E-1,2.258376837E0,-7.049735069E0,6.520879745E0,9.865135738E0
3.186100220E-1,2.227253675E0,-7.073675632E0,6.401175022E0,9.796559986E0
3.210151260E-1,2.248800755E0,-7.071281910E0,6.817748070E0,1.007679619E1
3.234205950E-1,2.255982876E0,-7.042552948E0,6.231194019E0,9.670304528E0
3.258260120E-1,2.220071316E0,-7.068887711E0,6.767471790E0,1.003476779E1
3.282320540E-1,2.255982876E0,-7.040158749E0,6.463421345E0,9.819832454E0
3.306377310E-1,2.248800755E0,-7.049735069E0,6.441874504E0,9.810892748E0
3.330428870E-1,2.227253675E0,-7.042552948E0,6.793807030E0,1.003563774E1
3.354484600E-1,2.232041836E0,-7.021005630E0,6.274287224E0,9.676942233E0
3.378534600E-1,2.248800755E0,-7.025794506E0,6.832112312E0,1.005468308E1
3.402581470E-1,2.270347357E0,-7.001853466E0,6.446662903E0,9.784676370E0
3.426634600E-1,2.267953396E0,-7.011429310E0,6.518485546E0,9.838414882E0
3.450686680E-1,2.277529716E0,-6.999458790E0,6.798595428E0,1.002000323E1
3.474742410E-1,2.306258917E0,-6.963547230E0,6.286257744E0,9.660582624E0
3.498797100E-1,2.311047077E0,-7.004247189E0,6.851265430E0,1.006678972E1
3.522848140E-1,2.342170477E0,-6.975517750E0,6.377233982E0,9.737182533E0
3.546905430E-1,2.320623398E0,-6.977912426E0,6.563973427E0,9.857093990E0
3.570956990E-1,2.339776516E0,-6.970729828E0,6.733954430E0,9.970545158E0
3.595006470E-1,2.327805996E0,-6.965941906E0,6.269499302E0,9.656585778E0
3.619061160E-1,2.318229437E0,-6.980306149E0,6.832112312E0,1.003875591E1
3.643116370E-1,2.349352598E0,-6.961153507E0,6.324563503E0,9.694184818E0
3.667178350E-1,2.301470757E0,-6.987488270E0,6.599884987E0,9.883331513E0
3.691238760E-1,2.320623398E0,-6.958759308E0,6.645372868E0,9.898010134E0
3.715294490E-1,2.294288397E0,-6.951576710E0,6.274287224E0,9.641309982E0
3.739355430E-1,2.279923916E0,-6.980306149E0,6.832112312E0,1.002997934E1
3.763410640E-1,2.291894436E0,-6.975517750E0,6.279076099E0,9.661129574E0
3.787461680E-1,2.258376837E0,-6.994670868E0,6.659737587E0,9.918557920E0
3.811520010E-1,2.279923916E0,-7.009035110E0,6.621431828E0,9.907975862E0
3.835579910E-1,2.260771275E0,-6.977912426E0,6.312592983E0,9.677353913E0
3.859640850E-1,2.265559196E0,-7.009035110E0,6.841689110E0,1.005326024E1
3.883696580E-1,2.255982876E0,-6.975517750E0,6.288652420E0,9.658905522E0
3.907749180E-1,2.241618156E0,-7.001853466E0,6.714801788E0,9.956875362E0
3.931808560E-1,2.272741318E0,-6.970729828E0,6.571156025E0,9.845634512E0
3.955866890E-1,2.239224195E0,-6.987488270E0,6.360475063E0,9.710548921E0
3.979920540E-1,2.234436035E0,-7.006641388E0,6.863235950E0,1.005931089E1
4.003974700E-1,2.253588676E0,-6.970729828E0,6.288652420E0,9.654889203E0
4.028030430E-1,2.229647636E0,-7.001853466E0,6.824930191E0,1.002880614E1
4.052093970E-1,2.255982876E0,-6.968335629E0,6.573549747E0,9.841682603E0
4.076154390E-1,2.251194715E0,-6.975517750E0,6.516091347E0,9.807403936E0
4.100205430E-1,2.253588676E0,-6.980306149E0,6.925482273E0,1.008789575E1
4.124263760E-1,2.270347357E0,-6.956365108E0,6.370051384E0,9.701703318E0
4.148320540E-1,2.255982876E0,-6.965941906E0,6.920694351E0,1.007520797E1
4.172371580E-1,2.258376837E0,-6.958759308E0,6.587914467E0,9.845060389E0
4.196425740E-1,2.275135756E0,-6.953971386E0,6.578337669E0,9.839130411E0
4.220481470E-1,2.272741318E0,-6.956365108E0,6.918299675E0,1.007071194E1
4.244540850E-1,2.272741318E0,-6.934818268E0,6.377233982E0,9.691551515E0
4.268595540E-1,2.272741318E0,-6.958759308E0,6.942240715E0,1.008882502E1
4.292645010E-1,2.294288397E0,-6.951576710E0,6.513697147E0,9.798797300E0
4.316703350E-1,2.270347357E0,-6.942000866E0,6.628614426E0,9.863284562E0
4.340760120E-1,2.282317877E0,-6.927635670E0,6.865629673E0,1.001688483E1
4.364812200E-1,2.277529716E0,-6.932424545E0,6.384416103E0,9.695690830E0
4.388868970E-1,2.251194715E0,-6.961153507E0,6.925482273E0,1.007411736E1
4.412925220E-1,2.296682358E0,-6.942000866E0,6.463421345E0,9.759197782E0
4.436986160E-1,2.270347357E0,-6.968335629E0,6.657343388E0,9.901131225E0
4.461041370E-1,2.282317877E0,-6.965941906E0,6.812959671E0,1.000748425E1
4.485089810E-1,2.277529716E0,-6.944395065E0,6.403568745E0,9.716864571E0
4.509146580E-1,2.277529716E0,-6.980306149E0,6.959000111E0,1.011629864E1
4.533203350E-1,2.299076557E0,-6.963547230E0,6.429903984E0,9.752969203E0
4.557259080E-1,2.287106276E0,-6.982700348E0,6.726772308E0,9.961848471E0
4.581317410E-1,2.311047077E0,-6.980306149E0,6.767471790E0,9.993212044E0
4.605373140E-1,2.294288397E0,-6.987488270E0,6.425116062E0,9.765800939E0
4.629428870E-1,2.301470757E0,-7.004247189E0,6.939846992E0,1.012510358E1
4.653478350E-1,2.325411558E0,-6.989882946E0,6.377233982E0,9.743465286E0
4.677525740E-1,2.294288397E0,-6.992276669E0,6.733954430E0,9.975060627E0
4.701584600E-1,2.301470757E0,-6.987488270E0,6.671708107E0,9.931437410E0
4.725638240E-1,2.337382078E0,-6.982700348E0,6.420327187E0,9.769445241E0
4.749686160E-1,2.296682358E0,-7.009035110E0,6.935059071E0,1.012404896E1
4.773740330E-1,2.323017597E0,-6.968335629E0,6.343716145E0,9.705506000E0
4.797796580E-1,2.282317877E0,-6.997065067E0,6.750713348E0,9.986992799E0
4.821857510E-1,2.306258917E0,-6.994670868E0,6.585520267E0,9.879945746E0
4.845914810E-1,2.308652878E0,-6.999458790E0,6.413145542E0,9.769889314E0
4.869965330E-1,2.296682358E0,-7.004247189E0,6.834506989E0,1.005209999E1
4.894022620E-1,2.320623398E0,-6.980306149E0,6.250346184E0,9.652812766E0
4.918075220E-1,2.291894436E0,-6.999458790E0,6.736348152E0,9.981161750E0
4.942123660E-1,2.306258917E0,-6.994670868E0,6.475391865E0,9.806882815E0
4.966177310E-1,2.270347357E0,-7.001853466E0,6.401175022E0,9.754766565E0
4.990231990E-1,2.270347357E0,-7.009035110E0,6.800989151E0,1.002668957E1
5.014289290E-1,2.260771275E0,-6.994670868E0,6.228799820E0,9.635063804E0
5.038342410E-1,2.205706596E0,-7.032976151E0,6.789019108E0,1.002091191E1
5.062395010E-1,2.270347357E0,-6.997065067E0,6.458633423E0,9.789144108E0
5.086456470E-1,2.227253675E0,-7.018611908E0,6.487362385E0,9.813635553E0
5.110511160E-1,2.224859715E0,-7.018611908E0,6.815353870E0,1.003294385E1
5.134560640E-1,2.232041836E0,-6.982700348E0,6.288652420E0,9.658533231E0
5.158614290E-1,2.246406317E0,-7.025794506E0,6.844082832E0,1.006228600E1
5.182667930E-1,2.246406317E0,-7.009035110E0,6.446662903E0,9.784292366E0
5.206725740E-1,2.244012356E0,-7.025794506E0,6.530456066E0,9.851103305E0
5.230778870E-1,2.241618156E0,-7.016217709E0,6.793807030E0,1.002037808E1
5.254827830E-1,2.258376837E0,-6.997065067E0,6.300622940E0,9.682821641E0
5.278884600E-1,2.236830235E0,-7.032976151E0,6.870418549E0,1.008309546E1
5.302937200E-1,2.294288397E0,-6.994670868E0,6.379627705E0,9.741089746E0
5.326986680E-1,2.270347357E0,-7.013823986E0,6.604673386E0,9.897975276E0
5.351041370E-1,2.270347357E0,-7.013823986E0,6.750713348E0,9.996015943E0
5.375095010E-1,2.306258917E0,-7.016217709E0,6.326957703E0,9.725046781E0
5.399152310E-1,2.291894436E0,-7.044946671E0,6.889570713E0,1.011682946E1
5.423208560E-1,2.315835476E0,-7.001853466E0,6.379627705E0,9.751343270E0
5.447261680E-1,2.272741318E0,-7.037764549E0,6.717195988E0,9.990806018E0
5.471317410E-1,2.301470757E0,-7.030582428E0,6.710013390E0,9.987499017E0
5.495366890E-1,2.296682358E0,-7.021005630E0,6.350898743E0,9.741826562E0
5.519413240E-1,2.277529716E0,-7.054523468E0,6.882388592E0,1.011537027E1
5.543465330E-1,2.332593918E0,-7.021005630E0,6.314987183E0,9.727002496E0
5.567517930E-1,2.277529716E0,-7.059311390E0,6.664525986E0,9.971806533E0
5.591575220E-1,2.325411558E0,-7.042552948E0,6.633402348E0,9.950232040E0
5.615627830E-1,2.306258917E0,-7.052129269E0,6.346110344E0,9.763425316E0
5.639675740E-1,2.296682358E0,-7.059311390E0,6.889570713E0,1.012792238E1
5.663732510E-1,2.354140997E0,-7.030582428E0,6.305410862E0,9.732896550E0
5.687784600E-1,2.315835476E0,-7.052129269E0,6.762683868E0,1.004139006E1
5.711835120E-1,2.339776516E0,-7.025794506E0,6.621431828E0,9.933765753E0
5.735889290E-1,2.337382078E0,-7.030582428E0,6.456238747E0,9.827281568E0
5.759940330E-1,2.342170477E0,-7.068887711E0,6.894359112E0,1.014825717E1
5.783998140E-1,2.346958637E0,-7.013823986E0,6.326957703E0,9.733053761E0
5.808051260E-1,2.313441277E0,-7.054523468E0,6.844082832E0,1.009751364E1
5.832098660E-1,2.349352598E0,-7.035370350E0,6.595097065E0,9.925280796E0
5.856154910E-1,2.342170477E0,-7.032976151E0,6.511303425E0,9.866386794E0
5.880204390E-1,2.325411558E0,-7.035370350E0,6.913511753E0,1.013413142E1
5.904246060E-1,2.337382078E0,-7.042552948E0,6.365263462E0,9.776373865E0
5.928290850E-1,2.306258917E0,-7.042552948E0,6.887176991E0,1.011679737E1
5.952338240E-1,2.303864956E0,-7.016217709E0,6.609461308E0,9.910604595E0
5.976391370E-1,2.299076557E0,-7.025794506E0,6.573549747E0,9.892375738E0
6.000441890E-1,2.299076557E0,-7.040158749E0,6.920694351E0,1.013635036E1
6.024490330E-1,2.294288397E0,-6.999458790E0,6.382021904E0,9.746095946E0
6.048546060E-1,2.258376837E0,-7.035370350E0,6.923088551E0,1.012550527E1
6.072598660E-1,2.296682358E0,-7.013823986E0,6.532850266E0,9.856297954E0
6.096644490E-1,2.279923916E0,-7.016217709E0,6.585520267E0,9.889107199E0
6.120691370E-1,2.287106276E0,-6.987488270E0,6.839294910E0,1.004150399E1
6.144741370E-1,2.301470757E0,-6.985094547E0,6.319775581E0,9.696797248E0
6.168794490E-1,2.277529716E0,-6.994670868E0,6.887176991E0,1.007699206E1
6.192842410E-1,2.275135756E0,-7.001853466E0,6.432297707E0,9.776331032E0
6.216888240E-1,2.244012356E0,-6.985094547E0,6.568761826E0,9.847627593E0
6.240940850E-1,2.265559196E0,-6.989882946E0,6.748318672E0,9.976523792E0
6.264987720E-1,2.248800755E0,-6.977912426E0,6.279076099E0,9.652728284E0
6.289032510E-1,2.198524475E0,-6.977912426E0,6.839294910E0,1.001502504E1
6.313083040E-1,2.220071316E0,-6.975517750E0,6.341322422E0,9.684985007E0
6.337135120E-1,2.188948154E0,-6.970729828E0,6.571156025E0,9.826630138E0
6.361191890E-1,2.227253675E0,-6.963547230E0,6.575943947E0,9.833345705E0
6.385247100E-1,2.220071316E0,-6.977912426E0,6.623826027E0,9.873958158E0
6.409297620E-1,2.222465515E0,-6.961153507E0,6.405962944E0,9.717683487E0
6.433356990E-1,2.239224195E0,-6.956365108E0,6.520879745E0,9.794233670E0
6.457413760E-1,2.241618156E0,-6.958759308E0,6.508909225E0,9.788517884E0
6.481463240E-1,2.205706596E0,-6.925241947E0,6.518485546E0,9.762928425E0
6.505516370E-1,2.200918674E0,-6.932424545E0,6.532850266E0,9.776537510E0
6.529570540E-1,2.203312635E0,-6.946788788E0,6.535244465E0,9.788865167E0
6.553628870E-1,2.224859715E0,-6.927635670E0,6.525667667E0,9.773764639E0
6.577683040E-1,2.222465515E0,-6.934818268E0,6.535244465E0,9.784706311E0
6.601731470E-1,2.220071316E0,-6.949182987E0,6.542426586E0,9.799143150E0
6.625788760E-1,2.229647636E0,-6.965941906E0,6.561579227E0,9.825985812E0
6.649845010E-1,2.234436035E0,-6.953971386E0,6.552002907E0,9.812194684E0
6.673896580E-1,2.244012356E0,-6.965941906E0,6.554397106E0,9.824462302E0
6.697952310E-1,2.251194715E0,-6.949182987E0,6.556791306E0,9.815830788E0
6.722006470E-1,2.263165236E0,-6.963547230E0,6.552002907E0,9.825561002E0
6.746065330E-1,2.265559196E0,-6.968335629E0,6.544820786E0,9.824720811E0
6.770121580E-1,2.265559196E0,-6.970729828E0,6.532850266E0,9.818450254E0
6.794172100E-1,2.277529716E0,-6.977912426E0,6.540032387E0,9.831094906E0
6.818230430E-1,2.287106276E0,-6.975517750E0,6.547214985E0,9.836398073E0
6.842280950E-1,2.289500237E0,-6.949182987E0,6.547214985E0,9.818298202E0
6.866325220E-1,2.303864956E0,-6.963547230E0,6.571156025E0,9.847785297E0
6.890374700E-1,2.296682358E0,-6.970729828E0,6.575943947E0,9.854382932E0
6.914424180E-1,2.294288397E0,-6.968335629E0,6.561579227E0,9.842549600E0
6.938479390E-1,2.308652878E0,-6.949182987E0,6.561579227E0,9.832362089E0
6.962531470E-1,2.279923916E0,-6.963547230E0,6.540032387E0,9.821459500E0
6.986581470E-1,2.296682358E0,-6.961153507E0,6.540032387E0,9.823666913E0
7.010638760E-1,2.306258917E0,-6.946788788E0,6.520879745E0,9.802988183E0
7.034689290E-1,2.311047077E0,-6.946788788E0,6.525667667E0,9.807300932E0
7.058735120E-1,2.299076557E0,-6.946788788E0,6.537638187E0,9.812458435E0
7.082786160E-1,2.279923916E0,-6.956365108E0,6.552002907E0,9.824347850E0
7.106840330E-1,2.311047077E0,-6.951576710E0,6.559185505E0,9.833019467E0
7.130899700E-1,2.299076557E0,-6.951576710E0,6.549608707E0,9.823825425E0
7.154951260E-1,2.311047077E0,-6.963547230E0,6.552002907E0,9.836700194E0
7.178995540E-1,2.313441277E0,-6.970729828E0,6.516091347E0,9.818479073E0
7.203049180E-1,2.306258917E0,-6.973124027E0,6.506515026E0,9.812136703E0
7.227101790E-1,2.299076557E0,-6.973124027E0,6.518485546E0,9.818394244E0
7.251151790E-1,2.318229437E0,-6.977912426E0,6.492150307E0,9.808846270E0
7.275205950E-1,2.315835476E0,-6.982700348E0,6.511303425E0,9.824371247E0
7.299258560E-1,2.308652878E0,-6.977912426E0,6.511303425E0,9.819277582E0
7.323312720E-1,2.303864956E0,-6.985094547E0,6.518485546E0,9.828020827E0
7.347360640E-1,2.313441277E0,-6.975517750E0,6.523273945E0,9.826645479E0
7.371408560E-1,2.318229437E0,-6.980306149E0,6.542426586E0,9.843891877E0
7.395466370E-1,2.315835476E0,-6.987488270E0,6.544820786E0,9.850013471E0
7.419518970E-1,2.330199957E0,-6.985094547E0,6.561579227E0,9.862844399E0
7.443564810E-1,2.323017597E0,-6.977912426E0,6.552002907E0,9.849691095E0
7.467612200E-1,2.320623398E0,-6.977912426E0,6.547214985E0,9.845942252E0
7.491663760E-1,2.311047077E0,-6.982700348E0,6.571156025E0,9.863018516E0
7.515720010E-1,2.320623398E0,-6.989882946E0,6.595097065E0,9.886306785E0
7.539772620E-1,2.303864956E0,-6.975517750E0,6.590308189E0,9.869032559E0
7.563823140E-1,2.296682358E0,-6.977912426E0,6.597490788E0,9.873849116E0
7.587881470E-1,2.311047077E0,-7.001853466E0,6.597490788E0,9.894128322E0
7.611937200E-1,2.301470757E0,-6.999458790E0,6.604673386E0,9.894993761E0
7.635988760E-1,2.279923916E0,-7.035370350E0,6.602278709E0,9.913857634E0
7.660042410E-1,2.277529716E0,-7.006641388E0,6.609461308E0,9.897734282E0
7.684096060E-1,2.265559196E0,-7.004247189E0,6.621431828E0,9.901292673E0
7.708154390E-1,2.255982876E0,-7.016217709E0,6.602278709E0,9.894789226E0
7.732208040E-1,2.255982876E0,-7.042552948E0,6.597490788E0,9.910292400E0
7.756256470E-1,2.263165236E0,-7.040158749E0,6.592702866E0,9.907042100E0
7.780312200E-1,2.260771275E0,-7.035370350E0,6.590308189E0,9.901499116E0
7.804363240E-1,2.265559196E0,-7.028188229E0,6.619038105E0,9.916645284E0
7.828410640E-1,2.255982876E0,-7.016217709E0,6.607067585E0,9.897985237E0
7.852465850E-1,2.248800755E0,-7.032976151E0,6.590308189E0,9.897071304E0
7.876517930E-1,2.251194715E0,-7.021005630E0,6.599884987E0,9.895497944E0
7.900571060E-1,2.275135756E0,-7.035370350E0,6.587914467E0,9.903196236E0
7.924617930E-1,2.258376837E0,-7.013823986E0,6.561579227E0,9.866524961E0
7.948662720E-1,2.260771275E0,-7.013823986E0,6.563973427E0,9.868665604E0
7.972719490E-1,2.251194715E0,-6.997065067E0,6.528061867E0,9.830686087E0
7.996771060E-1,2.277529716E0,-7.006641388E0,6.542426586E0,9.853096507E0
8.020815330E-1,2.279923916E0,-6.999458790E0,6.537638187E0,9.845363857E0
8.044865330E-1,2.299076557E0,-6.989882946E0,6.532850266E0,9.839834816E0
8.068916890E-1,2.277529716E0,-6.992276669E0,6.552002907E0,9.849254627E0
8.092971060E-1,2.282317877E0,-6.980306149E0,6.537638187E0,9.832312133E0
8.117020010E-1,2.282317877E0,-6.968335629E0,6.542426586E0,9.827004730E0
8.141065330E-1,2.272741318E0,-6.985094547E0,6.549608707E0,9.841456861E0
