"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.006897400E-1,2.830566645E0,-6.039425373E0,7.334873199E0,9.913986646E0
3.030952080E-1,2.818596125E0,-6.051395893E0,7.327691078E0,9.912564396E0
3.055010420E-1,2.832960606E0,-6.056184292E0,7.715534687E0,1.020943238E1
3.079071350E-1,2.871266127E0,-6.027454853E0,7.057157993E0,9.714826819E0
3.103127080E-1,2.849719524E0,-6.077730656E0,7.698776245E0,1.021424823E1
3.127181770E-1,2.873660326E0,-6.046607971E0,7.210380554E0,9.839155419E0
3.151243230E-1,2.844931126E0,-6.087307453E0,7.363602161E0,9.968529577E0
3.175299480E-1,2.837749004E0,-6.065760136E0,7.636529922E0,1.015691167E1
3.199354170E-1,2.823384285E0,-6.058578491E0,7.045187473E0,9.711464292E0
3.223413540E-1,2.787472725E0,-6.096883774E0,7.682017326E0,1.019585142E1
3.247471350E-1,2.818596125E0,-6.053789616E0,7.176862717E0,9.803071523E0
3.271531250E-1,2.770714283E0,-6.080125332E0,7.382755280E0,9.957402131E0
3.295586980E-1,2.789866924E0,-6.072942734E0,7.514431000E0,1.005637430E1
3.319636980E-1,2.787472725E0,-6.051395893E0,7.014063835E0,9.674010954E0
3.343694790E-1,2.749167204E0,-6.075336933E0,7.684412003E0,1.017437109E1
3.367750520E-1,2.780290365E0,-6.025060654E0,7.059551716E0,9.688583014E0
3.391803650E-1,2.761137724E0,-6.039425373E0,7.394725800E0,9.938838464E0
3.415859380E-1,2.789866924E0,-6.029849052E0,7.435425282E0,9.971358291E0
3.439915100E-1,2.782684565E0,-6.017878532E0,7.049975395E0,9.677827674E0
3.463976560E-1,2.751561165E0,-6.027454853E0,7.667653084E0,1.013381491E1
3.488034380E-1,2.775502205E0,-5.981966972E0,7.011670113E0,9.625531628E0
3.512087500E-1,2.753955364E0,-6.025060654E0,7.464154243E0,9.979941112E0
3.536148960E-1,2.780290365E0,-5.993937492E0,7.404302597E0,9.923759274E0
3.560207290E-1,2.763531685E0,-5.989149570E0,7.081099033E0,9.677240488E0
3.584261460E-1,2.763531685E0,-6.020272732E0,7.660470963E0,1.012736918E1
3.608317190E-1,2.758743763E0,-5.996331692E0,7.054763794E0,9.661074117E0
3.632372400E-1,2.739590883E0,-6.022666931E0,7.591042042E0,1.006984580E1
3.656432290E-1,2.741984844E0,-6.025060654E0,7.387543201E0,9.919457209E0
3.680489580E-1,2.746773243E0,-6.003513813E0,7.241503239E0,9.799301532E0
3.704544790E-1,2.734802723E0,-6.034637451E0,7.775387287E0,1.021531412E1
3.728607810E-1,2.756349325E0,-6.025060654E0,7.097857475E0,9.709706392E0
3.752667190E-1,2.741984844E0,-6.049001694E0,7.670046806E0,1.014586223E1
3.776720310E-1,2.787472725E0,-6.032243252E0,7.349237919E0,9.908040211E0
3.800771880E-1,2.770714283E0,-6.044213772E0,7.243897438E0,9.832773152E0
3.824822400E-1,2.777896404E0,-6.063366413E0,7.679623604E0,1.017141777E1
3.848880730E-1,2.787472725E0,-6.039425373E0,7.028429031E0,9.676956013E0
3.872935940E-1,2.768319845E0,-6.053789616E0,7.715534687E0,1.019026197E1
3.896984380E-1,2.828172445E0,-6.039425373E0,7.344449997E0,9.920391322E0
3.921041670E-1,2.797049284E0,-6.051395893E0,7.416272640E0,9.972160088E0
3.945095310E-1,2.804231405E0,-6.027454853E0,7.768205166E0,1.022442846E1
3.969143750E-1,2.811413765E0,-6.025060654E0,7.184044838E0,9.788559826E0
3.993196880E-1,2.777896404E0,-6.056184292E0,7.861574650E0,1.030526237E1
4.017248440E-1,2.837749004E0,-6.041819572E0,7.382755280E0,9.952963311E0
4.041304170E-1,2.799443245E0,-6.044213772E0,7.500065804E0,1.003097152E1
4.065356250E-1,2.809019566E0,-6.029849052E0,7.701170444E0,1.017633022E1
4.089402080E-1,2.844931126E0,-6.017878532E0,7.109827995E0,9.739514837E0
4.113454170E-1,2.809019566E0,-6.051395893E0,7.772993565E0,1.024350585E1
4.137505730E-1,2.842537165E0,-6.015484333E0,7.181651115E0,9.789902044E0
4.161553130E-1,2.828172445E0,-6.034637451E0,7.418666840E0,9.972563674E0
4.185605730E-1,2.816201925E0,-6.010696411E0,7.521612644E0,1.003165596E1
4.209661460E-1,2.818596125E0,-6.005908012E0,7.011670113E0,9.652923543E0
4.233719270E-1,2.763531685E0,-6.015484333E0,7.672441483E0,1.013358364E1
4.257772400E-1,2.773108244E0,-5.972390652E0,7.066734314E0,9.659105201E0
4.281821350E-1,2.732408524E0,-5.991543293E0,7.385149479E0,9.894699601E0
4.305877600E-1,2.708467484E0,-5.974784851E0,7.399513721E0,9.888713437E0
4.329930210E-1,2.696496964E0,-5.969996452E0,6.992517471E0,9.581610204E0
4.353980730E-1,2.679738522E0,-5.974784851E0,7.603012562E0,1.003418420E1
4.378035420E-1,2.701285124E0,-5.931690693E0,6.949423313E0,9.527663941E0
4.402089580E-1,2.655797482E0,-5.955631733E0,7.387543201E0,9.853862398E0
4.426147920E-1,2.667768002E0,-5.950843811E0,7.308538437E0,9.795114203E0
4.450203650E-1,2.691708803E0,-5.926902771E0,6.949423313E0,9.521972334E0
4.474252600E-1,2.682132483E0,-5.922114372E0,7.533583164E0,9.950886824E0
4.498308850E-1,2.734802723E0,-5.912538528E0,6.851265430E0,9.453946043E0
4.522364060E-1,2.691708803E0,-5.941267490E0,7.361208439E0,9.835209472E0
4.546415630E-1,2.732408524E0,-5.934084892E0,7.167286396E0,9.697907719E0
4.570470310E-1,2.725226164E0,-5.938873291E0,6.982940674E0,9.563395530E0
4.594522400E-1,2.737196684E0,-5.926902771E0,7.533583164E0,9.968715937E0
4.618579170E-1,2.749167204E0,-5.929296970E0,6.870418549E0,9.482464548E0
4.642632810E-1,2.737196684E0,-5.934084892E0,7.471336842E0,9.926050745E0
4.666680730E-1,2.789866924E0,-5.919720173E0,7.181651115E0,9.716097834E0
4.690738540E-1,2.775502205E0,-5.917326450E0,7.093069553E0,9.645195721E0
4.714794270E-1,2.777896404E0,-5.914932251E0,7.540765762E0,9.978290447E0
4.738842710E-1,2.806625605E0,-5.883808613E0,6.918299675E0,9.505746760E0
4.762892710E-1,2.792260885E0,-5.917326450E0,7.540765762E0,9.983717817E0
4.786945310E-1,2.835354567E0,-5.867050171E0,7.143345356E0,9.668965617E0
4.811004170E-1,2.816201925E0,-5.857473850E0,7.157710075E0,9.668185285E0
4.835057810E-1,2.818596125E0,-5.876626968E0,7.516824722E0,9.948963893E0
4.859102600E-1,2.820990086E0,-5.828744888E0,6.903935432E0,9.465546814E0
4.883155730E-1,2.816201925E0,-5.859868050E0,7.567101002E0,9.976475551E0
4.907208850E-1,2.849719524E0,-5.821562290E0,7.102645874E0,9.615563804E0
4.931258330E-1,2.816201925E0,-5.831138611E0,7.222351074E0,9.700284832E0
4.955310940E-1,2.820990086E0,-5.826350689E0,7.497672081E0,9.905525430E0
4.979363020E-1,2.835354567E0,-5.831138611E0,6.942240715E0,9.499269402E0
5.003422400E-1,2.794655085E0,-5.835927010E0,7.617376804E0,9.994627081E0
5.027478650E-1,2.842537165E0,-5.811985970E0,7.085886955E0,9.595258849E0
5.051530210E-1,2.820990086E0,-5.828744888E0,7.306143761E0,9.762785908E0
5.075588020E-1,2.840142965E0,-5.819168568E0,7.456972599E0,9.876010086E0
5.099640100E-1,2.828172445E0,-5.814380169E0,6.939846992E0,9.485096331E0
5.123688020E-1,2.832960606E0,-5.840715408E0,7.619771004E0,1.001002160E1
5.147740630E-1,2.861689806E0,-5.802409649E0,7.023640156E0,9.549279937E0
5.171790100E-1,2.828172445E0,-5.840715408E0,7.370784760E0,9.820437049E0
5.195841670E-1,2.864084005E0,-5.821562290E0,7.442607880E0,9.873498708E0
5.219893750E-1,2.866477966E0,-5.816774368E0,7.026034355E0,9.561209063E0
5.243943230E-1,2.847325087E0,-5.859868050E0,7.653288364E0,1.005077791E1
5.268001040E-1,2.880842686E0,-5.811985970E0,7.030822754E0,9.566133184E0
5.292055730E-1,2.854507446E0,-5.833532810E0,7.476124763E0,9.903068175E0
5.316105210E-1,2.873660326E0,-5.821562290E0,7.452184200E0,9.883499407E0
5.340158330E-1,2.876054525E0,-5.816774368E0,7.140951157E0,9.648820503E0
5.364211980E-1,2.880842686E0,-5.831138611E0,7.739475727E0,1.010944690E1
5.388270830E-1,2.914359808E0,-5.811985970E0,7.088280678E0,9.618544431E0
5.412327600E-1,2.892813206E0,-5.855079651E0,7.579071522E0,1.000463148E1
5.436381770E-1,2.947877407E0,-5.819168568E0,7.421061039E0,9.880528881E0
5.460440100E-1,2.940695286E0,-5.840715408E0,7.196015358E0,9.723388415E0
5.484491670E-1,2.907177687E0,-5.845503330E0,7.741869926E0,1.012709935E1
5.508540630E-1,2.962241888E0,-5.838321209E0,7.069128513E0,9.635011649E0
5.532594790E-1,2.914359808E0,-5.857473850E0,7.629347324E0,1.005039470E1
5.556648960E-1,2.947877407E0,-5.835927010E0,7.361208439E0,9.845578447E0
5.580708330E-1,2.914359808E0,-5.862262249E0,7.248685837E0,9.767448906E0
5.604766150E-1,2.923936367E0,-5.874232769E0,7.698776245E0,1.011568931E1
5.628819790E-1,2.943089247E0,-5.855079651E0,7.061945915E0,9.634044433E0
5.652881770E-1,2.888024807E0,-5.879020691E0,7.684412003E0,1.009721543E1
5.676938020E-1,2.899995327E0,-5.862262249E0,7.286991596E0,9.791646342E0
5.700989580E-1,2.871266127E0,-5.886203289E0,7.308538437E0,9.813576943E0
5.725045830E-1,2.876054525E0,-5.874232769E0,7.679623604E0,1.008736432E1
5.749101560E-1,2.861689806E0,-5.857473850E0,7.085886955E0,9.628554533E0
5.773157810E-1,2.832960606E0,-5.876626968E0,7.725111485E0,1.011126885E1
5.797210940E-1,2.837749004E0,-5.869444370E0,7.241503239E0,9.743847586E0
5.821261460E-1,2.816201925E0,-5.876626968E0,7.387543201E0,9.850966062E0
5.845320830E-1,2.813807964E0,-5.898173332E0,7.658076286E0,1.006737783E1
5.869382290E-1,2.794655085E0,-5.847897530E0,7.100251198E0,9.613613765E0
5.893443750E-1,2.794655085E0,-5.883808613E0,7.772993565E0,1.014143628E1
5.917505210E-1,2.811413765E0,-5.859868050E0,7.229532719E0,9.721535077E0
5.941564060E-1,2.782684565E0,-5.869444370E0,7.473731041E0,9.902038491E0
5.965629170E-1,2.789866924E0,-5.847897530E0,7.610194683E0,9.994814960E0
5.989688540E-1,2.777896404E0,-5.857473850E0,7.126586914E0,9.634051556E0
6.013745310E-1,2.756349325E0,-5.874232769E0,7.758628845E0,1.011436571E1
6.037811460E-1,2.780290365E0,-5.831138611E0,7.152921677E0,9.638282032E0
6.061872400E-1,2.744378805E0,-5.855079651E0,7.533583164E0,9.928164384E0
6.085925520E-1,2.758743763E0,-5.850291729E0,7.495277882E0,9.900291460E0
6.109980210E-1,2.732408524E0,-5.828744888E0,7.102645874E0,9.585817739E0
6.134035420E-1,2.708467484E0,-5.850291729E0,7.715534687E0,1.005441122E1
6.158092190E-1,2.753955364E0,-5.821562290E0,7.061945915E0,9.557506880E0
6.182147920E-1,2.708467484E0,-5.876626968E0,7.495277882E0,9.902006421E0
6.206201040E-1,2.730014324E0,-5.857473850E0,7.375572681E0,9.806225089E0
6.230258850E-1,2.701285124E0,-5.847897530E0,7.100251198E0,9.586887603E0
6.254314060E-1,2.682132483E0,-5.871838570E0,7.667653084E0,1.002323434E1
6.278367710E-1,2.698891163E0,-5.845503330E0,7.004487991E0,9.514030414E0
6.302423440E-1,2.662979603E0,-5.874232769E0,7.519218922E0,9.906398144E0
6.326477600E-1,2.698891163E0,-5.850291729E0,7.310932159E0,9.744724514E0
6.350535420E-1,2.710861683E0,-5.862262249E0,7.114616394E0,9.608988301E0
6.374588540E-1,2.701285124E0,-5.850291729E0,7.610194683E0,9.971856284E0
6.398638540E-1,2.718043804E0,-5.857473850E0,7.133769035E0,9.622287809E0
6.422700000E-1,2.710861683E0,-5.840715408E0,7.327691078E0,9.754885139E0
6.446755730E-1,2.715649843E0,-5.850291729E0,7.318114281E0,9.754766220E0
6.470805730E-1,2.734802723E0,-5.847897530E0,7.387543201E0,9.810853480E0
6.494859900E-1,2.720438004E0,-5.826350689E0,7.421061039E0,9.819332575E0
6.518914580E-1,2.713255644E0,-5.838321209E0,7.464154243E0,9.857045668E0
6.542973440E-1,2.727620363E0,-5.850291729E0,7.473731041E0,9.875347175E0
6.567029170E-1,2.734802723E0,-5.855079651E0,7.533583164E0,9.925521596E0
6.591083330E-1,2.744378805E0,-5.869444370E0,7.531189442E0,9.934827963E0
6.615146350E-1,2.715649843E0,-5.857473850E0,7.574283600E0,9.952614030E0
6.639203130E-1,2.734802723E0,-5.886203289E0,7.579071522E0,9.978419726E0
6.663254690E-1,2.727620363E0,-5.886203289E0,7.586253643E0,9.981910956E0
6.687310420E-1,2.751561165E0,-5.893385410E0,7.559918404E0,9.972735167E0
6.711366670E-1,2.734802723E0,-5.917326450E0,7.545553684E0,9.971423101E0
6.735422400E-1,2.730014324E0,-5.924509048E0,7.533583164E0,9.965322923E0
6.759473960E-1,2.722832203E0,-5.943661213E0,7.516824722E0,9.962107093E0
6.783522400E-1,2.751561165E0,-5.953238010E0,7.516824722E0,9.975709777E0
6.807580210E-1,2.739590883E0,-5.955631733E0,7.502460480E0,9.963022674E0
6.831638540E-1,2.720438004E0,-5.977179050E0,7.528795242E0,9.990506000E0
6.855689580E-1,2.730014324E0,-5.969996452E0,7.528795242E0,9.988823437E0
6.879741670E-1,2.722832203E0,-5.979572773E0,7.562313080E0,1.001786828E1
6.903792710E-1,2.725226164E0,-5.962814331E0,7.562313080E0,1.000852594E1
6.927850000E-1,2.746773243E0,-5.967602253E0,7.571888924E0,1.002449708E1
6.951901040E-1,2.751561165E0,-5.943661213E0,7.569494724E0,1.000976762E1
6.975947400E-1,2.765925884E0,-5.919720173E0,7.531189442E0,9.970569057E0
7.000004690E-1,2.763531685E0,-5.914932251E0,7.514431000E0,9.954406268E0
7.024057290E-1,2.756349325E0,-5.948449612E0,7.521612644E0,9.977783880E0
7.048105730E-1,2.792260885E0,-5.943661213E0,7.516824722E0,9.981306697E0
7.072160420E-1,2.787472725E0,-5.922114372E0,7.519218922E0,9.968956617E0
7.096217710E-1,2.789866924E0,-5.929296970E0,7.504854202E0,9.963069638E0
7.120280210E-1,2.770714283E0,-5.938873291E0,7.464154243E0,9.932807870E0
7.144339580E-1,2.756349325E0,-5.943661213E0,7.445002079E0,9.917289255E0
7.168394270E-1,2.730014324E0,-5.955631733E0,7.425848961E0,9.902815778E0
7.192453130E-1,2.703679323E0,-5.941267490E0,7.442607880E0,9.899543087E0
7.216508330E-1,2.689314604E0,-5.960420132E0,7.416272640E0,9.887371797E0
7.240559900E-1,2.667768002E0,-5.965208530E0,7.394725800E0,9.868265733E0
7.264614060E-1,2.660585403E0,-5.969996452E0,7.377966881E0,9.856671224E0
7.288669790E-1,2.643826962E0,-6.013090134E0,7.368391037E0,9.871183335E0
7.312727600E-1,2.610309362E0,-6.008302212E0,7.356420517E0,9.850397619E0
7.336782290E-1,2.593550682E0,-6.010696411E0,7.351631641E0,9.843854137E0
7.360832810E-1,2.574397802E0,-6.041819572E0,7.342055321E0,9.850730131E0
7.384889580E-1,2.548062801E0,-6.034637451E0,7.277414799E0,9.791334912E0
7.408942710E-1,2.538486481E0,-6.034637451E0,7.265444279E0,9.779951091E0
7.432992710E-1,2.526515961E0,-6.051395893E0,7.263050556E0,9.785426845E0
7.457046880E-1,2.528910160E0,-6.051395893E0,7.270232201E0,9.791376568E0
7.481098440E-1,2.538486481E0,-6.060972214E0,7.270232201E0,9.799774183E0
7.505156250E-1,2.516939640E0,-6.075336933E0,7.275021076E0,9.806662820E0
7.529211460E-1,2.521727800E0,-6.089701176E0,7.315720558E0,9.846996435E0
7.553262500E-1,2.528910160E0,-6.106460571E0,7.351631641E0,9.885885651E0
7.577318750E-1,2.524122000E0,-6.094490051E0,7.440213680E0,9.943378725E0
7.601372920E-1,2.533698320E0,-6.113642216E0,7.500065804E0,1.000236149E1
7.625424480E-1,2.572003841E0,-6.089701176E0,7.567101002E0,1.004791927E1
7.649480210E-1,2.593550682E0,-6.128006935E0,7.658076286E0,1.014520116E1
7.673535940E-1,2.639038563E0,-6.137583256E0,7.679623604E0,1.017895238E1
7.697595830E-1,2.655797482E0,-6.137583256E0,7.705958366E0,1.020318494E1
7.721651560E-1,2.725226164E0,-6.159130573E0,7.732294083E0,1.025427320E1
7.745702080E-1,2.753955364E0,-6.163918495E0,7.758628845E0,1.028467223E1
7.769759380E-1,2.801837444E0,-6.163918495E0,7.758628845E0,1.029759709E1
7.793811980E-1,2.820990086E0,-6.192647934E0,7.765810966E0,1.032543914E1
7.817860420E-1,2.849719524E0,-6.199830055E0,7.763416767E0,1.033583252E1
7.841916670E-1,2.873660326E0,-6.228559494E0,7.725111485E0,1.033103211E1
7.865973960E-1,2.878448486E0,-6.238135815E0,7.710746765E0,1.032741109E1
7.890032810E-1,2.902389526E0,-6.254894257E0,7.689199924E0,1.032818293E1
7.914085940E-1,2.916754246E0,-6.250106335E0,7.660470963E0,1.030796294E1
7.938131250E-1,2.904783726E0,-6.245317936E0,7.629347324E0,1.027855560E1
7.962184900E-1,2.907177687E0,-6.250106335E0,7.574283600E0,1.024135164E1
7.986235420E-1,2.919148207E0,-6.245317936E0,7.521612644E0,1.020294463E1
