"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.068444980E-1,3.543015569E-2,-3.240667656E-2,4.886915442E-3,4.826355313E-2
2.092895510E-1,3.359756246E-2,-2.507629991E-2,4.276050720E-3,4.214144789E-2
2.117353840E-1,3.298669681E-2,-1.957851648E-2,4.276050720E-3,3.859695692E-2
2.141803840E-1,2.809977904E-2,-1.652419381E-2,4.886915442E-3,3.296253184E-2
2.166246030E-1,2.809977904E-2,-1.163727697E-2,6.719509605E-3,3.114764207E-2
2.190696550E-1,2.321286127E-2,-7.972088642E-3,4.886915442E-3,2.502544841E-2
2.215154360E-1,2.382372692E-2,-1.252577407E-3,4.886915442E-3,2.435201957E-2
2.239604880E-1,2.015853673E-2,-3.084616037E-5,3.665185999E-3,2.048904935E-2
2.264047070E-1,1.893680915E-2,3.634340363E-3,4.276050720E-3,1.975084253E-2
2.288497590E-1,1.588248461E-2,4.245205782E-3,3.665185999E-3,1.684365394E-2
2.312955400E-1,1.343902573E-2,8.521257900E-3,1.221727114E-3,1.595969504E-2
2.337405920E-1,1.160643063E-2,9.132123552E-3,2.443456557E-3,1.496914803E-2
2.361848110E-1,5.497783888E-3,1.035385113E-2,-2.328306437E-9,1.172296298E-2
2.386298630E-1,8.552107960E-3,1.157558244E-2,-2.328306437E-9,1.439210406E-2
2.410756440E-1,6.108661182E-4,1.157558244E-2,-1.221731771E-3,1.165589528E-2
2.435206960E-1,1.832595561E-3,1.462990697E-2,-1.832596492E-3,1.485769143E-2
2.459649150E-1,-1.832592767E-3,1.401904132E-2,-5.497784354E-3,1.516962586E-2
2.484099670E-1,-1.221728045E-3,1.707336679E-2,-8.552108891E-3,1.913455094E-2
2.508557480E-1,-6.108645815E-3,1.585163549E-2,-1.099556778E-2,2.023591886E-2
2.533008010E-1,-6.108645815E-3,1.707336679E-2,-1.343902666E-2,2.257039753E-2
2.557450190E-1,-8.552104235E-3,1.768423244E-2,-1.404989045E-2,2.415098312E-2
2.581900190E-1,-1.343902200E-2,1.646250114E-2,-1.649335027E-2,2.690077804E-2
2.606358530E-1,-1.343902200E-2,1.524076890E-2,-2.076940238E-2,2.905609101E-2
2.630809050E-1,-1.893680543E-2,1.340817567E-2,-2.260199562E-2,3.239185053E-2
2.655251230E-1,-1.710421033E-2,1.340817567E-2,-2.504545450E-2,3.316033741E-2
2.679701230E-1,-2.138026431E-2,9.132123552E-3,-2.871064469E-2,3.694336884E-2
2.704159570E-1,-2.015853301E-2,1.096471678E-2,-3.115410358E-2,3.869327638E-2
2.728609570E-1,-2.199112624E-2,7.910395972E-3,-3.237583116E-2,3.992966868E-2
2.753052280E-1,-2.260199189E-2,6.688664667E-3,-3.298669681E-2,4.054269896E-2
2.777502280E-1,-2.260199189E-2,6.688664667E-3,-3.543015569E-2,4.255448513E-2
2.801960610E-1,-2.565631643E-2,4.856071435E-3,-3.543015569E-2,4.401277014E-2
2.826410610E-1,-2.321285754E-2,4.245205782E-3,-3.604102135E-2,4.307915676E-2
2.850853320E-1,-2.687804401E-2,3.023478435E-3,-3.665188700E-2,4.555141592E-2
2.875303320E-1,-2.321285754E-2,4.856071435E-3,-3.787361458E-2,4.468589113E-2
2.899761650E-1,-2.748890966E-2,2.412612783E-3,-3.604102135E-2,4.539180625E-2
2.924211650E-1,-2.504545078E-2,4.856071435E-3,-3.604102135E-2,4.415666715E-2
2.948654360E-1,-2.626718208E-2,1.190881478E-3,-3.543015569E-2,4.412118523E-2
2.973104360E-1,-2.443458512E-2,2.412612783E-3,-3.604102135E-2,4.360991711E-2
2.997562690E-1,-2.443458512E-2,1.801747130E-3,-3.298669681E-2,4.109035665E-2
3.022012690E-1,-2.687804401E-2,5.800157669E-4,-3.237583116E-2,4.208277689E-2
3.046455400E-1,-2.260199189E-2,1.190881478E-3,-2.993237227E-2,3.752619280E-2
3.070905400E-1,-2.504545078E-2,-1.863441197E-3,-2.809977904E-2,3.768745945E-2
3.095363730E-1,-2.076939866E-2,-6.417118129E-4,-2.626718581E-2,3.349245833E-2
3.119813730E-1,-2.321285754E-2,-4.917764105E-3,-2.443459257E-2,3.405980730E-2
3.144255920E-1,-1.832594164E-2,-5.528629757E-3,-2.199113369E-2,2.915503121E-2
3.168706440E-1,-1.710421033E-2,-8.582954295E-3,-1.832594350E-2,2.649643977E-2
3.193164780E-1,-1.649334654E-2,-9.804681875E-3,-1.588248461E-2,2.490814293E-2
3.217614780E-1,-1.404988766E-2,-1.224814076E-2,-1.404989045E-2,2.334128782E-2
3.242056960E-1,-1.404988766E-2,-1.346987206E-2,-1.099556778E-2,2.235484975E-2
3.266507480E-1,-9.162969887E-3,-1.652419381E-2,-8.552108891E-3,2.073999915E-2
3.290965820E-1,-1.099556312E-2,-1.896765269E-2,-6.719513796E-3,2.293089886E-2
3.315415820E-1,-4.886916373E-3,-2.080024779E-2,-3.054325469E-3,2.158381717E-2
3.339858010E-1,-7.941240445E-3,-2.568716556E-2,-2.443461679E-3,2.699748653E-2
3.364308530E-1,-3.054322209E-3,-2.874148823E-2,-6.108670495E-4,2.890977670E-2
3.388766860E-1,-3.665186930E-3,-3.301754221E-2,1.221727114E-3,3.324280834E-2
3.413216860E-1,-6.108633243E-4,-3.607186675E-2,1.221727114E-3,3.609771935E-2
3.437659570E-1,1.396983862E-9,-4.340223968E-2,3.054321278E-3,4.350957697E-2
3.462109570E-1,1.396983862E-9,-4.767829552E-2,3.054321278E-3,4.777602686E-2
3.486567900E-1,6.108648609E-3,-5.256521329E-2,3.665185999E-3,5.304574276E-2
3.511017900E-1,3.665189724E-3,-5.989558995E-2,3.054321278E-3,6.008530760E-2
3.535460610E-1,9.773837402E-3,-6.417164207E-2,1.832591835E-3,6.493755412E-2
3.559910610E-1,5.497783888E-3,-7.089114934E-2,1.221727114E-3,7.111450836E-2
3.584368940E-1,1.099556684E-2,-7.455634326E-2,1.832591835E-3,7.538507281E-2
3.608818940E-1,1.038470119E-2,-8.188671619E-2,6.108623929E-4,8.254483303E-2
3.633261130E-1,1.099556684E-2,-8.616276830E-2,-2.443461679E-3,8.689588964E-2
3.657711650E-1,1.221729629E-2,-9.043882042E-2,-1.221731771E-3,9.126847866E-2
3.682169980E-1,1.160643063E-2,-9.410401434E-2,-3.665191121E-3,9.488787263E-2
3.706619980E-1,1.343902573E-2,-9.532574564E-2,-5.497784354E-3,9.642526032E-2
3.731062690E-1,1.160643063E-2,-9.960179776E-2,-7.330379449E-3,1.005433330E-1
3.755512690E-1,1.649335027E-2,-9.960179776E-2,-7.330379449E-3,1.012239259E-1
3.779971030E-1,1.160643063E-2,-1.020452604E-1,-8.552108891E-3,1.030586385E-1
3.804421030E-1,1.466075517E-2,-1.014343873E-1,-1.038470212E-2,1.030131773E-1
3.828863210E-1,1.221729629E-2,-1.026561186E-1,-1.099556778E-2,1.039636644E-1
3.853313730E-1,1.404989138E-2,-1.008235291E-1,-1.160643157E-2,1.024572726E-1
3.877772070E-1,1.282816008E-2,-1.008235291E-1,-1.282816101E-2,1.024427031E-1
3.902222070E-1,1.099556684E-2,-9.715833515E-2,-1.404989045E-2,9.878281227E-2
3.926664260E-1,1.221729629E-2,-9.288228303E-2,-1.404989045E-2,9.473003880E-2
3.951114780E-1,7.941242307E-3,-9.166055173E-2,-1.588248461E-2,9.336473312E-2
3.975573110E-1,1.221729629E-2,-8.555191010E-2,-1.527161989E-2,8.775884015E-2
4.000023110E-1,6.719513331E-3,-8.433017880E-2,-1.588248461E-2,8.607545662E-2
4.024465300E-1,9.773837402E-3,-7.516720146E-2,-1.588248461E-2,7.744604180E-2
4.048915820E-1,4.886919167E-3,-6.966942549E-2,-1.649335027E-2,7.176169891E-2
4.073374150E-1,6.719513331E-3,-6.294991076E-2,-1.649335027E-2,6.542074386E-2
4.097824150E-1,4.886919167E-3,-5.867385864E-2,-1.649335027E-2,6.114355461E-2
4.122266860E-1,1.832595561E-3,-5.073262006E-2,-1.588248461E-2,5.319220302E-2
4.146716860E-1,3.665189724E-3,-4.401310533E-2,-1.649335027E-2,4.714464614E-2
4.171175190E-1,-6.108633243E-4,-3.729359433E-2,-1.649335027E-2,4.078254449E-2
4.195625190E-1,6.108661182E-4,-2.690889314E-2,-1.588248461E-2,3.125243998E-2
4.220067380E-1,-4.276051652E-3,-2.263284102E-2,-1.649335027E-2,2.832950253E-2
4.244517900E-1,-6.108633243E-4,-1.652419381E-2,-1.771507785E-2,2.423316154E-2
4.268976230E-1,-2.443457488E-3,-1.408073585E-2,-1.710421592E-2,2.228882700E-2
4.293426230E-1,-1.221728045E-3,-6.750359200E-3,-1.832594350E-2,1.956783519E-2
4.317868940E-1,-3.054322209E-3,-2.474304987E-3,-1.710421592E-2,1.755007896E-2
4.342318940E-1,-3.054322209E-3,1.190881478E-3,-1.893680915E-2,1.921847610E-2
4.366777280E-1,-1.832592767E-3,3.634340363E-3,-1.893680915E-2,1.936929444E-2
4.391227280E-1,-5.497781094E-3,6.688664667E-3,-1.954767480E-2,2.137932231E-2
4.415669980E-1,-1.221728045E-3,9.742989205E-3,-1.893680915E-2,2.133122591E-2
4.440119980E-1,-5.497781094E-3,9.742989205E-3,-1.893680915E-2,2.199441239E-2
4.464578320E-1,-6.108633243E-4,1.462990697E-2,-1.893680915E-2,2.393762881E-2
4.489028320E-1,-1.832592767E-3,1.279731374E-2,-1.832594350E-2,2.242698911E-2
4.513471030E-1,6.108661182E-4,1.585163549E-2,-1.832594350E-2,2.423814577E-2
4.537921030E-1,1.221730839E-3,1.585163549E-2,-1.649335027E-2,2.290846081E-2
4.562379360E-1,1.221730839E-3,1.646250114E-2,-1.649335027E-2,2.333532029E-2
4.586829360E-1,6.108648609E-3,1.890596002E-2,-1.404989045E-2,2.433413927E-2
4.611272070E-1,3.054325003E-3,1.890596002E-2,-1.404989045E-2,2.375212932E-2
4.635722070E-1,9.773837402E-3,2.073855326E-2,-1.038470212E-2,2.516858214E-2
4.660180400E-1,5.497783888E-3,1.890596002E-2,-9.162972681E-3,2.171683726E-2
4.684630400E-1,1.099556684E-2,2.134941891E-2,-7.330379449E-3,2.510845756E-2
4.709073110E-1,9.773837402E-3,1.890596002E-2,-6.108650006E-3,2.214224078E-2
4.733523110E-1,1.221729629E-2,2.073855326E-2,-3.665191121E-3,2.434714656E-2
4.757981440E-1,1.282816008E-2,1.707336679E-2,-1.832596492E-3,2.143408394E-2
4.782431960E-1,1.527161896E-2,1.646250114E-2,-1.832596492E-3,2.252986239E-2
4.806874150E-1,1.771507785E-2,1.768423244E-2,-2.328306437E-9,2.503110186E-2
4.831324150E-1,1.527161896E-2,1.462990697E-2,1.832591835E-3,2.122769221E-2
4.855782480E-1,2.076940238E-2,1.707336679E-2,3.054321278E-3,2.705913538E-2
4.880233010E-1,1.832594350E-2,1.401904132E-2,4.886915442E-3,2.358507298E-2
4.904675190E-1,2.382372692E-2,1.462990697E-2,4.886915442E-3,2.838108675E-2
4.929125190E-1,2.138026804E-2,1.279731374E-2,4.886915442E-3,2.539230283E-2
4.953583530E-1,2.443459257E-2,1.462990697E-2,6.719509605E-3,2.926149862E-2
4.978034050E-1,2.382372692E-2,1.096471678E-2,6.719509605E-3,2.707299001E-2
5.002476230E-1,2.321286127E-2,1.218644809E-2,8.552104235E-3,2.757689127E-2
5.026926230E-1,2.626718581E-2,9.132123552E-3,9.162968025E-3,2.928003951E-2
5.051384570E-1,2.382372692E-2,6.077799015E-3,8.552104235E-3,2.603167479E-2
5.075835090E-1,2.748891339E-2,6.077799015E-3,9.162968025E-3,2.960641794E-2
5.100277280E-1,2.382372692E-2,1.190881478E-3,9.162968025E-3,2.555285006E-2
5.124727280E-1,2.626718581E-2,1.801747130E-3,9.773833677E-3,2.808450049E-2
5.149185610E-1,2.504545450E-2,-4.306900315E-3,8.552104235E-3,2.681347923E-2
5.173636130E-1,2.871064469E-2,-6.750359200E-3,9.162968025E-3,3.088411325E-2
5.198078320E-1,2.748891339E-2,-1.102641318E-2,1.221729256E-2,3.203879499E-2
5.222528320E-1,2.687805146E-2,-1.408073585E-2,1.038469747E-2,3.207083900E-2
5.246986650E-1,2.993237227E-2,-1.896765269E-2,9.773833677E-3,3.675930608E-2
5.271437170E-1,2.626718581E-2,-2.507629991E-2,9.162968025E-3,3.745324886E-2
5.295879360E-1,2.993237227E-2,-2.629802935E-2,7.941238582E-3,4.062753411E-2
5.320329880E-1,2.504545450E-2,-3.179581091E-2,6.719509605E-3,4.102926019E-2
5.344787690E-1,2.932151034E-2,-3.362840414E-2,7.941238582E-3,4.531758824E-2
5.369238210E-1,2.565632015E-2,-3.851532191E-2,6.719509605E-3,4.676353916E-2
5.393680400E-1,2.565632015E-2,-3.912618756E-2,5.497780163E-3,4.710977503E-2
5.418130920E-1,2.382372692E-2,-4.279137775E-2,4.886915442E-3,4.921944653E-2
5.442588730E-1,2.382372692E-2,-4.523483664E-2,2.443456557E-3,5.118330675E-2
5.467039260E-1,2.565632015E-2,-4.462397099E-2,2.443456557E-3,5.153169928E-2
5.491481440E-1,2.015853673E-2,-4.584570229E-2,1.832591835E-3,5.011540097E-2
5.515931960E-1,2.382372692E-2,-4.462397099E-2,1.832591835E-3,5.061844668E-2
5.540390300E-1,1.954767480E-2,-4.584570229E-2,-3.054325469E-3,4.993264376E-2
5.564840300E-1,2.138026804E-2,-4.401310533E-2,-2.443461679E-3,4.899224232E-2
5.589282480E-1,1.710421406E-2,-4.401310533E-2,-3.054325469E-3,4.731845817E-2
5.613733010E-1,1.954767480E-2,-4.218051210E-2,-4.276054911E-3,4.668609897E-2
5.638191340E-1,1.588248461E-2,-4.340223968E-2,-3.054325469E-3,4.631777878E-2
5.662641340E-1,1.527161896E-2,-4.034791887E-2,-3.054325469E-3,4.324934458E-2
5.687083530E-1,1.588248461E-2,-3.912618756E-2,-3.054325469E-3,4.233722682E-2
5.711534050E-1,1.404989138E-2,-4.034791887E-2,-4.276054911E-3,4.293761347E-2
5.735992380E-1,1.710421406E-2,-3.790445998E-2,-4.276054911E-3,4.180414897E-2
5.760442380E-1,1.099556684E-2,-3.790445998E-2,-4.276054911E-3,3.969805061E-2
5.784885090E-1,1.466075517E-2,-3.362840414E-2,-3.054325469E-3,3.681217477E-2
5.809335090E-1,1.160643063E-2,-3.485013545E-2,-1.832596492E-3,3.677770497E-2
5.833793420E-1,1.282816008E-2,-3.179581091E-2,-1.832596492E-3,3.433502137E-2
5.858243420E-1,1.160643063E-2,-3.118494712E-2,-2.328306437E-9,3.327476760E-2
5.882686130E-1,1.221729629E-2,-3.057408333E-2,-6.108670495E-4,3.293038200E-2
5.907136130E-1,1.343902573E-2,-2.751975879E-2,-2.328306437E-9,3.062588017E-2
5.931594460E-1,9.162971750E-3,-2.629802935E-2,-6.108670495E-4,2.785533266E-2
5.956044980E-1,1.160643063E-2,-2.507629991E-2,-1.221731771E-3,2.765904332E-2
5.980487170E-1,8.552107960E-3,-2.446543425E-2,-6.108670495E-4,2.592429714E-2
6.004937170E-1,1.466075517E-2,-2.324370667E-2,1.221727114E-3,2.750818531E-2
6.029395510E-1,1.038470119E-2,-2.446543425E-2,-2.328306437E-9,2.657817699E-2
6.053846030E-1,1.404989138E-2,-2.324370667E-2,6.108623929E-4,2.716693764E-2
6.078288210E-1,1.221729629E-2,-2.385457046E-2,1.221727114E-3,2.682900441E-2
6.102738210E-1,1.343902573E-2,-2.507629991E-2,-2.328306437E-9,2.845045219E-2
6.127196550E-1,1.466075517E-2,-2.690889314E-2,-2.328306437E-9,3.064353557E-2
6.151647070E-1,1.160643063E-2,-2.751975879E-2,6.108623929E-4,2.987339132E-2
6.176089260E-1,1.527161896E-2,-2.813062444E-2,1.221727114E-3,3.203196832E-2
6.200539260E-1,1.038470119E-2,-3.057408333E-2,-6.108670495E-4,3.229535181E-2
6.224997590E-1,1.588248461E-2,-2.935235202E-2,6.108623929E-4,3.337944037E-2
6.249448110E-1,1.282816008E-2,-3.240667656E-2,6.108623929E-4,3.485867940E-2
6.273890300E-1,1.588248461E-2,-3.240667656E-2,1.832591835E-3,3.613591560E-2
6.298340820E-1,1.466075517E-2,-3.668272868E-2,1.221727114E-3,3.952281547E-2
6.322799150E-1,1.588248461E-2,-3.546100110E-2,1.221727114E-3,3.887452294E-2
6.347249150E-1,1.832594350E-2,-3.668272868E-2,1.832591835E-3,4.104657332E-2
6.371691340E-1,1.649335027E-2,-3.790445998E-2,6.108623929E-4,4.134188968E-2
6.396141860E-1,2.015853673E-2,-3.729359433E-2,3.054321278E-3,4.250303118E-2
6.420600190E-1,1.771507785E-2,-3.912618756E-2,6.108623929E-4,4.295411144E-2
6.445050190E-1,2.138026804E-2,-3.973705322E-2,3.054321278E-3,4.522696251E-2
6.469492380E-1,1.893680915E-2,-4.218051210E-2,6.108623929E-4,4.624036651E-2
6.493942900E-1,2.199113369E-2,-4.218051210E-2,6.108623929E-4,4.757287793E-2
6.518401230E-1,2.138026804E-2,-4.401310533E-2,-6.108670495E-4,4.893508415E-2
6.542851230E-1,2.199113369E-2,-4.218051210E-2,-1.832596492E-3,4.760424321E-2
6.567293940E-1,2.382372692E-2,-4.401310533E-2,-6.108670495E-4,5.005093969E-2
6.591743940E-1,2.260199562E-2,-4.401310533E-2,-3.054325469E-3,4.957148930E-2
6.616202280E-1,2.565632015E-2,-4.523483664E-2,-4.276054911E-3,5.217970731E-2
6.640652280E-1,2.199113369E-2,-4.706742987E-2,-4.276054911E-3,5.212712884E-2
6.665094980E-1,2.687805146E-2,-4.584570229E-2,-3.665191121E-3,5.326998869E-2
6.689544980E-1,2.382372692E-2,-4.706742987E-2,-5.497784354E-3,5.303902857E-2
6.714003320E-1,2.748891339E-2,-4.523483664E-2,-4.886920564E-3,5.315743408E-2
6.738453840E-1,2.748891339E-2,-4.767829552E-2,-4.886920564E-3,5.525162636E-2
6.762896030E-1,2.809977904E-2,-4.828915745E-2,-4.886920564E-3,5.608317307E-2
6.787346030E-1,2.932151034E-2,-4.645656422E-2,-4.886920564E-3,5.515292667E-2
6.811804360E-1,2.687805146E-2,-4.706742987E-2,-4.276054911E-3,5.436963537E-2
6.836254880E-1,2.809977904E-2,-4.706742987E-2,-3.054325469E-3,5.490236280E-2
6.860697070E-1,2.443459257E-2,-4.951088876E-2,-1.832596492E-3,5.524251831E-2
6.885147070E-1,2.932151034E-2,-4.890002310E-2,6.108623929E-4,5.702049089E-2
6.909605400E-1,2.504545450E-2,-5.195434764E-2,-1.221731771E-3,5.768900813E-2
6.934055920E-1,2.993237227E-2,-5.317607522E-2,1.221727114E-3,6.103387996E-2
6.958498110E-1,3.176496923E-2,-5.317607522E-2,2.443456557E-3,6.198934365E-2
6.982948630E-1,3.176496923E-2,-5.561953783E-2,3.054321278E-3,6.412390457E-2
7.007406440E-1,3.420842811E-2,-6.050645560E-2,3.054321278E-3,6.957425243E-2
7.031856960E-1,3.481929004E-2,-6.233904883E-2,1.221727114E-3,7.141451243E-2
7.056299150E-1,3.481929004E-2,-6.539336592E-2,1.832591835E-3,7.410825634E-2
7.080749670E-1,3.665188700E-2,-7.028029114E-2,6.108623929E-4,7.926571324E-2
7.105208010E-1,3.848448023E-2,-7.516720146E-2,-6.108670495E-4,8.444842540E-2
7.129658010E-1,4.092793912E-2,-8.005412668E-2,-1.221731771E-3,8.991802949E-2
7.154100190E-1,4.153880477E-2,-8.616276830E-2,-1.832596492E-3,9.567054590E-2
7.178550710E-1,4.153880477E-2,-9.166055173E-2,-3.665191121E-3,1.007003608E-1
7.203009050E-1,4.398226365E-2,-9.715833515E-2,-5.497784354E-3,1.067914193E-1
7.227459050E-1,4.459312558E-2,-1.026561186E-1,-7.330379449E-3,1.121630955E-1
7.251901760E-1,4.581485689E-2,-1.075430438E-1,-7.330379449E-3,1.171248985E-1
7.276351760E-1,4.703658819E-2,-1.148734167E-1,-8.552108891E-3,1.244245999E-1
7.300810090E-1,4.825831577E-2,-1.203712001E-1,-1.038470212E-2,1.300997037E-1
7.325260090E-1,4.948004335E-2,-1.258689910E-1,-1.221729722E-2,1.357959496E-1
7.349702800E-1,5.009090900E-2,-1.331993639E-1,-1.404989045E-2,1.429984935E-1
7.374152800E-1,5.009090900E-2,-1.386971474E-1,-1.649335027E-2,1.483847312E-1
7.398611130E-1,5.009090900E-2,-1.435840577E-1,-1.893680915E-2,1.532451746E-1
7.423061650E-1,5.131264031E-2,-1.490818411E-1,-2.015853673E-2,1.589488880E-1
7.447503840E-1,5.253436789E-2,-1.533578932E-1,-2.382372692E-2,1.638477134E-1
7.471953840E-1,5.314523354E-2,-1.588556916E-1,-2.565632015E-2,1.694632507E-1
7.496412170E-1,5.375609919E-2,-1.619100124E-1,-2.748891339E-2,1.728010725E-1
7.520862690E-1,5.436696112E-2,-1.655751914E-1,-3.054323792E-2,1.769287988E-1
7.545304880E-1,5.497782677E-2,-1.667969227E-1,-3.420842439E-2,1.789245404E-1
7.569755400E-1,5.436696112E-2,-1.680186540E-1,-3.665188700E-2,1.803590734E-1
7.594213210E-1,5.497782677E-2,-1.692403853E-1,-3.848448023E-2,1.820602226E-1
7.618663730E-1,5.375609919E-2,-1.704621166E-1,-4.153880477E-2,1.835007458E-1
7.643105920E-1,5.253436789E-2,-1.692403853E-1,-4.276053235E-2,1.822927068E-1
7.667556440E-1,5.253436789E-2,-1.692403853E-1,-4.337139800E-2,1.824369644E-1
7.692014780E-1,5.314523354E-2,-1.686295271E-1,-4.398225993E-2,1.821943260E-1
7.716464780E-1,5.253436789E-2,-1.667969227E-1,-4.581485689E-2,1.807763102E-1
7.740906960E-1,5.253436789E-2,-1.649643332E-1,-4.703658447E-2,1.794032645E-1
7.765357480E-1,5.131264031E-2,-1.631317437E-1,-4.703658447E-2,1.773623216E-1
7.789815820E-1,4.948004335E-2,-1.625208706E-1,-4.764745012E-2,1.764414565E-1
7.814265820E-1,4.886918142E-2,-1.606882811E-1,-4.764745012E-2,1.745829318E-1
7.838708530E-1,4.825831577E-2,-1.576339602E-1,-4.703658447E-2,1.714344503E-1
7.863158530E-1,4.764745012E-2,-1.545796245E-1,-4.398225993E-2,1.676292904E-1
7.887616860E-1,4.642572254E-2,-1.515253037E-1,-4.337139800E-2,1.643056406E-1
7.912066860E-1,4.581485689E-2,-1.472492516E-1,-4.214966670E-2,1.598685010E-1
7.936509570E-1,4.459312558E-2,-1.441949308E-1,-4.092793912E-2,1.563835705E-1
7.960959570E-1,4.214967042E-2,-1.386971474E-1,-3.909534216E-2,1.501397322E-1
7.985417900E-1,4.214967042E-2,-1.338102221E-1,-3.726274893E-2,1.451560633E-1
8.009868420E-1,4.092793912E-2,-1.295341700E-1,-3.481929004E-2,1.402375854E-1
8.034310610E-1,3.848448023E-2,-1.240363792E-1,-3.420842439E-2,1.342992735E-1
8.058760610E-1,3.726275265E-2,-1.191494688E-1,-3.420842439E-2,1.294423615E-1
8.083218940E-1,3.726275265E-2,-1.130408272E-1,-3.115410358E-2,1.230338145E-1
8.107669460E-1,3.726275265E-2,-1.063213125E-1,-3.115410358E-2,1.168901724E-1
8.132111650E-1,3.726275265E-2,-1.008235291E-1,-3.237583116E-2,1.122590361E-1
8.156562170E-1,3.726275265E-2,-9.593660384E-2,-3.115410358E-2,1.075310321E-1
8.181019980E-1,3.665188700E-2,-8.860623091E-2,-3.054323792E-2,1.006345585E-1
8.205470510E-1,3.665188700E-2,-8.310844749E-2,-2.748891339E-2,9.490002753E-2
8.229912690E-1,3.787361458E-2,-7.699980587E-2,-2.565632015E-2,8.956353917E-2
8.254363210E-1,3.909534588E-2,-7.089114934E-2,-2.626718581E-2,8.511149261E-2
8.278821550E-1,4.031707346E-2,-6.417164207E-2,-2.626718581E-2,8.020867228E-2
8.303271550E-1,4.153880477E-2,-5.684126541E-2,-2.687805146E-2,7.535802151E-2
8.327713730E-1,4.092793912E-2,-5.134348199E-2,-2.382372692E-2,6.984854549E-2
8.352164260E-1,4.031707346E-2,-4.584570229E-2,-2.199113369E-2,6.489148474E-2
8.376622590E-1,4.092793912E-2,-4.034791887E-2,-2.076940238E-2,6.110989145E-2
