"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.550805220E-1,4.369972229E0,1.959258437E0,6.774654388E0,8.296462679E0
1.574863030E-1,4.346031189E0,1.920952797E0,7.370784760E0,8.769635951E0
1.598914600E-1,4.379548550E0,1.940105557E0,6.846477509E0,8.355759053E0
1.622972930E-1,4.360395432E0,1.925741076E0,7.121798515E0,8.569804030E0
1.647028140E-1,4.374760628E0,1.954470277E0,7.160103798E0,8.615426339E0
1.671081260E-1,4.365184307E0,1.918558717E0,6.815353870E0,8.317737070E0
1.695135950E-1,4.362790108E0,1.928135037E0,7.373178959E0,8.781538032E0
1.719188030E-1,4.391519070E0,1.932923317E0,6.805777550E0,8.327078740E0
1.743245850E-1,4.365184307E0,1.908982277E0,7.145739555E0,8.588401549E0
1.767296890E-1,4.377154827E0,1.904194117E0,7.128981113E0,8.579499480E0
1.791339600E-1,4.358001709E0,1.873070836E0,6.901541233E0,8.374475783E0
1.815391160E-1,4.300543785E0,1.856312156E0,7.433031559E0,8.785814124E0
1.839443240E-1,4.310119629E0,1.858706236E0,6.894359112E0,8.340510035E0
1.863492200E-1,4.264632225E0,1.827582955E0,7.349237919E0,8.691285605E0
1.887543240E-1,4.238296509E0,1.818006516E0,7.224744797E0,8.571186754E0
1.911592720E-1,4.226325989E0,1.796459675E0,6.985334873E0,8.359665186E0
1.935643760E-1,4.221538067E0,1.765336394E0,7.430637360E0,8.726520945E0
1.959693240E-1,4.214355469E0,1.772518635E0,6.844082832E0,8.230679446E0
1.983740120E-1,4.207173824E0,1.741395473E0,7.344449997E0,8.641395463E0
2.007795330E-1,4.202384949E0,1.748577714E0,7.148133278E0,8.474277116E0
2.031846370E-1,4.221538067E0,1.746183515E0,7.045187473E0,8.396737881E0
2.055894280E-1,4.247873306E0,1.729424953E0,7.514431000E0,8.803522678E0
2.079946890E-1,4.338849068E0,1.734212995E0,7.028429031E0,8.439900508E0
2.103997410E-1,4.372365952E0,1.703089833E0,7.600618362E0,8.932384815E0
2.128051580E-1,4.456159592E0,1.722242713E0,7.332479477E0,8.751498932E0
2.152100530E-1,4.532771111E0,1.707877994E0,7.296567917E0,8.758011449E0
2.176145330E-1,4.626140594E0,1.693513393E0,7.674835205E0,9.119882666E0
2.200194810E-1,4.724298477E0,1.674360633E0,7.172074318E0,8.749921694E0
2.224239080E-1,4.776968956E0,1.643237352E0,7.789752007E0,9.284390003E0
2.248281260E-1,4.887097836E0,1.636054993E0,7.480913162E0,9.084297603E0
2.272327100E-1,4.973285198E0,1.595355392E0,7.591042042E0,9.214263062E0
2.296375530E-1,5.057078838E0,1.583384871E0,7.923821449E0,9.532476089E0
2.320429700E-1,5.162419319E0,1.588173032E0,7.516824722E0,9.256107212E0
2.344478140E-1,5.236636162E0,1.547473431E0,8.163231850E0,9.821170324E0
2.368523450E-1,5.344370842E0,1.549867511E0,7.811298847E0,9.590661014E0
2.392577620E-1,5.401828766E0,1.530714631E0,8.069861412E0,9.830844547E0
2.416627620E-1,5.533504009E0,1.559443951E0,8.388277054E0,1.016930302E1
2.440673970E-1,5.638844490E0,1.559443951E0,8.050708771E0,9.952002026E0
2.464723970E-1,5.717849731E0,1.525926590E0,8.740208626E0,1.055525956E1
2.488774490E-1,5.835160732E0,1.530714631E0,8.364336014E0,1.031282236E1
2.512830220E-1,5.923742294E0,1.540291071E0,8.697115898E0,1.063499150E1
2.536883350E-1,6.038659096E0,1.535502911E0,8.862307549E0,1.083345134E1
2.560930220E-1,6.120058537E0,1.535502911E0,8.488828659E0,1.057700797E1
2.584982830E-1,6.196669579E0,1.518744111E0,9.096929550E0,1.111122967E1
2.609032310E-1,6.297221661E0,1.518744111E0,8.577410698E0,1.074865380E1
2.633080220E-1,6.335526943E0,1.497197270E0,8.895826340E0,1.102343992E1
2.657134390E-1,6.402562141E0,1.468468189E0,8.946102142E0,1.109873616E1
2.681188560E-1,6.457626343E0,1.466073990E0,8.589381218E0,1.084563417E1
2.705245330E-1,6.464808464E0,1.415797949E0,9.156783104E0,1.129800465E1
2.729297930E-1,6.479173183E0,1.396645188E0,8.565440178E0,1.083037711E1
2.753346890E-1,6.445655823E0,1.379886508E0,8.962861061E0,1.112580083E1
2.777401580E-1,6.433685303E0,1.355945587E0,8.879066467E0,1.104847122E1
2.801451060E-1,6.376227379E0,1.334398627E0,8.591774940E0,1.078218400E1
2.825496890E-1,6.345103741E0,1.308063507E0,9.118476868E0,1.118561541E1
2.849549490E-1,6.292433739E0,1.274546146E0,8.563045502E0,1.070256691E1
2.873602620E-1,6.191881657E0,1.250605226E0,9.049047470E0,1.103579050E1
2.897658350E-1,6.153575420E0,1.229058266E0,8.888643265E0,1.088048959E1
2.921709910E-1,6.067388058E0,1.217087746E0,8.711480141E0,1.068570946E1
2.945755740E-1,5.978806496E0,1.195540905E0,9.161570549E0,1.100499069E1
2.969806780E-1,5.914165974E0,1.212299585E0,8.555864334E0,1.047138214E1
2.993855740E-1,5.825583935E0,1.183570385E0,9.075383186E0,1.084900212E1
3.017901060E-1,5.787278652E0,1.190752625E0,8.797667503E0,1.059761480E1
3.041951580E-1,5.703485012E0,1.181176305E0,8.716267586E0,1.048323611E1
3.066002620E-1,5.619691849E0,1.176388025E0,9.125658989E0,1.078158046E1
3.090056780E-1,5.583780289E0,1.190752625E0,8.519951820E0,1.025602619E1
3.114108870E-1,5.499986649E0,1.166811705E0,9.065807343E0,1.066771604E1
3.138159390E-1,5.466469765E0,1.197934985E0,8.718662262E0,1.036013569E1
3.162217720E-1,5.411405087E0,1.202723145E0,8.728239059E0,1.033982616E1
3.186273450E-1,5.399434566E0,1.207511425E0,9.037077904E0,1.059626135E1
3.210327620E-1,5.332400322E0,1.231452465E0,8.474463463E0,1.008798787E1
3.234384390E-1,5.301276684E0,1.226664186E0,9.053835869E0,1.056315215E1
3.258440120E-1,5.308459282E0,1.267363787E0,8.584592819E0,1.017257022E1
3.282496370E-1,5.270153522E0,1.255393267E0,8.697115898E0,1.024648014E1
3.306545850E-1,5.270153522E0,1.272152066E0,8.891037941E0,1.041361823E1
3.330592200E-1,5.255788803E0,1.279334307E0,8.378700256E0,9.973095317E0
3.354646890E-1,5.195936203E0,1.293698907E0,8.960465431E0,1.043845538E1
3.378697930E-1,5.222271442E0,1.317639947E0,8.467282295E0,1.003509659E1
3.402748970E-1,5.183965683E0,1.312851667E0,8.682750702E0,1.019741337E1
3.426805220E-1,5.191148281E0,1.312851667E0,8.838366508E0,1.033384355E1
3.450858350E-1,5.174389839E0,1.310457706E0,8.390670776E0,9.944594797E0
3.474914600E-1,5.136083603E0,1.279334307E0,8.979619026E0,1.042351231E1
3.498968760E-1,5.152842522E0,1.329610467E0,8.412218094E0,9.954148045E0
3.523020330E-1,5.121719360E0,1.293698907E0,8.711480141E0,1.018801022E1
3.547076580E-1,5.143266201E0,1.286516666E0,8.711480141E0,1.019795071E1
3.571126580E-1,5.114537239E0,1.267363787E0,8.318847656E0,9.847229482E0
3.595175530E-1,5.097778320E0,1.214693666E0,8.881461143E0,1.031228280E1
3.619227620E-1,5.107354641E0,1.231452465E0,8.275753975E0,9.802532859E0
3.643280220E-1,5.049896240E0,1.195540905E0,8.632474899E0,1.007225858E1
3.667338030E-1,5.021167278E0,1.169205785E0,8.546286583E0,9.980890610E0
3.691389600E-1,4.994832039E0,1.162023544E0,8.294906616E0,9.752134207E0
3.715439080E-1,4.963708878E0,1.128506184E0,8.816821098E0,1.018077926E1
3.739495330E-1,4.937373638E0,1.097382784E0,8.230266571E0,9.660186088E0
3.763546370E-1,4.899068356E0,1.049500942E0,8.656415939E0,1.000179283E1
3.787592720E-1,4.903856277E0,1.059077263E0,8.484041214E0,9.856389114E0
3.811645330E-1,4.848792076E0,9.800719619E-1,8.256601334E0,9.625112531E0
3.835698450E-1,4.834427834E0,9.513427615E-1,8.718662262E0,1.001458023E1
3.859753140E-1,4.841609478E0,9.513427615E-1,8.105772972E0,9.489456827E0
3.883805220E-1,4.824851036E0,8.938843608E-1,8.627686501E0,9.925481909E0
3.907852620E-1,4.832033157E0,8.914902806E-1,8.369123459E0,9.704922814E0
3.931906780E-1,4.803304195E0,8.795198202E-1,8.261389732E0,9.596658096E0
3.955958350E-1,4.805697918E0,8.579729199E-1,8.692326546E0,9.969322484E0
3.980005740E-1,4.827245235E0,8.603670001E-1,8.100984573E0,9.469344169E0
4.004057830E-1,4.796121597E0,8.436083198E-1,8.637263298E0,9.915481564E0
4.028109390E-1,4.793727875E0,8.196672797E-1,8.304482460E0,9.623726426E0
4.052163560E-1,4.772180557E0,8.364259601E-1,8.299695015E0,9.610320130E0
4.076215120E-1,4.767392635E0,8.268496394E-1,8.658809662E0,9.919006887E0
4.100264600E-1,4.762604713E0,8.196672797E-1,8.120138168E0,9.449386328E0
4.124319280E-1,4.741057873E0,8.268496394E-1,8.682750702E0,9.927309295E0
4.148369810E-1,4.760210037E0,8.747316003E-1,8.266178131E0,9.578854622E0
4.172415640E-1,4.753028393E0,8.555787802E-1,8.352364540E0,9.648071691E0
4.196464080E-1,4.781757355E0,8.938843608E-1,8.627686501E0,9.904605343E0
4.220513030E-1,4.793727875E0,9.034608006E-1,8.151261330E0,9.499427857E0
4.244566680E-1,4.791333675E0,9.082489610E-1,8.754573822E0,1.002119541E1
4.268616160E-1,4.846398354E0,9.321900010E-1,8.352364540E0,9.701471466E0
4.292662510E-1,4.851186275E0,9.633132815E-1,8.548681259E0,9.876331912E0
4.316719280E-1,4.887097836E0,9.728897214E-1,8.764149666E0,1.008169425E1
4.340771370E-1,4.939767838E0,1.032742143E0,8.328423500E0,9.738095328E0
4.364819280E-1,4.956526756E0,1.004013062E0,8.934130669E0,1.026615266E1
4.388871890E-1,5.037925720E0,1.037530422E0,8.421793938E0,9.868321948E0
4.412924490E-1,5.040319920E0,1.030348063E0,8.685144424E0,1.009446263E1
4.436981260E-1,5.081019878E0,1.054289103E0,8.759362221E0,1.018109596E1
4.461032830E-1,5.092989922E0,1.056683183E0,8.345182419E0,9.833473206E0
4.485078660E-1,5.116930962E0,1.061471343E0,8.900613785E0,1.032136762E1
4.509134390E-1,5.145659924E0,1.075835943E0,8.330818176E0,9.850775122E0
4.533188560E-1,5.112142563E0,1.071047783E0,8.649233818E0,1.010397895E1
4.557238560E-1,5.121719360E0,1.078230023E0,8.625292778E0,1.008911615E1
4.581294280E-1,5.090596199E0,1.071047783E0,8.326029778E0,9.817539655E0
4.605350010E-1,5.054684639E0,1.056683183E0,8.888643265E0,1.027980521E1
4.629409390E-1,5.073837280E0,1.071047783E0,8.345182419E0,9.825122783E0
4.653464600E-1,5.025955200E0,1.056683183E0,8.768939018E0,1.016223876E1
4.677515120E-1,5.023561001E0,1.097382784E0,8.649233818E0,1.006228899E1
4.701571890E-1,4.990043640E0,1.106959343E0,8.402641296E0,9.835155071E0
4.725622410E-1,4.999619961E0,1.121323824E0,8.917372704E0,1.028460514E1
4.749669810E-1,5.009196758E0,1.145264745E0,8.361942291E0,9.814568884E0
4.773720330E-1,5.004408836E0,1.150053024E0,8.831185341E0,1.021550607E1
4.797770850E-1,5.021167278E0,1.159629464E0,8.634868622E0,1.005573555E1
4.821823450E-1,5.006802559E0,1.164417505E0,8.503193855E0,9.936208821E0
4.845872930E-1,5.016379356E0,1.178782225E0,8.912584305E0,1.029503513E1
4.869919810E-1,5.052290440E0,1.219481945E0,8.347577095E0,9.833352341E0
4.893973970E-1,5.069049358E0,1.200329065E0,8.879066467E0,1.029436120E1
4.918026060E-1,5.131295681E0,1.245816946E0,8.572622299E0,1.006837168E1
4.942078140E-1,5.150448799E0,1.264969826E0,8.503193855E0,1.002155563E1
4.966133350E-1,5.136083603E0,1.269757867E0,8.852731705E0,1.031321960E1
4.990187510E-1,5.195936203E0,1.276940346E0,8.323636055E0,9.895011210E0
5.014244810E-1,5.148054123E0,1.300881147E0,8.931736946E0,1.039089399E1
5.038297930E-1,5.188754082E0,1.305669427E0,8.572622299E0,1.010533496E1
5.062345330E-1,5.162419319E0,1.320034027E0,8.675568581E0,1.018128446E1
5.086398450E-1,5.203118801E0,1.339186788E0,8.948495865E0,1.043750184E1
5.110449490E-1,5.181571484E0,1.382280588E0,8.426582336E0,9.988326814E0
5.134500010E-1,5.191148281E0,1.355945587E0,9.041866302E0,1.051389343E1
5.158553140E-1,5.219877243E0,1.387068748E0,8.594168663E0,1.015040951E1
5.182602620E-1,5.193542004E0,1.391857028E0,8.778514862E0,1.029429297E1
5.206655220E-1,5.227059841E0,1.418192029E0,9.025106430E0,1.052549140E1
5.230706780E-1,5.251000881E0,1.430162549E0,8.584592819E0,1.016433023E1
5.254757830E-1,5.251000881E0,1.437344909E0,9.230999947E0,1.071682465E1
5.278817720E-1,5.284518242E0,1.475650430E0,8.740208626E0,1.031963779E1
5.302873450E-1,5.282123566E0,1.482832789E0,9.020318985E0,1.055773541E1
5.326923450E-1,5.313247204E0,1.473256350E0,9.106506348E0,1.064563469E1
5.350976580E-1,5.337188244E0,1.494803190E0,8.673174858E0,1.029290907E1
5.375030740E-1,5.341976166E0,1.506773710E0,9.250151634E0,1.078760315E1
5.399087510E-1,5.380281925E0,1.509167790E0,8.656415939E0,1.030332752E1
5.423142720E-1,5.361129284E0,1.494803190E0,8.979619026E0,1.056454929E1
5.447193760E-1,5.380281925E0,1.535502911E0,9.008347511E0,1.060450506E1
5.471250010E-1,5.382676125E0,1.537896991E0,8.644444466E0,1.029877418E1
5.495304700E-1,5.373099804E0,1.530714631E0,9.185511589E0,1.075113538E1
5.519356260E-1,5.406617165E0,1.561838031E0,8.563045502E0,1.024678464E1
5.543411470E-1,5.385070324E0,1.535502911E0,8.977225304E0,1.058051633E1
5.567466680E-1,5.413799286E0,1.549867511E0,8.816821098E0,1.046172291E1
5.591525010E-1,5.397040844E0,1.552261591E0,8.555864334E0,1.023427479E1
5.615578660E-1,5.404222965E0,1.525926590E0,9.046653748E0,1.064781770E1
5.639628140E-1,5.401828766E0,1.547473431E0,8.395459175E0,1.010238402E1
5.663687510E-1,5.370705605E0,1.552261591E0,8.855125427E0,1.047221281E1
5.687743760E-1,5.380281925E0,1.580990791E0,8.627686501E0,1.028999222E1
5.711793760E-1,5.363523006E0,1.561838031E0,8.426582336E0,1.011009431E1
5.735846890E-1,5.353946686E0,1.578596711E0,8.812031746E0,1.043113686E1
5.759900530E-1,5.361129284E0,1.588173032E0,8.187171936E0,9.914322220E0
5.783955220E-1,5.327611446E0,1.590567112E0,8.728239059E0,1.034869579E1
5.808005740E-1,5.337188244E0,1.626478672E0,8.409823418E0,1.009238035E1
5.832053660E-1,5.334794044E0,1.631266952E0,8.361942291E0,1.005202160E1
5.856111470E-1,5.365917206E0,1.652813792E0,8.728239059E0,1.037819917E1
5.880164080E-1,5.363523006E0,1.679148793E0,8.122531891E0,9.877370299E0
5.904211990E-1,5.344370842E0,1.695907593E0,8.716267586E0,1.036396270E1
5.928264600E-1,5.401828766E0,1.739001274E0,8.402641296E0,1.013944082E1
5.952316680E-1,5.375493526E0,1.727030754E0,8.522345543E0,1.022296138E1
5.976372930E-1,5.392252445E0,1.767730594E0,8.847944260E0,1.051129752E1
6.000426060E-1,5.444922447E0,1.794065595E0,8.304482460E0,1.009109908E1
6.024476580E-1,5.432951927E0,1.796459675E0,8.917372704E0,1.059545987E1
6.048534910E-1,5.504775047E0,1.822794795E0,8.464887619E0,1.026057755E1
6.072586470E-1,5.523927689E0,1.837159276E0,8.586986542E0,1.037425993E1
6.096632830E-1,5.578992367E0,1.875464916E0,8.737814903E0,1.053527094E1
6.120681780E-1,5.595750809E0,1.885041237E0,8.196748734E0,1.010210361E1
6.144727620E-1,5.612509727E0,1.892223716E0,8.697115898E0,1.052238571E1
6.168777100E-1,5.631662369E0,1.913770556E0,8.124925613E0,1.006938702E1
6.192826060E-1,5.602932930E0,1.920952797E0,8.326029778E0,1.021791020E1
6.216871370E-1,5.622086048E0,1.940105557E0,8.381094933E0,1.027689707E1
6.240923450E-1,5.619691849E0,1.968834758E0,7.950157166E0,9.932887080E0
6.264975010E-1,5.578992367E0,1.928135037E0,8.531923294E0,1.037480485E1
6.289022930E-1,5.617297649E0,1.976017118E0,7.981280327E0,9.957886934E0
6.313072410E-1,5.578992367E0,1.920952797E0,8.299695015E0,1.018332720E1
6.337121890E-1,5.602932930E0,1.968834758E0,8.297301292E0,1.020364525E1
6.361177620E-1,5.598145008E0,1.968834758E0,7.916639328E0,9.893872654E0
6.385231260E-1,5.598145008E0,1.956864238E0,8.448128700E0,1.032179363E1
6.409279700E-1,5.646027088E0,1.966440558E0,7.866363525E0,9.880495203E0
6.433334910E-1,5.631662369E0,1.959258437E0,8.187171936E0,1.012838087E1
6.457386470E-1,5.653209209E0,1.980805278E0,7.988462448E0,9.984883384E0
6.481431260E-1,5.657997608E0,1.983199477E0,7.928609848E0,9.940265149E0
6.505482310E-1,5.672362328E0,2.026293039E0,7.928609848E0,9.957128702E0
6.529533350E-1,5.679543972E0,2.011928320E0,7.911850929E0,9.944971615E0
6.553587510E-1,5.710667610E0,2.043051720E0,7.957339287E0,1.000525029E1
6.577639600E-1,5.756155491E0,2.057416439E0,7.923821449E0,1.000765881E1
6.601686470E-1,5.758549690E0,2.088539600E0,7.981280327E0,1.006100034E1
6.625740640E-1,5.777702332E0,2.119663000E0,8.010009766E0,1.010124111E1
6.649792200E-1,5.830372810E0,2.129239082E0,8.024374008E0,1.014482550E1
6.673840120E-1,5.878254890E0,2.160362720E0,8.041131973E0,1.019219560E1
6.697892720E-1,5.930924892E0,2.189091682E0,8.041131973E0,1.022877294E1
6.721941680E-1,5.969230175E0,2.205850363E0,8.017190933E0,1.023586026E1
6.745993760E-1,5.995564938E0,2.258520603E0,8.005220413E0,1.025335399E1
6.770045850E-1,6.055417538E0,2.263309002E0,7.945368767E0,1.024302368E1
6.794094810E-1,6.086541176E0,2.292037964E0,7.919033051E0,1.024746339E1
6.818152100E-1,6.117664337E0,2.313585043E0,7.916639328E0,1.026896640E1
6.842203660E-1,6.103299618E0,2.323161125E0,7.919033051E0,1.026442538E1
6.866246890E-1,6.141605377E0,2.356678724E0,7.933398247E0,1.030592349E1
6.890293240E-1,6.165545940E0,2.383013725E0,7.933398247E0,1.032625387E1
6.914341680E-1,6.172728539E0,2.375831366E0,7.952550888E0,1.034360759E1
6.938393760E-1,6.199063778E0,2.385407925E0,7.966915131E0,1.037257439E1
6.962442720E-1,6.179911137E0,2.375831366E0,7.969309807E0,1.036078062E1
6.986489080E-1,6.208640099E0,2.373437405E0,7.978885651E0,1.038475003E1
7.010544280E-1,6.206246376E0,2.390195847E0,7.988462448E0,1.039452079E1
7.034597930E-1,6.211034298E0,2.392590284E0,7.981280327E0,1.039241411E1
7.058645330E-1,6.227793217E0,2.394984245E0,7.983674049E0,1.040482625E1
7.082694280E-1,6.230186939E0,2.394984245E0,7.998039246E0,1.041728422E1
7.106743240E-1,6.230186939E0,2.378225327E0,7.988462448E0,1.040609039E1
7.130798450E-1,6.206246376E0,2.387801886E0,7.974098206E0,1.038293475E1
7.154853140E-1,6.203852177E0,2.383013725E0,7.957339287E0,1.036753513E1
7.178905220E-1,6.225398540E0,2.375831366E0,7.923821449E0,1.035312069E1
7.202961990E-1,6.218216419E0,2.375831366E0,7.871151447E0,1.030853119E1
7.227009390E-1,6.215822697E0,2.385407925E0,7.811298847E0,1.026367441E1
7.251052100E-1,6.225398540E0,2.380619764E0,7.789752007E0,1.025198389E1
7.275098450E-1,6.239763260E0,2.378225327E0,7.777781487E0,1.025107244E1
7.299146370E-1,6.263704300E0,2.383013725E0,7.806510925E0,1.028855475E1
7.323200530E-1,6.266098499E0,2.411742926E0,7.789752007E0,1.028400363E1
7.347250530E-1,6.270886421E0,2.406954765E0,7.789752007E0,1.028580012E1
7.371296890E-1,6.290039539E0,2.428501606E0,7.749052525E0,1.027180765E1
7.395350010E-1,6.304404259E0,2.438077927E0,7.696382523E0,1.024324367E1
7.419397410E-1,6.349892139E0,2.473989487E0,7.638923645E0,1.023693844E1
7.443441680E-1,6.381015301E0,2.471595526E0,7.581465244E0,1.021296999E1
7.467491160E-1,6.412138462E0,2.471595526E0,7.473731041E0,1.015287938E1
7.491541160E-1,6.452837944E0,2.473989487E0,7.387543201E0,1.011610281E1
7.515595850E-1,6.464808464E0,2.505112648E0,7.361208439E0,1.011220686E1
7.539644810E-1,6.507902622E0,2.514689207E0,7.356420517E0,1.013870708E1
7.563689600E-1,6.505507946E0,2.521871328E0,7.322902679E0,1.011466125E1
7.587743240E-1,6.505507946E0,2.545812368E0,7.277414799E0,1.008779264E1
7.611793240E-1,6.517478466E0,2.545812368E0,7.270232201E0,1.009034005E1
7.635842720E-1,6.493537426E0,2.548206568E0,7.246292114E0,1.005823714E1
7.659895330E-1,6.493537426E0,2.579329967E0,7.286991596E0,1.009550484E1
7.683949490E-1,6.524661064E0,2.586512089E0,7.298962116E0,1.012601080E1
7.708008350E-1,6.515084743E0,2.610453129E0,7.356420517E0,1.016748335E1
7.732060950E-1,6.570148945E0,2.643970490E0,7.387543201E0,1.023392553E1
7.756108870E-1,6.598878384E0,2.672699690E0,7.435425282E0,1.029437073E1
7.780163560E-1,6.682671547E0,2.675093651E0,7.483307362E0,1.038335755E1
7.804213030E-1,6.749706745E0,2.713399410E0,7.485701561E0,1.043823766E1
7.828257830E-1,6.799982548E0,2.722975731E0,7.492883682E0,1.047843812E1
7.852307310E-1,6.867017269E0,2.758887291E0,7.488095284E0,1.052800818E1
7.876356780E-1,6.929263592E0,2.780434132E0,7.449790001E0,1.054726879E1
7.900410430E-1,6.993904591E0,2.790010452E0,7.418666840E0,1.057050034E1
7.924461990E-1,7.025027752E0,2.840286732E0,7.399513721E0,1.059108337E1
7.948510430E-1,7.048968792E0,2.857045174E0,7.389937401E0,1.060480282E1
7.972565120E-1,7.065727711E0,2.883380413E0,7.370784760E0,1.060975300E1
7.996611990E-1,7.084880352E0,2.892956734E0,7.373178959E0,1.062678203E1
8.020655220E-1,7.075303555E0,2.909715414E0,7.346843719E0,1.060671848E1
8.044706780E-1,7.068121433E0,2.955203533E0,7.375572681E0,1.063440835E1
8.068760430E-1,7.048968792E0,2.967173815E0,7.425848961E0,1.065998660E1
8.092815640E-1,7.029816151E0,2.969568014E0,7.437819481E0,1.065635059E1
8.116866680E-1,7.010663033E0,3.003085375E0,7.488095284E0,1.068828746E1
8.140914080E-1,6.981934071E0,3.024632215E0,7.473731041E0,1.066547979E1
8.164968240E-1,6.953204632E0,3.019843817E0,7.468942642E0,1.064197423E1
8.189016680E-1,6.946022511E0,3.041390896E0,7.416272640E0,1.060652569E1
