"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.538903320E-1,-3.665186930E-3,9.159886092E-2,-2.138026804E-2,9.413235776E-2
2.563361650E-1,1.221730839E-3,9.282059222E-2,-1.893680915E-2,9.474047555E-2
2.587811650E-1,6.108661182E-4,8.854454011E-2,-1.771507785E-2,9.030134397E-2
2.612254360E-1,4.276054446E-3,8.671195060E-2,-1.649335027E-2,8.837011724E-2
2.636704880E-1,4.886919167E-3,8.304675668E-2,-1.710421592E-2,8.493055974E-2
2.661163210E-1,6.719513331E-3,7.877070457E-2,-1.588248461E-2,8.063640043E-2
2.685613730E-1,9.773837402E-3,7.388377935E-2,-1.649335027E-2,7.633067110E-2
2.710056440E-1,7.330378052E-3,7.021860033E-2,-1.893680915E-2,7.309575238E-2
2.734506440E-1,1.282816008E-2,6.838599592E-2,-1.832594350E-2,7.195169445E-2
2.758964770E-1,1.038470119E-2,6.533167511E-2,-2.076940238E-2,6.933568971E-2
2.783415290E-1,1.588248461E-2,6.533167511E-2,-2.138026804E-2,7.055208680E-2
2.807858000E-1,1.282816008E-2,6.288821250E-2,-2.199113369E-2,6.784614155E-2
2.832308520E-1,1.771507785E-2,6.533167511E-2,-2.260199562E-2,7.136457078E-2
2.856766860E-1,1.527161896E-2,6.105562672E-2,-2.321286127E-2,6.708091255E-2
2.881217380E-1,1.466075517E-2,6.227735430E-2,-2.443459257E-2,6.848690324E-2
2.905659570E-1,1.649335027E-2,6.044476107E-2,-2.504545450E-2,6.747499192E-2
2.930110090E-1,1.466075517E-2,5.739044026E-2,-2.443459257E-2,6.407534385E-2
2.954568420E-1,1.710421406E-2,5.433611199E-2,-2.443459257E-2,6.198400212E-2
2.979018940E-1,1.282816008E-2,4.883832857E-2,-2.504545450E-2,5.636504963E-2
3.003461650E-1,1.649335027E-2,4.700573906E-2,-2.260199562E-2,5.470301924E-2
3.027912170E-1,1.038470119E-2,4.089708999E-2,-2.076940238E-2,4.702958711E-2
3.052370500E-1,1.160643063E-2,3.906449303E-2,-2.015853673E-2,4.546548637E-2
3.076821020E-1,7.941242307E-3,3.478844091E-2,-1.771507785E-2,3.983871150E-2
3.101263210E-1,7.330378052E-3,3.356670961E-2,-1.466075610E-2,3.735500242E-2
3.125713730E-1,6.719513331E-3,3.173412010E-2,-1.160643157E-2,3.445163990E-2
3.150172070E-1,3.054325003E-3,3.417757526E-2,-7.941243239E-3,3.522071686E-2
3.174622590E-1,6.719513331E-3,3.723190352E-2,-3.665191121E-3,3.801052651E-2
3.199065290E-1,1.832595561E-3,3.845363483E-2,-1.832596492E-3,3.854087243E-2
3.223515820E-1,3.054325003E-3,4.272968695E-2,1.221727114E-3,4.285612751E-2
3.247974150E-1,-1.221728045E-3,4.272968695E-2,6.108644884E-3,4.318141161E-2
3.272424150E-1,2.443460282E-3,4.578400776E-2,8.552104235E-3,4.663994373E-2
3.296866860E-1,6.108661182E-4,4.578400776E-2,1.099556312E-2,4.708981771E-2
3.321317380E-1,-1.832592767E-3,4.700573906E-2,1.343902200E-2,4.892346281E-2
3.345775710E-1,-1.832592767E-3,4.761660472E-2,1.527161431E-2,5.003920108E-2
3.370226230E-1,-4.276051652E-3,4.822747037E-2,1.527161431E-2,5.076805806E-2
3.394668940E-1,-2.443457488E-3,5.189265683E-2,1.649334654E-2,5.450549328E-2
3.419118940E-1,-7.941240445E-3,5.128179118E-2,1.710420847E-2,5.463917417E-2
3.443577270E-1,-4.276051652E-3,5.616870895E-2,1.832593977E-2,5.923722269E-2
3.468027790E-1,-9.162969887E-3,5.677957460E-2,1.893680543E-2,6.055148808E-2
3.492470500E-1,-7.330375258E-3,6.105562672E-2,2.015853301E-2,6.471391202E-2
3.516921020E-1,-1.038469933E-2,6.044476107E-2,1.954766735E-2,6.437019823E-2
3.541379360E-1,-9.162969887E-3,6.472081691E-2,1.771507412E-2,6.772420549E-2
3.565829880E-1,-9.773833677E-3,6.410994381E-2,1.649334654E-2,6.691519409E-2
3.590272070E-1,-1.160642877E-2,6.472081691E-2,1.466075052E-2,6.736787763E-2
3.614722590E-1,-9.162969887E-3,6.533167511E-2,1.282815635E-2,6.720676592E-2
3.639180920E-1,-1.343902200E-2,6.594254822E-2,1.038469747E-2,6.809455866E-2
3.663631440E-1,-7.941240445E-3,6.838599592E-2,1.038469747E-2,6.962434689E-2
3.688074150E-1,-1.221729256E-2,6.838599592E-2,8.552104235E-3,6.999317940E-2
3.712524670E-1,-9.773833677E-3,7.144033164E-2,7.941238582E-3,7.254179540E-2
3.736983000E-1,-1.282815821E-2,6.838599592E-2,4.886915442E-3,6.975018297E-2
3.761433520E-1,-9.773833677E-3,6.899686903E-2,4.886915442E-3,6.985683720E-2
3.785875710E-1,-7.941240445E-3,6.960772723E-2,4.276050720E-3,7.018962601E-2
3.810326230E-1,-9.773833677E-3,7.144033164E-2,3.054321278E-3,7.217047657E-2
3.834784570E-1,-7.330375258E-3,7.327292114E-2,2.443456557E-3,7.367920911E-2
3.859235090E-1,-1.099556312E-2,7.510551065E-2,1.832591835E-3,7.592824594E-2
3.883677790E-1,-6.108645815E-3,8.182502538E-2,1.832591835E-3,8.207319127E-2
3.908127790E-1,-9.162969887E-3,8.487934619E-2,6.108623929E-4,8.537468348E-2
3.932586650E-1,-7.330375258E-3,9.098800272E-2,2.443456557E-3,9.131550536E-2
3.957037170E-1,-1.160642877E-2,9.159886092E-2,6.108623929E-4,9.233327495E-2
3.981479360E-1,-1.038469933E-2,9.465318173E-2,-2.328306437E-9,9.522114677E-2
4.005929880E-1,-9.773833677E-3,9.159886092E-2,1.832591835E-3,9.213705845E-2
4.030388210E-1,-1.099556312E-2,9.037712961E-2,2.443456557E-3,9.107633307E-2
4.054838730E-1,-5.497781094E-3,8.671195060E-2,1.832591835E-3,8.690538744E-2
4.079280920E-1,-7.941240445E-3,8.243588358E-2,1.832591835E-3,8.283777275E-2
4.103731440E-1,-3.665186930E-3,8.060329407E-2,3.054321278E-3,8.074437126E-2
4.128189770E-1,-7.330375258E-3,7.815983146E-2,1.832591835E-3,7.852421314E-2
4.152640290E-1,-3.665186930E-3,7.815983146E-2,3.054321278E-3,7.830531098E-2
4.177083000E-1,-4.886916373E-3,7.815983146E-2,3.665185999E-3,7.839818107E-2
4.201533520E-1,-4.276051652E-3,8.182502538E-2,4.886915442E-3,8.208228395E-2
4.225991860E-1,-3.665186930E-3,8.487934619E-2,6.719509605E-3,8.522375734E-2
4.250442380E-1,-7.941240445E-3,8.793366700E-2,6.719509605E-3,8.854685145E-2
4.274884570E-1,-8.552104235E-3,9.282059222E-2,9.162968025E-3,9.366301731E-2
4.299335090E-1,-1.527161710E-2,9.954009205E-2,7.941238582E-3,1.010174019E-1
4.323793420E-1,-1.343902200E-2,1.044270173E-1,1.099556312E-2,1.058608127E-1
4.348243940E-1,-1.832594164E-2,1.062596068E-1,1.160642691E-2,1.084511564E-1
4.372686650E-1,-1.588248275E-2,1.105356589E-1,1.343902200E-2,1.124766307E-1
4.397137170E-1,-1.893680543E-2,1.111465320E-1,1.282815635E-2,1.134756175E-1
4.421595500E-1,-1.710421033E-2,1.129791215E-1,1.282815635E-2,1.149843359E-1
4.446046020E-1,-1.527161710E-2,1.111465320E-1,1.343902200E-2,1.129928368E-1
4.470488210E-1,-1.527161710E-2,1.087030694E-1,1.221729256E-2,1.104483672E-1
4.494938730E-1,-9.162969887E-3,1.038161591E-1,1.343902200E-2,1.050826447E-1
4.519397070E-1,-1.160642877E-2,9.892923385E-2,1.221729256E-2,1.003541964E-1
4.543847590E-1,-4.886916373E-3,9.892923385E-2,1.221729256E-2,9.980048847E-2
4.568290290E-1,-8.552104235E-3,9.526403993E-2,1.160642691E-2,9.634876718E-2
4.592740290E-1,-5.497781094E-3,9.587491304E-2,1.343902200E-2,9.696820025E-2
4.617199150E-1,-7.941240445E-3,9.404232353E-2,1.404988673E-2,9.541709088E-2
4.641649670E-1,-7.330375258E-3,9.648577124E-2,1.343902200E-2,9.769260855E-2
4.666091860E-1,-7.330375258E-3,9.831837565E-2,1.466075052E-2,9.967534799E-2
4.690542380E-1,-7.941240445E-3,9.892923385E-2,1.588248089E-2,1.005102473E-1
4.715000710E-1,-5.497781094E-3,1.013726965E-1,1.771507412E-2,1.030556793E-1
4.739451230E-1,-9.773833677E-3,1.032052860E-1,1.771507412E-2,1.051697805E-1
4.763893420E-1,-6.108645815E-3,1.062596068E-1,2.076939866E-2,1.084425539E-1
4.788343940E-1,-1.221729256E-2,1.044270173E-1,2.076939866E-2,1.071710413E-1
4.812802270E-1,-7.941240445E-3,1.038161591E-1,2.382372320E-2,1.068102428E-1
4.837252790E-1,-1.099556312E-2,1.007618234E-1,2.382372320E-2,1.041221266E-1
4.861695500E-1,-1.038469933E-2,1.007618234E-1,2.565631643E-2,1.044941797E-1
4.886146020E-1,-9.162969887E-3,9.770750254E-2,2.687804401E-2,1.017504070E-1
4.910604360E-1,-1.099556312E-2,9.343145043E-2,2.993236855E-2,9.872327499E-2
4.935054880E-1,-7.941240445E-3,9.037712961E-2,3.115409985E-2,9.592531884E-2
4.959497070E-1,-1.099556312E-2,8.549021930E-2,3.115409985E-2,9.165182999E-2
4.983947590E-1,-6.108645815E-3,8.060329407E-2,3.359755874E-2,8.753857734E-2
5.008405920E-1,-9.773833677E-3,7.449465245E-2,3.359755874E-2,8.230295877E-2
5.032856440E-1,-6.108645815E-3,7.144033164E-2,3.481928632E-2,7.970833857E-2
5.057299150E-1,-8.552104235E-3,6.655340642E-2,3.298669308E-2,7.477042405E-2
5.081749670E-1,-7.330375258E-3,6.410994381E-2,3.481928632E-2,7.332258858E-2
5.106208000E-1,-6.719510537E-3,5.922302976E-2,3.481928632E-2,6.902826795E-2
5.130658520E-1,-7.330375258E-3,5.616870895E-2,3.298669308E-2,6.554982980E-2
5.155100710E-1,-5.497781094E-3,5.250352249E-2,3.420842439E-2,6.290518078E-2
5.179551230E-1,-8.552104235E-3,4.944919422E-2,3.115409985E-2,5.906724332E-2
5.204009570E-1,-4.276051652E-3,4.578400776E-2,3.054323420E-2,5.520280011E-2
5.228460090E-1,-1.038469933E-2,4.028622434E-2,2.871064097E-2,5.054822209E-2
5.252902790E-1,-5.497781094E-3,3.662103787E-2,2.748890966E-2,4.611904342E-2
5.277352790E-1,-7.330375258E-3,2.806892991E-2,2.443458512E-2,3.792951592E-2
5.301811130E-1,-4.886916373E-3,2.440374345E-2,2.138026431E-2,3.281067430E-2
5.326261650E-1,-5.497781094E-3,1.768423244E-2,1.893680543E-2,2.648698310E-2
5.350704360E-1,-6.719510537E-3,1.279731374E-2,1.710420847E-2,2.239368233E-2
5.375154880E-1,-3.665186930E-3,1.035385113E-2,1.527161431E-2,1.881111459E-2
5.399613210E-1,-7.941240445E-3,9.742989205E-3,1.404988673E-2,1.885174940E-2
5.424063730E-1,-3.665186930E-3,1.340817567E-2,1.282815635E-2,1.891492441E-2
5.448505920E-1,-1.038469933E-2,1.462990697E-2,1.282815635E-2,2.205533390E-2
5.472956440E-1,-7.941240445E-3,2.257115021E-2,1.343902200E-2,2.744316735E-2
5.497414770E-1,-1.404988766E-2,2.867979556E-2,1.282815635E-2,3.441644392E-2
5.521865290E-1,-1.160642877E-2,3.662103787E-2,1.404988673E-2,4.090487649E-2
5.546308000E-1,-1.282815821E-2,4.150795564E-2,1.404988673E-2,4.566039139E-2
5.570758520E-1,-1.282815821E-2,4.639487341E-2,1.221729256E-2,4.966193874E-2
5.595216860E-1,-1.099556312E-2,5.006005988E-2,1.282815635E-2,5.283439787E-2
5.619667380E-1,-1.404988766E-2,5.189265683E-2,1.343902200E-2,5.541529111E-2
5.644109570E-1,-9.773833677E-3,5.372524634E-2,1.404988673E-2,5.638554102E-2
5.668560090E-1,-1.343902200E-2,5.006005988E-2,1.343902200E-2,5.354646785E-2
5.693018420E-1,-8.552104235E-3,5.128179118E-2,1.282815635E-2,5.354925012E-2
5.717468940E-1,-1.038469933E-2,5.189265683E-2,1.343902200E-2,5.460125572E-2
5.741911650E-1,-8.552104235E-3,5.616870895E-2,1.527161431E-2,5.883268272E-2
5.766361650E-1,-9.773833677E-3,5.800130591E-2,1.588248089E-2,6.092563099E-2
5.790820500E-1,-9.162969887E-3,6.166649610E-2,1.649334654E-2,6.448834963E-2
5.815270500E-1,-7.330375258E-3,6.288821250E-2,1.710420847E-2,6.558365361E-2
5.839713210E-1,-1.221729256E-2,6.655340642E-2,1.832593977E-2,7.010319687E-2
5.864163730E-1,-7.941240445E-3,7.021860033E-2,1.893680543E-2,7.315953617E-2
5.888622070E-1,-1.221729256E-2,7.021860033E-2,1.893680543E-2,7.374629936E-2
5.913072590E-1,-8.552104235E-3,7.571638376E-2,1.954766735E-2,7.866524363E-2
5.937515290E-1,-1.099556312E-2,7.510551065E-2,2.076939866E-2,7.869630270E-2
5.961965290E-1,-9.162969887E-3,8.060329407E-2,2.138026431E-2,8.389259046E-2
5.986423630E-1,-8.552104235E-3,7.938156277E-2,2.076939866E-2,8.249811462E-2
6.010874150E-1,-9.773833677E-3,8.182502538E-2,2.138026431E-2,8.513505920E-2
6.035316860E-1,-6.108645815E-3,7.999243587E-2,2.015853301E-2,8.271923479E-2
6.059767380E-1,-8.552104235E-3,7.877070457E-2,1.954766735E-2,8.160927450E-2
6.084225710E-1,-2.443457488E-3,7.938156277E-2,2.015853301E-2,8.193759482E-2
6.108676230E-1,-7.330375258E-3,7.815983146E-2,1.893680543E-2,8.075454325E-2
6.133118420E-1,-2.443457488E-3,7.754897326E-2,1.710420847E-2,7.945041023E-2
6.157568940E-1,-6.719510537E-3,7.449465245E-2,1.527161431E-2,7.634020742E-2
6.182027270E-1,-3.665186930E-3,7.571638376E-2,1.466075052E-2,7.720972717E-2
6.206477790E-1,-3.054322209E-3,7.144033164E-2,1.343902200E-2,7.275752319E-2
6.230920500E-1,-3.054322209E-3,6.838599592E-2,1.282815635E-2,6.964578177E-2
6.255371020E-1,-3.665186930E-3,6.349908561E-2,1.221729256E-2,6.476750501E-2
6.279829360E-1,-7.330375258E-3,5.800130591E-2,1.038469747E-2,5.937783955E-2
6.304279360E-1,-3.665186930E-3,5.189265683E-2,1.038469747E-2,5.304831166E-2
6.328722070E-1,-7.941240445E-3,4.639487341E-2,8.552104235E-3,4.784021389E-2
6.353172590E-1,-4.276051652E-3,4.334054515E-2,8.552104235E-3,4.438272139E-2
6.377630920E-1,-9.162969887E-3,3.906449303E-2,8.552104235E-3,4.102600541E-2
6.402081440E-1,-4.886916373E-3,4.028622434E-2,6.719509605E-3,4.113409331E-2
6.426523630E-1,-4.886916373E-3,4.211882129E-2,6.719509605E-3,4.293051209E-2
6.450974150E-1,-7.941240445E-3,4.883832857E-2,7.330374327E-3,5.001979633E-2
6.475433000E-1,-8.552104235E-3,5.494697765E-2,6.719509605E-3,5.601303999E-2
6.499883000E-1,-1.221729256E-2,6.288821250E-2,4.886915442E-3,6.425006966E-2
6.524325710E-1,-8.552104235E-3,7.327292114E-2,4.276050720E-3,7.389414097E-2
6.548776230E-1,-1.282815821E-2,7.877070457E-2,2.443456557E-3,7.984582657E-2
6.573234570E-1,-7.941240445E-3,8.610107750E-2,1.832591835E-3,8.648593665E-2
6.597685090E-1,-1.221729256E-2,9.098800272E-2,6.108623929E-4,9.180660123E-2
6.622127270E-1,-8.552104235E-3,9.954009205E-2,-1.221731771E-3,9.991426845E-2
6.646577790E-1,-9.162969887E-3,1.019835547E-1,-3.665191121E-3,1.024599388E-1
6.671036130E-1,-7.330375258E-3,1.062596068E-1,-5.497784354E-3,1.066539454E-1
6.695486650E-1,-7.330375258E-3,1.099248007E-1,-6.108650006E-3,1.103381702E-1
6.719929360E-1,-1.160642877E-2,1.154225841E-1,-7.330379449E-3,1.162360382E-1
6.744379880E-1,-6.719510537E-3,1.209203675E-1,-7.941243239E-3,1.213670073E-1
6.768838210E-1,-1.160642877E-2,1.233638301E-1,-9.773838334E-3,1.242934902E-1
6.793288210E-1,-9.162969887E-3,1.306941956E-1,-9.162972681E-3,1.313350405E-1
6.817730920E-1,-1.404988766E-2,1.325267851E-1,-8.552108891E-3,1.335435760E-1
6.842181440E-1,-1.160642877E-2,1.337485164E-1,-9.773838334E-3,1.346064737E-1
6.866639770E-1,-1.404988766E-2,1.361919791E-1,-1.038470212E-2,1.373080352E-1
6.891090290E-1,-1.588248275E-2,1.368028373E-1,-8.552108891E-3,1.379869853E-1
6.915532480E-1,-1.710421033E-2,1.331376582E-1,-4.886920564E-3,1.343207804E-1
6.939983000E-1,-2.199112624E-2,1.306941956E-1,-5.497784354E-3,1.326454222E-1
6.964441860E-1,-2.076939866E-2,1.270290017E-1,-3.665191121E-3,1.287678874E-1
6.988891860E-1,-2.565631643E-2,1.215312257E-1,-2.443461679E-3,1.242338758E-1
7.013334570E-1,-2.199112624E-2,1.178660467E-1,6.108623929E-4,1.199015753E-1
7.037785090E-1,-3.054323420E-2,1.135899946E-1,1.221727114E-3,1.176310701E-1
7.062243420E-1,-2.932150289E-2,1.123682633E-1,6.108644884E-3,1.162914127E-1
7.086693940E-1,-3.481928632E-2,1.093139425E-1,5.497780163E-3,1.148570690E-1
7.111136130E-1,-3.726274520E-2,1.099248007E-1,8.552104235E-3,1.163834717E-1
7.135586650E-1,-3.787361085E-2,1.117573902E-1,1.038469747E-2,1.184566022E-1
7.160044980E-1,-4.337139428E-2,1.148117110E-1,1.282815635E-2,1.233992238E-1
7.184495500E-1,-4.520398751E-2,1.184769049E-1,1.527161431E-2,1.277239198E-1
7.208938210E-1,-4.886917397E-2,1.227529570E-1,1.649334654E-2,1.331484702E-1
7.233388730E-1,-5.253436416E-2,1.288616061E-1,1.771507412E-2,1.402818477E-1
7.257847070E-1,-5.558868498E-2,1.325267851E-1,1.893680543E-2,1.449553492E-1
7.282297590E-1,-5.925387517E-2,1.392462999E-1,2.138026431E-2,1.528321610E-1
7.306739770E-1,-6.230819970E-2,1.423006207E-1,2.260199189E-2,1.569797071E-1
7.331190290E-1,-6.047560275E-2,1.459658146E-1,2.138026431E-2,1.594378665E-1
7.355648630E-1,-6.230819970E-2,1.471875459E-1,2.321285754E-2,1.615095111E-1
7.380099150E-1,-6.230819970E-2,1.490201354E-1,2.321285754E-2,1.631813386E-1
7.404541860E-1,-6.047560275E-2,1.477984041E-1,2.321285754E-2,1.613707022E-1
7.428991860E-1,-5.803214759E-2,1.490201354E-1,2.199112624E-2,1.614259599E-1
7.453450710E-1,-5.436695740E-2,1.508527249E-1,2.138026431E-2,1.617696707E-1
7.477900710E-1,-5.192349851E-2,1.539070457E-1,2.076939866E-2,1.637522407E-1
7.502343420E-1,-4.825831205E-2,1.575722396E-1,2.076939866E-2,1.661001003E-1
7.526793940E-1,-4.337139428E-2,1.630700231E-1,1.954766735E-2,1.698676590E-1
7.551252270E-1,-3.726274520E-2,1.697895378E-1,1.771507412E-2,1.747307162E-1
7.575702790E-1,-3.359755874E-2,1.771199107E-1,1.588248089E-2,1.809765508E-1
7.600144980E-1,-2.809977531E-2,1.862828881E-1,1.466075052E-2,1.889599147E-1
7.624595500E-1,-2.504545078E-2,1.972784400E-1,1.160642691E-2,1.992003179E-1
7.649053840E-1,-2.076939866E-2,2.064414173E-1,1.099556312E-2,2.077747076E-1
7.673504360E-1,-1.527161710E-2,2.107174695E-1,9.162968025E-3,2.114687547E-1
7.697947070E-1,-1.038469933E-2,2.125500590E-1,6.108644884E-3,2.128912518E-1
7.722397590E-1,-6.108645815E-3,2.125500590E-1,5.497780163E-3,2.127088825E-1
7.746855920E-1,-1.832592767E-3,2.070522904E-1,3.054321278E-3,2.070829260E-1
7.771306440E-1,3.054325003E-3,2.015545070E-1,1.832591835E-3,2.015859782E-1
7.795748630E-1,9.162971750E-3,1.911697984E-1,1.221727114E-3,1.913931673E-1
7.820199150E-1,1.466075517E-2,1.807851046E-1,-6.108670495E-4,1.813796156E-1
7.844657480E-1,1.954767480E-2,1.673460752E-1,-3.665191121E-3,1.685237493E-1
7.869108000E-1,2.504545450E-2,1.532961875E-1,-6.108650006E-3,1.554487424E-1
7.893550710E-1,2.932151034E-2,1.404680312E-1,-7.941243239E-3,1.437152813E-1
7.918000710E-1,3.237583116E-2,1.270290017E-1,-1.038470212E-2,1.315005846E-1
7.942459570E-1,3.909534588E-2,1.135899946E-1,-1.221729722E-2,1.207493076E-1
7.966909570E-1,4.031707346E-2,1.019835547E-1,-1.343902666E-2,1.104840227E-1
7.991352270E-1,4.153880477E-2,8.976627141E-2,-1.710421592E-2,1.003793305E-1
8.015802790E-1,4.398226365E-2,7.449465245E-2,-2.015853673E-2,8.882713191E-2
8.040261130E-1,4.642572254E-2,6.044476107E-2,-2.443459257E-2,8.003727986E-2
8.064711650E-1,4.948004335E-2,4.272968695E-2,-2.993237227E-2,7.190304407E-2
8.089153840E-1,4.948004335E-2,2.379287779E-2,-3.543015569E-2,6.534272459E-2
8.113604360E-1,5.070177466E-2,3.634340363E-3,-4.031707346E-2,6.487946359E-2
8.138062690E-1,4.948004335E-2,-1.285900641E-2,-4.520399123E-2,6.824243225E-2
8.162513210E-1,5.131264031E-2,-3.118494712E-2,-5.070177466E-2,7.858853565E-2
8.186955920E-1,5.253436789E-2,-4.523483664E-2,-5.742128566E-2,9.001807764E-2
8.211406440E-1,5.253436789E-2,-5.806299299E-2,-6.352993101E-2,1.008326490E-1
8.235864770E-1,5.681042373E-2,-6.905855983E-2,-7.086031139E-2,1.140951036E-1
8.260315290E-1,5.864301696E-2,-7.638893276E-2,-7.696895301E-2,1.232821650E-1
8.284757480E-1,6.536252797E-2,-8.066498488E-2,-8.552106470E-2,1.345100456E-1
8.309208000E-1,7.513636351E-2,-8.371931314E-2,-9.224057198E-2,1.454741201E-1
8.333666340E-1,8.368846774E-2,-8.188671619E-2,-9.834922105E-2,1.529109650E-1
