"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.971415130E-1,6.069782257E0,-4.246245384E0,9.853465080E0,1.232735294E1
2.995868770E-1,5.988383293E0,-4.183999062E0,9.321974754E0,1.184338617E1
3.020315130E-1,5.895013332E0,-4.145693302E0,9.937258720E0,1.227546602E1
3.044760960E-1,5.823190212E0,-4.093023300E0,9.204665184E0,1.163564545E1
3.069215130E-1,5.715455532E0,-4.085840702E0,9.908530235E0,1.214658378E1
3.093669290E-1,5.669967651E0,-3.990077019E0,9.254940987E0,1.156387394E1
3.118115130E-1,5.586174488E0,-3.968530416E0,9.657149315E0,1.184124622E1
3.142561480E-1,5.574203968E0,-3.906283617E0,9.360280991E0,1.157348961E1
3.167015650E-1,5.497592449E0,-3.879948616E0,9.252547264E0,1.144059242E1
3.191469290E-1,5.452105045E0,-3.805731535E0,9.381828308E0,1.149903232E1
3.215915650E-1,5.440134525E0,-3.760243654E0,8.833579063E0,1.103479112E1
3.240361480E-1,5.392252445E0,-3.702785254E0,9.381828308E0,1.143703228E1
3.264815650E-1,5.375493526E0,-3.616597891E0,8.610927582E0,1.077607465E1
3.289269290E-1,5.313247204E0,-3.575898170E0,9.219028473E0,1.122533427E1
3.313715650E-1,5.318035126E0,-3.475345850E0,8.469676018E0,1.058748970E1
3.338161480E-1,5.251000881E0,-3.422675848E0,8.843155861E0,1.083924009E1
3.362615650E-1,5.277335644E0,-3.314941406E0,8.515163422E0,1.055211430E1
3.387069810E-1,5.251000881E0,-3.243118286E0,8.455311775E0,1.046819582E1
3.411516170E-1,5.227059841E0,-3.121019363E0,8.632474899E0,1.056326367E1
3.435962000E-1,5.258183002E0,-3.037225723E0,8.122531891E0,1.014143742E1
3.460416170E-1,5.222271442E0,-2.963008881E0,8.675568581E0,1.055068864E1
3.484869810E-1,5.210300922E0,-2.836121559E0,7.950157166E0,9.919466727E0
3.509316170E-1,5.205512524E0,-2.769086838E0,8.627686501E0,1.044998454E1
3.533762000E-1,5.248606682E0,-2.644593477E0,7.976491928E0,9.907884246E0
3.558216170E-1,5.229453564E0,-2.565588236E0,8.469676018E0,1.027934042E1
3.582670330E-1,5.294094086E0,-2.436307192E0,8.187171936E0,1.004951786E1
3.607116690E-1,5.298882484E0,-2.326178551E0,8.225478172E0,1.005722394E1
3.631562520E-1,5.370705605E0,-2.254355669E0,8.414611816E0,1.023387953E1
3.656016690E-1,5.430558205E0,-2.134650469E0,7.986068726E0,9.890651583E0
3.680470330E-1,5.468863487E0,-2.050857067E0,8.558258057E0,1.036138328E1
3.704916690E-1,5.559839249E0,-1.935940385E0,7.792146206E0,9.766126158E0
3.729362520E-1,5.567021847E0,-1.852146864E0,8.476859093E0,1.030918621E1
3.753816690E-1,5.662785530E0,-1.751594663E0,7.765810966E0,9.769495575E0
3.778270850E-1,5.679543972E0,-1.703712702E0,8.247024536E0,1.015742440E1
3.802717210E-1,5.727426052E0,-1.615131140E0,7.928609848E0,9.913370360E0
3.827163040E-1,5.717849731E0,-1.550490379E0,7.966915131E0,9.928220519E0
3.851617210E-1,5.760943890E0,-1.466696978E0,8.146472931E0,1.008487460E1
3.876070850E-1,5.751367092E0,-1.397268057E0,7.756234646E0,9.756523834E0
3.900517210E-1,5.751367092E0,-1.339809656E0,8.381094933E0,1.025261262E1
3.924963040E-1,5.799249172E0,-1.236863494E0,7.717928886E0,9.732807846E0
3.949417210E-1,5.799249172E0,-1.186587334E0,8.436159134E0,1.030572954E1
3.973871380E-1,5.868678093E0,-1.100399852E0,7.734687805E0,9.771266951E0
3.998317730E-1,5.897407055E0,-1.040547371E0,8.194355011E0,1.014936465E1
4.022763560E-1,5.964442253E0,-9.495716691E-1,7.832845688E0,9.890891230E0
4.047217730E-1,5.990777016E0,-8.849310279E-1,7.847210407E0,9.912175511E0
4.071671380E-1,6.053023815E0,-8.131080270E-1,7.969309807E0,1.004042533E1
4.096117730E-1,6.103299618E0,-7.891669869E-1,7.564706802E0,9.751812127E0
4.120563560E-1,6.179911137E0,-7.317086458E-1,8.199142456E0,1.029332970E1
4.145017730E-1,6.297221661E0,-6.766443849E-1,7.634135723E0,9.919318349E0
4.169471900E-1,6.364256859E0,-6.838266850E-1,8.433764458E0,1.058771775E1
4.193917730E-1,6.505507946E0,-6.096096635E-1,7.782569885E0,1.016177404E1
4.218364080E-1,6.594089985E0,-6.167919636E-1,8.275753975E0,1.059955466E1
4.242818250E-1,6.723371029E0,-5.856686234E-1,7.887909889E0,1.038103310E1
4.267271900E-1,6.797588825E0,-5.952450037E-1,7.871151447E0,1.041712799E1
4.291718250E-1,6.914899349E0,-6.024273038E-1,7.926216125E0,1.053582715E1
4.316164080E-1,6.984328270E0,-5.928509235E-1,7.437819481E0,1.022024815E1
4.340618250E-1,7.036998272E0,-5.952450037E-1,7.916639328E0,1.060880953E1
4.365072420E-1,7.113609791E0,-5.952450037E-1,7.210380554E0,1.014629729E1
4.389518250E-1,7.111215115E0,-6.120036840E-1,7.875939369E0,1.062893926E1
4.413964080E-1,7.163885593E0,-6.024273038E-1,7.191227436E0,1.016847715E1
4.438418250E-1,7.159097195E0,-6.407328844E-1,7.768205166E0,1.058339373E1
4.462872420E-1,7.226132393E0,-5.976391435E-1,7.466548920E0,1.040785831E1
4.487318770E-1,7.185432434E0,-5.976391435E-1,7.634135723E0,1.050083997E1
4.511764600E-1,7.226132393E0,-5.904568434E-1,7.756234646E0,1.061719382E1
4.536218770E-1,7.218949795E0,-5.617276430E-1,7.418666840E0,1.036655158E1
4.560672420E-1,7.228526115E0,-5.521512628E-1,7.897486210E0,1.072038942E1
4.585118770E-1,7.242890835E0,-4.899047017E-1,7.196015358E0,1.022164915E1
4.609564600E-1,7.206979275E0,-5.018751621E-1,7.811298847E0,1.063996328E1
4.634018770E-1,7.240496635E0,-4.348403811E-1,7.047581196E0,1.011347015E1
4.658472940E-1,7.180644035E0,-4.204758406E-1,7.531189442E0,1.041428169E1
4.682919290E-1,7.187826633E0,-3.462587595E-1,7.131374836E0,1.013120200E1
4.707365130E-1,7.135156155E0,-3.007708788E-1,7.227138996E0,1.016033732E1
4.731819290E-1,7.104032993E0,-2.457066029E-1,7.313326359E0,1.019864692E1
4.756272940E-1,7.075303555E0,-1.619131565E-1,7.006881714E0,9.959042505E0
4.780719290E-1,7.029816151E0,-9.248428047E-2,7.562313080E0,1.032547566E1
4.805165130E-1,7.032210350E0,1.046196371E-2,6.985334873E0,9.911962225E0
4.829619290E-1,6.981934071E0,6.313212961E-2,7.751446247E0,1.043246414E1
4.854073460E-1,7.008269310E0,1.756547838E-1,7.210380554E0,1.005665357E1
4.878519810E-1,6.989116192E0,2.450836152E-1,7.878334045E0,1.053451273E1
4.902965650E-1,7.020239830E0,3.456357718E-1,7.514431000E0,1.028931021E1
4.927419810E-1,7.020239830E0,4.174587727E-1,7.660470963E0,1.039907950E1
4.951873460E-1,7.060939312E0,5.132226944E-1,7.696382523E0,1.045727333E1
4.976319810E-1,7.060939312E0,5.754692554E-1,7.298962116E0,1.017167031E1
5.000765650E-1,7.092062473E0,6.736273170E-1,7.703564167E0,1.049266528E1
5.025219810E-1,7.159097195E0,7.574207187E-1,6.973364353E0,1.002268273E1
5.049673980E-1,7.161491871E0,7.933322191E-1,7.650894165E0,1.050963954E1
5.074120330E-1,7.221343517E0,8.843079805E-1,6.949423313E0,1.006102814E1
5.098566170E-1,7.230920315E0,9.297958612E-1,7.485701561E0,1.044923235E1
5.123020330E-1,7.288378716E0,1.004013062E0,7.035610676E0,1.017979981E1
5.147473980E-1,7.317107677E0,1.025559902E0,7.117010593E0,1.025883413E1
5.171920330E-1,7.362595558E0,1.085412264E0,7.033216953E0,1.023973016E1
5.196366170E-1,7.381748676E0,1.123717904E0,6.583126545E0,9.954421658E0
5.220820330E-1,7.403295040E0,1.152447224E0,6.932664871E0,1.020777911E1
5.245274500E-1,7.403295040E0,1.176388025E0,6.161765099E0,9.703608368E0
5.269720850E-1,7.369778156E0,1.176388025E0,6.733954430E0,1.005204761E1
5.294166690E-1,7.312319756E0,1.209905386E0,5.989389896E0,9.529254041E0
5.318620850E-1,7.226132393E0,1.166811705E0,6.489756584E0,9.782401517E0
5.343074500E-1,7.173462391E0,1.193146825E0,6.046848297E0,9.457617900E0
5.367520850E-1,7.051362514E0,1.173994064E0,6.204858780E0,9.465740745E0
5.391966690E-1,6.943628788E0,1.193146825E0,6.200070381E0,9.385012138E0
5.416420850E-1,6.835894108E0,1.205117345E0,5.874473095E0,9.093469646E0
5.440875020E-1,6.706612587E0,1.190752625E0,6.307805061E0,9.283584916E0
5.465320850E-1,6.586907864E0,1.193146825E0,5.656610012E0,8.764028262E0
5.489767210E-1,6.443261623E0,1.207511425E0,6.324563503E0,9.108995976E0
5.514221380E-1,6.354680061E0,1.243422866E0,5.632668972E0,8.582250221E0
5.538675020E-1,6.246945858E0,1.252999306E0,6.262316704E0,8.933697460E0
5.563121380E-1,6.184699059E0,1.322428226E0,5.831379414E0,8.602575470E0
5.587567210E-1,6.136816978E0,1.346369147E0,6.121065617E0,8.771583483E0
5.612021380E-1,6.117664337E0,1.442133069E0,6.200070381E0,8.828727964E0
5.636475540E-1,6.124846458E0,1.482832789E0,6.030089378E0,8.722070576E0
5.660921380E-1,6.139211178E0,1.557049751E0,6.518485546E0,9.088727723E0
5.685367730E-1,6.239763260E0,1.652813792E0,5.915173054E0,8.755324736E0
5.709821900E-1,6.232581139E0,1.710272193E0,6.580732346E0,9.223672632E0
5.734275540E-1,6.373833179E0,1.832371116E0,5.934325218E0,8.899412851E0
5.758721900E-1,6.462414742E0,1.882647157E0,6.530456066E0,9.378380513E0
5.783167730E-1,6.570148945E0,1.971228957E0,6.080365181E0,9.166430139E0
5.807621900E-1,6.665913105E0,2.028687239E0,6.288652420E0,9.386006536E0
5.832075540E-1,6.797588825E0,2.134027481E0,6.286257744E0,9.501490596E0
5.856521900E-1,6.871805668E0,2.155574322E0,6.042059898E0,9.400781968E0
5.880967730E-1,6.931658268E0,2.210638762E0,6.508909225E0,9.762208223E0
5.905421900E-1,6.991510868E0,2.251338482E0,5.943902016E0,9.448794651E0
5.929876060E-1,7.013057232E0,2.289644003E0,6.611855507E0,9.906668191E0
5.954322420E-1,7.058545113E0,2.351890326E0,5.910384178E0,9.501951818E0
5.978768250E-1,7.020239830E0,2.351890326E0,6.501727104E0,9.853304558E0
6.003222420E-1,7.048968792E0,2.402166367E0,6.046848297E0,9.592848305E0
6.027676060E-1,6.957993031E0,2.387801886E0,6.314987183E0,9.695067198E0
6.052122420E-1,6.943628788E0,2.440472126E0,6.343716145E0,9.716615638E0
6.076568250E-1,6.883776188E0,2.450048447E0,6.147400379E0,9.548803245E0
6.101022420E-1,6.833499432E0,2.469201326E0,6.592702866E0,9.811085605E0
6.125476580E-1,6.816740990E0,2.500324726E0,6.027695179E0,9.436773317E0
6.149922940E-1,6.720977306E0,2.514689207E0,6.683678150E0,9.806464775E0
6.174368770E-1,6.752100468E0,2.567359447E0,6.013330936E0,9.399060815E0
6.198822940E-1,6.697036266E0,2.584117889E0,6.571156025E0,9.731806180E0
6.223276580E-1,6.718583107E0,2.624817610E0,6.027695179E0,9.400113596E0
6.247722940E-1,6.701824665E0,2.641576529E0,6.202464581E0,9.505942734E0
6.272168770E-1,6.718583107E0,2.679881811E0,6.101912498E0,9.463321913E0
6.296622940E-1,6.689854145E0,2.696640730E0,5.821803093E0,9.269272407E0
6.321077100E-1,6.697036266E0,2.756493092E0,6.142611980E0,9.496327230E0
6.345523460E-1,6.730553627E0,2.797192812E0,5.508175850E0,9.135898475E0
6.369969290E-1,6.704218864E0,2.847468853E0,6.049242496E0,9.468260887E0
6.394423460E-1,6.744918346E0,2.919291973E0,5.275948524E0,9.047199675E0
6.418877100E-1,6.699429989E0,2.931262493E0,5.860108376E0,9.370994192E0
6.443323460E-1,6.732947826E0,3.015055895E0,5.347771168E0,9.111630202E0
6.467769290E-1,6.677883625E0,3.043784857E0,5.596757412E0,9.229433866E0
6.492223460E-1,6.668307304E0,3.096455097E0,5.544087410E0,9.208217074E0
6.516677630E-1,6.613242626E0,3.134760618E0,5.357347965E0,9.069888609E0
6.541123460E-1,6.546208382E0,3.153913498E0,5.766738415E0,9.276598863E0
6.565569810E-1,6.471991062E0,3.216160059E0,5.319042206E0,8.973436567E0
6.590023980E-1,6.400167942E0,3.237706900E0,6.037271976E0,9.375155923E0
6.614477630E-1,6.364256859E0,3.304741621E0,5.469870567E0,9.019122273E0
6.638923980E-1,6.261310101E0,3.311924219E0,6.137824059E0,9.372605315E0
6.663369810E-1,6.268492699E0,3.364594221E0,5.668580532E0,9.096554306E0
6.687823980E-1,6.203852177E0,3.378958941E0,5.733221531E0,9.098075317E0
6.712278150E-1,6.182305336E0,3.424446583E0,6.006148338E0,9.274780403E0
6.736723980E-1,6.177516460E0,3.493875742E0,5.869684696E0,9.209890105E0
6.761170330E-1,6.187093258E0,3.534575224E0,5.752373695E0,9.157682465E0
6.785624500E-1,6.167940617E0,3.563304424E0,5.778708935E0,9.172464599E0
6.810078150E-1,6.141605377E0,3.611186504E0,5.692521572E0,9.119472925E0
6.834524500E-1,6.110482216E0,3.673432827E0,5.730827332E0,9.147375774E0
6.858970330E-1,6.115270138E0,3.685403347E0,5.718856812E0,9.147898661E0
6.883424500E-1,6.098511696E0,3.704556227E0,5.759556293E0,9.169954768E0
6.907878150E-1,6.091329098E0,3.752438068E0,5.783497334E0,9.199669725E0
6.932324500E-1,6.108088017E0,3.771590948E0,5.840955734E0,9.254750207E0
6.956770330E-1,6.120058537E0,3.805108309E0,5.915173054E0,9.323263269E0
6.981224500E-1,6.163152218E0,3.819473028E0,5.970236778E0,9.392366404E0
7.005678670E-1,6.211034298E0,3.864960909E0,6.022907257E0,9.475773409E0
7.030125020E-1,6.261310101E0,3.896084070E0,6.008542538E0,9.512416028E0
7.054570850E-1,6.328345299E0,3.915236950E0,6.034877777E0,9.581063844E0
7.079025020E-1,6.390591621E0,3.939177752E0,6.037271976E0,9.633557782E0
7.103478670E-1,6.452837944E0,3.960725069E0,6.039665699E0,9.685247666E0
7.127925020E-1,6.519873142E0,3.984666109E0,6.032483578E0,9.735356589E0
7.152370850E-1,6.553390026E0,3.963118792E0,5.982207298E0,9.718026320E0
7.176825020E-1,6.618031025E0,3.999030352E0,5.905596256E0,9.729678594E0
7.201279190E-1,6.653942585E0,3.996636629E0,5.852926254E0,9.721358033E0
7.225725540E-1,6.668307304E0,4.025365829E0,5.776314735E0,9.697200848E0
7.250171380E-1,6.661124706E0,4.034942150E0,5.709280491E0,9.656460233E0
7.274625540E-1,6.656336784E0,4.039730549E0,5.668580532E0,9.631149856E0
7.299079190E-1,6.615637302E0,4.030153751E0,5.635063171E0,9.579286671E0
7.323525540E-1,6.567755222E0,4.042124271E0,5.584786892E0,9.521765693E0
7.347971380E-1,6.479173183E0,4.032547951E0,5.565634251E0,9.445496955E0
7.372425540E-1,6.397774220E0,4.049306870E0,5.503387928E0,9.360324769E0
7.396879710E-1,6.280463219E0,4.066065311E0,5.472264290E0,9.269454235E0
7.421326060E-1,6.175122738E0,4.061277390E0,5.436352730E0,9.174968439E0
7.445771900E-1,6.045841217E0,4.080430031E0,5.417200565E0,9.085602194E0
7.470226060E-1,5.933318615E0,4.104371071E0,5.390864849E0,9.006195395E0
7.494679710E-1,5.816008091E0,4.116341591E0,5.362135887E0,8.917551204E0
7.519126060E-1,5.737002850E0,4.140282631E0,5.295101166E0,8.837037870E0
7.543571900E-1,5.648421288E0,4.173799515E0,5.213701725E0,8.746882365E0
7.568026060E-1,5.595750809E0,4.202528954E0,5.161031723E0,8.695396780E0
7.592480230E-1,5.535898209E0,4.252805233E0,5.079632282E0,8.633376249E0
7.616926580E-1,5.511957169E0,4.271957874E0,4.974291801E0,8.565913543E0
7.641372420E-1,5.504775047E0,4.324628353E0,4.935986519E0,8.565566042E0
7.665826580E-1,5.473651886E0,4.372509956E0,4.849798679E0,8.520578356E0
7.690280230E-1,5.466469765E0,4.415603638E0,4.768399239E0,8.492201038E0
7.714726580E-1,5.471257687E0,4.458697796E0,4.749247074E0,8.507055570E0
7.739172420E-1,5.466469765E0,4.508973598E0,4.732487679E0,8.521125174E0
7.763626580E-1,5.456892967E0,4.554461479E0,4.701364994E0,8.521950072E0
7.788080750E-1,5.473651886E0,4.585584641E0,4.720517159E0,8.559890987E0
7.812526580E-1,5.480834007E0,4.635860443E0,4.708547115E0,8.584937938E0
7.836972940E-1,5.485621929E0,4.700501442E0,4.718123436E0,8.628293604E0
7.861427100E-1,5.497592449E0,4.726836681E0,4.746852398E0,8.665974581E0
7.885880750E-1,5.509562969E0,4.760354042E0,4.746852398E0,8.691884859E0
7.910327100E-1,5.509562969E0,4.808236122E0,4.773188114E0,8.732567978E0
7.934772940E-1,5.485621929E0,4.863300323E0,4.816281319E0,8.771562217E0
7.959227100E-1,5.523927689E0,4.887241364E0,4.871345997E0,8.839056345E0
7.983681270E-1,5.516745567E0,4.923152447E0,4.904862881E0,8.872969714E0
8.008127100E-1,5.540686607E0,4.968640804E0,4.935986519E0,8.930317040E0
8.032572940E-1,5.564627647E0,5.002158165E0,4.993444920E0,8.995618896E0
8.057027100E-1,5.576598167E0,5.047645569E0,4.995838642E0,9.029705236E0
8.081481270E-1,5.626873970E0,5.083557129E0,4.983868599E0,9.074315950E0
8.105927630E-1,5.653209209E0,5.141015530E0,4.957533360E0,9.108564764E0
8.130373460E-1,5.696303368E0,5.176927090E0,4.938380241E0,9.145274493E0
8.154827630E-1,5.746579170E0,5.220021248E0,4.907257557E0,9.184387335E0
8.179281270E-1,5.768126011E0,5.251143932E0,4.840222359E0,9.180062241E0
8.203727630E-1,5.768126011E0,5.301420212E0,4.856980801E0,9.217732717E0
8.228173460E-1,5.765731812E0,5.344514370E0,4.856980801E0,9.241090827E0
8.252627630E-1,5.763337612E0,5.363667011E0,4.859375477E0,9.251946512E0
8.277081790E-1,5.756155491E0,5.401972771E0,4.883316517E0,9.282317386E0
8.301528150E-1,5.734608650E0,5.433095455E0,4.926409721E0,9.309875152E0
