"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.478954750E-1,6.108648609E-3,-5.989558995E-2,1.038469747E-2,6.109532899E-2
2.503405270E-1,7.941242307E-3,-5.684126541E-2,1.038469747E-2,5.832524946E-2
2.527863610E-1,4.886919167E-3,-5.623039976E-2,9.773833677E-3,5.728235034E-2
2.552314130E-1,8.552107960E-3,-5.378694087E-2,1.099556312E-2,5.556146117E-2
2.576756830E-1,3.665189724E-3,-5.439780653E-2,1.160642691E-2,5.574283915E-2
2.601207360E-1,6.108648609E-3,-5.378694087E-2,1.099556312E-2,5.523814809E-2
2.625665690E-1,4.276054446E-3,-5.500867218E-2,1.282815635E-2,5.664627306E-2
2.650116210E-1,6.108648609E-3,-5.256521329E-2,1.404988673E-2,5.475232007E-2
2.674558920E-1,7.330378052E-3,-5.439780653E-2,1.588248089E-2,5.714113226E-2
2.699009440E-1,6.719513331E-3,-5.317607522E-2,1.771507412E-2,5.645060395E-2
2.723467770E-1,9.773837402E-3,-5.073262006E-2,1.954766735E-2,5.523982200E-2
2.747918290E-1,6.108648609E-3,-5.012175441E-2,2.138026431E-2,5.483266868E-2
2.772361000E-1,1.099556684E-2,-4.645656422E-2,2.260199189E-2,5.282011820E-2
2.796811520E-1,6.108648609E-3,-4.584570229E-2,2.443458512E-2,5.230863176E-2
2.821269860E-1,1.038470119E-2,-4.156964645E-2,2.626718208E-2,5.025775939E-2
2.845720380E-1,7.941242307E-3,-4.156964645E-2,2.748890966E-2,5.046522555E-2
2.870163080E-1,9.162971750E-3,-3.851532191E-2,2.809977531E-2,4.854881508E-2
2.894613610E-1,1.099556684E-2,-3.668272868E-2,2.932150289E-2,4.823147940E-2
2.919071940E-1,9.162971750E-3,-3.485013545E-2,2.871064097E-2,4.607377667E-2
2.943522460E-1,1.160643063E-2,-3.240667656E-2,2.932150289E-2,4.521783332E-2
2.967965170E-1,9.773837402E-3,-3.057408333E-2,2.687804401E-2,4.186563888E-2
2.992415690E-1,1.343902573E-2,-2.507629991E-2,2.626718208E-2,3.872199742E-2
3.016874020E-1,7.941242307E-3,-2.568716556E-2,2.504545078E-2,3.674463782E-2
3.041324540E-1,1.038470119E-2,-1.957851648E-2,2.321285754E-2,3.209356761E-2
3.065767250E-1,7.941242307E-3,-2.018938214E-2,2.076939866E-2,3.003402073E-2
3.090217770E-1,8.552107960E-3,-1.591333002E-2,1.771507412E-2,2.530210414E-2
3.114676110E-1,6.719513331E-3,-1.346987206E-2,1.527161431E-2,2.144321609E-2
3.139126630E-1,4.276054446E-3,-1.163727697E-2,1.404988673E-2,1.873793409E-2
3.163568810E-1,6.108648609E-3,-9.804681875E-3,1.282815635E-2,1.726293631E-2
3.188019860E-1,1.221730839E-3,-9.804681875E-3,9.162968025E-3,1.347532545E-2
3.212478190E-1,3.665189724E-3,-6.139495410E-3,9.162968025E-3,1.162269343E-2
3.236928710E-1,-1.832592767E-3,-7.972088642E-3,7.330374327E-3,1.098394198E-2
3.261371420E-1,1.221730839E-3,-4.917764105E-3,6.108644884E-3,7.936786022E-3
3.285821420E-1,-3.054322209E-3,-7.361222990E-3,5.497780163E-3,9.682049100E-3
3.310280270E-1,-1.832592767E-3,-6.750359200E-3,4.276050720E-3,8.198192200E-3
3.334730790E-1,-3.054322209E-3,-8.582954295E-3,4.886915442E-3,1.033817833E-2
3.359172980E-1,-6.108645815E-3,-8.582954295E-3,4.886915442E-3,1.161312192E-2
3.383623500E-1,-3.665186930E-3,-9.193818085E-3,6.108644884E-3,1.163079656E-2
3.408082360E-1,-7.941240445E-3,-1.285900641E-2,4.886915442E-3,1.588393176E-2
3.432532880E-1,-6.719510537E-3,-1.102641318E-2,5.497780163E-3,1.403421520E-2
3.456975060E-1,-1.099556312E-2,-1.530246530E-2,5.497780163E-3,1.962889297E-2
3.481425580E-1,-7.941240445E-3,-1.346987206E-2,5.497780163E-3,1.657487074E-2
3.505884440E-1,-1.221729256E-2,-1.408073585E-2,6.719509605E-3,1.981618452E-2
3.530334960E-1,-1.282815821E-2,-1.285900641E-2,6.719509605E-3,1.936665945E-2
3.554777150E-1,-1.282815821E-2,-1.530246530E-2,7.941238582E-3,2.148930798E-2
3.579227670E-1,-1.588248275E-2,-1.469159964E-2,7.941238582E-3,2.304690063E-2
3.603686000E-1,-1.343902200E-2,-1.469159964E-2,7.330374327E-3,2.121755877E-2
3.628137040E-1,-1.771507598E-2,-1.591333002E-2,5.497780163E-3,2.443938576E-2
3.652579230E-1,-1.343902200E-2,-1.469159964E-2,5.497780163E-3,2.065613709E-2
3.677029750E-1,-1.832594164E-2,-1.591333002E-2,4.276050720E-3,2.464465092E-2
3.701488080E-1,-1.527161710E-2,-1.408073585E-2,3.665185999E-3,2.109319794E-2
3.725938610E-1,-1.893680543E-2,-1.591333002E-2,3.054321278E-3,2.492319302E-2
3.750381310E-1,-1.710421033E-2,-1.408073585E-2,2.443456557E-3,2.228882261E-2
3.774831830E-1,-1.893680543E-2,-1.285900641E-2,2.443456557E-3,2.302014608E-2
3.799290170E-1,-2.076939866E-2,-1.102641318E-2,6.108623929E-4,2.352281576E-2
3.823740690E-1,-1.771507598E-2,-9.193818085E-3,1.832591835E-3,2.004266951E-2
3.848183400E-1,-2.199112624E-2,-7.361222990E-3,-2.328306437E-9,2.319045573E-2
3.872633920E-1,-1.832594164E-2,-1.863441197E-3,-2.328306437E-9,1.842043838E-2
3.897092250E-1,-2.321285754E-2,-3.084616037E-5,-6.108670495E-4,2.322091440E-2
3.921542770E-1,-2.015853301E-2,6.688664667E-3,1.221727114E-3,2.127433442E-2
3.945985480E-1,-2.504545078E-2,9.132123552E-3,6.108623929E-4,2.666539777E-2
3.970436000E-1,-2.382372320E-2,1.401904132E-2,1.832591835E-3,2.770309909E-2
3.994894330E-1,-2.443458512E-2,1.585163549E-2,1.832591835E-3,2.918358598E-2
4.019344860E-1,-2.626718208E-2,2.012768760E-2,1.221727114E-3,3.311466865E-2
4.043787560E-1,-2.382372320E-2,2.318201214E-2,3.665185999E-3,3.344262344E-2
4.068238080E-1,-2.871064097E-2,2.684720233E-2,1.832591835E-3,3.935011525E-2
4.092696420E-1,-2.321285754E-2,2.929066122E-2,4.276050720E-3,3.761733908E-2
4.117146940E-1,-2.809977531E-2,2.806892991E-2,5.497780163E-3,4.009598216E-2
4.141589650E-1,-2.443458512E-2,3.356670961E-2,5.497780163E-3,4.188076564E-2
4.166040170E-1,-2.565631643E-2,3.112325445E-2,6.108644884E-3,4.079484137E-2
4.190498500E-1,-2.443458512E-2,3.356670961E-2,7.330374327E-3,4.216049492E-2
4.214949020E-1,-2.504545078E-2,3.051238880E-2,8.552104235E-3,4.039082769E-2
4.239391730E-1,-2.626718208E-2,2.929066122E-2,9.162968025E-3,4.039638192E-2
4.263842250E-1,-2.382372320E-2,2.929066122E-2,9.162968025E-3,3.885193180E-2
4.288300580E-1,-2.809977531E-2,2.745806798E-2,1.038469747E-2,4.063723430E-2
4.312751110E-1,-2.504545078E-2,2.623633668E-2,1.099556312E-2,3.790148249E-2
4.337193810E-1,-2.871064097E-2,2.501460537E-2,9.773833677E-3,3.931360085E-2
4.361644330E-1,-2.382372320E-2,2.562547103E-2,1.160642691E-2,3.686385354E-2
4.386102670E-1,-2.626718208E-2,2.440374345E-2,1.160642691E-2,3.768576249E-2
4.410553190E-1,-2.504545078E-2,2.623633668E-2,1.099556312E-2,3.790148249E-2
4.434995900E-1,-2.382372320E-2,2.318201214E-2,1.099556312E-2,3.501253893E-2
4.459446420E-1,-2.565631643E-2,2.257115021E-2,1.038469747E-2,3.571477756E-2
4.483904750E-1,-2.382372320E-2,2.134941891E-2,9.162968025E-3,3.327653013E-2
4.508355270E-1,-2.565631643E-2,1.768423244E-2,7.941238582E-3,3.215652220E-2
4.532797980E-1,-2.199112624E-2,1.890596002E-2,8.552104235E-3,3.023546667E-2
4.557247980E-1,-2.504545078E-2,1.462990697E-2,6.108644884E-3,2.964159788E-2
4.581706830E-1,-2.260199189E-2,1.462990697E-2,6.108644884E-3,2.760796548E-2
4.606157360E-1,-2.626718208E-2,9.132123552E-3,4.276050720E-3,2.813618924E-2
4.630599540E-1,-2.504545078E-2,7.910395972E-3,1.221727114E-3,2.629337533E-2
4.655050060E-1,-2.565631643E-2,3.023478435E-3,-6.108670495E-4,2.584107492E-2
4.679508920E-1,-2.687804401E-2,-6.417118129E-4,-1.832596492E-3,2.694808813E-2
4.703959440E-1,-2.504545078E-2,-3.696036292E-3,-2.443461679E-3,2.543434280E-2
4.728401630E-1,-2.809977531E-2,-6.750359200E-3,-3.665191121E-3,2.913071142E-2
4.752852150E-1,-2.382372320E-2,-8.582954295E-3,-3.054325469E-3,2.550619132E-2
4.777311000E-1,-2.993236855E-2,-1.408073585E-2,-6.108650006E-3,3.363821360E-2
4.801761520E-1,-2.565631643E-2,-1.652419381E-2,-8.552108891E-3,3.169280865E-2
4.826203710E-1,-2.932150289E-2,-2.202197537E-2,-7.941243239E-3,3.752041145E-2
4.850654230E-1,-2.809977531E-2,-2.202197537E-2,-8.552108891E-3,3.671107923E-2
4.875113080E-1,-2.565631643E-2,-2.751975879E-2,-7.941243239E-3,3.845317985E-2
4.899563610E-1,-2.932150289E-2,-2.874148823E-2,-8.552108891E-3,4.193998384E-2
4.924005790E-1,-2.871064097E-2,-2.996321768E-2,-8.552108891E-3,4.237020043E-2
4.948456310E-1,-2.993236855E-2,-3.423926979E-2,-8.552108891E-3,4.627540221E-2
4.972914650E-1,-2.626718208E-2,-3.301754221E-2,-6.719513796E-3,4.272323506E-2
4.997365690E-1,-3.176496178E-2,-3.362840414E-2,-7.330379449E-3,4.683606329E-2
5.021807880E-1,-2.809977531E-2,-3.057408333E-2,-6.108650006E-3,4.197246179E-2
5.046258400E-1,-3.237582743E-2,-3.362840414E-2,-5.497784354E-3,4.700307862E-2
5.070716730E-1,-3.054323420E-2,-2.996321768E-2,-5.497784354E-3,4.313825682E-2
5.095167250E-1,-3.115409613E-2,-3.240667656E-2,-3.665191121E-3,4.510215091E-2
5.119609960E-1,-3.298669308E-2,-2.935235202E-2,-3.054325469E-3,4.426072067E-2
5.144060480E-1,-2.993236855E-2,-2.751975879E-2,-4.276054911E-3,4.088481939E-2
5.168518810E-1,-3.359755874E-2,-2.690889314E-2,-4.276054911E-3,4.325701248E-2
5.192969330E-1,-2.993236855E-2,-2.385457046E-2,-4.276054911E-3,3.851326868E-2
5.217412040E-1,-3.359755874E-2,-2.446543425E-2,-3.665191121E-3,4.172274023E-2
5.241862560E-1,-3.054323420E-2,-1.896765269E-2,-3.665191121E-3,3.613993124E-2
5.266320900E-1,-3.237582743E-2,-2.018938214E-2,-2.443461679E-3,3.823317745E-2
5.290771420E-1,-3.176496178E-2,-1.591333002E-2,-1.221731771E-3,3.554911388E-2
5.315214130E-1,-3.176496178E-2,-1.530246530E-2,-2.443461679E-3,3.534329846E-2
5.339664650E-1,-3.481928632E-2,-1.102641318E-2,-1.221731771E-3,3.654390668E-2
5.364122980E-1,-3.176496178E-2,-1.102641318E-2,6.108623929E-4,3.362986377E-2
5.388573500E-1,-3.604101390E-2,-7.972088642E-3,-2.328306437E-9,3.691217794E-2
5.413016210E-1,-3.115409613E-2,-4.917764105E-3,6.108623929E-4,3.154576457E-2
5.437466730E-1,-3.481928632E-2,-5.528629757E-3,6.108623929E-4,3.526076572E-2
5.461925060E-1,-2.993236855E-2,-3.085170640E-3,6.108623929E-4,3.009714467E-2
5.486375580E-1,-3.298669308E-2,-4.306900315E-3,-2.328306437E-9,3.326666967E-2
5.510818290E-1,-2.932150289E-2,-2.474304987E-3,-2.328306437E-9,2.942571524E-2
5.535268810E-1,-2.993236855E-2,-2.474304987E-3,6.108623929E-4,3.004067284E-2
5.559727150E-1,-2.932150289E-2,-4.917764105E-3,6.108623929E-4,2.973731811E-2
5.584177670E-1,-2.687804401E-2,-6.750359200E-3,6.108623929E-4,2.771948326E-2
5.608620380E-1,-2.993236855E-2,-9.804681875E-3,-6.108670495E-4,3.150320035E-2
5.633070900E-1,-2.687804401E-2,-8.582954295E-3,-6.108670495E-4,2.822179145E-2
5.657529230E-1,-2.993236855E-2,-1.163727697E-2,-1.832596492E-3,3.216723973E-2
5.681979750E-1,-2.504545078E-2,-9.804681875E-3,-6.108670495E-4,2.690315130E-2
5.706422460E-1,-2.687804401E-2,-1.102641318E-2,-2.328306437E-9,2.905186805E-2
5.730872980E-1,-2.443458512E-2,-7.972088642E-3,-6.108670495E-4,2.570945947E-2
5.755331310E-1,-2.565631643E-2,-9.193818085E-3,-1.832596492E-3,2.731540360E-2
5.779781830E-1,-2.687804401E-2,-9.193818085E-3,-1.832596492E-3,2.846601396E-2
5.804224540E-1,-2.443458512E-2,-8.582954295E-3,-6.108670495E-4,2.590538965E-2
5.828675060E-1,-2.871064097E-2,-9.193818085E-3,-6.108670495E-4,3.015294935E-2
5.853133400E-1,-2.321285754E-2,-1.041554753E-2,-6.108670495E-4,2.544982405E-2
5.877583920E-1,-2.687804401E-2,-1.408073585E-2,-3.054325469E-3,3.049631578E-2
5.902026630E-1,-2.260199189E-2,-1.408073585E-2,-3.665191121E-3,2.688030479E-2
5.926477150E-1,-2.626718208E-2,-1.835678890E-2,-4.886920564E-3,3.241633147E-2
5.950935480E-1,-2.076939866E-2,-1.774592325E-2,-6.108650006E-3,2.799287977E-2
5.975386000E-1,-2.382372320E-2,-1.957851648E-2,-5.497784354E-3,3.132273499E-2
5.999828710E-1,-2.138026431E-2,-1.713505760E-2,-7.330379449E-3,2.836301049E-2
6.024279230E-1,-1.893680543E-2,-1.408073585E-2,-7.330379449E-3,2.471040641E-2
6.048737560E-1,-2.015853301E-2,-1.591333002E-2,-8.552108891E-3,2.706915388E-2
6.073188080E-1,-1.466075145E-2,-1.591333002E-2,-7.941243239E-3,2.304853682E-2
6.097630270E-1,-1.710421033E-2,-1.713505760E-2,-7.941243239E-3,2.547994416E-2
6.122081310E-1,-1.160642877E-2,-1.591333002E-2,-6.108650006E-3,2.062180560E-2
6.146539650E-1,-1.282815821E-2,-2.018938214E-2,-5.497784354E-3,2.454380629E-2
6.170990170E-1,-9.162969887E-3,-1.957851648E-2,-4.886920564E-3,2.216213702E-2
6.195432360E-1,-1.160642877E-2,-2.629802935E-2,-4.276054911E-3,2.906166172E-2
6.219882880E-1,-1.221729256E-2,-3.179581091E-2,-4.276054911E-3,3.432958599E-2
6.244341730E-1,-1.099556312E-2,-3.973705322E-2,-2.443461679E-3,4.130261870E-2
6.268792250E-1,-1.282815821E-2,-4.462397099E-2,-1.832596492E-3,4.646739545E-2
6.293234440E-1,-1.160642877E-2,-5.012175441E-2,-3.054325469E-3,5.153861036E-2
6.317684960E-1,-1.404988766E-2,-5.989558995E-2,-4.886920564E-3,6.171517667E-2
6.342143810E-1,-8.552104235E-3,-6.417164207E-2,-3.054325469E-3,6.481101015E-2
6.366594330E-1,-1.160642877E-2,-7.333461195E-2,-3.054325469E-3,7.431018371E-2
6.391036520E-1,-7.941240445E-3,-7.516720146E-2,-3.054325469E-3,7.564720999E-2
6.415487040E-1,-9.162969887E-3,-8.127585799E-2,-3.665191121E-3,8.187282049E-2
6.439945900E-1,-8.552104235E-3,-8.249758929E-2,-1.832596492E-3,8.295992488E-2
6.464396420E-1,-9.162969887E-3,-8.555191010E-2,-3.054325469E-3,8.609540199E-2
6.488838610E-1,-7.941240445E-3,-8.677364141E-2,-2.443461679E-3,8.717051479E-2
6.513289130E-1,-7.941240445E-3,-8.860623091E-2,-1.221731771E-3,8.896977063E-2
6.537747460E-1,-9.162969887E-3,-8.982796222E-2,-6.108670495E-4,9.029615702E-2
6.562197980E-1,-9.773833677E-3,-8.982796222E-2,-2.328306437E-9,9.035812427E-2
6.586640690E-1,-9.773833677E-3,-9.104969352E-2,-2.328306437E-9,9.157278261E-2
6.611091210E-1,-1.099556312E-2,-9.043882042E-2,6.108623929E-4,9.110683729E-2
6.635550060E-1,-1.221729256E-2,-8.921709657E-2,6.108623929E-4,9.005179460E-2
6.660000060E-1,-1.282815821E-2,-8.982796222E-2,-6.108670495E-4,9.074137754E-2
6.684442770E-1,-1.343902200E-2,-8.677364141E-2,-2.328306437E-9,8.780815540E-2
6.708893290E-1,-1.588248275E-2,-8.371931314E-2,-1.832596492E-3,8.523224191E-2
6.733351630E-1,-1.832594164E-2,-8.066498488E-2,-3.665191121E-3,8.280165185E-2
6.757802670E-1,-2.138026431E-2,-7.333461195E-2,-6.108650006E-3,7.663156410E-2
6.782244860E-1,-2.443458512E-2,-6.722597033E-2,-8.552108891E-3,7.203831344E-2
6.806695380E-1,-2.809977531E-2,-5.867385864E-2,-1.160643157E-2,6.608273840E-2
6.831153710E-1,-3.054323420E-2,-4.951088876E-2,-1.466075610E-2,5.999295817E-2
6.855604230E-1,-3.115409613E-2,-4.034791887E-2,-1.832594350E-2,5.416984833E-2
6.880046940E-1,-3.176496178E-2,-2.813062444E-2,-2.138026804E-2,4.751274239E-2
6.904497460E-1,-3.298669308E-2,-1.774592325E-2,-2.443459257E-2,4.472235489E-2
6.928955790E-1,-3.481928632E-2,-6.139495410E-3,-2.687805146E-2,4.441290076E-2
6.953406310E-1,-3.543015197E-2,5.466933362E-3,-2.871064469E-2,4.592912091E-2
6.977849020E-1,-3.787361085E-2,1.951682568E-2,-2.993237227E-2,5.206979732E-2
7.002299540E-1,-4.031706974E-2,3.356670961E-2,-3.115410358E-2,6.101449234E-2
7.026757880E-1,-4.276052862E-2,4.456227645E-2,-3.054323792E-2,6.889955496E-2
7.051208400E-1,-4.276052862E-2,5.739044026E-2,-3.054323792E-2,7.781397576E-2
7.075651110E-1,-4.398225620E-2,6.899686903E-2,-3.054323792E-2,8.733782788E-2
7.100101630E-1,-4.581484944E-2,7.754897326E-2,-2.993237227E-2,9.491464899E-2
7.124559960E-1,-4.642571509E-2,8.793366700E-2,-2.748891339E-2,1.031664537E-1
7.149010480E-1,-4.703658074E-2,9.343145043E-2,-2.504545450E-2,1.075599863E-1
7.173453190E-1,-4.825831205E-2,9.709664434E-2,-2.382372692E-2,1.110143819E-1
7.197903710E-1,-4.886917397E-2,9.954009205E-2,-2.138026804E-2,1.129315808E-1
7.222362040E-1,-4.825831205E-2,1.001509652E-1,-1.954767480E-2,1.128768891E-1
7.246812560E-1,-4.703658074E-2,9.892923385E-2,-1.710421592E-2,1.108692358E-1
7.271255270E-1,-4.398225620E-2,9.892923385E-2,-1.649335027E-2,1.095146692E-1
7.295705790E-1,-4.276052862E-2,9.709664434E-2,-1.404989045E-2,1.070215893E-1
7.320164130E-1,-3.970620409E-2,9.404232353E-2,-1.221729722E-2,1.028095502E-1
7.344614650E-1,-3.848447651E-2,9.159886092E-2,-9.162972681E-3,9.977658203E-2
7.369057360E-1,-3.481928632E-2,8.793366700E-2,-6.719513796E-3,9.481489523E-2
7.393507880E-1,-3.237582743E-2,8.610107750E-2,-4.276054911E-3,9.208623346E-2
7.417966210E-1,-3.115409613E-2,8.243588358E-2,-6.108670495E-4,8.812846172E-2
7.442416730E-1,-2.809977531E-2,7.877070457E-2,3.054321278E-3,8.368841108E-2
7.466859440E-1,-2.809977531E-2,7.510551065E-2,5.497780163E-3,8.037823517E-2
7.491309960E-1,-2.809977531E-2,7.082945853E-2,7.941238582E-3,7.661248488E-2
7.515768290E-1,-2.687804401E-2,6.410994381E-2,9.162968025E-3,7.011757360E-2
7.540218810E-1,-2.809977531E-2,5.861216411E-2,9.773833677E-3,6.573059394E-2
7.564661520E-1,-2.809977531E-2,5.250352249E-2,1.038469747E-2,6.044881461E-2
7.589112040E-1,-2.748890966E-2,4.578400776E-2,1.099556312E-2,5.452263685E-2
7.613570380E-1,-2.687804401E-2,3.967535868E-2,9.162968025E-3,4.879060688E-2
7.638020900E-1,-2.626718208E-2,3.295585141E-2,7.941238582E-3,4.288491887E-2
7.662463610E-1,-2.565631643E-2,2.684720233E-2,6.108644884E-3,3.763421831E-2
7.686914130E-1,-2.565631643E-2,2.073855326E-2,2.443456557E-3,3.308027575E-2
7.711372460E-1,-2.565631643E-2,1.524076890E-2,1.221727114E-3,2.986670766E-2
7.735822980E-1,-2.565631643E-2,9.742989205E-3,-1.832596492E-3,2.750510537E-2
7.760265690E-1,-2.687804401E-2,4.245205782E-3,-6.108650006E-3,2.788846763E-2
7.784716210E-1,-2.626718208E-2,-1.252577407E-3,-7.330379449E-3,2.729960197E-2
7.809174540E-1,-2.809977531E-2,-7.361222990E-3,-8.552108891E-3,3.028074542E-2
7.833625060E-1,-2.748890966E-2,-1.224814076E-2,-1.099556778E-2,3.203996906E-2
7.858067770E-1,-2.809977531E-2,-1.469159964E-2,-1.099556778E-2,3.356103371E-2
7.882518290E-1,-2.932150289E-2,-1.835678890E-2,-1.160643157E-2,3.648878574E-2
7.906976630E-1,-2.809977531E-2,-2.080024779E-2,-1.160643157E-2,3.683689637E-2
7.931427150E-1,-2.809977531E-2,-2.263284102E-2,-1.038470212E-2,3.754577078E-2
7.955869860E-1,-2.748890966E-2,-2.263284102E-2,-7.941243239E-3,3.648217361E-2
7.980320380E-1,-2.809977531E-2,-2.324370667E-2,-7.330379449E-3,3.719679738E-2
8.004778710E-1,-2.687804401E-2,-2.141111158E-2,-7.330379449E-3,3.513686684E-2
8.029229230E-1,-2.809977531E-2,-2.202197537E-2,-5.497784354E-3,3.612188263E-2
8.053671940E-1,-2.809977531E-2,-1.957851648E-2,-3.665191121E-3,3.444342182E-2
8.078122460E-1,-2.748890966E-2,-2.018938214E-2,-3.054325469E-3,3.424295854E-2
8.102580790E-1,-2.748890966E-2,-1.896765269E-2,-3.054325469E-3,3.353715711E-2
8.127031310E-1,-2.871064097E-2,-1.957851648E-2,-2.443461679E-3,3.483661461E-2
8.151474020E-1,-2.993236855E-2,-1.774592325E-2,-6.108670495E-4,3.480283950E-2
8.175924540E-1,-2.932150289E-2,-1.835678890E-2,-2.443461679E-3,3.467986067E-2
8.200382880E-1,-2.932150289E-2,-1.713505760E-2,-2.443461679E-3,3.404895352E-2
8.224833400E-1,-2.809977531E-2,-1.713505760E-2,-1.221731771E-3,3.293478708E-2
