"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.548562140E-1,1.219820511E-2,-1.884899475E-2,1.444313116E-2,2.669615794E-2
1.573012140E-1,1.219820511E-2,-1.457294077E-2,1.383226737E-2,2.350528517E-2
1.597470470E-1,1.158734038E-2,-9.686022997E-3,1.261053793E-2,1.967514080E-2
1.621920990E-1,1.036561094E-2,-3.577377182E-3,1.322140172E-2,1.717698988E-2
1.646363180E-1,7.922152057E-3,-1.744782086E-3,1.199967228E-2,1.448436718E-2
1.670813180E-1,7.922152057E-3,2.531271894E-3,1.077794284E-2,1.361366528E-2
1.695271510E-1,7.311287336E-3,5.585592706E-3,1.077794284E-2,1.417102043E-2
1.719721510E-1,5.478693172E-3,7.418189663E-3,1.077794284E-2,1.418483939E-2
1.744163700E-1,5.478693172E-3,1.047251001E-2,1.016707905E-2,1.559035090E-2
1.768614220E-1,3.035234055E-3,1.352683455E-2,8.334483951E-3,1.617564593E-2
1.793072550E-1,3.646098776E-3,1.169424132E-2,8.945349604E-3,1.516801225E-2
1.817522550E-1,1.813504612E-3,1.352683455E-2,8.334483951E-3,1.599148757E-2
1.841964740E-1,1.202639891E-3,1.535942778E-2,8.334483951E-3,1.751633487E-2
1.866415260E-1,1.202639891E-3,1.535942778E-2,9.556213394E-3,1.812952230E-2
1.890873070E-1,1.202639891E-3,1.597029343E-2,1.138880849E-2,1.965201195E-2
1.915323590E-1,2.424369333E-3,1.535942778E-2,1.077794284E-2,1.891966279E-2
1.939765780E-1,1.202639891E-3,1.597029343E-2,1.077794284E-2,1.930442091E-2
1.964215780E-1,1.813504612E-3,1.413770020E-2,1.383226737E-2,1.986189786E-2
1.988674120E-1,1.202639891E-3,1.291597262E-2,1.566486061E-2,2.033854836E-2
2.013124120E-1,1.202639891E-3,9.861648083E-3,1.688659005E-2,1.959222726E-2
2.037566300E-1,2.424369333E-3,1.047251001E-2,1.871918514E-2,2.158608174E-2
2.062016820E-1,4.256963730E-3,8.029054850E-3,2.238437161E-2,2.415879869E-2
2.086475160E-1,3.646098776E-3,6.807324011E-3,2.238437161E-2,2.367897356E-2
2.110925160E-1,4.256963730E-3,5.585592706E-3,2.482783049E-2,2.580197188E-2
2.135367340E-1,5.478693172E-3,3.752999473E-3,2.604956180E-2,2.688272222E-2
2.159817340E-1,4.867828451E-3,1.309540588E-3,2.971474826E-2,3.013929188E-2
2.184275680E-1,6.700422615E-3,8.781295037E-5,3.093647957E-2,3.165389616E-2
2.208726200E-1,7.922152057E-3,-2.355645876E-3,3.093647957E-2,3.202148230E-2
2.233168390E-1,8.533016779E-3,-1.744782086E-3,3.032561392E-2,3.155153719E-2
2.257618390E-1,8.533016779E-3,-2.355645876E-3,3.276907280E-2,3.394368240E-2
2.282076720E-1,8.533016779E-3,-2.966511529E-3,3.337993845E-2,3.458081632E-2
2.306526720E-1,9.754746221E-3,-4.188240971E-3,3.276907280E-2,3.444573368E-2
2.330968910E-1,9.754746221E-3,-6.631699856E-3,3.215820715E-2,3.425324516E-2
2.355419430E-1,8.533016779E-3,-7.853429765E-3,3.215820715E-2,3.418536268E-2
2.379877760E-1,1.097647566E-2,-9.075159207E-3,3.215820715E-2,3.517089450E-2
2.404327760E-1,9.754746221E-3,-1.090775430E-2,3.215820715E-2,3.533106940E-2
2.428769950E-1,9.143881500E-3,-1.212948188E-2,3.032561392E-2,3.391721921E-2
2.453220470E-1,1.036561094E-2,-1.335121319E-2,2.910388447E-2,3.365615657E-2
2.477678280E-1,9.143881500E-3,-1.640553586E-2,2.849302068E-2,3.412630076E-2
2.502128800E-1,1.097647566E-2,-1.640553586E-2,2.727128938E-2,3.366523205E-2
2.526570990E-1,8.533016779E-3,-1.823813096E-2,2.727128938E-2,3.389933658E-2
2.551020990E-1,8.533016779E-3,-2.007072419E-2,2.482783049E-2,3.304644477E-2
2.575479320E-1,8.533016779E-3,-2.068158984E-2,2.543869615E-2,3.387724598E-2
2.599929320E-1,7.922152057E-3,-2.312504873E-2,2.482783049E-2,3.484177864E-2
2.624372030E-1,1.036561094E-2,-2.434677631E-2,2.543869615E-2,3.670611214E-2
2.648822030E-1,5.478693172E-3,-2.556850761E-2,2.360610291E-2,3.522801094E-2
2.673280370E-1,1.158734038E-2,-2.373591252E-2,2.360610291E-2,3.542468200E-2
2.697730370E-1,7.922152057E-3,-2.556850761E-2,2.360610291E-2,3.568973479E-2
2.722172550E-1,9.754746221E-3,-2.495764196E-2,2.482783049E-2,3.653026325E-2
2.746623070E-1,6.700422615E-3,-2.679023519E-2,2.543869615E-2,3.754649952E-2
2.771080890E-1,7.311287336E-3,-2.617937140E-2,2.604956180E-2,3.764829451E-2
2.795531410E-1,7.922152057E-3,-2.617937140E-2,2.666042559E-2,3.819552687E-2
2.819973590E-1,4.867828451E-3,-2.495764196E-2,2.604956180E-2,3.640273775E-2
2.844423590E-1,6.700422615E-3,-2.434677631E-2,2.788215503E-2,3.761749259E-2
2.868881930E-1,4.256963730E-3,-2.556850761E-2,2.849302068E-2,3.851911927E-2
2.893331930E-1,7.922152057E-3,-2.373591252E-2,2.788215503E-2,3.746423101E-2
2.917774640E-1,4.256963730E-3,-2.373591252E-2,2.788215503E-2,3.686366575E-2
2.942224640E-1,6.089557894E-3,-2.373591252E-2,2.788215503E-2,3.711995188E-2
2.966682970E-1,3.035234055E-3,-2.312504873E-2,2.727128938E-2,3.588458929E-2
2.991132970E-1,3.035234055E-3,-2.129245363E-2,2.727128938E-2,3.473189387E-2
3.015575160E-1,4.256963730E-3,-2.129245363E-2,2.788215503E-2,3.533984849E-2
3.040025680E-1,2.424369333E-3,-2.251418307E-2,2.727128938E-2,3.544699184E-2
3.064483490E-1,4.256963730E-3,-1.884899475E-2,2.666042559E-2,3.292695910E-2
3.088934010E-1,-1.908955164E-5,-2.068158984E-2,2.482783049E-2,3.231330515E-2
3.113376200E-1,2.424369333E-3,-1.823813096E-2,2.482783049E-2,3.090191183E-2
3.137826200E-1,-1.851683715E-3,-1.884899475E-2,2.482783049E-2,3.122714368E-2
3.162284530E-1,1.202639891E-3,-1.518380642E-2,2.421696670E-2,2.860866646E-2
3.186734530E-1,-1.851683715E-3,-1.396207698E-2,2.177350782E-2,2.593171743E-2
3.211177240E-1,-1.908955164E-5,-1.029688865E-2,2.177350782E-2,2.408551272E-2
3.235627240E-1,5.917751696E-4,-9.686022997E-3,2.116264403E-2,2.328146777E-2
3.260085570E-1,-2.462548437E-3,-7.853429765E-3,2.116264403E-2,2.270678326E-2
3.284535570E-1,-1.908955164E-5,-5.409970414E-3,1.994091272E-2,2.066175560E-2
3.308977760E-1,-4.295142367E-3,-5.409970414E-3,1.871918514E-2,1.995304288E-2
3.333428280E-1,-1.240818994E-3,-1.133918297E-3,1.810831949E-2,1.818616610E-2
3.357886090E-1,-3.684277879E-3,-2.355645876E-3,1.688659005E-2,1.744362045E-2
3.382336620E-1,-1.240818994E-3,8.781295037E-5,1.627572626E-2,1.632319234E-2
3.406778800E-1,-3.073413158E-3,-1.133918297E-3,1.505399682E-2,1.540631232E-2
3.431228800E-1,-3.073413158E-3,1.309540588E-3,1.444313116E-2,1.482446636E-2
3.455687140E-1,-2.462548437E-3,2.531271894E-3,1.383226737E-2,1.427596242E-2
3.480137660E-1,-3.073413158E-3,3.142137546E-3,1.322140172E-2,1.393285184E-2
3.504579840E-1,-1.908955164E-5,4.974730778E-3,1.261053793E-2,1.355632611E-2
3.529029840E-1,-4.295142367E-3,5.585592706E-3,1.261053793E-2,1.444551005E-2
3.553488180E-1,-1.908955164E-5,7.418189663E-3,1.138880849E-2,1.359172031E-2
3.577938180E-1,-5.516871810E-3,4.363865126E-3,1.016707905E-2,1.236319901E-2
3.602380370E-1,-1.851683715E-3,4.974730778E-3,1.016707905E-2,1.146935810E-2
3.626830890E-1,-4.295142367E-3,4.974730778E-3,1.077794284E-2,1.262379682E-2
3.651288700E-1,-3.073413158E-3,4.363865126E-3,9.556213394E-3,1.094579379E-2
3.675739220E-1,-3.684277879E-3,3.752999473E-3,8.334483951E-3,9.855076421E-3
3.700181410E-1,-5.516871810E-3,3.142137546E-3,8.334483951E-3,1.047723846E-2
3.724631930E-1,-1.851683715E-3,4.363865126E-3,7.112754975E-3,8.547709327E-3
3.749089740E-1,-5.516871810E-3,3.752999473E-3,7.723619696E-3,1.020662436E-2
3.773539740E-1,-1.240818994E-3,7.418189663E-3,8.334483951E-3,1.122643275E-2
3.797982450E-1,-6.127736531E-3,9.250782430E-3,7.723619696E-3,1.351963135E-2
3.822432450E-1,-2.462548437E-3,1.352683455E-2,7.723619696E-3,1.577002533E-2
3.846890780E-1,-4.295142367E-3,1.474856585E-2,7.112754975E-3,1.692807508E-2
3.871340780E-1,-3.684277879E-3,1.780289039E-2,7.112754975E-3,1.952198999E-2
3.895782970E-1,-1.240818994E-3,1.963548362E-2,4.669296090E-3,2.022113189E-2
3.920233490E-1,-3.073413158E-3,1.963548362E-2,4.669296090E-3,2.041569033E-2
3.944691300E-1,-1.240818994E-3,2.024634555E-2,7.112754975E-3,2.149524187E-2
3.969141820E-1,-4.906007089E-3,1.963548362E-2,5.891025532E-3,2.107902523E-2
3.993584010E-1,1.202639891E-3,2.207894251E-2,4.669296090E-3,2.259930023E-2
4.018034010E-1,-3.073413158E-3,1.841375232E-2,4.669296090E-3,1.924355655E-2
4.042492340E-1,-1.240818994E-3,2.024634555E-2,5.280160811E-3,2.096030148E-2
4.066942870E-1,-3.073413158E-3,1.719202474E-2,6.501890253E-3,1.863561536E-2
4.091385050E-1,-6.299542729E-4,1.597029343E-2,5.280160811E-3,1.683232643E-2
4.115835050E-1,5.917751696E-4,1.413770020E-2,4.669296090E-3,1.490057350E-2
4.140293390E-1,-1.851683715E-3,1.352683455E-2,5.280160811E-3,1.463844540E-2
4.164743390E-1,1.813504612E-3,1.352683455E-2,4.669296090E-3,1.442450616E-2
4.189185570E-1,-1.851683715E-3,1.108337566E-2,5.280160811E-3,1.241571773E-2
4.213636090E-1,3.035234055E-3,1.291597262E-2,5.280160811E-3,1.427988420E-2
4.238094430E-1,-1.908955164E-5,9.861648083E-3,5.891025532E-3,1.148723853E-2
4.262544430E-1,4.867828451E-3,1.169424132E-2,7.723619696E-3,1.483594739E-2
4.286986620E-1,1.813504612E-3,9.250782430E-3,7.723619696E-3,1.218688130E-2
4.311437140E-1,3.035234055E-3,9.250782430E-3,9.556213394E-3,1.364224453E-2
4.335894950E-1,4.867828451E-3,6.807324011E-3,1.077794284E-2,1.364549251E-2
4.360345470E-1,3.035234055E-3,7.418189663E-3,1.016707905E-2,1.294649296E-2
4.384787660E-1,5.478693172E-3,5.585592706E-3,1.199967228E-2,1.432505007E-2
4.409237660E-1,5.917751696E-4,4.363865126E-3,1.077794284E-2,1.164291924E-2
4.433695990E-1,4.867828451E-3,4.363865126E-3,1.261053793E-2,1.420439156E-2
4.458145990E-1,1.202639891E-3,1.309540588E-3,1.261053793E-2,1.273526231E-2
4.482588180E-1,4.867828451E-3,1.309540588E-3,1.383226737E-2,1.472216937E-2
4.507038700E-1,3.035234055E-3,-1.744782086E-3,1.383226737E-2,1.426844529E-2
4.531497030E-1,4.867828451E-3,-2.355645876E-3,1.383226737E-2,1.485181612E-2
4.555947030E-1,4.867828451E-3,-4.188240971E-3,1.383226737E-2,1.525020449E-2
4.580389220E-1,4.256963730E-3,-4.188240971E-3,1.444313116E-2,1.562904797E-2
4.604839740E-1,7.922152057E-3,-6.020836066E-3,1.505399682E-2,1.804532572E-2
4.629297550E-1,3.646098776E-3,-7.853429765E-3,1.505399682E-2,1.736643934E-2
4.653748070E-1,6.700422615E-3,-7.242563646E-3,1.505399682E-2,1.799925586E-2
4.678190260E-1,3.035234055E-3,-1.029688865E-2,1.383226737E-2,1.750914568E-2
4.702640260E-1,6.700422615E-3,-8.464295417E-3,1.627572626E-2,1.953046915E-2
4.727098590E-1,3.646098776E-3,-1.029688865E-2,1.444313116E-2,1.810867168E-2
4.751548590E-1,4.256963730E-3,-8.464295417E-3,1.383226737E-2,1.676596725E-2
4.775990780E-1,3.035234055E-3,-8.464295417E-3,1.261053793E-2,1.548814416E-2
4.800441300E-1,4.256963730E-3,-6.631699856E-3,1.322140172E-2,1.539177204E-2
4.824899640E-1,6.089557894E-3,-4.188240971E-3,1.199967228E-2,1.409312643E-2
4.849349640E-1,1.202639891E-3,-3.577377182E-3,1.138880849E-2,1.199787185E-2
4.873791820E-1,5.478693172E-3,1.309540588E-3,1.077794284E-2,1.216120994E-2
4.898242340E-1,1.813504612E-3,6.986748776E-4,9.556213394E-3,9.751828546E-3
4.922700160E-1,6.089557894E-3,5.585592706E-3,1.016707905E-2,1.310156699E-2
4.947150680E-1,2.424369333E-3,6.196458358E-3,8.334483951E-3,1.066476843E-2
4.971592870E-1,2.424369333E-3,8.639916778E-3,5.891025532E-3,1.073451957E-2
4.996042870E-1,2.424369333E-3,1.047251001E-2,6.501890253E-3,1.256286629E-2
5.020501200E-1,1.202639891E-3,1.047251001E-2,5.280160811E-3,1.178982217E-2
5.044951200E-1,3.646098776E-3,1.291597262E-2,5.280160811E-3,1.442208318E-2
5.069393910E-1,-2.462548437E-3,1.413770020E-2,4.058431368E-3,1.491340259E-2
5.093843910E-1,1.813504612E-3,1.658115909E-2,3.447566647E-3,1.703259673E-2
5.118302240E-1,-3.073413158E-3,1.474856585E-2,2.225837205E-3,1.522893346E-2
5.142752240E-1,1.813504612E-3,1.780289039E-2,2.836701926E-3,1.811845973E-2
5.167194430E-1,-1.851683715E-3,1.780289039E-2,2.225837205E-3,1.803679545E-2
5.191644950E-1,1.202639891E-3,1.902461797E-2,2.836701926E-3,1.927250138E-2
5.216102760E-1,-1.240818994E-3,1.658115909E-2,3.447566647E-3,1.698117146E-2
5.240553280E-1,-1.851683715E-3,1.719202474E-2,2.225837205E-3,1.743412741E-2
5.264995470E-1,1.202639891E-3,1.597029343E-2,3.447566647E-3,1.638237867E-2
5.289445470E-1,-1.851683715E-3,1.352683455E-2,5.280160811E-3,1.463844540E-2
5.313903800E-1,3.035234055E-3,1.474856585E-2,4.669296090E-3,1.576499814E-2
5.338354320E-1,-1.851683715E-3,1.230510697E-2,7.112754975E-3,1.433302736E-2
5.362796510E-1,3.035234055E-3,1.352683455E-2,8.334483951E-3,1.617564593E-2
5.387246510E-1,1.813504612E-3,1.108337566E-2,8.334483951E-3,1.398547953E-2
5.411704840E-1,3.646098776E-3,1.169424132E-2,1.016707905E-2,1.591913354E-2
5.436154840E-1,3.035234055E-3,1.108337566E-2,1.261053793E-2,1.706105298E-2
5.460597030E-1,3.646098776E-3,9.250782430E-3,1.383226737E-2,1.703533482E-2
5.485047550E-1,5.478693172E-3,8.029054850E-3,1.322140172E-2,1.640997453E-2
5.509505370E-1,2.424369333E-3,6.196458358E-3,1.444313116E-2,1.590212881E-2
5.533955890E-1,8.533016779E-3,5.585592706E-3,1.505399682E-2,1.818334516E-2
5.558398070E-1,4.256963730E-3,3.142137546E-3,1.566486061E-2,1.653428639E-2
5.582848070E-1,7.922152057E-3,3.142137546E-3,1.627572626E-2,1.837206539E-2
5.607306410E-1,4.256963730E-3,-5.230527022E-4,1.810831949E-2,1.860931377E-2
5.631756410E-1,7.922152057E-3,8.781295037E-5,1.627572626E-2,1.810158749E-2
5.656199120E-1,6.089557894E-3,-4.188240971E-3,1.688659005E-2,1.843314952E-2
5.680649120E-1,4.867828451E-3,-5.409970414E-3,1.566486061E-2,1.727285129E-2
5.705107450E-1,9.754746221E-3,-5.409970414E-3,1.627572626E-2,1.973124727E-2
5.729557450E-1,6.089557894E-3,-7.242563646E-3,1.505399682E-2,1.778089603E-2
5.753999640E-1,9.754746221E-3,-4.799104761E-3,1.444313116E-2,1.807734821E-2
5.778450160E-1,6.089557894E-3,-6.631699856E-3,1.322140172E-2,1.599586265E-2
5.802907970E-1,9.143881500E-3,-7.242563646E-3,1.322140172E-2,1.763152746E-2
5.827358490E-1,5.478693172E-3,-9.686022997E-3,1.138880849E-2,1.592294191E-2
5.851800680E-1,7.311287336E-3,-8.464295417E-3,1.077794284E-2,1.553265178E-2
5.876250680E-1,7.922152057E-3,-1.212948188E-2,9.556213394E-3,1.735528848E-2
5.900709010E-1,7.311287336E-3,-1.151861809E-2,8.945349604E-3,1.631418906E-2
5.925159530E-1,8.533016779E-3,-1.274034753E-2,7.723619696E-3,1.716924960E-2
5.949601720E-1,6.700422615E-3,-1.457294077E-2,5.891025532E-3,1.708714276E-2
5.974051720E-1,9.143881500E-3,-1.274034753E-2,7.723619696E-3,1.748088457E-2
5.998510050E-1,4.867828451E-3,-1.151861809E-2,5.891025532E-3,1.382311464E-2
6.022960050E-1,9.143881500E-3,-9.075159207E-3,7.723619696E-3,1.502076512E-2
6.047402240E-1,4.867828451E-3,-9.686022997E-3,7.112754975E-3,1.296557282E-2
6.071852760E-1,4.867828451E-3,-3.577377182E-3,7.112754975E-3,9.331916451E-3
6.096310570E-1,4.867828451E-3,-5.409970414E-3,5.891025532E-3,9.363103947E-3
6.120761090E-1,4.256963730E-3,-2.355645876E-3,6.501890253E-3,8.120676361E-3
6.145203280E-1,6.089557894E-3,-5.230527022E-4,5.280160811E-3,8.076905203E-3
6.169653280E-1,3.035234055E-3,-1.133918297E-3,4.669296090E-3,5.683374213E-3
6.194111620E-1,4.867828451E-3,6.986748776E-4,6.501890253E-3,8.152206896E-3
6.218562140E-1,-1.908955164E-5,-1.744782086E-3,4.669296090E-3,4.984671996E-3
6.243004320E-1,4.256963730E-3,1.309540588E-3,4.669296090E-3,6.452825949E-3
6.267454320E-1,5.917751696E-4,-1.133918297E-3,4.669296090E-3,4.841311240E-3
6.291912660E-1,1.202639891E-3,-1.133918297E-3,6.501890253E-3,6.708702578E-3
6.316362660E-1,-1.908955164E-5,6.986748776E-4,6.501890253E-3,6.539349192E-3
6.340804840E-1,-1.908955164E-5,2.531271894E-3,6.501890253E-3,6.977268712E-3
6.365255370E-1,1.202639891E-3,3.142137546E-3,7.112754975E-3,7.868332377E-3
6.389713180E-1,-2.462548437E-3,5.585592706E-3,7.112754975E-3,9.373061080E-3
6.414163700E-1,1.813504612E-3,6.807324011E-3,9.556213394E-3,1.187222277E-2
6.438605890E-1,-3.073413158E-3,4.974730778E-3,8.334483951E-3,1.018122967E-2
6.463056410E-1,5.917751696E-4,8.029054850E-3,8.945349604E-3,1.203474965E-2
6.487514220E-1,-3.073413158E-3,4.974730778E-3,1.138880849E-2,1.280229564E-2
6.511964740E-1,-1.908955164E-5,7.418189663E-3,1.138880849E-2,1.359172031E-2
6.536406930E-1,-1.240818994E-3,6.196458358E-3,1.016707905E-2,1.197101601E-2
6.560856930E-1,-6.299542729E-4,4.363865126E-3,1.138880849E-2,1.221249852E-2
6.585315260E-1,1.202639891E-3,3.142137546E-3,1.261053793E-2,1.305162971E-2
6.609765260E-1,-3.073413158E-3,-5.230527022E-4,1.261053793E-2,1.299019320E-2
6.634207450E-1,1.813504612E-3,8.781295037E-5,1.383226737E-2,1.395091864E-2
6.658657970E-1,-3.684277879E-3,-1.744782086E-3,1.322140172E-2,1.383559292E-2
6.683116300E-1,5.917751696E-4,1.309540588E-3,1.444313116E-2,1.451444564E-2
6.707566300E-1,-1.851683715E-3,-2.355645876E-3,1.505399682E-2,1.534928729E-2
6.732008490E-1,-1.908955164E-5,-1.744782086E-3,1.566486061E-2,1.576174123E-2
6.756458490E-1,-1.851683715E-3,-2.966511529E-3,1.627572626E-2,1.664716758E-2
6.780916820E-1,-2.462548437E-3,-2.966511529E-3,1.627572626E-2,1.672613526E-2
6.805367340E-1,-6.299542729E-4,-5.409970414E-3,1.688659005E-2,1.774321126E-2
6.829809530E-1,-3.684277879E-3,-6.631699856E-3,1.688659005E-2,1.851243555E-2
6.854259530E-1,-1.908955164E-5,-5.409970414E-3,1.688659005E-2,1.773203507E-2
6.878717870E-1,-4.295142367E-3,-9.686022997E-3,1.566486061E-2,1.891177272E-2
6.903167870E-1,-6.299542729E-4,-6.020836066E-3,1.566486061E-2,1.679390268E-2
6.927610050E-1,-3.684277879E-3,-6.020836066E-3,1.566486061E-2,1.718174113E-2
6.952060570E-1,-6.299542729E-4,-1.744782086E-3,1.444313116E-2,1.456176997E-2
6.976518910E-1,-2.462548437E-3,2.531271894E-3,1.505399682E-2,1.546267449E-2
7.000968910E-1,-2.462548437E-3,8.029054850E-3,1.261053793E-2,1.515109018E-2
7.025411090E-1,-1.908955164E-5,1.108337566E-2,1.261053793E-2,1.678890251E-2
7.049861620E-1,-3.073413158E-3,1.535942778E-2,9.556213394E-3,1.834881753E-2
7.074319430E-1,-1.240818994E-3,1.963548362E-2,9.556213394E-3,2.187265561E-2
7.098769950E-1,-6.127736531E-3,2.024634555E-2,9.556213394E-3,2.321174008E-2
7.123212140E-1,-3.073413158E-3,2.513326332E-2,7.112754975E-3,2.630053378E-2
7.147662140E-1,-7.960330695E-3,2.513326332E-2,5.280160811E-3,2.688731835E-2
7.172120470E-1,-5.516871810E-3,2.574412897E-2,4.669296090E-3,2.673945357E-2
7.196570470E-1,-4.906007089E-3,2.513326332E-2,4.058431368E-3,2.592721921E-2
7.221012660E-1,-3.684277879E-3,2.452240139E-2,2.225837205E-3,2.489731762E-2
7.245463180E-1,-3.684277879E-3,2.452240139E-2,2.225837205E-3,2.489731762E-2
7.269921510E-1,-5.516871810E-3,2.146807685E-2,2.225837205E-3,2.227708575E-2
7.294371510E-1,-2.462548437E-3,2.085721120E-2,3.932430409E-4,2.100576216E-2
7.318813700E-1,-5.516871810E-3,2.085721120E-2,3.932430409E-4,2.157808550E-2
7.343264220E-1,-1.240818994E-3,2.207894251E-2,2.225837205E-3,2.222551879E-2
7.367722030E-1,-4.906007089E-3,1.719202474E-2,1.614972483E-3,1.795112131E-2
7.392172550E-1,-1.908955164E-5,1.780289039E-2,2.225837205E-3,1.794150556E-2
7.416614740E-1,-1.851683715E-3,1.474856585E-2,2.836701926E-3,1.513260735E-2
7.441064740E-1,1.202639891E-3,1.413770020E-2,2.836701926E-3,1.446954690E-2
7.465523070E-1,2.424369333E-3,1.352683455E-2,5.280160811E-3,1.472185171E-2
7.489973070E-1,-1.908955164E-5,1.108337566E-2,6.501890253E-3,1.284975320E-2
7.514415260E-1,3.646098776E-3,1.230510697E-2,7.112754975E-3,1.467313794E-2
7.538865780E-1,3.646098776E-3,9.250782430E-3,1.016707905E-2,1.422112894E-2
7.563324120E-1,3.646098776E-3,9.861648083E-3,1.077794284E-2,1.505689845E-2
7.587774120E-1,4.256963730E-3,8.639916778E-3,1.016707905E-2,1.400497763E-2
7.612216300E-1,4.256963730E-3,6.196458358E-3,1.199967228E-2,1.416015435E-2
7.636666820E-1,6.089557894E-3,4.363865126E-3,1.138880849E-2,1.363198419E-2
7.661124640E-1,6.089557894E-3,3.142137546E-3,1.138880849E-2,1.329137700E-2
7.685575160E-1,5.478693172E-3,-1.744782086E-3,1.261053793E-2,1.385950974E-2
7.710017340E-1,6.700422615E-3,-2.355645876E-3,1.261053793E-2,1.447309219E-2
7.734467340E-1,7.922152057E-3,-4.799104761E-3,1.383226737E-2,1.664702738E-2
7.758925680E-1,7.922152057E-3,-6.631699856E-3,1.322140172E-2,1.677931464E-2
7.783375680E-1,9.143881500E-3,-7.853429765E-3,1.199967228E-2,1.700820575E-2
7.807817870E-1,9.754746221E-3,-7.853429765E-3,1.077794284E-2,1.652257500E-2
7.832268390E-1,9.143881500E-3,-9.686022997E-3,1.199967228E-2,1.792823876E-2
7.856726720E-1,9.143881500E-3,-1.090775430E-2,1.199967228E-2,1.861670775E-2
7.881176720E-1,1.036561094E-2,-1.396207698E-2,1.138880849E-2,2.078678529E-2
7.905618910E-1,7.922152057E-3,-1.457294077E-2,9.556213394E-3,1.914294414E-2
7.930069430E-1,9.143881500E-3,-1.518380642E-2,9.556213394E-3,2.013652802E-2
7.954527240E-1,7.311287336E-3,-1.579467207E-2,1.016707905E-2,2.015678756E-2
7.978977760E-1,7.311287336E-3,-1.518380642E-2,1.016707905E-2,1.968177828E-2
8.003419950E-1,7.311287336E-3,-1.518380642E-2,9.556213394E-3,1.937328352E-2
8.027869950E-1,7.311287336E-3,-1.396207698E-2,9.556213394E-3,1.843137896E-2
8.052328280E-1,5.478693172E-3,-1.396207698E-2,1.016707905E-2,1.811974527E-2
8.076778280E-1,6.089557894E-3,-1.274034753E-2,8.945349604E-3,1.671581437E-2
8.101220990E-1,6.089557894E-3,-1.274034753E-2,9.556213394E-3,1.705052448E-2
8.125670990E-1,5.478693172E-3,-1.335121319E-2,8.945349604E-3,1.697911223E-2
8.150129320E-1,5.478693172E-3,-1.090775430E-2,8.945349604E-3,1.513322379E-2
8.174579320E-1,4.256963730E-3,-1.090775430E-2,8.334483951E-3,1.437235078E-2
8.199021510E-1,4.867828451E-3,-8.464295417E-3,8.334483951E-3,1.283758830E-2
8.223472030E-1,3.035234055E-3,-7.242563646E-3,8.945349604E-3,1.190322030E-2
