"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.934798500E-2,1.348619580E0,-2.378848553E0,1.028200912E1,1.063942700E1
9.180163000E-2,1.317496300E0,-2.371666431E0,1.016230392E1,1.051822320E1
9.425527600E-2,1.283978939E0,-2.393213272E0,1.008329868E1,1.044265215E1
9.670892200E-2,1.216944218E0,-2.417154312E0,1.001626396E1,1.037540997E1
9.916256800E-2,1.159485817E0,-2.429124832E0,9.949229240E0,1.030690144E1
1.016162140E-1,1.078086376E0,-2.457853794E0,9.865435600E0,1.022399800E1
1.040698600E-1,9.966870546E-1,-2.486582994E0,9.740942955E0,1.010259619E1
1.065235050E-1,9.200758934E-1,-2.517706394E0,9.717001915E0,1.007995592E1
1.089771510E-1,8.865585327E-1,-2.565588236E0,9.728971481E0,1.010055024E1
1.114307970E-1,8.458588123E-1,-2.575164795E0,9.690667152E0,1.006260308E1
1.138844430E-1,8.506469727E-1,-2.563194275E0,9.582931519E0,9.956211210E0
1.163380890E-1,8.626174927E-1,-2.517706394E0,9.479986191E0,9.846476152E0
1.187916820E-1,9.464108944E-1,-2.443489313E0,9.365068436E0,9.724754003E0
1.212452760E-1,1.075692296E0,-2.383636713E0,9.290851593E0,9.651878637E0
1.236989220E-1,1.216944218E0,-2.326178551E0,9.276487350E0,9.640813111E0
1.261525680E-1,1.396501541E0,-2.268720150E0,9.262123108E0,9.637646608E0
1.286062140E-1,1.602393985E0,-2.184926510E0,9.264516830E0,9.652608064E0
1.310598600E-1,1.817862868E0,-2.132256508E0,9.324368477E0,9.736271911E0
1.335135050E-1,2.023755074E0,-2.093950987E0,9.310005188E0,9.754814808E0
1.359671510E-1,2.203312635E0,-2.067615747E0,9.274092674E0,9.753892371E0
1.384200680E-1,2.332593918E0,-2.065221786E0,9.264516830E0,9.774323890E0
1.408493910E-1,2.399628639E0,-2.077192307E0,9.219028473E0,9.750047768E0
1.432549640E-1,2.406811237E0,-2.125074148E0,9.204665184E0,9.748566131E0
1.456602760E-1,2.354140997E0,-2.168168068E0,9.168752670E0,9.711279943E0
1.480659530E-1,2.234436035E0,-2.247173309E0,9.197482109E0,9.728112326E0
1.504713180E-1,2.117125273E0,-2.285478830E0,9.245364189E0,9.756146365E0
1.528771510E-1,1.997420192E0,-2.309419870E0,9.290851593E0,9.779725501E0
1.552827760E-1,1.868138909E0,-2.345331430E0,9.355492592E0,9.824243693E0
1.576879320E-1,1.750828147E0,-2.359695911E0,9.374646187E0,9.824334844E0
1.600939220E-1,1.695763946E0,-2.333360910E0,9.355492592E0,9.790067933E0
1.624993910E-1,1.683793426E0,-2.295055389E0,9.307610512E0,9.733141989E0
1.649046510E-1,1.700551987E0,-2.239990711E0,9.178328514E0,9.599539039E0
1.673103280E-1,1.736463547E0,-2.168168068E0,9.092142105E0,9.507013542E0
1.697161100E-1,1.789133668E0,-2.084374666E0,8.989195824E0,9.399535020E0
1.721224640E-1,1.870533109E0,-2.007763147E0,8.943707466E0,9.355207652E0
1.745280890E-1,1.980661511E0,-1.959881186E0,8.972436905E0,9.395146529E0
1.769332450E-1,2.093184233E0,-1.890452504E0,8.934130669E0,9.368773757E0
1.793388180E-1,2.172189474E0,-1.823417544E0,8.857520103E0,9.300479613E0
1.817440260E-1,2.260771275E0,-1.775535703E0,8.804849625E0,9.262234649E0
1.841489740E-1,2.363717318E0,-1.727653742E0,8.756967545E0,9.233440723E0
1.865542870E-1,2.466663361E0,-1.667801261E0,8.737814903E0,9.231218688E0
1.889597550E-1,2.581580162E0,-1.643860221E0,8.728239059E0,9.249269681E0
1.913653800E-1,2.715649843E0,-1.591190100E0,8.874279022E0,9.415915684E0
1.937706410E-1,2.813807964E0,-1.538519859E0,8.929343224E0,9.487767336E0
1.961759530E-1,2.962241888E0,-1.509790659E0,9.096929550E0,9.685477380E0
1.985820470E-1,3.105887890E0,-1.469091058E0,9.245364189E0,9.863139820E0
2.009874640E-1,3.235169172E0,-1.418814898E0,9.360280991E0,1.000470967E1
2.033923600E-1,3.364450693E0,-1.402056217E0,9.439286232E0,1.011856782E1
2.057979320E-1,3.491338015E0,-1.330233335E0,9.503927231E0,1.021193393E1
2.082037660E-1,3.594284058E0,-1.308686495E0,9.604478836E0,1.033815999E1
2.106097550E-1,3.673289299E0,-1.287139416E0,9.661936760E0,1.041646793E1
2.130153280E-1,3.757082701E0,-1.251228094E0,9.757700920E0,1.053062056E1
2.154205890E-1,3.797782421E0,-1.227287054E0,9.805583000E0,1.058672956E1
2.178265260E-1,3.809752941E0,-1.232075214E0,9.863041878E0,1.064480258E1
2.202323070E-1,3.802570581E0,-1.227287054E0,9.836707115E0,1.061727759E1
2.226375160E-1,3.757082701E0,-1.227287054E0,9.788825035E0,1.055665664E1
2.250429850E-1,3.658924580E0,-1.248834014E0,9.714608192E0,1.045566487E1
2.274485570E-1,3.611042738E0,-1.275169134E0,9.523079872E0,1.026424553E1
2.298546510E-1,3.520066977E0,-1.346991897E0,9.585326195E0,1.029969596E1
2.322602760E-1,3.493731976E0,-1.373327136E0,9.491955757E0,1.020732162E1
2.346653800E-1,3.448243856E0,-1.411632657E0,8.910189629E0,9.657876147E0
2.370715260E-1,3.429091215E0,-1.461908698E0,9.389009476E0,1.010194746E1
2.394772030E-1,3.488943577E0,-1.483455539E0,8.642050743E0,9.437076277E0
2.418824640E-1,3.488943577E0,-1.519367099E0,8.893431664E0,9.673382574E0
2.442878280E-1,3.551190138E0,-1.509790659E0,8.634868622E0,9.457873722E0
2.466929320E-1,3.591889858E0,-1.471485138E0,8.208719254E0,9.080198954E0
2.490987660E-1,3.625407457E0,-1.452332377E0,8.610927582E0,9.455206100E0
2.515042350E-1,3.704412699E0,-1.414026737E0,7.847210407E0,8.792090550E0
2.539093910E-1,3.737929821E0,-1.392479777E0,8.175201416E0,9.096429930E0
2.563155890E-1,3.783417940E0,-1.318262815E0,7.835239887E0,8.800173422E0
2.587210570E-1,3.790600061E0,-1.270380855E0,7.557524204E0,8.549777099E0
2.611263180E-1,3.814541101E0,-1.253622055E0,7.942974091E0,8.900175811E0
2.635322030E-1,3.821723461E0,-1.188981414E0,7.251080036E0,8.282355263E0
2.659377760E-1,3.792994261E0,-1.172222853E0,7.720323563E0,8.681261878E0
2.683437140E-1,3.852846861E0,-1.102793932E0,7.332479477E0,8.356185653E0
2.707491300E-1,3.828905582E0,-1.086035252E0,7.186439514E0,8.214919562E0
2.731542870E-1,3.864817381E0,-1.050123811E0,7.500065804E0,8.502385575E0
2.755605890E-1,3.962975264E0,-1.009424090E0,6.781836510E0,7.919432832E0
2.779662660E-1,4.051557064E0,-9.735126495E-1,7.315720558E0,8.419181006E0
2.803712660E-1,4.223932266E0,-9.447834492E-1,6.896753311E0,8.142445934E0
2.827767350E-1,4.372365952E0,-9.423893094E-1,6.913511753E0,8.234216805E0
2.851820470E-1,4.571076870E0,-9.136601686E-1,7.255867958E0,8.624218137E0
2.875878800E-1,4.750634193E0,-9.136601686E-1,6.724378109E0,8.283752839E0
2.899936100E-1,4.899068356E0,-8.921132684E-1,7.322902679E0,8.855599386E0
2.923988700E-1,5.083413601E0,-8.394430876E-1,6.808171272E0,8.537971340E0
2.948049120E-1,5.207906723E0,-8.155021667E-1,6.908723831E0,8.690097882E0
2.972106410E-1,5.365917206E0,-7.628319263E-1,7.160103798E0,8.980092784E0
2.996159530E-1,5.488016129E0,-7.245264053E-1,6.760289192E0,8.737549399E0
3.020217870E-1,5.564627647E0,-6.981912851E-1,7.543159962E0,9.399564571E0
3.044277760E-1,5.703485012E0,-6.431270242E-1,7.196015358E0,9.204672220E0
3.068340780E-1,5.717849731E0,-6.646738648E-1,7.614983082E0,9.545866343E0
3.092397030E-1,5.756155491E0,-6.335506439E-1,7.794540405E0,9.710281797E0
3.116446510E-1,5.777702332E0,-6.120036840E-1,7.339661598E0,9.360930783E0
3.140503800E-1,5.744184971E0,-6.694620848E-1,7.904668808E0,9.794265129E0
3.164555890E-1,5.768126011E0,-6.287623644E-1,7.234321594E0,9.273727876E0
3.188604320E-1,5.727426052E0,-6.527034044E-1,7.564706802E0,9.510742343E0
3.212660570E-1,5.727426052E0,-6.239742041E-1,7.478519440E0,9.440392259E0
3.236717350E-1,5.708273888E0,-6.335506439E-1,7.018852234E0,9.069182095E0
3.260775160E-1,5.667573452E0,-6.407328844E-1,7.471336842E0,9.399617102E0
3.284828280E-1,5.629268169E0,-6.407328844E-1,6.671708107E0,8.752764581E0
3.308878800E-1,5.564627647E0,-6.934030652E-1,6.990122795E0,8.961456654E0
3.332937140E-1,5.519139767E0,-7.005853653E-1,6.736348152E0,8.736710482E0
3.356994430E-1,5.476045609E0,-7.364968657E-1,6.279076099E0,8.363988271E0
3.381046510E-1,5.430558205E0,-7.700142860E-1,6.592702866E0,8.575990642E0
3.405100160E-1,5.404222965E0,-7.987434268E-1,5.675762653E0,7.877683582E0
3.429154850E-1,5.325217724E0,-8.585959077E-1,5.948689938E0,8.030071152E0
3.453212660E-1,5.327611446E0,-8.801427484E-1,5.517752171E0,7.720342220E0
3.477265780E-1,5.284518242E0,-9.376011491E-1,5.110755444E0,7.411143648E0
3.501317870E-1,5.248606682E0,-9.759067893E-1,5.371712208E0,7.573345245E0
3.525375160E-1,5.236636162E0,-1.014212251E0,4.454772472E0,6.949531104E0
3.549426720E-1,5.179177761E0,-1.066882491E0,4.806704998E0,7.146085185E0
3.573474640E-1,5.210300922E0,-1.069276571E0,4.256062508E0,6.812096311E0
3.597527760E-1,5.212695122E0,-1.131523132E0,4.014258385E0,6.675837431E0
3.621581930E-1,5.224665642E0,-1.143493533E0,4.284791470E0,6.853039214E0
3.645639220E-1,5.260577202E0,-1.133917212E0,3.437280655E0,6.385478764E0
3.669692350E-1,5.272547722E0,-1.167434573E0,3.865824223E0,6.641329677E0
3.693740780E-1,5.368311882E0,-1.169828653E0,3.233782291E0,6.375313282E0
3.717797550E-1,5.435346127E0,-1.193769693E0,3.078165531E0,6.359494998E0
3.741852760E-1,5.523927689E0,-1.212922454E0,3.171535969E0,6.484103515E0
3.765905890E-1,5.638844490E0,-1.179405093E0,2.338389397E0,6.217365079E0
3.789961100E-1,5.705879211E0,-1.208134174E0,2.819603443E0,6.478179477E0
3.814015780E-1,5.839949131E0,-1.186587334E0,2.175590515E0,6.343988449E0
3.838076200E-1,5.952471733E0,-1.215316534E0,2.175590515E0,6.453069665E0
3.862131930E-1,6.069782257E0,-1.210528374E0,2.283325195E0,6.597060674E0
3.886184010E-1,6.220610619E0,-1.193769693E0,1.596218705E0,6.532151001E0
3.910242870E-1,6.323556423E0,-1.236863494E0,2.209107876E0,6.811560375E0
3.934296510E-1,6.464808464E0,-1.217710733E0,1.486090064E0,6.744259158E0
3.958348600E-1,6.558178425E0,-1.253622055E0,1.687194467E0,6.886791537E0
3.982404320E-1,6.661124706E0,-1.263198614E0,1.759017348E0,7.004312609E0
4.006457970E-1,6.773647785E0,-1.263198614E0,1.234709740E0,7.000177369E0
4.030516820E-1,6.898140430E0,-1.277563095E0,1.845204949E0,7.254053361E0
4.054571510E-1,7.065727711E0,-1.265592575E0,1.167675018E0,7.272530343E0
4.078620990E-1,7.266831875E0,-1.303898215E0,1.610583305E0,7.556518685E0
4.102680370E-1,7.542153358E0,-1.272774935E0,1.732682347E0,7.842590225E0
4.126733490E-1,7.827050686E0,-1.251228094E0,1.426237702E0,8.053722628E0
4.150780370E-1,8.143072128E0,-1.246439815E0,2.082220554E0,8.496992311E0
4.174832450E-1,8.456698418E0,-1.215316534E0,1.404690862E0,8.658284982E0
4.198883490E-1,8.734414101E0,-1.203346133E0,1.873934150E0,9.013859373E0
4.222938180E-1,9.031281471E0,-1.172222853E0,1.770987868E0,9.277637062E0
4.246988180E-1,9.311391830E0,-1.160252333E0,1.478907824E0,9.499230055E0
4.271037140E-1,9.569954872E0,-1.198557854E0,2.173196316E0,9.886524132E0
4.295095470E-1,9.876399040E0,-1.162646294E0,1.533972144E0,1.006221024E1
4.319149120E-1,1.020678425E1,-1.167434573E0,2.223472595E0,1.051119301E1
4.343197550E-1,1.054435253E1,-1.141099453E0,2.149255276E0,1.082149604E1
4.367248070E-1,1.092740822E1,-1.100399852E0,2.122920513E0,1.118596986E1
4.391300680E-1,1.125061131E1,-1.107582092E0,2.953672886E0,1.168448443E1
4.415358490E-1,1.165042591E1,-1.081246972E0,2.422182560E0,1.194857679E1
4.439412660E-1,1.195447636E1,-1.095611691E0,3.274481773E0,1.244315478E1
4.463464220E-1,1.228246784E1,-1.052517891E0,3.135624409E0,1.272002164E1
4.487522030E-1,1.252427197E1,-1.088429332E0,3.209841251E0,1.297478892E1
4.511575680E-1,1.275410557E1,-1.107582092E0,3.856247902E0,1.337028776E1
4.535626200E-1,1.294563389E1,-1.100399852E0,3.272087574E0,1.339801753E1
4.559681930E-1,1.301266861E1,-1.169828653E0,4.143539906E0,1.370645710E1
4.583738700E-1,1.306533909E1,-1.212922454E0,3.832306862E0,1.366970527E1
4.607799120E-1,1.299351597E1,-1.279957175E0,4.033411026E0,1.366521687E1
4.631854850E-1,1.286423397E1,-1.327839255E0,4.607995033E0,1.372899454E1
4.655905890E-1,1.267270660E1,-1.378115177E0,4.102839947E0,1.339141478E1
4.679965260E-1,1.243329620E1,-1.481061459E0,5.017385960E0,1.348905332E1
4.704018910E-1,1.220106888E1,-1.526549339E0,4.631936073E0,1.313968289E1
4.728069430E-1,1.190898895E1,-1.627101541E0,4.902468681E0,1.298097363E1
4.752127240E-1,1.164324379E1,-1.730047822E0,5.228066444E0,1.287986297E1
4.776185570E-1,1.139665127E1,-1.816235304E0,4.713335514E0,1.246586950E1
4.800249120E-1,1.111893559E1,-1.943122625E0,5.520146370E0,1.256496996E1
4.824308490E-1,1.093219662E1,-2.000581026E0,4.909651279E0,1.214989395E1
4.848361100E-1,1.075263882E1,-2.122680187E0,5.180184364E0,1.212267804E1
4.872420990E-1,1.067123985E1,-2.175350428E0,5.096390724E0,1.202417182E1
4.896475680E-1,1.060659885E1,-2.225626230E0,4.232121468E0,1.163461230E1
4.920527240E-1,1.050604630E1,-2.309419870E0,4.663058758E0,1.172410107E1
4.944582970E-1,1.043901157E1,-2.326178551E0,3.765272141E0,1.133848948E1
4.968637660E-1,1.033367157E1,-2.398001671E0,4.004682064E0,1.133898843E1
4.992697030E-1,1.030973053E1,-2.409971714E0,3.844277382E0,1.126396803E1
5.016753280E-1,1.030733681E1,-2.417154312E0,3.255329132E0,1.107614530E1
5.040805890E-1,1.033367157E1,-2.453065872E0,3.851459980E0,1.129761233E1
5.064867350E-1,1.044380093E1,-2.414760113E0,2.975219727E0,1.112456636E1
5.088925680E-1,1.051083469E1,-2.412366152E0,3.396581173E0,1.130636635E1
5.112978280E-1,1.070475674E1,-2.335754871E0,3.171535969E0,1.140641083E1
5.137031930E-1,1.090586185E1,-2.271114349E0,2.709474564E0,1.146459923E1
5.161086620E-1,1.109499550E1,-2.213655710E0,3.200264931E0,1.175758871E1
5.185147030E-1,1.132722282E1,-2.108315468E0,2.288113117E0,1.174676265E1
5.209205890E-1,1.144453335E1,-2.048463106E0,2.687927723E0,1.193308427E1
5.233260050E-1,1.163366795E1,-1.928757906E0,2.273748875E0,1.200967405E1
5.257319430E-1,1.171267223E1,-1.835388064E0,1.912239671E0,1.200883012E1
5.281375680E-1,1.175337315E1,-1.773141623E0,2.355147839E0,1.211744746E1
5.305426200E-1,1.178210163E1,-1.653436542E0,1.519607544E0,1.199420603E1
5.329481930E-1,1.166239643E1,-1.600766420E0,2.146861553E0,1.196590816E1
5.353539220E-1,1.158817959E1,-1.478667498E0,1.749441028E0,1.181240482E1
5.377597550E-1,1.139904594E1,-1.409238577E0,1.687194467E0,1.160908381E1
5.401653800E-1,1.125061131E1,-1.330233335E0,2.185166836E0,1.153779570E1
5.425706930E-1,1.108541870E1,-1.260804415E0,1.529183984E0,1.126119617E1
5.449764740E-1,1.087952709E1,-1.229681253E0,2.355147839E0,1.119923868E1
5.473821510E-1,1.073109150E1,-1.179405093E0,1.905057549E0,1.096250726E1
5.497878280E-1,1.053477573E1,-1.167434573E0,2.005609512E0,1.078734781E1
5.521938180E-1,1.038155365E1,-1.150675774E0,2.335995197E0,1.070315769E1
5.545999120E-1,1.024030209E1,-1.131523132E0,1.536366224E0,1.041655186E1
5.570065260E-1,1.004638004E1,-1.155464053E0,2.170802593E0,1.034297989E1
5.594125680E-1,9.883582115E0,-1.124340773E0,1.402296782E0,1.004568434E1
5.618179320E-1,9.680082321E0,-1.165040493E0,1.404690862E0,9.850607571E0
5.642240780E-1,9.529254913E0,-1.193769693E0,1.488484263E0,9.718403711E0
5.666299120E-1,9.380820274E0,-1.193769693E0,7.391313910E-1,9.485314455E0
5.690352760E-1,9.220416069E0,-1.253622055E0,1.356808901E0,9.403646694E0
5.714412140E-1,9.103104591E0,-1.284745455E0,5.667562485E-1,9.210770691E0
5.738475160E-1,8.971429825E0,-1.330233335E0,7.846192718E-1,9.103389546E0
5.762539220E-1,8.866089821E0,-1.368538857E0,7.726487517E-1,9.004300828E0
5.786596510E-1,8.787083626E0,-1.428391337E0,1.621535718E-1,8.903899946E0
5.810649120E-1,8.710473061E0,-1.485849738E0,8.348953128E-1,8.875648741E0
5.834709530E-1,8.712866783E0,-1.526549339E0,3.526633978E-2,8.845656798E0
5.858767350E-1,8.672167778E0,-1.588795900E0,4.614159465E-1,8.828571292E0
5.882823070E-1,8.734414101E0,-1.634283781E0,4.278985262E-1,8.896289693E0
5.906883490E-1,8.734414101E0,-1.720471382E0,4.005452991E-2,8.902337661E0
5.930942350E-1,8.763142586E0,-1.768353343E0,7.894074321E-1,8.974569941E0
5.955004850E-1,8.822996140E0,-1.801870704E0,9.751290083E-2,9.005637550E0
5.979060050E-1,8.827783585E0,-1.866511464E0,7.606782317E-1,9.054957727E0
6.003111100E-1,8.849330902E0,-1.873693705E0,6.816729903E-1,9.071166605E0
6.027173070E-1,8.861300468E0,-1.911999345E0,5.308447480E-1,9.080758979E0
6.051230370E-1,8.868483543E0,-1.969457746E0,1.268227100E0,9.172631255E0
6.075283490E-1,8.911576271E0,-1.945516706E0,6.768848300E-1,9.146551260E0
6.099342870E-1,8.899606705E0,-1.974245787E0,1.459755182E0,9.232092456E0
6.123398600E-1,8.935517311E0,-1.945516706E0,1.270621300E0,9.232712676E0
6.147453280E-1,8.990582466E0,-1.928757906E0,1.284985900E0,9.284496158E0
6.171506930E-1,9.009735107E0,-1.933546185E0,1.945757031E0,9.418062326E0
6.195557450E-1,9.103104591E0,-1.897634745E0,1.337656021E0,9.394511933E0
6.219617870E-1,9.115076065E0,-1.883270025E0,2.149255276E0,9.552518825E0
6.243673070E-1,9.210839272E0,-1.837782264E0,1.821264029E0,9.567340613E0
6.267723070E-1,9.237174988E0,-1.840176344E0,1.957727551E0,9.619997292E0
6.291780370E-1,9.301815987E0,-1.818629503E0,2.527523041E0,9.809157285E0
6.315839740E-1,9.373639107E0,-1.780323863E0,1.933786511E0,9.735203821E0
6.339905370E-1,9.378426552E0,-1.787506223E0,2.800450325E0,9.949501752E0
6.363968390E-1,9.414338112E0,-1.732441783E0,2.350359917E0,9.856739235E0
6.388026200E-1,9.419125557E0,-1.756382823E0,2.582587719E0,9.923435202E0
6.412089740E-1,9.433490753E0,-1.732441783E0,2.970431328E0,1.004069542E1
6.436144950E-1,9.464613914E0,-1.722865462E0,2.405424118E0,9.916312174E0
6.460195470E-1,9.502920151E0,-1.744412303E0,3.202659130E0,1.017867826E1
6.484250680E-1,9.548407555E0,-1.706106782E0,2.573010921E0,1.003510201E1
6.508305890E-1,9.562771797E0,-1.722865462E0,2.795662403E0,1.011091480E1
6.532364740E-1,9.608260155E0,-1.725259542E0,2.901002407E0,1.018385971E1
6.556420990E-1,9.663323402E0,-1.744412303E0,2.259384155E0,1.007609102E1
6.580472550E-1,9.687264442E0,-1.799476743E0,2.903396606E0,1.027185089E1
6.604532970E-1,9.780634880E0,-1.823417544E0,2.142073154E0,1.017713848E1
6.628593390E-1,9.730359077E0,-1.878481984E0,2.462882519E0,1.021148239E1
6.652649120E-1,9.783028603E0,-1.916787505E0,2.470064640E0,1.027048890E1
6.676708490E-1,9.821334839E0,-1.959881186E0,2.012792110E0,1.021523785E1
6.700768390E-1,9.857245445E0,-2.022127867E0,2.824391365E0,1.045138629E1
6.724830890E-1,9.878792763E0,-2.058039427E0,2.166014194E0,1.032074078E1
6.748891820E-1,9.876399040E0,-2.125074148E0,2.783691883E0,1.047893786E1
6.772952240E-1,9.902733803E0,-2.134650469E0,2.831573963E0,1.051849231E1
6.797018910E-1,9.917098999E0,-2.172955990E0,2.628075123E0,1.048700954E1
6.821080370E-1,9.902733803E0,-2.192109108E0,3.430098057E0,1.070677598E1
6.845139220E-1,9.931463242E0,-2.192109108E0,2.821997166E0,1.055476065E1
6.869200160E-1,9.881186485E0,-2.237596750E0,3.535438538E0,1.073051775E1
6.893260570E-1,9.878792763E0,-2.216049910E0,3.394186974E0,1.067810512E1
6.917324640E-1,9.850063324E0,-2.220838070E0,3.293634892E0,1.062091804E1
6.941383490E-1,9.821334839E0,-2.228020430E0,3.940041542E0,1.081418607E1
6.965438700E-1,9.850063324E0,-2.182532549E0,3.212235451E0,1.058799567E1
6.989499640E-1,9.795000076E0,-2.158591509E0,3.892159462E0,1.075873827E1
7.013554850E-1,9.809363365E0,-2.089162588E0,3.451645374E0,1.060669910E1
7.037608490E-1,9.778240204E0,-2.070009947E0,3.315181732E0,1.053040135E1
7.061665780E-1,9.759087563E0,-2.031704187E0,3.693449020E0,1.063057748E1
7.085722030E-1,9.725570679E0,-1.950304866E0,2.857908726E0,1.032269618E1
7.109786620E-1,9.704023361E0,-1.940728426E0,3.475586414E0,1.048876528E1
7.133847030E-1,9.704023361E0,-1.866511464E0,2.850726604E0,1.028487125E1
7.157900680E-1,9.699235916E0,-1.840176344E0,2.812420845E0,1.026504444E1
7.181962660E-1,9.670506477E0,-1.789900184E0,3.082953930E0,1.030665043E1
7.206018910E-1,9.665719032E0,-1.770747423E0,2.328813076E0,1.009876434E1
7.230070990E-1,9.598683357E0,-1.775535703E0,3.042254448E0,1.022460568E1
7.254125680E-1,9.627412796E0,-1.744412303E0,2.434153080E0,1.008241800E1
7.278179850E-1,9.593895912E0,-1.765959263E0,2.546676159E0,1.008201420E1
7.302239740E-1,9.567561150E0,-1.751594663E0,2.620893002E0,1.007349941E1
7.326296510E-1,9.529254913E0,-1.765959263E0,2.580193043E0,1.002909305E1
7.350348600E-1,9.522072792E0,-1.777929664E0,2.611316681E0,1.003244133E1
7.374406410E-1,9.455038071E0,-1.789900184E0,2.647227764E0,9.980446003E0
7.398461620E-1,9.426308632E0,-1.801870704E0,2.666380882E0,9.960502973E0
7.422515780E-1,9.364061356E0,-1.821023583E0,2.675957203E0,9.907699981E0
7.446574120E-1,9.306603432E0,-1.830599904E0,2.702292442E0,9.862370298E0
7.470628800E-1,9.234780312E0,-1.852146864E0,2.723839283E0,9.804637466E0
7.494684010E-1,9.184504509E0,-1.871299624E0,2.757356644E0,9.770358285E0
7.518735050E-1,9.067193985E0,-1.885664225E0,2.793268204E0,9.673266438E0
7.542786620E-1,9.016917229E0,-1.897634745E0,2.821997166E0,9.636881339E0
7.566849120E-1,8.925941467E0,-1.926363826E0,2.860302925E0,9.568941503E0
7.590906930E-1,8.890030861E0,-1.945516706E0,2.922549725E0,9.558189204E0
7.614961620E-1,8.866089821E0,-1.964669466E0,2.975219727E0,9.556118838E0
7.639018910E-1,8.873271942E0,-1.933546185E0,3.027889729E0,9.572965686E0
7.663073070E-1,8.909182549E0,-1.959881186E0,3.109289169E0,9.637548811E0
7.687131410E-1,8.997764587E0,-1.959881186E0,3.118865490E0,9.722562614E0
7.711190260E-1,9.100710869E0,-1.964669466E0,3.111683369E0,9.816589928E0
7.735243910E-1,9.208445549E0,-1.962275386E0,3.082953930E0,9.907098417E0
7.759303800E-1,9.337726593E0,-1.950304866E0,3.030283928E0,1.000896836E1
7.783361100E-1,9.440672874E0,-1.957487226E0,3.001554966E0,1.009789051E1
7.807415780E-1,9.524466515E0,-1.950304866E0,2.963249207E0,1.016366063E1
7.831474640E-1,9.569954872E0,-1.928757906E0,2.968037128E0,1.020359680E1
7.855531410E-1,9.565165520E0,-1.928757906E0,2.944096088E0,1.019216367E1
7.879590260E-1,9.601078033E0,-1.921575665E0,2.963249207E0,1.023005368E1
7.903646510E-1,9.581924438E0,-1.904816985E0,3.030283928E0,1.022859836E1
7.927699640E-1,9.510101318E0,-1.904816985E0,3.109289169E0,1.018518699E1
7.951756930E-1,9.502920151E0,-1.902422786E0,3.255329132E0,1.022359387E1
7.975809010E-1,9.443066597E0,-1.904816985E0,3.382216454E0,1.020976115E1
7.999858490E-1,9.421519279E0,-1.897634745E0,3.492344856E0,1.022558144E1
